order_id,order_arrival,process_start_time,order_complete_time,station_id
44,600,615,731,picker-1
-61,0,607,736,picker-3
-41,0,617,754,picker-3
-78,0,622,760,picker-3
45,600,620,761,picker-1
19,420,648,788,picker-1
9,360,642,796,picker-1
-51,0,686,800,picker-2
58,660,673,801,picker-3
-50,0,701,812,picker-1
3,360,692,814,picker-2
-74,0,707,826,picker-2
30,540,701,832,picker-2
16,420,762,877,picker-1
67,720,737,880,picker-3
65,720,801,885,picker-2
43,600,755,890,picker-3
56,660,732,890,picker-1
69,720,789,899,picker-1
49,660,761,902,picker-3
66,720,802,910,picker-3
13,420,797,917,picker-1
61,660,815,932,picker-2
64,720,827,939,picker-2
60,660,813,948,picker-1
98,900,900,985,picker-1
76,780,881,986,picker-3
94,840,878,991,picker-1
23,480,933,991,picker-2
101,900,911,992,picker-3
80,780,903,1002,picker-3
54,660,891,1002,picker-1
35,540,886,1007,picker-2
72,720,891,1008,picker-3
97,900,940,1013,picker-2
78,780,918,1022,picker-1
37,540,949,1043,picker-1
108,960,986,1048,picker-1
106,960,992,1055,picker-1
99,900,987,1058,picker-3
33,540,993,1058,picker-3
85,840,992,1070,picker-2
6,360,1059,1098,picker-3
74,720,1009,1106,picker-3
36,540,1008,1111,picker-2
70,720,1003,1117,picker-3
51,660,1014,1127,picker-2
47,660,1023,1131,picker-1
59,660,1044,1139,picker-1
41,600,1071,1159,picker-2
88,840,1059,1180,picker-3
7,360,1099,1217,picker-3
21,480,1140,1223,picker-1
102,960,1132,1239,picker-1
40,540,1107,1242,picker-3
84,840,1118,1248,picker-3
129,1140,1181,1255,picker-3
107,960,1128,1260,picker-2
82,780,1160,1266,picker-2
142,1200,1218,1278,picker-3
128,1080,1224,1282,picker-1
124,1080,1261,1326,picker-2
34,540,1243,1326,picker-3
114,1020,1240,1336,picker-1
130,1140,1249,1341,picker-3
39,540,1283,1367,picker-1
138,1200,1256,1369,picker-3
120,1080,1279,1377,picker-3
73,720,1337,1380,picker-1
57,660,1327,1390,picker-3
136,1140,1327,1396,picker-2
131,1140,1342,1419,picker-3
75,720,1368,1427,picker-1
91,840,1381,1427,picker-1
125,1080,1370,1456,picker-3
-99,0,1397,1468,picker-2
148,1320,1391,1484,picker-3
-87,0,1428,1485,picker-1
123,1080,1378,1492,picker-3
-92,0,1428,1498,picker-1
48,660,1420,1512,picker-3
119,1080,1457,1548,picker-3
161,1440,1499,1561,picker-1
134,1140,1485,1582,picker-3
152,1320,1486,1586,picker-1
-83,0,1469,1592,picker-2
62,660,1549,1595,picker-3
112,1020,1513,1603,picker-3
149,1320,1493,1613,picker-3
110,960,1562,1628,picker-1
174,1560,1587,1643,picker-1
46,600,1583,1663,picker-3
-77,0,1593,1663,picker-2
141,1200,1596,1675,picker-3
145,1260,1629,1688,picker-1
38,540,1604,1695,picker-3
117,1080,1614,1695,picker-3
157,1380,1644,1707,picker-1
-73,0,1664,1715,picker-2
176,1620,1676,1736,picker-3
150,1320,1696,1760,picker-3
188,1680,1696,1760,picker-3
190,1680,1689,1761,picker-1
183,1620,1708,1777,picker-1
-66,0,1716,1778,picker-2
159,1440,1762,1797,picker-1
132,1140,1737,1800,picker-3
29,540,1761,1829,picker-3
156,1380,1761,1838,picker-3
-57,0,1779,1840,picker-2
160,1440,1798,1859,picker-1
167,1500,1801,1869,picker-3
81,780,1778,1876,picker-1
164,1500,1830,1896,picker-3
-45,0,1841,1899,picker-2
202,1740,1839,1902,picker-3
210,1860,1860,1921,picker-1
147,1260,1877,1927,picker-1
-7,0,1900,1963,picker-2
195,1740,1897,1967,picker-3
172,1560,1870,1973,picker-3
168,1500,1922,1979,picker-1
178,1620,1903,1990,picker-3
1,360,1928,1990,picker-1
219,1920,1968,2005,picker-3
2,360,1964,2017,picker-2
113,1020,1980,2029,picker-1
193,1680,1974,2036,picker-3
201,1740,1991,2065,picker-3
223,1980,2030,2072,picker-1
220,1920,2006,2085,picker-3
216,1920,1991,2087,picker-1
12,420,2018,2092,picker-2
209,1800,2037,2109,picker-3
185,1680,2066,2128,picker-3
208,1800,2073,2142,picker-1
146,1260,2088,2155,picker-1
215,1920,2086,2162,picker-3
31,540,2093,2173,picker-2
200,1740,2129,2180,picker-3
191,1680,2143,2199,picker-1
187,1680,2156,2233,picker-1
32,540,2174,2240,picker-2
143,1260,2163,2245,picker-3
232,2040,2181,2251,picker-3
222,1980,2200,2272,picker-1
257,2220,2234,2280,picker-1
255,2220,2246,2310,picker-3
50,660,2241,2313,picker-2
229,2040,2252,2317,picker-3
225,1980,2281,2337,picker-1
213,1860,2273,2346,picker-1
262,2280,2311,2361,picker-3
235,2100,2318,2372,picker-3
53,660,2314,2376,picker-2
140,1200,2347,2404,picker-1
68,720,2377,2422,picker-2
55,660,2338,2422,picker-1
281,2400,2405,2451,picker-1
258,2280,2423,2475,picker-1
79,780,2423,2512,picker-2
169,1560,2452,2520,picker-1
192,1680,2476,2544,picker-1
83,840,2513,2568,picker-2
294,2520,2521,2585,picker-1
254,2220,2545,2599,picker-1
259,2280,2586,2641,picker-1
86,840,2569,2654,picker-2
116,1020,2600,2659,picker-1
297,2520,2642,2690,picker-1
87,840,2655,2699,picker-2
280,2400,2660,2714,picker-1
92,840,2691,2749,picker-1
89,840,2700,2764,picker-2
240,2100,2715,2771,picker-1
247,2160,2750,2810,picker-1
93,840,2765,2819,picker-2
296,2520,2772,2830,picker-1
177,1620,2811,2866,picker-1
260,2280,2831,2872,picker-1
95,840,2820,2902,picker-2
328,2760,2873,2920,picker-1
335,2760,2867,2932,picker-1
96,900,2903,2971,picker-2
261,2280,2933,2996,picker-1
249,2160,2921,3002,picker-1
341,2820,2997,3058,picker-1
100,900,2972,3063,picker-2
356,2880,3003,3064,picker-1
381,3060,3065,3100,picker-1
272,2340,3059,3126,picker-1
285,2460,3101,3148,picker-1
363,2940,3127,3168,picker-1
103,960,3064,3187,picker-2
325,2700,3149,3197,picker-1
291,2520,3169,3219,picker-1
-93,0,1,35,picker-1
-94,0,1,62,picker-1
-100,0,1,77,picker-1
-95,0,1,80,picker-3
-23,0,1,80,picker-3
-19,0,1,80,picker-3
-98,0,1,83,picker-1
-97,0,1,93,picker-1
-96,0,1,93,picker-1
-1,0,36,99,picker-1
-58,0,1,103,picker-3
-56,0,1,103,picker-3
-43,0,81,103,picker-3
-93,0,1,60,picker-1
-94,0,1,64,picker-1
-93,0,1,69,picker-1
-14,0,1,71,picker-2
-100,0,1,76,picker-1
-13,0,77,122,picker-1
-95,0,1,126,picker-3
-23,0,1,126,picker-3
-19,0,1,126,picker-3
-69,0,1,136,picker-2
-24,0,1,136,picker-2
-67,0,1,136,picker-2
-52,0,1,136,picker-2
-68,0,1,136,picker-2
-98,0,1,137,picker-1
-56,0,1,139,picker-3
-43,0,127,139,picker-3
-97,0,1,147,picker-1
-96,0,1,147,picker-1
-58,0,1,152,picker-3
-36,0,70,157,picker-1
-20,0,148,157,picker-1
-5,0,1,158,picker-3
-49,0,72,180,picker-2
-1,0,65,183,picker-1
-86,0,123,196,picker-1
-63,0,137,197,picker-2
-89,0,137,211,picker-2
-90,0,127,215,picker-3
-6,0,127,215,picker-3
-70,0,158,221,picker-1
-80,0,138,229,picker-1
-55,0,137,232,picker-2
-66,0,140,245,picker-3
-51,0,137,247,picker-2
-79,0,137,247,picker-2
-60,0,153,251,picker-3
-4,0,184,252,picker-1
-22,0,148,261,picker-1
-21,0,158,267,picker-1
-33,0,181,283,picker-2
-28,0,198,291,picker-2
-26,0,159,295,picker-3
-9,0,216,295,picker-3
-39,0,197,297,picker-1
-40,0,212,308,picker-2
-16,0,246,315,picker-3
-15,0,233,318,picker-2
-61,0,230,324,picker-1
-8,0,216,330,picker-3
-81,0,222,334,picker-1
-72,0,248,348,picker-2
-65,0,268,369,picker-1
-84,0,252,376,picker-3
-30,0,253,385,picker-1
-88,0,298,394,picker-1
-32,0,262,400,picker-1
-62,0,284,401,picker-2
-17,0,248,407,picker-2
-11,0,292,422,picker-2
-25,0,296,436,picker-3
-10,0,296,436,picker-3
-38,0,316,446,picker-3
-27,0,325,455,picker-1
-76,0,335,463,picker-1
-48,0,331,477,picker-3
-71,0,395,481,picker-1
-46,0,319,487,picker-2
-59,0,370,491,picker-1
-82,0,349,492,picker-2
4,360,377,524,picker-3
8,360,386,527,picker-1
0,360,401,541,picker-1
5,360,408,552,picker-2
-91,0,402,558,picker-2
15,420,437,561,picker-3
7,360,423,582,picker-2
-31,0,447,584,picker-3
20,420,456,603,picker-1
13,420,437,607,picker-3
14,420,464,610,picker-1
24,480,528,623,picker-1
-47,0,492,637,picker-1
17,420,478,641,picker-3
26,480,525,653,picker-3
-44,0,542,658,picker-1
27,480,488,668,picker-2
21,480,493,678,picker-2
33,540,553,691,picker-2
-2,0,559,697,picker-2
-54,0,562,717,picker-3
-78,0,585,723,picker-3
40,540,583,724,picker-2
45,600,624,756,picker-1
41,600,604,762,picker-1
22,480,642,769,picker-3
44,600,611,773,picker-1
9,360,608,775,picker-3
42,600,654,781,picker-3
39,540,638,783,picker-1
54,660,679,794,picker-2
60,660,692,803,picker-2
19,420,659,817,picker-1
48,660,698,828,picker-2
58,660,718,841,picker-3
34,540,669,843,picker-2
-50,0,757,867,picker-1
53,660,725,876,picker-2
75,720,774,877,picker-1
51,660,724,893,picker-3
3,360,770,900,picker-3
73,720,763,901,picker-1
82,780,795,905,picker-2
30,540,776,912,picker-3
-12,0,784,917,picker-1
66,720,782,918,picker-3
-87,0,829,918,picker-2
78,780,842,923,picker-3
49,660,804,926,picker-2
71,720,818,948,picker-1
-93,0,1,60,picker-2
-100,0,1,72,picker-2
-24,0,1,74,picker-1
-67,0,1,74,picker-1
-52,0,1,74,picker-1
-95,0,1,77,picker-3
-23,0,1,77,picker-3
-19,0,1,77,picker-3
-94,0,1,78,picker-2
-98,0,1,90,picker-2
-5,0,1,93,picker-3
-14,0,1,96,picker-1
-97,0,1,99,picker-2
-96,0,1,99,picker-2
-58,0,1,106,picker-3
-56,0,1,106,picker-3
-43,0,78,106,picker-3
-68,0,1,116,picker-1
-21,0,75,116,picker-1
-69,0,1,127,picker-1
-49,0,117,127,picker-1
-1,0,61,135,picker-2
-4,0,75,139,picker-1
-6,0,75,139,picker-1
-13,0,91,145,picker-2
-86,0,73,155,picker-2
-82,0,100,168,picker-2
-46,0,100,168,picker-2
-80,0,79,179,picker-2
-64,0,97,189,picker-1
-28,0,107,193,picker-3
-75,0,78,206,picker-3
-90,0,78,206,picker-3
-22,0,117,212,picker-1
-36,0,128,212,picker-1
-41,0,146,217,picker-2
-40,0,94,219,picker-3
-33,0,107,219,picker-3
-17,0,107,225,picker-3
-20,0,169,227,picker-2
-16,0,140,232,picker-1
-78,0,156,233,picker-2
-18,0,169,243,picker-2
-59,0,190,252,picker-1
-11,0,136,252,picker-2
-65,0,194,257,picker-3
-63,0,128,261,picker-1
-79,0,140,261,picker-1
-15,0,180,283,picker-2
-89,0,207,292,picker-3
-76,0,207,298,picker-3
-12,0,213,301,picker-1
-39,0,213,301,picker-1
-9,0,226,321,picker-3
-71,0,218,322,picker-2
-47,0,228,342,picker-2
-88,0,220,342,picker-3
-51,0,220,342,picker-3
-60,0,233,345,picker-1
-30,0,234,347,picker-2
-26,0,258,348,picker-3
-8,0,253,355,picker-1
-70,0,253,357,picker-2
-72,0,299,385,picker-3
-85,0,302,389,picker-1
-10,0,262,402,picker-1
-55,0,302,426,picker-1
-38,0,343,434,picker-2
-27,0,293,455,picker-3
-37,0,343,483,picker-3
-45,0,343,489,picker-3
-84,0,322,494,picker-3
-53,0,346,496,picker-1
-25,0,323,503,picker-2
-32,0,349,521,picker-3
-48,0,348,535,picker-2
-61,0,358,541,picker-2
8,360,386,558,picker-3
-29,0,356,558,picker-1
4,360,427,578,picker-1
2,360,403,583,picker-1
3,360,390,589,picker-1
14,420,484,590,picker-3
20,420,456,607,picker-3
-3,0,490,639,picker-3
27,480,497,639,picker-1
5,360,435,642,picker-2
15,420,504,647,picker-2
-74,0,522,651,picker-3
-92,0,536,673,picker-2
26,480,579,685,picker-1
24,480,559,687,picker-3
39,540,542,698,picker-2
30,540,559,701,picker-1
7,360,590,723,picker-1
-81,0,591,731,picker-3
37,540,640,748,picker-1
9,360,640,752,picker-3
19,420,688,776,picker-3
56,660,674,785,picker-2
59,660,702,786,picker-1
16,420,643,791,picker-2
45,600,652,791,picker-3
47,660,686,792,picker-1
44,600,608,798,picker-3
-31,0,648,812,picker-2
22,480,724,817,picker-1
17,420,699,841,picker-2
42,600,749,844,picker-1
-50,0,732,851,picker-3
41,600,777,864,picker-3
78,780,786,875,picker-2
-2,0,787,899,picker-1
10,360,792,903,picker-2
76,780,793,904,picker-1
72,720,818,910,picker-1
69,720,813,913,picker-2
66,720,845,928,picker-1
28,540,842,935,picker-2
18,420,876,958,picker-2
54,660,911,974,picker-1
98,900,904,997,picker-2
80,780,900,1010,picker-1
101,900,905,1019,picker-1
57,660,959,1025,picker-2
99,900,929,1029,picker-1
55,660,914,1039,picker-2
64,720,936,1045,picker-2
51,660,753,1046,picker-3
58,660,792,1066,picker-3
88,840,975,1072,picker-1
97,900,998,1081,picker-2
33,540,1020,1087,picker-1
75,720,865,1093,picker-3
94,840,852,1102,picker-3
-83,0,799,1109,picker-3
0,360,1011,1119,picker-1
77,780,1026,1126,picker-2
106,960,1040,1143,picker-2
34,540,1030,1153,picker-1
123,1080,1088,1159,picker-1
35,540,1046,1168,picker-2
116,1020,1047,1168,picker-3
60,660,1067,1179,picker-3
82,780,1073,1183,picker-1
113,1020,1103,1185,picker-3
120,1080,1094,1191,picker-3
124,1080,1120,1195,picker-1
125,1080,1110,1202,picker-3
112,1020,1082,1202,picker-2
108,960,1127,1209,picker-2
129,1140,1144,1228,picker-2
48,660,1154,1249,picker-1
119,1080,1160,1257,picker-1
133,1140,1169,1264,picker-2
131,1140,1169,1272,picker-3
91,840,1180,1277,picker-3
118,1080,1192,1290,picker-3
62,660,1186,1296,picker-3
107,960,1184,1298,picker-1
141,1200,1250,1312,picker-1
114,1020,1229,1320,picker-2
134,1140,1196,1329,picker-1
74,720,1203,1331,picker-3
102,960,1265,1342,picker-2
142,1200,1210,1348,picker-2
128,1080,1203,1353,picker-2
53,660,1258,1370,picker-1
145,1260,1278,1376,picker-3
110,960,1273,1392,picker-3
121,1080,1291,1398,picker-3
70,720,1313,1408,picker-1
146,1260,1297,1413,picker-3
-87,0,1299,1414,picker-1
150,1320,1332,1419,picker-3
61,660,1349,1428,picker-2
6,360,1330,1432,picker-1
149,1320,1377,1447,picker-3
11,420,1321,1455,picker-2
140,1200,1371,1463,picker-1
23,480,1399,1467,picker-3
46,600,1343,1470,picker-2
147,1260,1354,1486,picker-2
85,840,1393,1489,picker-3
83,840,1420,1502,picker-3
67,720,1415,1512,picker-1
130,1140,1429,1518,picker-2
148,1320,1409,1518,picker-1
43,600,1433,1528,picker-1
136,1140,1414,1531,picker-3
143,1260,1471,1538,picker-2
52,660,1456,1562,picker-2
160,1440,1464,1563,picker-1
111,1020,1448,1568,picker-3
79,780,1468,1574,picker-3
154,1380,1487,1600,picker-2
168,1500,1519,1607,picker-2
49,660,1513,1628,picker-1
135,1140,1519,1637,picker-1
104,960,1490,1648,picker-3
144,1260,1539,1648,picker-2
105,960,1532,1667,picker-3
25,480,1563,1669,picker-2
172,1560,1569,1676,picker-3
32,540,1649,1710,picker-3
170,1560,1564,1726,picker-1
163,1500,1608,1738,picker-2
167,1500,1629,1739,picker-1
169,1560,1668,1758,picker-3
164,1500,1638,1758,picker-1
177,1620,1670,1759,picker-2
176,1620,1649,1770,picker-2
-99,0,1711,1782,picker-3
132,1140,1677,1802,picker-3
117,1080,1727,1807,picker-1
-73,0,1759,1812,picker-3
193,1680,1739,1814,picker-2
188,1680,1760,1825,picker-2
202,1740,1740,1825,picker-1
194,1680,1759,1831,picker-1
174,1560,1771,1831,picker-2
156,1380,1803,1846,picker-3
29,540,1783,1862,picker-3
205,1740,1826,1872,picker-1
161,1440,1808,1891,picker-1
183,1620,1826,1904,picker-2
86,840,1815,1910,picker-2
195,1740,1832,1917,picker-1
192,1680,1832,1920,picker-2
191,1680,1847,1927,picker-3
71,720,1863,1943,picker-3
199,1740,1873,1958,picker-1
84,840,1892,1971,picker-1
209,1800,1911,1982,picker-2
36,540,1918,1987,picker-1
201,1740,1905,1988,picker-2
200,1740,1928,2019,picker-3
210,1860,1972,2036,picker-1
219,1920,1921,2036,picker-2
81,780,1959,2052,picker-1
-34,0,1944,2057,picker-3
215,1920,1989,2067,picker-2
178,1620,1983,2089,picker-2
152,1320,1988,2092,picker-1
179,1620,2020,2112,picker-3
232,2040,2068,2129,picker-2
185,1680,2037,2134,picker-1
204,1740,2053,2140,picker-1
208,1800,2058,2149,picker-3
159,1440,2037,2151,picker-2
-57,0,2093,2161,picker-1
230,2040,2090,2169,picker-2
180,1620,2135,2188,picker-1
234,2100,2150,2205,picker-3
207,1800,2141,2207,picker-1
109,960,2130,2213,picker-2
220,1920,2113,2215,picker-3
244,2100,2152,2223,picker-2
196,1740,2162,2231,picker-1
247,2160,2170,2232,picker-2
228,2040,2189,2254,picker-1
68,720,2208,2260,picker-1
239,2100,2206,2277,picker-3
92,840,2224,2284,picker-2
157,1380,2216,2289,picker-3
93,840,2233,2294,picker-2
223,1980,2261,2306,picker-1
257,2220,2278,2318,picker-3
181,1620,2255,2335,picker-1
213,1860,2290,2352,picker-3
261,2280,2295,2355,picker-2
238,2100,2285,2373,picker-2
225,1980,2319,2388,picker-3
235,2100,2336,2391,picker-1
-77,0,2307,2397,picker-1
265,2340,2356,2406,picker-2
250,2160,2374,2436,picker-2
273,2340,2389,2441,picker-3
216,1920,2392,2491,picker-1
262,2280,2407,2494,picker-2
229,2040,2437,2500,picker-2
100,900,2398,2501,picker-1
249,2160,2442,2519,picker-3
-35,0,2492,2550,picker-1
242,2100,2502,2556,picker-1
281,2400,2501,2556,picker-2
186,1680,2495,2571,picker-2
-91,0,2520,2575,picker-3
287,2460,2551,2595,picker-1
258,2280,2557,2601,picker-2
279,2400,2557,2633,picker-1
-66,0,2572,2643,picker-2
-7,0,2576,2652,picker-3
299,2520,2596,2659,picker-1
303,2520,2602,2683,picker-2
254,2220,2644,2692,picker-2
290,2460,2634,2701,picker-1
268,2340,2660,2711,picker-1
1,360,2653,2721,picker-3
294,2520,2684,2734,picker-2
307,2580,2693,2750,picker-2
325,2700,2712,2767,picker-1
317,2700,2702,2777,picker-1
31,540,2722,2799,picker-3
246,2160,2735,2805,picker-2
227,1980,2751,2815,picker-2
283,2400,2768,2839,picker-1
38,540,2800,2850,picker-3
218,1920,2778,2853,picker-1
326,2700,2840,2886,picker-1
328,2760,2816,2893,picker-2
40,540,2806,2899,picker-2
336,2760,2854,2923,picker-1
50,660,2851,2927,picker-3
267,2340,2900,2953,picker-2
289,2460,2887,2972,picker-1
314,2640,2924,2986,picker-1
65,720,2954,3011,picker-2
364,2940,2973,3034,picker-1
363,2940,2987,3040,picker-1
73,720,3012,3072,picker-2
329,2760,3035,3111,picker-1
374,3000,3041,3120,picker-1
87,840,3073,3133,picker-2
301,2520,3121,3166,picker-1
266,2340,3112,3177,picker-1
89,840,3134,3198,picker-2
286,2460,3167,3225,picker-1
371,3000,3178,3237,picker-1
90,840,3199,3264,picker-2
373,3000,3226,3288,picker-1
292,2520,3238,3314,picker-1
95,840,3265,3348,picker-2
270,2340,3289,3349,picker-1
419,3300,3315,3371,picker-1
378,3060,3350,3406,picker-1
394,3180,3372,3430,picker-1
260,2280,3407,3478,picker-1
103,960,3349,3481,picker-2
335,2760,3431,3490,picker-1
327,2700,3479,3520,picker-1
115,1020,3482,3546,picker-2
321,2700,3491,3574,picker-1
441,3480,3521,3580,picker-1
-94,0,1,63,picker-1
-14,0,1,70,picker-1
-95,0,1,79,picker-2
-23,0,1,79,picker-2
-19,0,1,79,picker-2
-93,0,1,81,picker-3
-97,0,1,91,picker-3
-96,0,1,91,picker-3
-56,0,1,93,picker-2
-43,0,80,93,picker-2
-5,0,1,99,picker-2
-100,0,1,100,picker-3
-58,0,1,108,picker-2
-69,0,1,113,picker-1
-24,0,1,113,picker-1
-67,0,1,113,picker-1
-52,0,1,113,picker-1
-68,0,1,113,picker-1
-98,0,1,116,picker-3
-94,0,1,124,picker-3
-59,0,101,153,picker-3
-8,0,109,164,picker-2
-1,0,82,164,picker-3
-90,0,80,174,picker-2
-6,0,80,174,picker-2
-39,0,117,175,picker-3
-35,0,92,182,picker-3
-60,0,100,182,picker-2
-63,0,114,186,picker-1
-89,0,114,186,picker-1
-76,0,92,191,picker-3
-49,0,71,196,picker-1
-66,0,94,200,picker-2
-51,0,114,221,picker-1
-26,0,125,227,picker-3
-55,0,114,231,picker-1
-9,0,154,236,picker-3
-79,0,114,236,picker-1
-16,0,165,258,picker-3
-36,0,176,264,picker-3
-21,0,192,279,picker-3
-91,0,175,286,picker-2
-34,0,165,301,picker-2
-70,0,183,303,picker-3
-40,0,197,307,picker-1
-72,0,201,307,picker-2
-81,0,237,309,picker-3
-33,0,183,313,picker-2
-4,0,187,320,picker-1
-22,0,187,320,picker-1
-20,0,228,322,picker-3
-30,0,232,332,picker-1
-15,0,222,349,picker-1
-61,0,265,355,picker-3
-32,0,237,355,picker-1
-11,0,259,391,picker-3
-48,0,304,401,picker-3
-65,0,308,403,picker-2
-28,0,287,409,picker-2
-93,0,1,52,picker-2
-100,0,1,63,picker-2
-14,0,1,64,picker-1
-94,0,1,72,picker-2
-97,0,1,83,picker-2
-96,0,1,89,picker-2
-19,0,1,92,picker-3
-95,0,1,92,picker-3
-23,0,1,92,picker-3
-41,0,1,92,picker-3
-98,0,1,99,picker-2
-24,0,1,100,picker-1
-67,0,1,100,picker-1
-52,0,1,100,picker-1
-68,0,1,100,picker-1
-46,0,73,105,picker-2
-6,0,93,105,picker-3
-58,0,1,115,picker-3
-43,0,93,115,picker-3
-5,0,1,127,picker-3
-86,0,64,151,picker-2
-69,0,1,153,picker-1
-82,0,84,165,picker-2
-1,0,53,172,picker-2
-49,0,65,172,picker-1
-51,0,101,172,picker-1
-20,0,100,178,picker-2
-37,0,90,184,picker-2
-63,0,101,186,picker-1
-89,0,101,195,picker-1
-13,0,106,197,picker-3
-85,0,106,202,picker-2
-36,0,173,210,picker-1
-28,0,128,216,picker-3
-72,0,152,217,picker-2
-70,0,154,219,picker-1
-21,0,173,219,picker-1
-90,0,93,229,picker-3
-75,0,93,229,picker-3
-40,0,116,242,picker-3
-33,0,116,242,picker-3
-27,0,166,247,picker-2
-26,0,179,253,picker-2
-8,0,185,263,picker-2
-16,0,173,275,picker-2
-65,0,196,287,picker-1
-32,0,198,288,picker-3
-9,0,218,305,picker-2
-17,0,187,307,picker-1
-64,0,203,317,picker-2
-39,0,217,324,picker-3
-11,0,230,333,picker-3
-59,0,243,339,picker-3
-4,0,220,346,picker-1
-61,0,220,346,picker-1
-76,0,230,349,picker-3
-38,0,264,350,picker-2
-88,0,243,366,picker-3
-60,0,248,392,picker-2
-48,0,276,398,picker-2
-15,0,306,423,picker-2
-30,0,288,423,picker-1
-78,0,325,447,picker-3
-13,0,1,53,picker-2
-30,0,1,58,picker-1
-7,0,1,63,picker-2
-45,0,1,70,picker-2
-9,0,1,85,picker-2
-47,0,1,91,picker-2
-95,0,1,95,picker-3
-23,0,1,95,picker-3
-19,0,1,95,picker-3
-31,0,1,101,picker-2
-5,0,1,101,picker-3
-58,0,1,114,picker-3
-56,0,1,114,picker-3
-97,0,96,114,picker-3
-16,0,54,131,picker-2
-60,0,86,140,picker-2
-18,0,64,150,picker-2
-71,0,102,156,picker-2
-26,0,71,161,picker-2
-36,0,102,164,picker-3
-4,0,132,167,picker-2
-82,0,1,170,picker-1
-63,0,92,183,picker-2
-100,0,1,184,picker-1
-39,0,1,184,picker-1
-6,0,141,189,picker-2
-46,0,1,199,picker-1
-32,0,1,207,picker-1
-75,0,96,211,picker-3
-43,0,96,211,picker-3
-85,0,115,211,picker-3
-40,0,59,219,picker-1
-20,0,115,221,picker-3
-8,0,151,225,picker-2
-67,0,115,237,picker-3
-24,0,212,237,picker-3
-33,0,168,255,picker-2
-64,0,157,270,picker-2
-52,0,165,270,picker-3
-28,0,184,276,picker-2
-48,0,200,285,picker-1
-76,0,171,291,picker-1
-59,0,185,307,picker-1
-80,0,190,325,picker-2
-1,0,212,328,picker-3
-72,0,212,328,picker-3
-42,0,208,332,picker-1
-49,0,220,344,picker-1
-15,0,226,350,picker-2
-90,0,222,373,picker-3
-62,0,238,382,picker-3
-68,0,238,388,picker-3
-89,0,271,411,picker-2
-65,0,271,422,picker-3
-61,0,286,426,picker-1
-88,0,277,432,picker-2
-17,0,256,438,picker-2
-27,0,326,444,picker-2
-21,0,329,461,picker-3
-70,0,329,461,picker-3
-37,0,345,462,picker-1
6,360,374,471,picker-3
-22,0,333,471,picker-1
-25,0,292,481,picker-1
-38,0,308,487,picker-1
-84,0,351,488,picker-2
-91,0,389,515,picker-3
4,360,383,529,picker-3
20,420,423,536,picker-3
