order_id,order_arrival,process_start_time,order_complete_time,station_id
393,3180,3377,3484,picker-1
395,3180,3404,3493,picker-1
407,3240,3393,3502,picker-1
374,3000,3201,3507,picker-3
415,3300,3360,3508,picker-1
413,3300,3416,3534,picker-2
425,3360,3410,3549,picker-2
355,2880,3469,3556,picker-1
399,3240,3469,3565,picker-2
404,3240,3480,3581,picker-2
250,2160,3404,3589,picker-2
431,3360,3383,3592,picker-1
419,3300,3474,3599,picker-2
-97,0,1,112,picker-2
-40,0,1,167,picker-3
-23,0,1,258,picker-1
-19,0,1,326,picker-1
-93,0,1,57,picker-2
-71,0,1,61,picker-1
-18,0,1,61,picker-1
-100,0,1,62,picker-2
-44,0,1,77,picker-1
-97,0,1,81,picker-2
-96,0,1,81,picker-2
-14,0,1,84,picker-1
-40,0,1,84,picker-3
-53,0,1,84,picker-3
-98,0,1,89,picker-2
-94,0,1,98,picker-2
-78,0,1,107,picker-1
-42,0,1,107,picker-1
-41,0,1,111,picker-3
-13,0,62,130,picker-1
-82,0,62,130,picker-1
-32,0,1,134,picker-3
-33,0,1,134,picker-3
-1,0,58,155,picker-2
-6,0,86,157,picker-3
-30,0,99,161,picker-2
-46,0,85,169,picker-1
-24,0,82,173,picker-2
-72,0,82,173,picker-2
-28,0,86,177,picker-3
-11,0,78,178,picker-1
-2,0,90,179,picker-2
-52,0,63,201,picker-2
-19,0,108,205,picker-1
-37,0,108,222,picker-1
-92,0,1,239,picker-3
-15,0,131,256,picker-1
-20,0,131,256,picker-1
-79,0,112,258,picker-3
-49,0,156,270,picker-2
-9,0,174,290,picker-2
-62,0,135,292,picker-3
-16,0,162,299,picker-2
-47,0,158,300,picker-3
-26,0,174,305,picker-2
-63,0,178,308,picker-3
-95,0,170,312,picker-1
-55,0,135,316,picker-3
-54,0,180,329,picker-2
-31,0,179,341,picker-1
-90,0,202,345,picker-2
-59,0,223,347,picker-1
-4,0,257,356,picker-1
-39,0,257,356,picker-1
-80,0,206,372,picker-1
-60,0,240,373,picker-3
-8,0,259,406,picker-3
-61,0,271,414,picker-2
-65,0,306,424,picker-2
-76,0,309,424,picker-3
-64,0,293,430,picker-3
-17,0,300,430,picker-2
-75,0,291,436,picker-2
-84,0,301,448,picker-3
-10,0,313,468,picker-1
-67,0,330,493,picker-2
-89,0,342,496,picker-1
-25,0,317,497,picker-3
-70,0,348,507,picker-1
-43,0,373,523,picker-1
-21,0,357,532,picker-1
-86,0,374,536,picker-3
-36,0,357,538,picker-1
-48,0,407,556,picker-3
19,420,431,558,picker-2
20,420,425,564,picker-2
14,420,426,581,picker-3
-23,0,415,584,picker-2
-5,0,346,596,picker-2
5,360,432,602,picker-3
-56,0,437,608,picker-2
-88,0,449,620,picker-3
-27,0,469,624,picker-1
-81,0,524,630,picker-1
24,480,537,649,picker-3
-12,0,498,655,picker-3
8,360,533,655,picker-1
-50,0,494,658,picker-2
10,360,539,665,picker-1
-85,0,508,670,picker-1
27,480,497,676,picker-1
17,420,559,712,picker-2
21,480,582,712,picker-3
39,540,557,718,picker-3
22,480,565,719,picker-2
3,360,609,739,picker-2
-51,0,585,745,picker-2
30,540,597,751,picker-2
44,600,621,754,picker-3
46,600,603,761,picker-3
36,540,631,790,picker-1
45,600,625,799,picker-1
35,540,656,805,picker-1
56,660,666,811,picker-1
26,480,659,816,picker-2
-38,0,677,823,picker-1
-68,0,650,825,picker-3
23,480,671,829,picker-1
47,660,713,835,picker-2
57,660,714,838,picker-3
6,360,657,852,picker-3
66,720,740,861,picker-2
59,660,720,867,picker-2
0,360,746,873,picker-2
61,660,719,884,picker-3
75,720,755,890,picker-3
78,780,791,895,picker-1
64,720,762,896,picker-3
67,720,752,912,picker-2
74,720,806,929,picker-1
-22,0,800,935,picker-1
-91,0,826,942,picker-3
60,660,812,943,picker-1
43,600,817,951,picker-2
9,360,836,965,picker-2
76,780,830,970,picker-1
82,780,824,980,picker-1
77,780,839,987,picker-3
-58,0,853,1002,picker-3
81,780,862,1039,picker-2
72,720,896,1040,picker-1
85,840,868,1045,picker-2
88,840,897,1075,picker-3
48,660,936,1076,picker-1
54,660,885,1080,picker-3
50,660,930,1086,picker-1
101,900,943,1091,picker-3
106,960,966,1099,picker-2
90,840,891,1101,picker-3
96,900,944,1108,picker-1
42,600,913,1123,picker-2
58,660,952,1123,picker-2
107,960,971,1145,picker-1
25,480,874,1178,picker-2
98,900,1040,1184,picker-2
108,960,1046,1189,picker-2
41,600,988,1196,picker-3
15,420,1041,1210,picker-1
105,960,1003,1224,picker-3
97,900,1092,1229,picker-3
94,840,1081,1235,picker-3
118,1080,1087,1249,picker-1
69,720,1077,1259,picker-1
37,540,1100,1278,picker-2
116,1020,1076,1295,picker-3
28,540,1124,1303,picker-2
4,360,1124,1309,picker-2
100,900,981,1311,picker-1
121,1080,1185,1315,picker-2
70,720,1109,1317,picker-1
102,960,1102,1320,picker-3
-99,0,1146,1323,picker-1
114,1020,1197,1333,picker-3
136,1140,1179,1334,picker-2
133,1140,1190,1342,picker-2
142,1200,1225,1354,picker-3
127,1080,1211,1363,picker-1
123,1080,1260,1382,picker-1
80,780,1230,1401,picker-3
128,1080,1279,1408,picker-2
119,1080,1296,1416,picker-3
132,1140,1304,1417,picker-2
-57,0,1312,1417,picker-1
99,900,1236,1422,picker-3
73,720,1250,1426,picker-1
141,1200,1316,1438,picker-2
18,420,1324,1440,picker-1
150,1320,1335,1444,picker-2
113,1020,1321,1453,picker-3
-73,0,1310,1454,picker-2
33,540,1334,1459,picker-3
29,540,1318,1495,picker-1
-87,0,1383,1540,picker-1
143,1260,1402,1543,picker-3
137,1200,1343,1543,picker-2
53,660,1364,1546,picker-1
129,1140,1409,1549,picker-2
40,540,1355,1552,picker-3
157,1380,1418,1572,picker-1
145,1260,1417,1574,picker-3
147,1260,1441,1627,picker-1
135,1140,1423,1630,picker-3
156,1380,1427,1653,picker-1
51,660,1419,1654,picker-2
161,1440,1455,1654,picker-2
-77,0,1445,1664,picker-2
140,1200,1454,1665,picker-3
160,1440,1460,1677,picker-3
62,660,1496,1679,picker-1
-83,0,1439,1687,picker-2
131,1140,1544,1687,picker-2
168,1500,1541,1702,picker-1
148,1320,1545,1723,picker-3
167,1500,1547,1731,picker-1
16,420,1553,1738,picker-3
164,1500,1573,1757,picker-1
124,1080,1550,1761,picker-2
84,840,1631,1771,picker-3
181,1620,1628,1780,picker-1
171,1560,1575,1788,picker-3
-35,0,1665,1804,picker-2
68,720,1666,1804,picker-3
12,420,1654,1812,picker-1
159,1440,1655,1813,picker-2
91,840,1655,1813,picker-2
188,1680,1680,1832,picker-1
177,1620,1678,1841,picker-3
111,1020,1688,1849,picker-2
172,1560,1688,1855,picker-2
193,1680,1724,1871,picker-3
71,720,1703,1878,picker-1
163,1500,1739,1884,picker-3
195,1740,1762,1892,picker-2
200,1740,1758,1897,picker-1
153,1380,1732,1903,picker-1
207,1800,1806,1915,picker-3
83,840,1805,1921,picker-2
112,1020,1789,1926,picker-3
169,1560,1813,1927,picker-1
185,1680,1781,1932,picker-1
149,1320,1772,1947,picker-3
120,1080,1833,1965,picker-1
189,1680,1814,1966,picker-2
208,1800,1814,1992,picker-2
180,1620,1842,1995,picker-3
178,1620,1850,2000,picker-2
196,1740,1872,2004,picker-3
174,1560,1885,2029,picker-3
87,840,1898,2037,picker-1
65,720,1904,2049,picker-1
-74,0,1879,2055,picker-1
219,1920,1928,2061,picker-1
170,1560,1856,2067,picker-2
194,1680,1893,2067,picker-2
209,1800,1916,2074,picker-3
110,960,1927,2087,picker-3
52,660,1933,2093,picker-1
201,1740,1922,2108,picker-2
176,1620,1948,2125,picker-3
191,1680,1966,2129,picker-1
215,1920,1967,2145,picker-2
224,1980,1993,2151,picker-2
192,1680,2005,2160,picker-3
223,1980,1996,2173,picker-3
220,1920,2001,2176,picker-2
210,1860,2030,2189,picker-3
152,1320,2038,2196,picker-1
165,1500,2050,2208,picker-1
199,1740,2068,2236,picker-2
134,1140,2068,2242,picker-2
187,1680,2075,2248,picker-3
158,1440,2109,2254,picker-2
222,1980,2088,2259,picker-3
234,2100,2146,2309,picker-2
235,2100,2130,2311,picker-1
239,2100,2152,2315,picker-2
125,1080,2126,2318,picker-3
247,2160,2161,2327,picker-3
221,1920,2062,2346,picker-1
204,1740,2177,2355,picker-2
241,2100,2174,2371,picker-3
229,2040,2197,2375,picker-1
231,2040,2094,2384,picker-1
216,1920,2209,2400,picker-1
205,1740,2237,2403,picker-2
228,2040,2056,2406,picker-1
254,2220,2249,2419,picker-3
202,1740,2190,2429,picker-3
146,1260,2243,2442,picker-2
262,2280,2312,2461,picker-1
-66,0,2328,2478,picker-3
260,2280,2310,2482,picker-2
240,2100,2260,2488,picker-3
92,840,2319,2488,picker-3
255,2220,2347,2490,picker-1
63,720,2255,2497,picker-2
259,2280,2316,2503,picker-2
232,2040,2356,2510,picker-2
13,420,2372,2519,picker-3
249,2160,2376,2524,picker-1
272,2340,2404,2542,picker-2
256,2220,2401,2543,picker-1
-3,0,2407,2549,picker-1
261,2280,2385,2554,picker-1
213,1860,2420,2567,picker-3
257,2220,2430,2579,picker-3
282,2400,2462,2595,picker-1
144,1260,2443,2599,picker-2
258,2280,2479,2604,picker-3
286,2460,2483,2605,picker-2
285,2460,2498,2613,picker-2
279,2400,2504,2627,picker-2
281,2400,2489,2631,picker-3
55,660,2489,2631,picker-3
290,2460,2491,2634,picker-1
197,1740,2511,2658,picker-2
104,960,2550,2684,picker-1
296,2520,2568,2690,picker-3
294,2520,2525,2691,picker-1
109,960,2520,2702,picker-3
270,2340,2544,2714,picker-1
95,840,2600,2714,picker-2
302,2520,2543,2724,picker-2
298,2520,2580,2728,picker-3
79,780,2555,2729,picker-1
307,2580,2596,2739,picker-1
287,2460,2605,2742,picker-3
292,2520,2614,2748,picker-2
299,2520,2606,2755,picker-2
271,2340,2628,2771,picker-2
242,2100,2632,2782,picker-3
275,2340,2691,2800,picker-3
246,2160,2635,2803,picker-1
301,2520,2659,2821,picker-2
244,2100,2632,2823,picker-3
49,660,2685,2826,picker-1
251,2160,2692,2837,picker-1
326,2700,2715,2844,picker-1
277,2400,2725,2845,picker-2
325,2700,2730,2852,picker-1
183,1620,2703,2865,picker-3
291,2520,2729,2871,picker-3
323,2700,2716,2883,picker-2
324,2700,2740,2903,picker-1
266,2340,2749,2912,picker-2
283,2400,2756,2940,picker-2
336,2760,2804,2942,picker-1
317,2700,2772,2959,picker-2
333,2760,2783,2961,picker-3
190,1680,2801,2967,picker-3
268,2340,2822,2971,picker-2
341,2820,2827,2978,picker-1
314,2640,2838,2984,picker-1
126,1080,2743,2986,picker-3
305,2580,2824,2986,picker-3
328,2760,2866,2992,picker-3
186,1680,2846,2992,picker-2
2,360,2845,2993,picker-1
346,2820,2853,2999,picker-1
93,840,2872,3008,picker-3
349,2880,2884,3012,picker-2
267,2340,2904,3021,picker-1
248,2160,2941,3063,picker-2
311,2640,2913,3071,picker-2
322,2700,2960,3077,picker-2
361,2940,2943,3077,picker-1
364,2940,2985,3092,picker-1
345,2820,2979,3101,picker-1
358,2880,2987,3104,picker-3
297,2520,2993,3105,picker-2
363,2940,2994,3107,picker-1
280,2400,2972,3115,picker-2
340,2820,2968,3117,picker-3
243,2100,2995,3135,picker-3
356,2880,3000,3135,picker-1
339,2820,2987,3141,picker-3
173,1560,3013,3153,picker-2
375,3000,3022,3155,picker-1
184,1680,2962,3159,picker-3
318,2700,3072,3160,picker-2
-69,0,3009,3168,picker-3
265,2340,3064,3172,picker-2
382,3060,3078,3177,picker-1
378,3060,3102,3183,picker-1
327,2700,3105,3197,picker-3
155,1380,3079,3198,picker-2
381,3060,3093,3207,picker-1
359,2880,3108,3219,picker-1
355,2880,3106,3221,picker-2
369,3000,3116,3235,picker-2
373,3000,3118,3238,picker-3
357,2880,3142,3273,picker-3
342,2820,3136,3276,picker-1
371,3000,3137,3280,picker-3
385,3120,3156,3312,picker-1
321,2700,3160,3320,picker-3
269,2340,3154,3321,picker-2
389,3180,3184,3327,picker-1
384,3120,3169,3334,picker-3
316,2700,3178,3336,picker-1
396,3180,3199,3368,picker-2
351,2880,3208,3382,picker-1
366,2940,3198,3395,picker-3
393,3180,3222,3426,picker-2
395,3180,3277,3427,picker-1
380,3060,3220,3433,picker-1
386,3120,3239,3437,picker-3
331,2760,3173,3438,picker-2
419,3300,3313,3441,picker-1
362,2940,3281,3450,picker-3
398,3180,3236,3450,picker-2
404,3240,3321,3468,picker-3
402,3240,3274,3474,picker-3
337,2820,3161,3486,picker-2
372,3000,3322,3492,picker-2
429,3360,3369,3504,picker-2
179,1620,3328,3506,picker-1
329,2760,3335,3513,picker-3
391,3180,3337,3520,picker-1
401,3240,3383,3520,picker-1
284,2400,3434,3542,picker-1
435,3420,3427,3543,picker-2
212,1860,3396,3543,picker-3
425,3360,3428,3565,picker-1
399,3240,3442,3576,picker-1
418,3300,3439,3580,picker-2
344,2820,3438,3589,picker-3
-94,0,1,66,picker-1
-93,0,1,72,picker-1
-100,0,1,78,picker-1
-95,0,1,81,picker-2
-23,0,1,81,picker-2
-19,0,1,81,picker-2
-40,0,1,86,picker-3
-53,0,1,86,picker-3
-63,0,1,86,picker-3
-97,0,1,93,picker-1
-96,0,1,93,picker-1
-58,0,1,96,picker-2
-56,0,1,96,picker-2
-5,0,1,102,picker-2
-33,0,1,103,picker-3
-98,0,1,105,picker-1
-32,0,1,121,picker-3
-92,0,1,129,picker-3
-1,0,67,134,picker-1
-72,0,79,162,picker-1
-13,0,87,186,picker-3
-46,0,87,186,picker-3
-90,0,82,191,picker-2
-6,0,82,191,picker-2
-24,0,73,196,picker-1
-82,0,104,199,picker-3
-43,0,82,203,picker-2
-20,0,87,208,picker-3
-30,0,94,222,picker-1
-52,0,94,228,picker-1
-27,0,97,232,picker-2
-26,0,97,232,picker-2
-2,0,106,234,picker-1
-80,0,130,243,picker-3
-16,0,135,245,picker-1
-49,0,103,245,picker-2
-9,0,163,255,picker-1
-86,0,122,267,picker-3
-48,0,187,273,picker-3
-38,0,187,279,picker-3
-88,0,192,319,picker-2
-37,0,192,319,picker-2
-70,0,200,322,picker-3
-21,0,209,328,picker-3
-71,0,223,332,picker-1
-54,0,197,342,picker-1
-15,0,204,343,picker-2
-12,0,233,358,picker-2
-39,0,246,361,picker-1
-36,0,244,369,picker-3
-47,0,235,377,picker-1
-84,0,247,382,picker-2
-18,0,229,383,picker-1
-44,0,256,417,picker-1
-4,0,274,418,picker-3
-22,0,268,424,picker-3
-79,0,280,457,picker-3
-59,0,323,464,picker-3
-61,0,320,474,picker-2
-76,0,320,480,picker-2
-81,0,233,491,picker-2
3,360,370,516,picker-3
-25,0,329,525,picker-3
-87,0,344,537,picker-2
-14,0,333,539,picker-1
-31,0,359,542,picker-2
6,360,418,551,picker-1
-8,0,362,557,picker-1
-68,0,343,574,picker-1
-64,0,383,582,picker-2
0,360,378,597,picker-1
-60,0,384,597,picker-1
20,420,425,604,picker-3
14,420,458,620,picker-3
-42,0,419,626,picker-3
8,360,465,651,picker-3
-78,0,492,658,picker-2
27,480,481,664,picker-2
24,480,517,670,picker-3
-40,0,1,60,picker-2
-63,0,1,60,picker-2
-93,0,1,68,picker-1
-100,0,1,80,picker-1
-94,0,1,86,picker-1
-95,0,1,86,picker-3
-23,0,1,86,picker-3
-19,0,1,86,picker-3
-98,0,1,92,picker-1
-53,0,1,94,picker-2
-32,0,1,94,picker-2
-97,0,1,101,picker-1
-96,0,1,101,picker-1
-58,0,1,101,picker-3
-56,0,1,101,picker-3
-92,0,1,104,picker-2
-5,0,1,107,picker-3
-33,0,1,110,picker-2
-20,0,61,115,picker-2
-46,0,61,137,picker-2
-1,0,69,152,picker-1
-13,0,81,177,picker-1
-2,0,87,182,picker-1
-6,0,88,186,picker-3
-43,0,88,192,picker-3
-16,0,93,197,picker-1
-90,0,88,198,picker-3
-24,0,102,203,picker-1
-52,0,105,209,picker-2
-9,0,102,212,picker-1
-49,0,103,214,picker-3
-15,0,95,215,picker-2
-66,0,103,219,picker-3
-26,0,111,221,picker-2
-27,0,108,225,picker-3
-36,0,153,234,picker-1
-72,0,95,238,picker-2
-70,0,178,240,picker-1
-47,0,138,244,picker-2
-59,0,116,260,picker-2
-21,0,183,276,picker-1
-30,0,187,293,picker-3
-81,0,198,314,picker-1
-4,0,213,320,picker-1
-84,0,193,335,picker-3
-22,0,204,336,picker-1
-86,0,210,337,picker-2
-80,0,216,358,picker-2
-39,0,215,362,picker-3
-76,0,222,366,picker-2
-25,0,199,368,picker-3
-38,0,220,380,picker-3
-64,0,239,412,picker-2
-37,0,235,439,picker-1
