pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,slot_sequence,item_weight,total_item_weight,item_pod_inventory_level,item_warehouse_inventory_level
3,0,0,0,355,0,0,0,24,24,99999,0,0,30,2.218,53.232,0.5,0.5
3,0,1,0,81,0,0,0,84,84,99999,0,0,31,0.533,44.772,0.4,0.4
3,0,2,0,467,0,0,0,24,24,99999,0,0,32,0.409,9.816,0.5,0.5
3,0,3,0,31,0,0,0,624,624,99999,0,0,33,0.025,15.6,0.4,0.4
3,0,4,0,382,0,0,0,21,21,99999,0,0,34,0.7,14.7,0.5,0.5
3,0,5,0,77,0,0,0,60,60,99999,0,0,35,0.151,9.06,0.4,0.4
3,0,6,0,205,0,0,0,4,4,99999,0,0,36,8.116,32.464,0.5,0.5
3,0,7,0,247,0,0,0,20,20,99999,0,0,37,1.0,20.0,0.5,0.5
3,0,8,0,80,0,0,0,72,72,99999,0,0,38,0.47,33.84,0.4,0.4
3,0,9,0,22,0,0,0,48,48,99999,0,0,39,0.871,41.808,0.4,0.4
4,0,0,0,365,0,0,0,64,64,99999,0,0,40,1.64,104.96,0.5,0.5
4,0,1,0,59,0,0,0,220,220,99999,0,0,41,0.075,16.5,0.4,0.4
4,0,2,0,289,0,0,0,77,77,99999,0,0,42,0.2,15.4,0.5,0.5
4,0,3,0,30,0,0,0,120,120,99999,0,0,43,0.058,6.96,0.4,0.4
4,0,4,0,467,0,0,0,24,24,99999,0,0,44,0.409,9.816,0.5,0.5
4,0,5,0,11,0,0,0,67,67,99999,0,0,45,0.2,13.4,0.4,0.4
4,0,6,0,117,0,0,0,48,48,99999,0,0,46,0.381,18.288,0.4,0.4
4,0,7,0,258,0,0,0,24,24,99999,0,0,47,0.152,3.648,0.5,0.5
4,0,8,0,191,0,0,0,144,144,99999,0,0,48,0.038,5.472,0.5,0.5
4,0,9,0,225,0,0,0,80,80,99999,0,0,49,1.046,83.68,0.5,0.5
5,0,0,0,385,0,0,0,336,336,99999,0,0,50,0.278,93.408,0.5,0.5
5,0,1,0,259,0,0,0,30,30,99999,0,0,51,1.992,59.76,0.5,0.5
5,0,2,0,284,0,0,0,96,96,99999,0,0,52,0.608,58.368,0.5,0.5
5,0,3,0,439,0,0,0,12,12,99999,0,0,53,0.291,3.492,0.5,0.5
5,0,4,0,303,0,0,0,45,45,99999,0,0,54,0.254,11.43,0.5,0.5
5,0,5,0,321,0,0,0,10,10,99999,0,0,55,0.34,3.4,0.5,0.5
5,0,6,0,458,0,0,0,240,240,99999,0,0,56,0.27,64.8,0.5,0.5
5,0,7,0,318,0,0,0,312,312,99999,0,0,57,0.324,101.088,0.5,0.5
5,0,8,0,450,0,0,0,180,180,99999,0,0,58,0.1,18.0,0.5,0.5
5,0,9,0,57,0,0,0,432,432,99999,0,0,59,0.152,65.664,0.4,0.4
6,0,0,0,431,0,0,0,10,10,99999,0,0,60,5.575,55.75,0.5,0.5
6,0,1,0,82,0,0,0,36,36,99999,0,0,61,0.931,33.516,0.4,0.4
6,0,2,0,377,0,0,0,72,72,99999,0,0,62,0.125,9.0,0.5,0.5
6,0,3,0,86,0,0,0,160,160,99999,0,0,63,0.052,8.32,0.4,0.4
6,0,4,0,437,0,0,0,360,360,99999,0,0,64,0.28,100.8,0.5,0.5
6,0,5,0,41,0,0,0,96,96,99999,0,0,65,0.221,21.216,0.4,0.4
6,0,6,0,42,0,0,0,288,288,99999,0,0,66,0.268,77.184,0.4,0.4
6,0,7,0,113,0,0,0,60,60,99999,0,0,67,0.488,29.28,0.4,0.4
6,0,8,0,474,0,0,0,48,48,99999,0,0,68,0.25,12.0,0.5,0.5
6,0,9,0,235,0,0,0,30,30,99999,0,0,69,2.037,61.11,0.5,0.5
7,0,0,0,208,0,0,0,300,300,99999,0,0,70,0.434,130.2,0.5,0.5
7,0,1,0,70,0,0,0,30,30,99999,0,0,71,1.729,51.87,0.4,0.4
7,0,2,0,418,0,0,0,24,24,99999,0,0,72,0.376,9.024,0.5,0.5
7,0,3,0,321,0,0,0,10,10,99999,0,0,73,0.34,3.4,0.5,0.5
7,0,4,0,312,0,0,0,24,24,99999,0,0,74,0.522,12.528,0.5,0.5
7,0,5,0,32,0,0,0,8,8,99999,0,0,75,0.2,1.6,0.4,0.4
7,0,6,0,437,0,0,0,360,360,99999,0,0,76,0.28,100.8,0.5,0.5
7,0,7,0,248,0,0,0,192,192,99999,0,0,77,0.132,25.344,0.5,0.5
7,0,8,0,157,0,0,0,96,96,99999,0,0,78,0.587,56.352,0.5,0.5
7,0,9,0,354,0,0,0,360,360,99999,0,0,79,0.276,99.36,0.5,0.5
8,0,0,0,305,0,0,0,50,50,99999,0,0,80,0.308,15.4,0.5,0.5
8,0,1,0,4,0,0,0,30,30,99999,0,0,81,1.95,58.5,0.4,0.4
8,0,2,0,387,0,0,0,12,12,99999,0,0,82,0.335,4.02,0.5,0.5
8,0,3,0,362,0,0,0,360,360,99999,0,0,83,0.275,99.0,0.5,0.5
8,0,4,0,127,0,0,0,70,70,99999,0,0,84,0.181,12.67,0.4,0.4
8,0,5,0,95,0,0,0,96,96,99999,0,0,85,0.644,61.824,0.4,0.4
8,0,6,0,176,0,0,0,336,336,99999,0,0,86,0.048,16.128,0.5,0.5
8,0,7,0,144,0,0,0,80,80,99999,0,0,87,0.1,8.0,0.5,0.5
8,0,8,0,48,0,0,0,120,120,99999,0,0,88,0.34,40.8,0.4,0.4
8,0,9,0,330,0,0,0,12,12,99999,0,0,89,0.367,4.404,0.5,0.5
9,0,0,0,328,0,0,0,96,96,99999,0,0,90,0.596,57.216,0.5,0.5
9,0,1,0,338,0,0,0,210,210,99999,0,0,91,0.11,23.1,0.5,0.5
9,0,2,0,93,0,0,0,90,90,99999,0,0,92,0.162,14.58,0.4,0.4
9,0,3,0,325,0,0,0,210,210,99999,0,0,93,0.118,24.78,0.5,0.5
9,0,4,0,344,0,0,0,360,360,99999,0,0,94,0.274,98.64,0.5,0.5
9,0,5,0,443,0,0,0,280,280,99999,0,0,95,0.075,21.0,0.5,0.5
9,0,6,0,303,0,0,0,45,45,99999,0,0,96,0.254,11.43,0.5,0.5
9,0,7,0,341,0,0,0,360,360,99999,0,0,97,0.274,98.64,0.5,0.5
9,0,8,0,238,0,0,0,96,96,99999,0,0,98,0.653,62.688,0.5,0.5
9,0,9,0,469,0,0,0,30,30,99999,0,0,99,0.454,13.62,0.5,0.5
10,0,0,0,328,0,0,0,96,96,99999,0,0,100,0.596,57.216,0.5,0.5
10,0,1,0,469,0,0,0,30,30,99999,0,0,101,0.454,13.62,0.5,0.5
10,0,2,0,88,0,0,0,720,720,99999,0,0,102,0.084,60.48,0.4,0.4
10,0,3,0,114,0,0,0,144,144,99999,0,0,103,0.619,89.136,0.4,0.4
10,0,4,0,105,0,0,0,48,48,99999,0,0,104,1.008,48.384,0.4,0.4
10,0,5,0,333,0,0,0,30,30,99999,0,0,105,0.333,9.99,0.5,0.5
10,0,6,0,73,0,0,0,288,288,99999,0,0,106,0.212,61.056,0.4,0.4
10,0,7,0,21,0,0,0,270,270,99999,0,0,107,0.283,76.41,0.4,0.4
10,0,8,0,388,0,0,0,336,336,99999,0,0,108,0.274,92.064,0.5,0.5
10,0,9,0,371,0,0,0,384,384,99999,0,0,109,0.269,103.296,0.5,0.5
11,0,0,0,365,0,0,0,64,64,99999,0,0,110,1.64,104.96,0.5,0.5
11,0,1,0,200,0,0,0,100,100,99999,0,0,111,0.231,23.1,0.5,0.5
11,0,2,0,326,0,0,0,264,264,99999,0,0,112,0.282,74.448,0.5,0.5
11,0,3,0,184,0,0,0,240,240,99999,0,0,113,0.162,38.88,0.5,0.5
11,0,4,0,471,0,0,0,36,36,99999,0,0,114,0.39,14.04,0.5,0.5
11,0,5,0,58,0,0,0,112,112,99999,0,0,115,0.231,25.872,0.4,0.4
11,0,6,0,176,0,0,0,336,336,99999,0,0,116,0.048,16.128,0.5,0.5
11,0,7,0,216,0,0,0,624,624,99999,0,0,117,0.042,26.208,0.5,0.5
11,0,8,0,52,0,0,0,18,18,99999,0,0,118,1.917,34.506,0.4,0.4
11,0,9,0,456,0,0,0,20,20,99999,0,0,119,0.28,5.6,0.5,0.5
12,0,0,0,245,0,0,0,60,60,99999,0,0,120,1.465,87.9,0.5,0.5
12,0,1,0,95,0,0,0,96,96,99999,0,0,121,0.644,61.824,0.4,0.4
12,0,2,0,98,0,0,0,72,72,99999,0,0,122,0.124,8.928,0.4,0.4
12,0,3,0,38,0,0,0,96,96,99999,0,0,123,0.39,37.44,0.4,0.4
12,0,4,0,52,0,0,0,18,18,99999,0,0,124,1.917,34.506,0.4,0.4
12,0,5,0,234,0,0,0,384,384,99999,0,0,125,0.274,105.216,0.5,0.5
12,0,6,0,100,0,0,0,48,48,99999,0,0,126,1.142,54.816,0.4,0.4
12,0,7,0,417,0,0,0,168,168,99999,0,0,127,0.446,74.928,0.5,0.5
12,0,8,0,137,0,0,0,36,36,99999,0,0,128,0.255,9.18,0.5,0.5
12,0,9,0,235,0,0,0,30,30,99999,0,0,129,2.037,61.11,0.5,0.5
13,0,0,0,44,0,0,0,120,120,99999,0,0,130,0.538,64.56,0.4,0.4
13,0,1,0,224,0,0,0,96,96,99999,0,0,131,0.657,63.072,0.5,0.5
13,0,2,0,473,0,0,0,30,30,99999,0,0,132,0.454,13.62,0.5,0.5
13,0,3,0,93,0,0,0,90,90,99999,0,0,133,0.162,14.58,0.4,0.4
13,0,4,0,7,0,0,0,480,480,99999,0,0,134,0.2,96.0,0.4,0.4
13,0,5,0,374,0,0,0,48,48,99999,0,0,135,0.25,12.0,0.5,0.5
13,0,6,0,281,0,0,0,360,360,99999,0,0,136,0.206,74.16,0.5,0.5
13,0,7,0,10,0,0,0,336,336,99999,0,0,137,0.237,79.632,0.4,0.4
13,0,8,0,360,0,0,0,72,72,99999,0,0,138,0.125,9.0,0.5,0.5
13,0,9,0,204,0,0,0,240,240,99999,0,0,139,0.005,1.2,0.5,0.5
14,0,0,0,478,0,0,0,384,384,99999,0,0,140,0.276,105.984,0.5,0.5
14,0,1,0,45,0,0,0,72,72,99999,0,0,141,0.118,8.496,0.4,0.4
14,0,2,0,119,0,0,0,98,98,99999,0,0,142,0.2,19.6,0.4,0.4
14,0,3,0,61,0,0,0,120,120,99999,0,0,143,0.312,37.44,0.4,0.4
14,0,4,0,147,0,0,0,60,60,99999,0,0,144,0.803,48.18,0.5,0.5
14,0,5,0,215,0,0,0,180,180,99999,0,0,145,0.258,46.44,0.5,0.5
14,0,6,0,19,0,0,0,144,144,99999,0,0,146,0.139,20.016,0.4,0.4
14,0,7,0,270,0,0,0,13,13,99999,0,0,147,0.8,10.4,0.5,0.5
14,0,8,0,279,0,0,0,60,60,99999,0,0,148,0.21,12.6,0.5,0.5
14,0,9,0,25,0,0,0,72,72,99999,0,0,149,0.17,12.24,0.4,0.4
15,0,0,0,181,0,0,0,552,552,99999,0,0,150,0.025,13.8,0.5,0.5
15,0,1,0,373,0,0,0,192,192,99999,0,0,151,0.373,71.616,0.5,0.5
15,0,2,0,220,0,0,0,27,27,99999,0,0,152,3.0,81.0,0.5,0.5
15,0,3,0,77,0,0,0,60,60,99999,0,0,153,0.151,9.06,0.4,0.4
15,0,4,0,321,0,0,0,10,10,99999,0,0,154,0.34,3.4,0.5,0.5
15,0,5,0,206,0,0,0,216,216,99999,0,0,155,0.347,74.952,0.5,0.5
15,0,6,0,127,0,0,0,70,70,99999,0,0,156,0.181,12.67,0.4,0.4
15,0,7,0,12,0,0,0,30,30,99999,0,0,157,1.62,48.6,0.4,0.4
15,0,8,0,424,0,0,0,24,24,99999,0,0,158,0.42,10.08,0.5,0.5
15,0,9,0,30,0,0,0,120,120,99999,0,0,159,0.058,6.96,0.4,0.4
16,0,0,0,473,0,0,0,30,30,99999,0,0,160,0.454,13.62,0.5,0.5
16,0,1,0,457,0,0,0,12,12,99999,0,0,161,0.292,3.504,0.5,0.5
16,0,2,0,15,0,0,0,15,15,99999,0,0,162,0.692,10.38,0.4,0.4
16,0,3,0,202,0,0,0,120,120,99999,0,0,163,0.55,66.0,0.5,0.5
16,0,4,0,7,0,0,0,480,480,99999,0,0,164,0.2,96.0,0.4,0.4
16,0,5,0,93,0,0,0,90,90,99999,0,0,165,0.162,14.58,0.4,0.4
16,0,6,0,92,0,0,0,240,240,99999,0,0,166,0.304,72.96,0.4,0.4
16,0,7,0,418,0,0,0,24,24,99999,0,0,167,0.376,9.024,0.5,0.5
16,0,8,0,237,0,0,0,3,3,99999,0,0,168,15.0,45.0,0.5,0.5
16,0,9,0,420,0,0,0,80,80,99999,0,0,169,0.179,14.32,0.5,0.5
17,0,0,0,223,0,0,0,10,10,99999,0,0,170,6.27,62.7,0.5,0.5
17,0,1,0,408,0,0,0,288,288,99999,0,0,171,0.291,83.808,0.5,0.5
17,0,2,0,299,0,0,0,180,180,99999,0,0,172,0.133,23.94,0.5,0.5
17,0,3,0,0,0,0,0,24,24,99999,0,0,173,2.188,52.512,0.4,0.4
17,0,4,0,272,0,0,0,24,24,99999,0,0,174,0.6,14.4,0.5,0.5
17,0,5,0,365,0,0,0,64,64,99999,0,0,175,1.64,104.96,0.5,0.5
17,0,6,0,444,0,0,0,27,27,99999,0,0,176,3.0,81.0,0.5,0.5
17,0,7,0,336,0,0,0,432,432,99999,0,0,177,0.165,71.28,0.5,0.5
17,0,8,0,418,0,0,0,24,24,99999,0,0,178,0.376,9.024,0.5,0.5
17,0,9,0,251,0,0,0,312,312,99999,0,0,179,0.329,102.648,0.5,0.5
18,0,0,0,423,0,0,0,60,60,99999,0,0,180,0.142,8.52,0.5,0.5
18,0,1,0,456,0,0,0,20,20,99999,0,0,181,0.28,5.6,0.5,0.5
18,0,2,0,151,0,0,0,30,30,99999,0,0,182,1.0,30.0,0.5,0.5
18,0,3,0,431,0,0,0,10,10,99999,0,0,183,5.575,55.75,0.5,0.5
18,0,4,0,360,0,0,0,72,72,99999,0,0,184,0.125,9.0,0.5,0.5
18,0,5,0,294,0,0,0,32,32,99999,0,0,185,2.162,69.184,0.5,0.5
18,0,6,0,41,0,0,0,96,96,99999,0,0,186,0.221,21.216,0.4,0.4
18,0,7,0,141,0,0,0,192,192,99999,0,0,187,0.252,48.384,0.5,0.5
18,0,8,0,266,0,0,0,96,96,99999,0,0,188,0.668,64.128,0.5,0.5
18,0,9,0,119,0,0,0,98,98,99999,0,0,189,0.2,19.6,0.4,0.4
19,0,0,0,478,0,0,0,384,384,99999,0,0,190,0.276,105.984,0.5,0.5
19,0,1,0,130,0,0,0,90,90,99999,0,0,191,0.129,11.61,0.4,0.4
19,0,2,0,367,0,0,0,120,120,99999,0,0,192,0.622,74.64,0.5,0.5
19,0,3,0,3,0,0,0,180,180,99999,0,0,193,0.121,21.78,0.4,0.4
19,0,4,0,267,0,0,0,180,180,99999,0,0,194,0.126,22.68,0.5,0.5
19,0,5,0,300,0,0,0,336,336,99999,0,0,195,0.246,82.656,0.5,0.5
19,0,6,0,479,0,0,0,360,360,99999,0,0,196,0.275,99.0,0.5,0.5
19,0,7,0,42,0,0,0,288,288,99999,0,0,197,0.268,77.184,0.4,0.4
19,0,8,0,151,0,0,0,30,30,99999,0,0,198,1.0,30.0,0.5,0.5
19,0,9,0,384,0,0,0,168,168,99999,0,0,199,0.423,71.064,0.5,0.5
20,0,0,0,454,0,0,0,3,3,99999,0,0,200,15.0,45.0,0.5,0.5
20,0,1,0,356,0,0,0,80,80,99999,0,0,201,0.152,12.16,0.5,0.5
20,0,2,0,333,0,0,0,30,30,99999,0,0,202,0.333,9.99,0.5,0.5
20,0,3,0,72,0,0,0,108,108,99999,0,0,203,0.43,46.44,0.4,0.4
20,0,4,0,371,0,0,0,384,384,99999,0,0,204,0.269,103.296,0.5,0.5
20,0,5,0,104,0,0,0,18,18,99999,0,0,205,2.092,37.656,0.4,0.4
20,0,6,0,119,0,0,0,98,98,99999,0,0,206,0.2,19.6,0.4,0.4
20,0,7,0,186,0,0,0,480,480,99999,0,0,207,0.06,28.8,0.5,0.5
20,0,8,0,387,0,0,0,12,12,99999,0,0,208,0.335,4.02,0.5,0.5
20,0,9,0,329,0,0,0,12,12,99999,0,0,209,0.41,4.92,0.5,0.5
21,0,0,0,86,0,0,0,160,160,99999,0,0,210,0.052,8.32,0.4,0.4
21,0,1,0,418,0,0,0,24,24,99999,0,0,211,0.376,9.024,0.5,0.5
21,0,2,0,307,0,0,0,16,16,99999,0,0,212,0.785,12.56,0.5,0.5
21,0,3,0,36,0,0,0,144,144,99999,0,0,213,0.117,16.848,0.4,0.4
21,0,4,0,250,0,0,0,312,312,99999,0,0,214,0.328,102.336,0.5,0.5
21,0,5,0,127,0,0,0,70,70,99999,0,0,215,0.181,12.67,0.4,0.4
21,0,6,0,193,0,0,0,432,432,99999,0,0,216,0.023,9.936,0.5,0.5
21,0,7,0,287,0,0,0,96,96,99999,0,0,217,0.575,55.2,0.5,0.5
21,0,8,0,24,0,0,0,240,240,99999,0,0,218,0.054,12.96,0.4,0.4
21,0,9,0,136,0,0,0,72,72,99999,0,0,219,0.392,28.224,0.5,0.5
22,0,0,0,304,0,0,0,210,210,99999,0,0,220,0.104,21.84,0.5,0.5
22,0,1,0,164,0,0,0,30,30,99999,0,0,221,1.15,34.5,0.5,0.5
22,0,2,0,240,0,0,0,144,144,99999,0,0,222,0.156,22.464,0.5,0.5
22,0,3,0,438,0,0,0,24,24,99999,0,0,223,0.49,11.76,0.5,0.5
22,0,4,0,43,0,0,0,228,228,99999,0,0,224,0.381,86.868,0.4,0.4
22,0,5,0,433,0,0,0,36,36,99999,0,0,225,0.345,12.42,0.5,0.5
22,0,6,0,46,0,0,0,140,140,99999,0,0,226,0.112,15.68,0.4,0.4
22,0,7,0,323,0,0,0,40,40,99999,0,0,227,0.381,15.24,0.5,0.5
22,0,8,0,178,0,0,0,360,360,99999,0,0,228,0.023,8.28,0.5,0.5
22,0,9,0,50,0,0,0,40,40,99999,0,0,229,0.261,10.44,0.4,0.4
23,0,0,0,188,0,0,0,400,400,99999,0,0,230,0.121,48.4,0.5,0.5
23,0,1,0,336,0,0,0,432,432,99999,0,0,231,0.165,71.28,0.5,0.5
23,0,2,0,33,0,0,0,96,96,99999,0,0,232,0.234,22.464,0.4,0.4
23,0,3,0,34,0,0,0,408,408,99999,0,0,233,0.072,29.376,0.4,0.4
23,0,4,0,128,0,0,0,168,168,99999,0,0,234,0.25,42.0,0.4,0.4
23,0,5,0,32,0,0,0,8,8,99999,0,0,235,0.2,1.6,0.4,0.4
23,0,6,0,166,0,0,0,72,72,99999,0,0,236,0.775,55.8,0.5,0.5
23,0,7,0,13,0,0,0,27,27,99999,0,0,237,2.2,59.4,0.4,0.4
23,0,8,0,18,0,0,0,40,40,99999,0,0,238,0.15,6.0,0.4,0.4
23,0,9,0,223,0,0,0,10,10,99999,0,0,239,6.27,62.7,0.5,0.5
24,0,0,0,129,0,0,0,100,100,99999,0,0,240,0.225,22.5,0.4,0.4
24,0,1,0,53,0,0,0,60,60,99999,0,0,241,1.116,66.96,0.4,0.4
24,0,2,0,466,0,0,0,264,264,99999,0,0,242,0.3,79.2,0.5,0.5
24,0,3,0,52,0,0,0,18,18,99999,0,0,243,1.917,34.506,0.4,0.4
24,0,4,0,45,0,0,0,72,72,99999,0,0,244,0.118,8.496,0.4,0.4
24,0,5,0,91,0,0,0,96,96,99999,0,0,245,0.05,4.8,0.4,0.4
24,0,6,0,225,0,0,0,80,80,99999,0,0,246,1.046,83.68,0.5,0.5
24,0,7,0,402,0,0,0,320,320,99999,0,0,247,0.052,16.64,0.5,0.5
24,0,8,0,255,0,0,0,432,432,99999,0,0,248,0.219,94.608,0.5,0.5
24,0,9,0,268,0,0,0,31,31,99999,0,0,249,1.0,31.0,0.5,0.5
25,0,0,0,76,0,0,0,16,16,99999,0,0,250,3.492,55.872,0.4,0.4
25,0,1,0,331,0,0,0,12,12,99999,0,0,251,0.301,3.612,0.5,0.5
25,0,2,0,130,0,0,0,90,90,99999,0,0,252,0.129,11.61,0.4,0.4
25,0,3,0,37,0,0,0,90,90,99999,0,0,253,0.504,45.36,0.4,0.4
25,0,4,0,112,0,0,0,60,60,99999,0,0,254,0.152,9.12,0.4,0.4
25,0,5,0,369,0,0,0,360,360,99999,0,0,255,0.274,98.64,0.5,0.5
25,0,6,0,28,0,0,0,72,72,99999,0,0,256,0.333,23.976,0.4,0.4
25,0,7,0,348,0,0,0,240,240,99999,0,0,257,0.409,98.16,0.5,0.5
25,0,8,0,17,0,0,0,45,45,99999,0,0,258,0.301,13.545,0.4,0.4
25,0,9,0,116,0,0,0,60,60,99999,0,0,259,0.267,16.02,0.4,0.4
26,0,0,0,95,0,0,0,96,96,99999,0,0,260,0.644,61.824,0.4,0.4
26,0,1,0,310,0,0,0,312,312,99999,0,0,261,0.329,102.648,0.5,0.5
26,0,2,0,302,0,0,0,48,48,99999,0,0,262,0.299,14.352,0.5,0.5
26,0,3,0,44,0,0,0,120,120,99999,0,0,263,0.538,64.56,0.4,0.4
26,0,4,0,271,0,0,0,432,432,99999,0,0,264,0.161,69.552,0.5,0.5
26,0,5,0,50,0,0,0,40,40,99999,0,0,265,0.261,10.44,0.4,0.4
26,0,6,0,88,0,0,0,720,720,99999,0,0,266,0.084,60.48,0.4,0.4
26,0,7,0,41,0,0,0,96,96,99999,0,0,267,0.221,21.216,0.4,0.4
26,0,8,0,247,0,0,0,20,20,99999,0,0,268,1.0,20.0,0.5,0.5
26,0,9,0,99,0,0,0,108,108,99999,0,0,269,0.325,35.1,0.4,0.4
27,0,0,0,404,0,0,0,24,24,99999,0,0,270,0.437,10.488,0.5,0.5
27,0,1,0,29,0,0,0,72,72,99999,0,0,271,0.472,33.984,0.4,0.4
27,0,2,0,205,0,0,0,4,4,99999,0,0,272,8.116,32.464,0.5,0.5
27,0,3,0,102,0,0,0,120,120,99999,0,0,273,0.32,38.4,0.4,0.4
27,0,4,0,61,0,0,0,120,120,99999,0,0,274,0.312,37.44,0.4,0.4
27,0,5,0,334,0,0,0,12,12,99999,0,0,275,0.28,3.36,0.5,0.5
27,0,6,0,289,0,0,0,77,77,99999,0,0,276,0.2,15.4,0.5,0.5
27,0,7,0,3,0,0,0,180,180,99999,0,0,277,0.121,21.78,0.4,0.4
27,0,8,0,235,0,0,0,30,30,99999,0,0,278,2.037,61.11,0.5,0.5
27,0,9,0,262,0,0,0,15,15,99999,0,0,279,0.584,8.76,0.5,0.5
28,0,0,0,433,0,0,0,36,36,99999,0,0,280,0.345,12.42,0.5,0.5
28,0,1,0,216,0,0,0,624,624,99999,0,0,281,0.042,26.208,0.5,0.5
28,0,2,0,476,0,0,0,24,24,99999,0,0,282,0.288,6.912,0.5,0.5
28,0,3,0,333,0,0,0,30,30,99999,0,0,283,0.333,9.99,0.5,0.5
28,0,4,0,45,0,0,0,72,72,99999,0,0,284,0.118,8.496,0.4,0.4
28,0,5,0,338,0,0,0,210,210,99999,0,0,285,0.11,23.1,0.5,0.5
28,0,6,0,464,0,0,0,54,54,99999,0,0,286,0.287,15.498,0.5,0.5
28,0,7,0,342,0,0,0,336,336,99999,0,0,287,0.267,89.712,0.5,0.5
28,0,8,0,81,0,0,0,84,84,99999,0,0,288,0.533,44.772,0.4,0.4
28,0,9,0,434,0,0,0,384,384,99999,0,0,289,0.275,105.6,0.5,0.5
29,0,0,0,121,0,0,0,48,48,99999,0,0,290,1.274,61.152,0.4,0.4
29,0,1,0,90,0,0,0,27,27,99999,0,0,291,1.0,27.0,0.4,0.4
29,0,2,0,436,0,0,0,168,168,99999,0,0,292,0.125,21.0,0.5,0.5
29,0,3,0,458,0,0,0,240,240,99999,0,0,293,0.27,64.8,0.5,0.5
29,0,4,0,333,0,0,0,30,30,99999,0,0,294,0.333,9.99,0.5,0.5
29,0,5,0,51,0,0,0,60,60,99999,0,0,295,0.32,19.2,0.4,0.4
29,0,6,0,318,0,0,0,312,312,99999,0,0,296,0.324,101.088,0.5,0.5
29,0,7,0,175,0,0,0,456,456,99999,0,0,297,0.114,51.984,0.5,0.5
29,0,8,0,343,0,0,0,12,12,99999,0,0,298,0.387,4.644,0.5,0.5
29,0,9,0,237,0,0,0,3,3,99999,0,0,299,15.0,45.0,0.5,0.5
30,0,0,0,454,0,0,0,3,3,99999,0,0,300,15.0,45.0,0.5,0.5
30,0,1,0,97,0,0,0,72,72,99999,0,0,301,1.093,78.696,0.4,0.4
30,0,2,0,152,0,0,0,10,10,99999,0,0,302,7.7,77.0,0.5,0.5
30,0,3,0,465,0,0,0,14,14,99999,0,0,303,0.439,6.146,0.5,0.5
30,0,4,0,297,0,0,0,77,77,99999,0,0,304,0.2,15.4,0.5,0.5
30,0,5,0,37,0,0,0,90,90,99999,0,0,305,0.504,45.36,0.4,0.4
