order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
61,17,1,430,2,-1,99999,-1,-1,-3,-1,1,1020
62,17,1,282,8,-1,99999,-1,-1,-3,-1,1,1020
63,17,1,77,4,-1,99999,-1,-1,-3,-1,1,1020
64,17,1,238,6,-1,99999,-1,-1,-3,-1,1,1020
65,17,1,474,4,-1,99999,-1,-1,-3,-1,1,1020
66,17,1,332,6,-1,99999,-1,-1,-3,-1,1,1020
67,17,1,420,6,-1,99999,-1,-1,-3,-1,1,1020
68,18,1,155,5,-1,99999,-1,-1,-3,-1,1,1020
69,18,1,122,4,-1,99999,-1,-1,-3,-1,1,1020
70,18,1,215,6,-1,99999,-1,-1,-3,-1,1,1020
71,18,1,123,9,-1,99999,-1,-1,-3,-1,1,1020
72,18,1,175,9,-1,99999,-1,-1,-3,-1,1,1020
73,19,1,12,4,-1,99999,-1,-1,-3,-1,1,1020
74,19,1,296,4,-1,99999,-1,-1,-3,-1,1,1020
75,19,1,84,3,-1,99999,-1,-1,-3,-1,1,1020
76,20,1,222,10,-1,99999,-1,-1,-3,-1,1,1080
77,20,1,83,10,-1,99999,-1,-1,-3,-1,1,1080
78,21,1,198,8,-1,99999,-1,-1,-3,-1,1,1080
79,21,1,182,9,-1,99999,-1,-1,-3,-1,1,1080
80,21,1,323,7,-1,99999,-1,-1,-3,-1,1,1080
81,21,1,169,1,-1,99999,-1,-1,-3,-1,1,1080
82,22,1,279,12,-1,99999,-1,-1,-3,-1,1,1140
83,22,1,195,8,-1,99999,-1,-1,-3,-1,1,1140
84,23,1,321,10,-1,99999,-1,-1,-3,-1,1,1140
85,23,1,460,6,-1,99999,-1,-1,-3,-1,1,1140
86,23,1,277,8,-1,99999,-1,-1,-3,-1,1,1140
87,23,1,350,8,-1,99999,-1,-1,-3,-1,1,1140
88,23,1,123,12,-1,99999,-1,-1,-3,-1,1,1140
89,24,1,220,2,-1,99999,-1,-1,-3,-1,1,1140
90,24,1,184,10,-1,99999,-1,-1,-3,-1,1,1140
91,25,1,2,12,-1,99999,-1,-1,-3,-1,1,1140
92,25,1,32,7,-1,99999,-1,-1,-3,-1,1,1140
93,25,1,45,8,-1,99999,-1,-1,-3,-1,1,1140
94,26,1,175,7,-1,99999,-1,-1,-3,-1,1,1200
95,26,1,188,8,-1,99999,-1,-1,-3,-1,1,1200
96,26,1,0,6,-1,99999,-1,-1,-3,-1,1,1200
97,26,1,266,6,-1,99999,-1,-1,-3,-1,1,1200
98,26,1,390,4,-1,99999,-1,-1,-3,-1,1,1200
99,26,1,354,11,-1,99999,-1,-1,-3,-1,1,1200
100,26,1,13,9,-1,99999,-1,-1,-3,-1,1,1200
101,26,1,289,6,-1,99999,-1,-1,-3,-1,1,1200
102,26,1,50,2,-1,99999,-1,-1,-3,-1,1,1200
103,26,1,3,6,-1,99999,-1,-1,-3,-1,1,1200
104,27,1,0,12,-1,99999,-1,-1,-3,-1,1,1200
105,28,1,439,5,-1,99999,-1,-1,-3,-1,1,1200
106,28,1,269,10,-1,99999,-1,-1,-3,-1,1,1200
107,29,1,277,8,-1,99999,-1,-1,-3,-1,1,1260
108,30,1,306,12,-1,99999,-1,-1,-3,-1,1,1320
109,30,1,71,8,-1,99999,-1,-1,-3,-1,1,1320
110,31,1,166,11,-1,99999,-1,-1,-3,-1,1,1320
111,31,1,223,6,-1,99999,-1,-1,-3,-1,1,1320
112,32,1,174,3,-1,99999,-1,-1,-3,-1,1,1320
113,33,1,232,1,-1,99999,-1,-1,-3,-1,1,1380
114,33,1,1,6,-1,99999,-1,-1,-3,-1,1,1380
115,33,1,31,8,-1,99999,-1,-1,-3,-1,1,1380
116,34,1,0,4,-1,99999,-1,-1,-3,-1,1,1380
117,34,1,397,12,-1,99999,-1,-1,-3,-1,1,1380
118,34,1,255,8,-1,99999,-1,-1,-3,-1,1,1380
119,34,1,394,4,-1,99999,-1,-1,-3,-1,1,1380
120,34,1,184,6,-1,99999,-1,-1,-3,-1,1,1380
121,35,1,97,10,-1,99999,-1,-1,-3,-1,1,1440
122,36,1,194,6,-1,99999,-1,-1,-3,-1,1,1440
123,36,1,260,4,-1,99999,-1,-1,-3,-1,1,1440
124,36,1,26,12,-1,99999,-1,-1,-3,-1,1,1440
125,36,1,223,8,-1,99999,-1,-1,-3,-1,1,1440
126,36,1,476,6,-1,99999,-1,-1,-3,-1,1,1440
127,36,1,282,4,-1,99999,-1,-1,-3,-1,1,1440
128,36,1,331,4,-1,99999,-1,-1,-3,-1,1,1440
129,37,1,327,10,-1,99999,-1,-1,-3,-1,1,1440
130,37,1,21,4,-1,99999,-1,-1,-3,-1,1,1440
131,37,1,355,6,-1,99999,-1,-1,-3,-1,1,1440
132,37,1,136,7,-1,99999,-1,-1,-3,-1,1,1440
133,37,1,221,4,-1,99999,-1,-1,-3,-1,1,1440
134,37,1,100,8,-1,99999,-1,-1,-3,-1,1,1440
135,37,1,351,5,-1,99999,-1,-1,-3,-1,1,1440
136,37,1,143,7,-1,99999,-1,-1,-3,-1,1,1440
137,37,1,134,10,-1,99999,-1,-1,-3,-1,1,1440
138,38,1,142,6,-1,99999,-1,-1,-3,-1,1,1500
139,38,1,385,11,-1,99999,-1,-1,-3,-1,1,1500
140,39,1,325,6,-1,99999,-1,-1,-3,-1,1,1500
141,39,1,370,6,-1,99999,-1,-1,-3,-1,1,1500
142,40,1,324,9,-1,99999,-1,-1,-3,-1,1,1500
143,41,1,84,6,-1,99999,-1,-1,-3,-1,1,1500
144,41,1,467,8,-1,99999,-1,-1,-3,-1,1,1500
145,41,1,365,1,-1,99999,-1,-1,-3,-1,1,1500
146,41,1,1,9,-1,99999,-1,-1,-3,-1,1,1500
147,42,1,358,10,-1,99999,-1,-1,-3,-1,1,1560
148,42,1,223,5,-1,99999,-1,-1,-3,-1,1,1560
149,42,1,334,6,-1,99999,-1,-1,-3,-1,1,1560
150,42,1,135,6,-1,99999,-1,-1,-3,-1,1,1560
151,42,1,206,8,-1,99999,-1,-1,-3,-1,1,1560
152,42,1,260,6,-1,99999,-1,-1,-3,-1,1,1560
153,43,1,404,10,-1,99999,-1,-1,-3,-1,1,1560
154,43,1,74,5,-1,99999,-1,-1,-3,-1,1,1560
155,43,1,40,12,-1,99999,-1,-1,-3,-1,1,1560
156,43,1,110,4,-1,99999,-1,-1,-3,-1,1,1560
157,44,1,129,9,-1,99999,-1,-1,-3,-1,1,1620
158,44,1,10,8,-1,99999,-1,-1,-3,-1,1,1620
159,44,1,236,6,-1,99999,-1,-1,-3,-1,1,1620
160,44,1,473,6,-1,99999,-1,-1,-3,-1,1,1620
161,45,1,393,8,-1,99999,-1,-1,-3,-1,1,1620
162,45,1,140,2,-1,99999,-1,-1,-3,-1,1,1620
163,45,1,397,2,-1,99999,-1,-1,-3,-1,1,1620
164,45,1,1,9,-1,99999,-1,-1,-3,-1,1,1620
165,46,1,222,7,-1,99999,-1,-1,-3,-1,1,1680
166,46,1,362,2,-1,99999,-1,-1,-3,-1,1,1680
167,47,1,0,7,-1,99999,-1,-1,-3,-1,1,1740
168,48,1,90,6,-1,99999,-1,-1,-3,-1,1,1800
169,48,1,279,4,-1,99999,-1,-1,-3,-1,1,1800
170,48,1,220,4,-1,99999,-1,-1,-3,-1,1,1800
171,48,1,158,2,-1,99999,-1,-1,-3,-1,1,1800
172,48,1,180,7,-1,99999,-1,-1,-3,-1,1,1800
173,49,1,452,4,-1,99999,-1,-1,-3,-1,1,1860
174,50,1,87,5,-1,99999,-1,-1,-3,-1,1,1920
175,50,1,330,6,-1,99999,-1,-1,-3,-1,1,1920
176,50,1,31,10,-1,99999,-1,-1,-3,-1,1,1920
177,51,1,255,6,-1,99999,-1,-1,-3,-1,1,1980
178,51,1,91,5,-1,99999,-1,-1,-3,-1,1,1980
179,51,1,135,10,-1,99999,-1,-1,-3,-1,1,1980
180,52,1,127,4,-1,99999,-1,-1,-3,-1,1,1980
181,52,1,437,7,-1,99999,-1,-1,-3,-1,1,1980
182,53,1,140,7,-1,99999,-1,-1,-3,-1,1,1980
183,53,1,464,10,-1,99999,-1,-1,-3,-1,1,1980
184,54,1,381,9,-1,99999,-1,-1,-3,-1,1,2040
185,54,1,5,8,-1,99999,-1,-1,-3,-1,1,2040
186,54,1,59,12,-1,99999,-1,-1,-3,-1,1,2040
187,54,1,454,11,-1,99999,-1,-1,-3,-1,1,2040
188,54,1,7,8,-1,99999,-1,-1,-3,-1,1,2040
189,54,1,137,10,-1,99999,-1,-1,-3,-1,1,2040
190,55,1,117,7,-1,99999,-1,-1,-3,-1,1,2040
191,56,1,110,1,-1,99999,-1,-1,-3,-1,1,2100
192,57,1,413,6,-1,99999,-1,-1,-3,-1,1,2100
193,57,1,350,6,-1,99999,-1,-1,-3,-1,1,2100
194,57,1,16,8,-1,99999,-1,-1,-3,-1,1,2100
195,58,1,155,5,-1,99999,-1,-1,-3,-1,1,2100
196,58,1,263,6,-1,99999,-1,-1,-3,-1,1,2100
197,59,1,451,6,-1,99999,-1,-1,-3,-1,1,2160
198,59,1,298,6,-1,99999,-1,-1,-3,-1,1,2160
199,59,1,439,2,-1,99999,-1,-1,-3,-1,1,2160
200,59,1,356,10,-1,99999,-1,-1,-3,-1,1,2160
201,59,1,336,4,-1,99999,-1,-1,-3,-1,1,2160
202,59,1,342,7,-1,99999,-1,-1,-3,-1,1,2160
203,59,1,30,6,-1,99999,-1,-1,-3,-1,1,2160
204,59,1,425,4,-1,99999,-1,-1,-3,-1,1,2160
205,59,1,192,4,-1,99999,-1,-1,-3,-1,1,2160
206,60,1,429,6,-1,99999,-1,-1,-3,-1,1,2460
207,60,1,407,7,-1,99999,-1,-1,-3,-1,1,2460
208,61,1,219,7,-1,99999,-1,-1,-3,-1,1,2460
209,61,1,158,1,-1,99999,-1,-1,-3,-1,1,2460
210,61,1,168,2,-1,99999,-1,-1,-3,-1,1,2460
211,61,1,161,10,-1,99999,-1,-1,-3,-1,1,2460
212,61,1,348,4,-1,99999,-1,-1,-3,-1,1,2460
213,61,1,5,2,-1,99999,-1,-1,-3,-1,1,2460
214,62,1,220,8,-1,99999,-1,-1,-3,-1,1,2460
215,62,1,472,12,-1,99999,-1,-1,-3,-1,1,2460
216,62,1,416,5,-1,99999,-1,-1,-3,-1,1,2460
217,63,1,380,4,-1,99999,-1,-1,-3,-1,1,2520
218,64,1,200,10,-1,99999,-1,-1,-3,-1,1,2580
219,64,1,319,3,-1,99999,-1,-1,-3,-1,1,2580
220,64,1,329,5,-1,99999,-1,-1,-3,-1,1,2580
221,64,1,349,7,-1,99999,-1,-1,-3,-1,1,2580
222,64,1,137,5,-1,99999,-1,-1,-3,-1,1,2580
223,65,1,54,12,-1,99999,-1,-1,-3,-1,1,2580
224,66,1,0,8,-1,99999,-1,-1,-3,-1,1,2700
225,66,1,346,7,-1,99999,-1,-1,-3,-1,1,2700
226,66,1,142,9,-1,99999,-1,-1,-3,-1,1,2700
227,66,1,157,4,-1,99999,-1,-1,-3,-1,1,2700
228,66,1,363,6,-1,99999,-1,-1,-3,-1,1,2700
229,67,1,335,8,-1,99999,-1,-1,-3,-1,1,2760
230,67,1,228,12,-1,99999,-1,-1,-3,-1,1,2760
231,67,1,161,5,-1,99999,-1,-1,-3,-1,1,2760
232,68,1,4,8,-1,99999,-1,-1,-3,-1,1,2820
233,68,1,234,12,-1,99999,-1,-1,-3,-1,1,2820
234,69,1,231,5,-1,99999,-1,-1,-3,-1,1,2880
235,69,1,469,8,-1,99999,-1,-1,-3,-1,1,2880
236,70,1,393,8,-1,99999,-1,-1,-3,-1,1,2880
237,70,1,212,6,-1,99999,-1,-1,-3,-1,1,2880
238,71,1,316,10,-1,99999,-1,-1,-3,-1,1,2940
239,71,1,298,6,-1,99999,-1,-1,-3,-1,1,2940
240,71,1,181,10,-1,99999,-1,-1,-3,-1,1,2940
241,71,1,356,6,-1,99999,-1,-1,-3,-1,1,2940
242,72,1,348,5,-1,99999,-1,-1,-3,-1,1,2940
243,72,1,192,6,-1,99999,-1,-1,-3,-1,1,2940
244,72,1,252,8,-1,99999,-1,-1,-3,-1,1,2940
245,73,1,272,4,-1,99999,-1,-1,-3,-1,1,3000
246,74,1,25,8,-1,99999,-1,-1,-3,-1,1,3000
247,75,1,18,4,-1,99999,-1,-1,-3,-1,1,3000
248,76,1,22,8,-1,99999,-1,-1,-3,-1,1,3000
249,76,1,261,9,-1,99999,-1,-1,-3,-1,1,3000
250,77,1,324,6,-1,99999,-1,-1,-3,-1,1,3060
251,77,1,377,8,-1,99999,-1,-1,-3,-1,1,3060
252,77,1,177,2,-1,99999,-1,-1,-3,-1,1,3060
253,77,1,42,4,-1,99999,-1,-1,-3,-1,1,3060
254,78,1,103,12,-1,99999,-1,-1,-3,-1,1,3120
255,78,1,64,7,-1,99999,-1,-1,-3,-1,1,3120
256,78,1,355,8,-1,99999,-1,-1,-3,-1,1,3120
257,78,1,13,10,-1,99999,-1,-1,-3,-1,1,3120
258,78,1,370,8,-1,99999,-1,-1,-3,-1,1,3120
259,78,1,324,6,-1,99999,-1,-1,-3,-1,1,3120
260,78,1,179,9,-1,99999,-1,-1,-3,-1,1,3120
261,78,1,159,12,-1,99999,-1,-1,-3,-1,1,3120
262,79,1,330,10,-1,99999,-1,-1,-3,-1,1,3180
263,80,1,26,4,-1,99999,-1,-1,-3,-1,1,3240
264,80,1,377,2,-1,99999,-1,-1,-3,-1,1,3240
265,80,1,364,4,-1,99999,-1,-1,-3,-1,1,3240
266,80,1,271,8,-1,99999,-1,-1,-3,-1,1,3240
267,81,1,144,10,-1,99999,-1,-1,-3,-1,1,3240
268,81,1,459,1,-1,99999,-1,-1,-3,-1,1,3240
269,81,1,157,8,-1,99999,-1,-1,-3,-1,1,3240
270,81,1,25,10,-1,99999,-1,-1,-3,-1,1,3240
271,81,1,90,8,-1,99999,-1,-1,-3,-1,1,3240
272,81,1,162,6,-1,99999,-1,-1,-3,-1,1,3240
273,82,1,29,10,-1,99999,-1,-1,-3,-1,1,3240
274,82,1,134,6,-1,99999,-1,-1,-3,-1,1,3240
275,82,1,371,9,-1,99999,-1,-1,-3,-1,1,3240
276,82,1,282,6,-1,99999,-1,-1,-3,-1,1,3240
277,82,1,221,10,-1,99999,-1,-1,-3,-1,1,3240
278,83,1,139,3,-1,99999,-1,-1,-3,-1,1,3240
279,83,1,346,6,-1,99999,-1,-1,-3,-1,1,3240
280,84,1,348,8,-1,99999,-1,-1,-3,-1,1,3300
281,85,1,409,8,-1,99999,-1,-1,-3,-1,1,3300
282,85,1,25,8,-1,99999,-1,-1,-3,-1,1,3300
283,85,1,61,6,-1,99999,-1,-1,-3,-1,1,3300
284,86,1,355,8,-1,99999,-1,-1,-3,-1,1,3300
285,87,1,431,11,-1,99999,-1,-1,-3,-1,1,3300
286,88,1,183,10,-1,99999,-1,-1,-3,-1,1,3360
287,89,1,140,7,-1,99999,-1,-1,-3,-1,1,3360
288,90,1,249,6,-1,99999,-1,-1,-3,-1,1,3360
289,90,1,456,5,-1,99999,-1,-1,-3,-1,1,3360
290,90,1,52,6,-1,99999,-1,-1,-3,-1,1,3360
291,90,1,353,4,-1,99999,-1,-1,-3,-1,1,3360
292,90,1,291,7,-1,99999,-1,-1,-3,-1,1,3360
293,90,1,227,1,-1,99999,-1,-1,-3,-1,1,3360
294,90,1,82,10,-1,99999,-1,-1,-3,-1,1,3360
295,91,1,339,4,-1,99999,-1,-1,-3,-1,1,3360
296,91,1,61,10,-1,99999,-1,-1,-3,-1,1,3360
297,91,1,232,6,-1,99999,-1,-1,-3,-1,1,3360
298,91,1,304,4,-1,99999,-1,-1,-3,-1,1,3360
299,91,1,289,10,-1,99999,-1,-1,-3,-1,1,3360
300,91,1,70,12,-1,99999,-1,-1,-3,-1,1,3360
301,91,1,401,2,-1,99999,-1,-1,-3,-1,1,3360
302,91,1,315,9,-1,99999,-1,-1,-3,-1,1,3360
303,92,1,13,4,-1,99999,-1,-1,-3,-1,1,3360
304,92,1,5,8,-1,99999,-1,-1,-3,-1,1,3360
305,93,1,331,7,-1,99999,-1,-1,-3,-1,1,3420
306,93,1,345,6,-1,99999,-1,-1,-3,-1,1,3420
307,93,1,197,9,-1,99999,-1,-1,-3,-1,1,3420
308,93,1,222,10,-1,99999,-1,-1,-3,-1,1,3420
309,93,1,163,7,-1,99999,-1,-1,-3,-1,1,3420
310,93,1,225,5,-1,99999,-1,-1,-3,-1,1,3420
311,93,1,114,10,-1,99999,-1,-1,-3,-1,1,3420
312,94,1,34,8,-1,99999,-1,-1,-3,-1,1,3420
313,94,1,367,1,-1,99999,-1,-1,-3,-1,1,3420
314,94,1,25,4,-1,99999,-1,-1,-3,-1,1,3420
315,94,1,160,6,-1,99999,-1,-1,-3,-1,1,3420
316,95,1,160,5,-1,99999,-1,-1,-3,-1,1,3420
317,95,1,58,12,-1,99999,-1,-1,-3,-1,1,3420
318,95,1,184,5,-1,99999,-1,-1,-3,-1,1,3420
319,95,1,381,8,-1,99999,-1,-1,-3,-1,1,3420
320,95,1,370,8,-1,99999,-1,-1,-3,-1,1,3420
321,95,1,225,4,-1,99999,-1,-1,-3,-1,1,3420
322,95,1,170,2,-1,99999,-1,-1,-3,-1,1,3420
323,96,1,435,6,-1,99999,-1,-1,-3,-1,1,3480
324,96,1,325,10,-1,99999,-1,-1,-3,-1,1,3480
325,97,1,75,4,-1,99999,-1,-1,-3,-1,1,3480
326,97,1,141,4,-1,99999,-1,-1,-3,-1,1,3480
327,97,1,122,2,-1,99999,-1,-1,-3,-1,1,3480
328,97,1,91,10,-1,99999,-1,-1,-3,-1,1,3480
329,97,1,196,4,-1,99999,-1,-1,-3,-1,1,3480
330,97,1,46,10,-1,99999,-1,-1,-3,-1,1,3480
331,97,1,245,4,-1,99999,-1,-1,-3,-1,1,3480
332,98,1,202,8,-1,99999,-1,-1,-3,-1,1,3480
333,99,1,37,6,-1,99999,-1,-1,-3,-1,1,3480
334,100,1,166,4,-1,99999,-1,-1,-3,-1,1,3540
335,100,1,341,4,-1,99999,-1,-1,-3,-1,1,3540
336,100,1,3,12,-1,99999,-1,-1,-3,-1,1,3540
337,100,1,29,6,-1,99999,-1,-1,-3,-1,1,3540
338,101,1,191,9,-1,99999,-1,-1,-3,-1,1,3540
339,101,1,415,8,-1,99999,-1,-1,-3,-1,1,3540
340,101,1,166,11,-1,99999,-1,-1,-3,-1,1,3540
341,102,1,223,4,-1,99999,-1,-1,-3,-1,1,3660
342,102,1,439,7,-1,99999,-1,-1,-3,-1,1,3660
343,103,1,300,8,-1,99999,-1,-1,-3,-1,1,3720
344,103,1,411,10,-1,99999,-1,-1,-3,-1,1,3720
345,104,1,369,10,-1,99999,-1,-1,-3,-1,1,3720
