sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
97,-16,1,315,8,0,picker-2,173.0,1,0.0,99.0
98,-16,1,250,11,0,picker-2,21.0,1,0.0,131.0
99,-16,1,243,2,0,picker-2,42.0,1,0.0,185.0
100,-15,1,160,8,0,,,-3,,
101,-15,1,408,3,0,,,-3,,
102,-15,1,219,10,0,,,-3,,
103,-15,1,135,9,0,,,-3,,
104,-14,1,439,4,0,picker-2,5.0,1,0.0,60.0
105,-14,1,259,8,0,picker-2,5.0,1,0.0,60.0
106,-14,1,288,10,0,picker-2,388.0,1,0.0,228.0
107,-14,1,399,8,0,picker-2,173.0,1,0.0,99.0
108,-13,1,222,3,0,,,-3,,
109,-13,1,408,4,0,,,-3,,
110,-12,1,248,7,0,,,-3,,
111,-12,1,320,11,0,,,-3,,
112,-12,1,442,9,0,,,-3,,
113,-12,1,231,3,0,,,-3,,
114,-11,1,368,11,0,,,-3,,
115,-11,1,6,9,0,,,-3,,
116,-10,1,65,6,0,picker-1,337.0,1,0.0,422.0
117,-10,1,214,6,0,picker-1,236.0,1,0.0,385.0
118,-10,1,149,5,0,picker-1,213.0,1,0.0,366.0
119,-10,1,414,7,0,picker-1,227.0,1,0.0,404.0
120,-10,1,36,8,0,picker-1,248.0,1,0.0,59.0
121,-10,1,231,8,0,picker-1,378.0,1,0.0,275.0
122,-10,1,158,10,0,picker-1,84.0,1,0.0,348.0
123,-10,1,16,7,0,picker-1,255.0,1,0.0,311.0
124,-10,1,20,8,0,picker-1,65.0,1,0.0,293.0
125,-9,1,332,8,0,,,-3,,
126,-8,1,375,10,0,,,-3,,
127,-8,1,459,4,0,,,-3,,
128,-8,1,142,8,0,,,-3,,
129,-8,1,172,7,0,,,-3,,
130,-8,1,366,10,0,,,-3,,
131,-8,1,464,7,0,,,-3,,
132,-7,1,102,10,0,,,-3,,
133,-6,1,457,2,0,picker-3,16.0,1,0.0,125.0
134,-6,1,319,8,0,picker-3,374.0,1,109.0,346.0
135,-5,1,51,7,0,picker-1,84.0,1,0.0,348.0
136,-5,1,74,6,0,picker-1,227.0,1,0.0,404.0
137,-5,1,214,5,0,picker-1,236.0,1,0.0,385.0
138,-4,1,321,5,0,,,-3,,
139,-3,1,423,5,0,,,-3,,
140,-3,1,315,6,0,,,-3,,
141,-3,1,382,7,0,,,-3,,
142,-2,1,407,8,0,,,-3,,
143,-1,1,233,7,0,,,-3,,
144,0,1,21,3,360,,,-3,,
145,0,1,64,6,360,,,-3,,
146,1,1,460,8,360,,,-3,,
147,1,1,155,6,360,,,-3,,
148,1,1,100,9,360,,,-3,,
149,1,1,191,6,360,,,-3,,
150,1,1,320,9,360,,,-3,,
151,1,1,54,8,360,,,-3,,
152,1,1,304,8,360,,,-3,,
153,1,1,417,5,360,,,-3,,
154,1,1,334,10,360,,,-3,,
155,1,1,161,7,360,,,-3,,
156,1,1,323,7,360,,,-3,,
157,1,1,102,6,360,,,-3,,
158,1,1,234,4,360,,,-3,,
159,1,1,248,6,360,,,-3,,
160,1,1,202,7,360,,,-3,,
161,2,1,190,5,360,,,-3,,
162,2,1,6,12,360,,,-3,,
163,3,1,15,2,420,,,-3,,
164,4,1,3,3,420,,,-3,,
165,4,1,240,5,420,,,-3,,
166,5,1,69,5,480,,,-3,,
167,5,1,42,8,480,,,-3,,
168,5,1,395,12,480,,,-3,,
169,5,1,296,6,480,,,-3,,
170,5,1,27,9,480,,,-3,,
171,5,1,392,7,480,,,-3,,
172,5,1,325,10,480,,,-3,,
173,6,1,151,12,540,,,-3,,
174,6,1,148,6,540,,,-3,,
175,6,1,243,8,540,,,-3,,
176,6,1,444,8,540,,,-3,,
177,6,1,66,2,540,,,-3,,
178,7,1,400,1,540,,,-3,,
179,7,1,225,6,540,,,-3,,
180,7,1,10,6,540,,,-3,,
181,7,1,171,5,540,,,-3,,
182,7,1,157,10,540,,,-3,,
183,7,1,51,8,540,,,-3,,
184,7,1,419,3,540,,,-3,,
185,8,1,88,11,600,,,-3,,
186,9,1,447,6,600,,,-3,,
187,9,1,85,7,600,,,-3,,
188,10,1,250,12,780,,,-3,,
189,10,1,7,1,780,,,-3,,
190,11,1,466,12,780,,,-3,,
191,11,1,321,2,780,,,-3,,
192,11,1,83,6,780,,,-3,,
193,11,1,1,5,780,,,-3,,
194,12,1,123,4,900,,,-3,,
195,13,1,315,8,900,,,-3,,
196,14,1,326,7,960,,,-3,,
197,14,1,104,7,960,,,-3,,
198,14,1,319,3,960,,,-3,,
199,15,1,18,6,1020,,,-3,,
200,15,1,146,3,1020,,,-3,,
201,15,1,410,9,1020,,,-3,,
202,15,1,324,8,1020,,,-3,,
203,16,1,112,2,1020,,,-3,,
204,16,1,23,8,1020,,,-3,,
205,17,1,430,2,1020,,,-3,,
206,17,1,282,8,1020,,,-3,,
207,17,1,77,4,1020,,,-3,,
208,17,1,238,6,1020,,,-3,,
209,17,1,474,4,1020,,,-3,,
210,17,1,332,6,1020,,,-3,,
211,17,1,420,6,1020,,,-3,,
212,18,1,155,5,1020,,,-3,,
213,18,1,122,4,1020,,,-3,,
214,18,1,215,6,1020,,,-3,,
215,18,1,123,9,1020,,,-3,,
216,18,1,175,9,1020,,,-3,,
217,19,1,12,4,1020,,,-3,,
218,19,1,296,4,1020,,,-3,,
219,19,1,84,3,1020,,,-3,,
220,20,1,222,10,1080,,,-3,,
221,20,1,83,10,1080,,,-3,,
222,21,1,198,8,1080,,,-3,,
223,21,1,182,9,1080,,,-3,,
224,21,1,323,7,1080,,,-3,,
225,21,1,169,1,1080,,,-3,,
226,22,1,279,12,1140,,,-3,,
227,22,1,195,8,1140,,,-3,,
228,23,1,321,10,1140,,,-3,,
229,23,1,460,6,1140,,,-3,,
230,23,1,277,8,1140,,,-3,,
231,23,1,350,8,1140,,,-3,,
232,23,1,123,12,1140,,,-3,,
233,24,1,220,2,1140,,,-3,,
234,24,1,184,10,1140,,,-3,,
235,25,1,2,12,1140,,,-3,,
236,25,1,32,7,1140,,,-3,,
237,25,1,45,8,1140,,,-3,,
238,26,1,175,7,1200,,,-3,,
239,26,1,188,8,1200,,,-3,,
240,26,1,0,6,1200,,,-3,,
241,26,1,266,6,1200,,,-3,,
242,26,1,390,4,1200,,,-3,,
243,26,1,354,11,1200,,,-3,,
244,26,1,13,9,1200,,,-3,,
245,26,1,289,6,1200,,,-3,,
246,26,1,50,2,1200,,,-3,,
247,26,1,3,6,1200,,,-3,,
248,27,1,0,12,1200,,,-3,,
249,28,1,439,5,1200,,,-3,,
250,28,1,269,10,1200,,,-3,,
251,29,1,277,8,1260,,,-3,,
252,30,1,306,12,1320,,,-3,,
253,30,1,71,8,1320,,,-3,,
254,31,1,166,11,1320,,,-3,,
255,31,1,223,6,1320,,,-3,,
256,32,1,174,3,1320,,,-3,,
257,33,1,232,1,1380,,,-3,,
258,33,1,1,6,1380,,,-3,,
259,33,1,31,8,1380,,,-3,,
260,34,1,0,4,1380,,,-3,,
261,34,1,397,12,1380,,,-3,,
262,34,1,255,8,1380,,,-3,,
263,34,1,394,4,1380,,,-3,,
264,34,1,184,6,1380,,,-3,,
265,35,1,97,10,1440,,,-3,,
266,36,1,194,6,1440,,,-3,,
267,36,1,260,4,1440,,,-3,,
268,36,1,26,12,1440,,,-3,,
269,36,1,223,8,1440,,,-3,,
270,36,1,476,6,1440,,,-3,,
271,36,1,282,4,1440,,,-3,,
272,36,1,331,4,1440,,,-3,,
273,37,1,327,10,1440,,,-3,,
274,37,1,21,4,1440,,,-3,,
275,37,1,355,6,1440,,,-3,,
276,37,1,136,7,1440,,,-3,,
277,37,1,221,4,1440,,,-3,,
278,37,1,100,8,1440,,,-3,,
279,37,1,351,5,1440,,,-3,,
280,37,1,143,7,1440,,,-3,,
281,37,1,134,10,1440,,,-3,,
282,38,1,142,6,1500,,,-3,,
283,38,1,385,11,1500,,,-3,,
284,39,1,325,6,1500,,,-3,,
285,39,1,370,6,1500,,,-3,,
286,40,1,324,9,1500,,,-3,,
287,41,1,84,6,1500,,,-3,,
288,41,1,467,8,1500,,,-3,,
289,41,1,365,1,1500,,,-3,,
290,41,1,1,9,1500,,,-3,,
291,42,1,358,10,1560,,,-3,,
292,42,1,223,5,1560,,,-3,,
293,42,1,334,6,1560,,,-3,,
294,42,1,135,6,1560,,,-3,,
295,42,1,206,8,1560,,,-3,,
296,42,1,260,6,1560,,,-3,,
297,43,1,404,10,1560,,,-3,,
298,43,1,74,5,1560,,,-3,,
299,43,1,40,12,1560,,,-3,,
300,43,1,110,4,1560,,,-3,,
301,44,1,129,9,1620,,,-3,,
302,44,1,10,8,1620,,,-3,,
303,44,1,236,6,1620,,,-3,,
304,44,1,473,6,1620,,,-3,,
305,45,1,393,8,1620,,,-3,,
306,45,1,140,2,1620,,,-3,,
307,45,1,397,2,1620,,,-3,,
308,45,1,1,9,1620,,,-3,,
309,46,1,222,7,1680,,,-3,,
310,46,1,362,2,1680,,,-3,,
311,47,1,0,7,1740,,,-3,,
312,48,1,90,6,1800,,,-3,,
313,48,1,279,4,1800,,,-3,,
314,48,1,220,4,1800,,,-3,,
315,48,1,158,2,1800,,,-3,,
316,48,1,180,7,1800,,,-3,,
317,49,1,452,4,1860,,,-3,,
318,50,1,87,5,1920,,,-3,,
319,50,1,330,6,1920,,,-3,,
320,50,1,31,10,1920,,,-3,,
321,51,1,255,6,1980,,,-3,,
322,51,1,91,5,1980,,,-3,,
323,51,1,135,10,1980,,,-3,,
324,52,1,127,4,1980,,,-3,,
325,52,1,437,7,1980,,,-3,,
326,53,1,140,7,1980,,,-3,,
327,53,1,464,10,1980,,,-3,,
328,54,1,381,9,2040,,,-3,,
329,54,1,5,8,2040,,,-3,,
330,54,1,59,12,2040,,,-3,,
331,54,1,454,11,2040,,,-3,,
332,54,1,7,8,2040,,,-3,,
333,54,1,137,10,2040,,,-3,,
334,55,1,117,7,2040,,,-3,,
335,56,1,110,1,2100,,,-3,,
336,57,1,413,6,2100,,,-3,,
337,57,1,350,6,2100,,,-3,,
338,57,1,16,8,2100,,,-3,,
339,58,1,155,5,2100,,,-3,,
340,58,1,263,6,2100,,,-3,,
341,59,1,451,6,2160,,,-3,,
342,59,1,298,6,2160,,,-3,,
343,59,1,439,2,2160,,,-3,,
344,59,1,356,10,2160,,,-3,,
345,59,1,336,4,2160,,,-3,,
346,59,1,342,7,2160,,,-3,,
347,59,1,30,6,2160,,,-3,,
348,59,1,425,4,2160,,,-3,,
349,59,1,192,4,2160,,,-3,,
350,60,1,429,6,2460,,,-3,,
351,60,1,407,7,2460,,,-3,,
352,61,1,219,7,2460,,,-3,,
353,61,1,158,1,2460,,,-3,,
354,61,1,168,2,2460,,,-3,,
355,61,1,161,10,2460,,,-3,,
356,61,1,348,4,2460,,,-3,,
357,61,1,5,2,2460,,,-3,,
358,62,1,220,8,2460,,,-3,,
359,62,1,472,12,2460,,,-3,,
360,62,1,416,5,2460,,,-3,,
361,63,1,380,4,2520,,,-3,,
362,64,1,200,10,2580,,,-3,,
363,64,1,319,3,2580,,,-3,,
364,64,1,329,5,2580,,,-3,,
365,64,1,349,7,2580,,,-3,,
366,64,1,137,5,2580,,,-3,,
367,65,1,54,12,2580,,,-3,,
368,66,1,0,8,2700,,,-3,,
369,66,1,346,7,2700,,,-3,,
370,66,1,142,9,2700,,,-3,,
371,66,1,157,4,2700,,,-3,,
372,66,1,363,6,2700,,,-3,,
373,67,1,335,8,2760,,,-3,,
374,67,1,228,12,2760,,,-3,,
375,67,1,161,5,2760,,,-3,,
376,68,1,4,8,2820,,,-3,,
377,68,1,234,12,2820,,,-3,,
378,69,1,231,5,2880,,,-3,,
379,69,1,469,8,2880,,,-3,,
380,70,1,393,8,2880,,,-3,,
381,70,1,212,6,2880,,,-3,,
382,71,1,316,10,2940,,,-3,,
383,71,1,298,6,2940,,,-3,,
384,71,1,181,10,2940,,,-3,,
385,71,1,356,6,2940,,,-3,,
386,72,1,348,5,2940,,,-3,,
387,72,1,192,6,2940,,,-3,,
388,72,1,252,8,2940,,,-3,,
389,73,1,272,4,3000,,,-3,,
390,74,1,25,8,3000,,,-3,,
391,75,1,18,4,3000,,,-3,,
392,76,1,22,8,3000,,,-3,,
393,76,1,261,9,3000,,,-3,,
394,77,1,324,6,3060,,,-3,,
395,77,1,377,8,3060,,,-3,,
396,77,1,177,2,3060,,,-3,,
397,77,1,42,4,3060,,,-3,,
398,78,1,103,12,3120,,,-3,,
399,78,1,64,7,3120,,,-3,,
400,78,1,355,8,3120,,,-3,,
401,78,1,13,10,3120,,,-3,,
402,78,1,370,8,3120,,,-3,,
403,78,1,324,6,3120,,,-3,,
404,78,1,179,9,3120,,,-3,,
405,78,1,159,12,3120,,,-3,,
406,79,1,330,10,3180,,,-3,,
407,80,1,26,4,3240,,,-3,,
408,80,1,377,2,3240,,,-3,,
409,80,1,364,4,3240,,,-3,,
410,80,1,271,8,3240,,,-3,,
411,81,1,144,10,3240,,,-3,,
412,81,1,459,1,3240,,,-3,,
413,81,1,157,8,3240,,,-3,,
414,81,1,25,10,3240,,,-3,,
415,81,1,90,8,3240,,,-3,,
416,81,1,162,6,3240,,,-3,,
417,82,1,29,10,3240,,,-3,,
418,82,1,134,6,3240,,,-3,,
419,82,1,371,9,3240,,,-3,,
420,82,1,282,6,3240,,,-3,,
421,82,1,221,10,3240,,,-3,,
422,83,1,139,3,3240,,,-3,,
423,83,1,346,6,3240,,,-3,,
424,84,1,348,8,3300,,,-3,,
425,85,1,409,8,3300,,,-3,,
426,85,1,25,8,3300,,,-3,,
427,85,1,61,6,3300,,,-3,,
428,86,1,355,8,3300,,,-3,,
429,87,1,431,11,3300,,,-3,,
430,88,1,183,10,3360,,,-3,,
431,89,1,140,7,3360,,,-3,,
432,90,1,249,6,3360,,,-3,,
433,90,1,456,5,3360,,,-3,,
434,90,1,52,6,3360,,,-3,,
435,90,1,353,4,3360,,,-3,,
436,90,1,291,7,3360,,,-3,,
437,90,1,227,1,3360,,,-3,,
438,90,1,82,10,3360,,,-3,,
439,91,1,339,4,3360,,,-3,,
440,91,1,61,10,3360,,,-3,,
441,91,1,232,6,3360,,,-3,,
442,91,1,304,4,3360,,,-3,,
443,91,1,289,10,3360,,,-3,,
444,91,1,70,12,3360,,,-3,,
445,91,1,401,2,3360,,,-3,,
446,91,1,315,9,3360,,,-3,,
447,92,1,13,4,3360,,,-3,,
448,92,1,5,8,3360,,,-3,,
449,93,1,331,7,3420,,,-3,,
450,93,1,345,6,3420,,,-3,,
451,93,1,197,9,3420,,,-3,,
452,93,1,222,10,3420,,,-3,,
453,93,1,163,7,3420,,,-3,,
454,93,1,225,5,3420,,,-3,,
455,93,1,114,10,3420,,,-3,,
456,94,1,34,8,3420,,,-3,,
457,94,1,367,1,3420,,,-3,,
458,94,1,25,4,3420,,,-3,,
459,94,1,160,6,3420,,,-3,,
460,95,1,160,5,3420,,,-3,,
461,95,1,58,12,3420,,,-3,,
462,95,1,184,5,3420,,,-3,,
463,95,1,381,8,3420,,,-3,,
464,95,1,370,8,3420,,,-3,,
465,95,1,225,4,3420,,,-3,,
466,95,1,170,2,3420,,,-3,,
467,96,1,435,6,3480,,,-3,,
468,96,1,325,10,3480,,,-3,,
469,97,1,75,4,3480,,,-3,,
470,97,1,141,4,3480,,,-3,,
471,97,1,122,2,3480,,,-3,,
472,97,1,91,10,3480,,,-3,,
473,97,1,196,4,3480,,,-3,,
474,97,1,46,10,3480,,,-3,,
475,97,1,245,4,3480,,,-3,,
476,98,1,202,8,3480,,,-3,,
477,99,1,37,6,3480,,,-3,,
478,100,1,166,4,3540,,,-3,,
479,100,1,341,4,3540,,,-3,,
480,100,1,3,12,3540,,,-3,,
481,100,1,29,6,3540,,,-3,,
482,101,1,191,9,3540,,,-3,,
483,101,1,415,8,3540,,,-3,,
484,101,1,166,11,3540,,,-3,,
485,102,1,223,4,3660,,,-3,,
486,102,1,439,7,3660,,,-3,,
487,103,1,300,8,3720,,,-3,,
488,103,1,411,10,3720,,,-3,,
489,104,1,369,10,3720,,,-3,,
