sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
277,32,1,26,2,1260,,,-3,,
278,32,1,40,2,1260,,,-3,,
279,33,1,85,4,1320,,,-3,,
280,33,1,26,8,1320,,,-3,,
281,33,1,312,9,1320,,,-3,,
282,34,1,69,9,1320,,,-3,,
283,35,1,24,9,1320,,,-3,,
284,36,1,140,6,1320,,,-3,,
285,36,1,87,7,1320,,,-3,,
286,36,1,11,6,1320,,,-3,,
287,36,1,25,3,1320,,,-3,,
288,36,1,13,8,1320,,,-3,,
289,36,1,447,2,1320,,,-3,,
290,36,1,37,4,1320,,,-3,,
291,37,1,27,12,1380,,,-3,,
292,37,1,14,10,1380,,,-3,,
293,37,1,31,4,1380,,,-3,,
294,38,1,4,2,1440,,,-3,,
295,38,1,407,6,1440,,,-3,,
296,39,1,47,9,1500,,,-3,,
297,39,1,22,8,1500,,,-3,,
298,39,1,104,9,1500,,,-3,,
299,40,1,37,2,1500,,,-3,,
300,40,1,13,5,1500,,,-3,,
301,40,1,25,3,1500,,,-3,,
302,40,1,99,12,1500,,,-3,,
303,40,1,26,10,1500,,,-3,,
304,41,1,126,9,1560,,,-3,,
305,41,1,0,4,1560,,,-3,,
306,41,1,4,6,1560,,,-3,,
307,42,1,45,5,1560,,,-3,,
308,43,1,16,6,1680,,,-3,,
309,44,1,14,2,1680,,,-3,,
310,45,1,1,1,1740,,,-3,,
311,45,1,31,6,1740,,,-3,,
312,45,1,114,9,1740,,,-3,,
313,46,1,14,5,1740,,,-3,,
314,46,1,146,4,1740,,,-3,,
315,47,1,180,8,1740,,,-3,,
316,47,1,163,7,1740,,,-3,,
317,47,1,41,6,1740,,,-3,,
318,48,1,28,6,1800,,,-3,,
319,48,1,344,3,1800,,,-3,,
320,48,1,0,6,1800,,,-3,,
321,48,1,2,4,1800,,,-3,,
322,48,1,46,4,1800,,,-3,,
323,48,1,33,12,1800,,,-3,,
324,48,1,56,12,1800,,,-3,,
325,48,1,35,4,1800,,,-3,,
326,48,1,114,11,1800,,,-3,,
327,48,1,106,8,1800,,,-3,,
328,48,1,192,9,1800,,,-3,,
329,48,1,4,1,1800,,,-3,,
330,48,1,17,6,1800,,,-3,,
331,49,1,32,6,1860,,,-3,,
332,49,1,0,5,1860,,,-3,,
333,49,1,13,2,1860,,,-3,,
334,49,1,11,4,1860,,,-3,,
335,50,1,152,4,1860,,,-3,,
336,50,1,158,10,1860,,,-3,,
337,50,1,12,6,1860,,,-3,,
338,50,1,31,4,1860,,,-3,,
339,50,1,1,9,1860,,,-3,,
340,51,1,38,4,1920,,,-3,,
341,51,1,179,8,1920,,,-3,,
342,52,1,49,8,1920,,,-3,,
343,53,1,26,10,1920,,,-3,,
344,54,1,480,6,2100,,,-3,,
345,54,1,0,6,2100,,,-3,,
346,55,1,33,5,2100,,,-3,,
347,56,1,12,10,2100,,,-3,,
348,57,1,39,12,2160,,,-3,,
349,57,1,126,6,2160,,,-3,,
350,58,1,15,4,2220,,,-3,,
351,58,1,16,2,2220,,,-3,,
352,58,1,126,8,2220,,,-3,,
353,58,1,6,10,2220,,,-3,,
354,58,1,377,2,2220,,,-3,,
355,58,1,175,8,2220,,,-3,,
356,58,1,7,7,2220,,,-3,,
357,58,1,11,9,2220,,,-3,,
358,58,1,12,7,2220,,,-3,,
359,58,1,342,7,2220,,,-3,,
360,59,1,53,7,2220,,,-3,,
361,60,1,176,4,2280,,,-3,,
362,61,1,29,6,2280,,,-3,,
363,61,1,358,4,2280,,,-3,,
364,61,1,222,7,2280,,,-3,,
365,61,1,42,9,2280,,,-3,,
366,62,1,1,9,2340,,,-3,,
367,63,1,126,10,2340,,,-3,,
368,63,1,6,3,2340,,,-3,,
369,63,1,45,10,2340,,,-3,,
370,63,1,9,6,2340,,,-3,,
371,63,1,29,8,2340,,,-3,,
372,63,1,223,2,2340,,,-3,,
373,63,1,75,6,2340,,,-3,,
374,63,1,180,7,2340,,,-3,,
375,63,1,404,8,2340,,,-3,,
376,63,1,3,8,2340,,,-3,,
377,64,1,195,8,2460,,,-3,,
378,64,1,6,11,2460,,,-3,,
379,64,1,34,7,2460,,,-3,,
380,64,1,143,11,2460,,,-3,,
381,64,1,176,4,2460,,,-3,,
382,64,1,130,2,2460,,,-3,,
383,64,1,236,9,2460,,,-3,,
384,64,1,19,10,2460,,,-3,,
385,64,1,36,8,2460,,,-3,,
386,64,1,13,2,2460,,,-3,,
387,65,1,440,9,2520,,,-3,,
388,65,1,34,9,2520,,,-3,,
389,66,1,38,6,2520,,,-3,,
390,66,1,4,8,2520,,,-3,,
391,66,1,24,2,2520,,,-3,,
392,67,1,47,9,2520,,,-3,,
393,67,1,22,5,2520,,,-3,,
394,67,1,36,7,2520,,,-3,,
395,67,1,41,1,2520,,,-3,,
396,68,1,192,7,2520,,,-3,,
397,68,1,157,8,2520,,,-3,,
398,68,1,9,9,2520,,,-3,,
399,69,1,108,10,2580,,,-3,,
400,69,1,169,1,2580,,,-3,,
401,69,1,61,2,2580,,,-3,,
402,70,1,40,10,2580,,,-3,,
403,70,1,85,7,2580,,,-3,,
404,71,1,303,10,2580,,,-3,,
405,71,1,41,2,2580,,,-3,,
406,71,1,42,2,2580,,,-3,,
407,71,1,76,6,2580,,,-3,,
408,72,1,143,9,2640,,,-3,,
409,72,1,101,8,2640,,,-3,,
410,73,1,166,6,2640,,,-3,,
411,73,1,0,4,2640,,,-3,,
412,74,1,167,10,2700,,,-3,,
413,74,1,6,6,2700,,,-3,,
414,74,1,37,10,2700,,,-3,,
415,74,1,186,11,2700,,,-3,,
416,74,1,278,6,2700,,,-3,,
417,75,1,7,9,2760,,,-3,,
418,75,1,2,6,2760,,,-3,,
419,75,1,383,12,2760,,,-3,,
420,75,1,41,4,2760,,,-3,,
421,75,1,33,4,2760,,,-3,,
422,75,1,43,8,2760,,,-3,,
423,75,1,285,4,2760,,,-3,,
424,75,1,24,10,2760,,,-3,,
425,75,1,25,2,2760,,,-3,,
426,76,1,19,8,2760,,,-3,,
427,77,1,316,11,2820,,,-3,,
428,78,1,73,6,2880,,,-3,,
429,79,1,9,9,2880,,,-3,,
430,79,1,13,10,2880,,,-3,,
431,80,1,43,4,2940,,,-3,,
432,81,1,120,3,2940,,,-3,,
433,82,1,66,6,2940,,,-3,,
434,83,1,7,4,3000,,,-3,,
435,83,1,19,7,3000,,,-3,,
436,84,1,25,7,3060,,,-3,,
437,84,1,32,5,3060,,,-3,,
438,84,1,0,5,3060,,,-3,,
439,85,1,188,12,3060,,,-3,,
440,85,1,112,7,3060,,,-3,,
441,85,1,73,5,3060,,,-3,,
442,86,1,48,6,3120,,,-3,,
443,87,1,8,8,3120,,,-3,,
444,87,1,9,12,3120,,,-3,,
445,87,1,12,6,3120,,,-3,,
446,88,1,396,10,3180,,,-3,,
447,88,1,41,8,3180,,,-3,,
448,88,1,161,10,3180,,,-3,,
449,88,1,23,4,3180,,,-3,,
450,88,1,166,12,3180,,,-3,,
451,88,1,329,12,3180,,,-3,,
452,88,1,0,12,3180,,,-3,,
453,88,1,30,8,3180,,,-3,,
454,88,1,46,2,3180,,,-3,,
455,89,1,47,10,3240,,,-3,,
456,89,1,11,2,3240,,,-3,,
457,89,1,18,10,3240,,,-3,,
458,89,1,158,9,3240,,,-3,,
459,89,1,209,4,3240,,,-3,,
460,89,1,4,8,3240,,,-3,,
461,90,1,57,7,3300,,,-3,,
462,90,1,72,9,3300,,,-3,,
463,90,1,14,2,3300,,,-3,,
464,90,1,20,2,3300,,,-3,,
465,90,1,178,6,3300,,,-3,,
466,91,1,192,8,3300,,,-3,,
467,91,1,110,5,3300,,,-3,,
468,91,1,42,6,3300,,,-3,,
469,92,1,126,6,3300,,,-3,,
470,92,1,27,7,3300,,,-3,,
471,93,1,36,4,3360,,,-3,,
472,93,1,21,9,3360,,,-3,,
473,93,1,56,10,3360,,,-3,,
474,93,1,3,6,3360,,,-3,,
475,93,1,342,4,3360,,,-3,,
476,93,1,154,2,3360,,,-3,,
477,93,1,103,6,3360,,,-3,,
478,93,1,29,7,3360,,,-3,,
479,93,1,91,4,3360,,,-3,,
480,93,1,0,12,3360,,,-3,,
481,93,1,20,7,3360,,,-3,,
482,94,1,16,9,3360,,,-3,,
483,94,1,179,12,3360,,,-3,,
484,94,1,1,9,3360,,,-3,,
485,95,1,22,9,3420,,,-3,,
486,95,1,110,4,3420,,,-3,,
487,95,1,258,4,3420,,,-3,,
488,95,1,41,8,3420,,,-3,,
489,95,1,55,5,3420,,,-3,,
490,96,1,13,10,3420,,,-3,,
491,96,1,24,1,3420,,,-3,,
492,97,1,8,2,3420,,,-3,,
493,97,1,138,10,3420,,,-3,,
494,97,1,68,7,3420,,,-3,,
495,98,1,8,8,3540,,,-3,,
496,98,1,26,12,3540,,,-3,,
497,98,1,88,8,3540,,,-3,,
498,99,1,70,7,3240,,,-3,,
499,100,1,1,7,3300,,,-3,,
500,101,1,4,6,3300,,,-3,,
501,101,1,158,7,3300,,,-3,,
502,102,1,7,6,3300,,,-3,,
503,102,1,23,2,3300,,,-3,,
504,103,1,35,6,3300,,,-3,,
505,103,1,120,8,3300,,,-3,,
506,103,1,22,4,3300,,,-3,,
507,103,1,342,5,3300,,,-3,,
508,103,1,14,4,3300,,,-3,,
509,104,1,29,10,3300,,,-3,,
510,104,1,18,1,3300,,,-3,,
511,105,1,12,4,3360,,,-3,,
512,105,1,0,6,3360,,,-3,,
513,106,1,206,10,3360,,,-3,,
514,106,1,2,3,3360,,,-3,,
515,106,1,43,5,3360,,,-3,,
516,106,1,480,5,3360,,,-3,,
517,106,1,20,6,3360,,,-3,,
518,106,1,105,7,3360,,,-3,,
519,106,1,0,8,3360,,,-3,,
520,106,1,13,11,3360,,,-3,,
521,106,1,5,8,3360,,,-3,,
522,106,1,63,9,3360,,,-3,,
523,106,1,14,3,3360,,,-3,,
524,107,1,169,3,3360,,,-3,,
525,107,1,132,10,3360,,,-3,,
526,107,1,38,2,3360,,,-3,,
527,107,1,476,12,3360,,,-3,,
528,108,1,46,10,3420,,,-3,,
529,108,1,3,1,3420,,,-3,,
530,108,1,63,7,3420,,,-3,,
531,108,1,78,6,3420,,,-3,,
532,109,1,33,10,3420,,,-3,,
533,109,1,352,6,3420,,,-3,,
534,109,1,45,9,3420,,,-3,,
535,109,1,36,9,3420,,,-3,,
536,110,1,17,3,3420,,,-3,,
537,111,1,5,8,3480,,,-3,,
538,111,1,301,6,3480,,,-3,,
539,112,1,20,1,3480,,,-3,,
540,113,1,0,6,3480,,,-3,,
541,113,1,4,8,3480,,,-3,,
542,114,1,127,7,3540,,,-3,,
543,114,1,24,10,3540,,,-3,,
544,114,1,97,9,3540,,,-3,,
545,114,1,43,5,3540,,,-3,,
546,114,1,9,9,3540,,,-3,,
547,114,1,13,12,3540,,,-3,,
548,114,1,80,7,3540,,,-3,,
549,115,1,39,9,3540,,,-3,,
550,115,1,15,12,3540,,,-3,,
551,116,1,39,8,3600,,,-3,,
552,116,1,170,3,3600,,,-3,,
553,116,1,214,7,3600,,,-3,,
554,117,1,0,4,3660,,,-3,,
555,118,1,202,7,3660,,,-3,,
556,118,1,2,6,3660,,,-3,,
557,118,1,86,5,3660,,,-3,,
558,118,1,22,7,3660,,,-3,,
559,118,1,0,4,3660,,,-3,,
560,118,1,27,4,3660,,,-3,,
561,119,1,29,2,3720,,,-3,,
