sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
149,1,1,191,6,360
150,1,1,320,9,360
151,1,1,54,8,360
152,1,1,304,8,360
153,1,1,417,5,360
154,1,1,334,10,360
155,1,1,161,7,360
156,1,1,323,7,360
157,1,1,102,6,360
158,1,1,234,4,360
159,1,1,248,6,360
160,1,1,202,7,360
161,2,1,190,5,360
162,2,1,6,12,360
163,3,1,15,2,420
164,4,1,3,3,420
165,4,1,240,5,420
166,5,1,69,5,480
167,5,1,42,8,480
168,5,1,395,12,480
169,5,1,296,6,480
170,5,1,27,9,480
171,5,1,392,7,480
172,5,1,325,10,480
173,6,1,151,12,540
174,6,1,148,6,540
175,6,1,243,8,540
176,6,1,444,8,540
177,6,1,66,2,540
178,7,1,400,1,540
179,7,1,225,6,540
180,7,1,10,6,540
181,7,1,171,5,540
182,7,1,157,10,540
183,7,1,51,8,540
184,7,1,419,3,540
185,8,1,88,11,600
186,9,1,447,6,600
187,9,1,85,7,600
188,10,1,250,12,780
189,10,1,7,1,780
190,11,1,466,12,780
191,11,1,321,2,780
192,11,1,83,6,780
193,11,1,1,5,780
194,12,1,123,4,900
195,13,1,315,8,900
196,14,1,326,7,960
197,14,1,104,7,960
198,14,1,319,3,960
199,15,1,18,6,1020
200,15,1,146,3,1020
201,15,1,410,9,1020
202,15,1,324,8,1020
203,16,1,112,2,1020
204,16,1,23,8,1020
205,17,1,430,2,1020
206,17,1,282,8,1020
207,17,1,77,4,1020
208,17,1,238,6,1020
209,17,1,474,4,1020
210,17,1,332,6,1020
211,17,1,420,6,1020
212,18,1,155,5,1020
213,18,1,122,4,1020
214,18,1,215,6,1020
215,18,1,123,9,1020
216,18,1,175,9,1020
217,19,1,12,4,1020
218,19,1,296,4,1020
219,19,1,84,3,1020
220,20,1,222,10,1080
221,20,1,83,10,1080
222,21,1,198,8,1080
223,21,1,182,9,1080
224,21,1,323,7,1080
225,21,1,169,1,1080
226,22,1,279,12,1140
227,22,1,195,8,1140
228,23,1,321,10,1140
229,23,1,460,6,1140
230,23,1,277,8,1140
231,23,1,350,8,1140
232,23,1,123,12,1140
233,24,1,220,2,1140
234,24,1,184,10,1140
235,25,1,2,12,1140
236,25,1,32,7,1140
237,25,1,45,8,1140
238,26,1,175,7,1200
239,26,1,188,8,1200
240,26,1,0,6,1200
241,26,1,266,6,1200
242,26,1,390,4,1200
243,26,1,354,11,1200
244,26,1,13,9,1200
245,26,1,289,6,1200
246,26,1,50,2,1200
247,26,1,3,6,1200
248,27,1,0,12,1200
249,28,1,439,5,1200
250,28,1,269,10,1200
251,29,1,277,8,1260
252,30,1,306,12,1320
253,30,1,71,8,1320
254,31,1,166,11,1320
255,31,1,223,6,1320
256,32,1,174,3,1320
257,33,1,232,1,1380
258,33,1,1,6,1380
259,33,1,31,8,1380
260,34,1,0,4,1380
261,34,1,397,12,1380
262,34,1,255,8,1380
263,34,1,394,4,1380
264,34,1,184,6,1380
265,35,1,97,10,1440
266,36,1,194,6,1440
267,36,1,260,4,1440
268,36,1,26,12,1440
269,36,1,223,8,1440
270,36,1,476,6,1440
271,36,1,282,4,1440
272,36,1,331,4,1440
273,37,1,327,10,1440
274,37,1,21,4,1440
275,37,1,355,6,1440
276,37,1,136,7,1440
277,37,1,221,4,1440
278,37,1,100,8,1440
279,37,1,351,5,1440
280,37,1,143,7,1440
281,37,1,134,10,1440
282,38,1,142,6,1500
283,38,1,385,11,1500
284,39,1,325,6,1500
285,39,1,370,6,1500
286,40,1,324,9,1500
287,41,1,84,6,1500
288,41,1,467,8,1500
289,41,1,365,1,1500
290,41,1,1,9,1500
291,42,1,358,10,1560
292,42,1,223,5,1560
293,42,1,334,6,1560
294,42,1,135,6,1560
295,42,1,206,8,1560
296,42,1,260,6,1560
297,43,1,404,10,1560
298,43,1,74,5,1560
299,43,1,40,12,1560
300,43,1,110,4,1560
301,44,1,129,9,1620
302,44,1,10,8,1620
303,44,1,236,6,1620
304,44,1,473,6,1620
305,45,1,393,8,1620
306,45,1,140,2,1620
307,45,1,397,2,1620
308,45,1,1,9,1620
309,46,1,222,7,1680
310,46,1,362,2,1680
311,47,1,0,7,1740
312,48,1,90,6,1800
313,48,1,279,4,1800
314,48,1,220,4,1800
315,48,1,158,2,1800
316,48,1,180,7,1800
317,49,1,452,4,1860
318,50,1,87,5,1920
319,50,1,330,6,1920
320,50,1,31,10,1920
321,51,1,255,6,1980
322,51,1,91,5,1980
323,51,1,135,10,1980
324,52,1,127,4,1980
325,52,1,437,7,1980
326,53,1,140,7,1980
327,53,1,464,10,1980
328,54,1,381,9,2040
329,54,1,5,8,2040
330,54,1,59,12,2040
331,54,1,454,11,2040
332,54,1,7,8,2040
333,54,1,137,10,2040
334,55,1,117,7,2040
335,56,1,110,1,2100
336,57,1,413,6,2100
337,57,1,350,6,2100
338,57,1,16,8,2100
339,58,1,155,5,2100
340,58,1,263,6,2100
341,59,1,451,6,2160
342,59,1,298,6,2160
343,59,1,439,2,2160
344,59,1,356,10,2160
345,59,1,336,4,2160
346,59,1,342,7,2160
347,59,1,30,6,2160
348,59,1,425,4,2160
349,59,1,192,4,2160
350,60,1,429,6,2460
351,60,1,407,7,2460
352,61,1,219,7,2460
353,61,1,158,1,2460
354,61,1,168,2,2460
355,61,1,161,10,2460
356,61,1,348,4,2460
357,61,1,5,2,2460
358,62,1,220,8,2460
359,62,1,472,12,2460
360,62,1,416,5,2460
361,63,1,380,4,2520
362,64,1,200,10,2580
363,64,1,319,3,2580
364,64,1,329,5,2580
365,64,1,349,7,2580
366,64,1,137,5,2580
367,65,1,54,12,2580
368,66,1,0,8,2700
369,66,1,346,7,2700
370,66,1,142,9,2700
371,66,1,157,4,2700
372,66,1,363,6,2700
373,67,1,335,8,2760
374,67,1,228,12,2760
375,67,1,161,5,2760
376,68,1,4,8,2820
377,68,1,234,12,2820
378,69,1,231,5,2880
379,69,1,469,8,2880
380,70,1,393,8,2880
381,70,1,212,6,2880
382,71,1,316,10,2940
383,71,1,298,6,2940
384,71,1,181,10,2940
385,71,1,356,6,2940
386,72,1,348,5,2940
387,72,1,192,6,2940
388,72,1,252,8,2940
389,73,1,272,4,3000
390,74,1,25,8,3000
391,75,1,18,4,3000
392,76,1,22,8,3000
393,76,1,261,9,3000
394,77,1,324,6,3060
395,77,1,377,8,3060
396,77,1,177,2,3060
397,77,1,42,4,3060
398,78,1,103,12,3120
399,78,1,64,7,3120
400,78,1,355,8,3120
401,78,1,13,10,3120
402,78,1,370,8,3120
403,78,1,324,6,3120
404,78,1,179,9,3120
405,78,1,159,12,3120
406,79,1,330,10,3180
407,80,1,26,4,3240
408,80,1,377,2,3240
409,80,1,364,4,3240
410,80,1,271,8,3240
411,81,1,144,10,3240
412,81,1,459,1,3240
413,81,1,157,8,3240
414,81,1,25,10,3240
415,81,1,90,8,3240
416,81,1,162,6,3240
417,82,1,29,10,3240
418,82,1,134,6,3240
419,82,1,371,9,3240
420,82,1,282,6,3240
421,82,1,221,10,3240
422,83,1,139,3,3240
423,83,1,346,6,3240
424,84,1,348,8,3300
425,85,1,409,8,3300
426,85,1,25,8,3300
427,85,1,61,6,3300
428,86,1,355,8,3300
429,87,1,431,11,3300
430,88,1,183,10,3360
431,89,1,140,7,3360
432,90,1,249,6,3360
433,90,1,456,5,3360
434,90,1,52,6,3360
435,90,1,353,4,3360
436,90,1,291,7,3360
437,90,1,227,1,3360
438,90,1,82,10,3360
439,91,1,339,4,3360
440,91,1,61,10,3360
441,91,1,232,6,3360
442,91,1,304,4,3360
443,91,1,289,10,3360
444,91,1,70,12,3360
445,91,1,401,2,3360
446,91,1,315,9,3360
447,92,1,13,4,3360
448,92,1,5,8,3360
449,93,1,331,7,3420
450,93,1,345,6,3420
451,93,1,197,9,3420
452,93,1,222,10,3420
453,93,1,163,7,3420
454,93,1,225,5,3420
455,93,1,114,10,3420
456,94,1,34,8,3420
457,94,1,367,1,3420
458,94,1,25,4,3420
459,94,1,160,6,3420
460,95,1,160,5,3420
461,95,1,58,12,3420
462,95,1,184,5,3420
463,95,1,381,8,3420
464,95,1,370,8,3420
465,95,1,225,4,3420
466,95,1,170,2,3420
467,96,1,435,6,3480
468,96,1,325,10,3480
469,97,1,75,4,3480
470,97,1,141,4,3480
471,97,1,122,2,3480
472,97,1,91,10,3480
473,97,1,196,4,3480
474,97,1,46,10,3480
475,97,1,245,4,3480
476,98,1,202,8,3480
477,99,1,37,6,3480
478,100,1,166,4,3540
479,100,1,341,4,3540
480,100,1,3,12,3540
481,100,1,29,6,3540
482,101,1,191,9,3540
483,101,1,415,8,3540
484,101,1,166,11,3540
485,102,1,223,4,3660
486,102,1,439,7,3660
487,103,1,300,8,3720
488,103,1,411,10,3720
489,104,1,369,10,3720
