order_id,order_arrival,process_start_time,order_complete_time,station_id
133,3720,4822,5436,picker-2
135,3720,4887,5449,picker-3
134,3720,4864,5451,picker-2
136,3720,4925,5549,picker-3
129,3420,4776,5588,picker-1
138,3840,5015,5588,picker-2
139,3840,5057,5693,picker-1
142,3900,5186,5735,picker-1
141,3900,5175,5745,picker-2
140,3840,5168,5775,picker-3
143,3960,5211,5807,picker-2
