tick,total_energy,job_queue_len,stop_and_go,total_turning,orders_finished,phase
15.750000000000027,15074.76667834762,24,42,56,0,1
15.900000000000027,15247.325921057618,24,44,56,0,1
16.050000000000026,16179.199471627895,24,45,57,0,1
16.200000000000024,16353.245178876254,24,46,58,0,1
16.350000000000023,17584.733085776257,24,48,58,0,1
16.50000000000002,18605.115626724077,24,50,59,0,1
16.65000000000002,18839.965459901272,24,50,60,0,1
16.80000000000002,18918.65188030127,24,50,60,0,1
16.950000000000017,19080.754621915927,24,50,61,0,1
17.100000000000016,19168.019022415923,24,51,61,0,1
17.250000000000014,20216.916539435926,24,51,61,0,1
17.400000000000013,20314.140632975927,24,51,61,0,1
17.55000000000001,20414.398323035926,24,51,61,0,1
17.70000000000001,20520.803609615927,24,51,61,0,1
17.85000000000001,20847.650319179014,24,51,62,0,1
18.000000000000007,20969.17041680902,24,51,62,0,1
18.150000000000006,21204.72445691777,24,51,63,0,1
18.300000000000004,21599.688530690255,24,51,64,0,1
18.450000000000003,21764.015704205256,24,51,64,0,1
18.6,21948.909827885254,24,52,64,0,1
18.75,23107.402465830255,24,52,64,0,1
18.9,23336.891078040255,24,52,64,0,1
19.049999999999997,23687.924616902736,24,52,65,0,1
19.199999999999996,23958.886477592736,24,52,65,0,1
19.349999999999994,24253.857013592733,24,52,65,0,1
19.499999999999993,24559.587244802733,24,53,65,0,1
19.64999999999999,25497.630950042738,24,55,65,0,1
19.79999999999999,25816.11831389946,24,55,67,0,1
19.94999999999999,26099.08845145446,24,56,67,0,1
20.099999999999987,26387.054368062818,24,57,68,0,1
20.249999999999986,26720.471133852476,24,58,69,0,1
20.399999999999984,27554.951776152473,24,58,69,0,1
20.549999999999983,27911.091440869495,24,58,70,0,1
20.69999999999998,28125.7580825895,24,60,70,0,1
20.84999999999998,28570.064604712312,24,61,72,0,1
20.99999999999998,28758.179164912308,24,62,72,0,1
21.149999999999977,28964.43886298231,24,62,72,0,1
21.299999999999976,29156.667032752306,24,63,72,0,1
21.449999999999974,29532.329280298138,24,63,74,0,1
21.599999999999973,29735.701187113133,24,63,74,0,1
21.74999999999997,29947.88565164814,24,63,74,0,1
21.89999999999997,30168.104173903135,24,63,74,0,1
22.04999999999997,30391.409931328133,24,64,74,0,1
22.199999999999967,30685.358146344595,24,65,76,0,1
22.349999999999966,31007.785570362073,24,65,77,0,1
22.499999999999964,31225.960483407078,24,66,77,0,1
22.649999999999963,31536.92221040235,24,66,78,0,1
22.79999999999996,31794.74335698735,24,66,78,0,1
22.94999999999996,32057.133605707346,24,67,78,0,1
23.09999999999996,32429.650027502244,24,67,79,0,1
23.249999999999957,32729.03054802225,24,69,79,0,1
23.399999999999956,33049.71168489224,24,69,79,0,1
23.549999999999955,33390.67746447224,24,69,79,0,1
23.699999999999953,33719.82383907224,24,70,79,0,1
23.84999999999995,34174.58885840427,24,70,80,0,1
23.99999999999995,34557.408619674265,24,70,80,0,1
24.14999999999995,34932.35278689927,24,70,80,0,1
24.299999999999947,35307.79951479926,24,70,80,0,1
24.449999999999946,35711.35648418426,24,71,80,0,1
24.599999999999945,36981.128795224264,24,72,80,0,1
24.749999999999943,37440.16395326634,24,72,81,0,1
24.89999999999994,37824.56904415132,24,72,81,0,1
25.04999999999994,38213.591480816336,24,73,81,0,1
25.19999999999994,38586.32633510632,24,74,81,0,1
25.349999999999937,39038.333411754145,24,75,82,0,1
25.499999999999936,39416.770841617246,24,78,83,0,1
25.649999999999935,39918.17693055781,24,78,85,0,1
25.799999999999933,40242.02389995781,24,78,85,0,1
25.949999999999932,40561.420223782814,24,78,85,0,1
26.09999999999993,40874.808902032804,24,78,85,0,1
26.24999999999993,41178.065192587805,24,79,85,0,1
26.399999999999928,41575.55800681044,24,79,86,0,1
26.549999999999926,41883.72899122044,24,79,86,0,1
26.699999999999925,42201.22806383544,24,79,86,0,1
26.849999999999923,42512.74539157044,24,80,86,0,1
26.999999999999922,42942.1492947992,24,81,87,0,1
27.14999999999992,44078.36672831419,24,82,87,0,1
27.29999999999992,44451.75286455756,24,82,88,0,1
27.449999999999918,44832.75998978256,24,82,88,0,1
27.599999999999916,45233.73881628756,24,82,88,0,1
27.749999999999915,45639.38471915256,24,83,88,0,1
27.899999999999913,46057.36123680755,24,83,88,0,1
28.049999999999912,46500.38707407755,24,83,88,0,1
28.19999999999991,46964.92706246254,24,83,88,0,1
28.34999999999991,47442.23975243256,24,83,88,0,1
28.499999999999908,47941.50439077755,24,83,88,0,1
28.649999999999906,48444.24828575256,24,83,88,0,1
28.799999999999905,48972.68428443755,24,83,88,0,1
28.949999999999903,49566.04360622362,24,84,89,0,1
29.099999999999902,50158.322181744246,24,84,90,0,1
29.2499999999999,50657.62681941925,24,84,90,0,1
29.3999999999999,51163.64256305424,24,84,90,0,1
29.549999999999898,51639.23314095925,24,86,90,0,1
29.699999999999896,52201.63764985189,24,86,91,0,1
29.849999999999895,52685.48802712189,24,86,91,0,1
29.999999999999893,53174.73439030188,24,86,91,0,1
30.149999999999892,53666.21239379689,24,87,91,0,1
30.29999999999989,54140.657525726885,24,87,91,0,1
30.44999999999989,54620.447885366884,24,88,91,0,1
30.599999999999888,55100.97072008688,24,88,91,0,1
30.749999999999886,55587.65714171688,24,89,91,0,1
30.899999999999885,57136.71627483189,24,89,91,0,1
31.049999999999883,57616.2165887269,24,89,91,0,1
31.199999999999882,58117.585170031896,24,89,91,0,1
31.34999999999988,58603.53116809689,24,89,91,0,1
31.49999999999988,59104.0470894919,24,89,91,0,1
31.649999999999878,59574.46627873689,24,91,91,0,1
31.799999999999876,60718.92682966065,24,91,92,0,1
31.949999999999875,61210.35976579066,24,91,92,0,1
32.09999999999987,61661.76548605066,24,93,92,0,1
32.24999999999987,62304.90459309953,24,94,94,0,1
32.39999999999987,62777.192685007896,24,94,95,0,1
32.54999999999987,63239.98175682789,24,94,95,0,1
32.69999999999987,63799.111501702406,24,94,96,0,1
32.849999999999866,64250.37444506239,24,94,96,0,1
32.999999999999865,64682.419275142405,24,95,96,0,1
33.149999999999864,65103.35441976739,24,96,96,0,1
33.29999999999986,65484.919970827395,24,97,96,0,1
33.44999999999986,65859.5321622974,24,97,96,0,1
33.59999999999986,66319.05435722937,24,97,97,0,1
33.74999999999986,66678.92752738437,24,99,97,0,1
33.89999999999986,67163.35955566511,24,100,99,0,1
34.049999999999855,67509.37985548511,24,100,99,0,1
34.199999999999854,67865.48419815011,24,101,99,0,1
34.34999999999985,68236.18770460511,24,101,99,0,1
34.49999999999985,68580.68595907513,24,102,99,0,1
34.64999999999985,68934.90140383512,24,103,99,0,1
34.79999999999985,69303.86330458512,24,103,99,0,1
34.94999999999985,69692.57822596512,24,103,99,0,1
35.099999999999845,70095.16439028013,24,103,99,0,1
35.249999999999844,70489.83863574012,24,104,99,0,1
35.39999999999984,70906.24310499012,24,104,99,0,1
35.54999999999984,71331.11296767012,24,104,99,0,1
35.69999999999984,71766.08349417013,24,104,99,0,1
35.84999999999984,72211.52196522012,24,104,99,0,1
35.99999999999984,72676.01861451013,24,104,99,0,1
36.149999999999835,73146.86430498013,24,104,99,0,1
36.299999999999834,73602.85817727013,24,105,99,0,1
36.44999999999983,74151.32611552463,24,106,100,0,1
36.59999999999983,75170.45974132464,24,106,100,0,1
36.74999999999983,75610.62072194964,24,108,100,0,1
36.89999999999983,76123.22469468496,24,109,102,0,1
37.04999999999983,76570.58486962995,24,109,102,0,1
37.199999999999825,77026.21026229997,24,109,102,0,1
37.349999999999824,77484.86535120496,24,109,102,0,1
37.49999999999982,77930.01190032497,24,110,102,0,1
37.64999999999982,78429.07802022524,24,112,103,0,1
37.79999999999982,78918.1802981299,24,112,104,0,1
37.94999999999982,79345.2340479349,24,112,104,0,1
38.09999999999982,79759.6847935849,24,113,104,0,1
38.249999999999815,80224.14057706196,24,114,105,0,1
38.399999999999814,80689.74894954101,24,114,106,0,1
38.54999999999981,81094.77458253101,24,114,106,0,1
38.69999999999981,81532.82183445101,24,114,106,0,1
38.84999999999981,81982.45642050101,24,114,106,0,1
38.99999999999981,82446.114905551,24,114,106,0,1
39.14999999999981,82915.438753081,24,114,106,0,1
39.299999999999805,83381.43645936101,24,114,106,0,1
39.449999999999804,83847.95252986602,24,115,106,0,1
39.5999999999998,84263.138381926,24,117,106,0,1
39.7499999999998,84719.07430673353,24,118,107,0,1
39.8999999999998,85126.66112687354,24,118,107,0,1
40.0499999999998,85539.95352680354,24,119,107,0,1
40.1999999999998,87141.95848469355,24,119,107,0,1
40.349999999999795,87567.74802056354,24,120,107,0,1
40.499999999999794,88116.79267772136,24,120,108,0,1
40.64999999999979,88547.37421584636,24,121,108,0,1
40.79999999999979,89011.03910016635,24,121,108,0,1
40.94999999999979,89483.86613541635,24,122,108,0,1
41.09999999999979,89996.24534299332,24,123,109,0,1
41.24999999999979,90457.97559253333,24,123,109,0,1
41.399999999999785,90903.22424971333,24,124,109,0,1
41.549999999999784,91315.21863323831,24,126,109,0,1
41.69999999999978,91808.35872828237,24,126,110,0,1
41.84999999999978,92220.56733165239,24,127,110,0,1
41.99999999999978,92642.83669293237,24,127,110,0,1
42.14999999999978,93056.37053685237,24,128,110,0,1
42.29999999999978,93596.1295668769,24,128,111,0,1
42.449999999999775,94041.44803993689,24,128,111,0,1
42.599999999999774,94470.8136700519,24,129,111,0,1
42.74999999999977,94918.5165017719,24,129,111,0,1
42.89999999999977,95387.03106741188,24,129,111,0,1
43.04999999999977,95800.09552254189,24,132,111,0,1
43.19999999999977,96238.6932751669,24,132,111,0,1
43.34999999999977,96662.0165697469,24,133,111,0,1
43.499999999999766,97193.1875230476,24,133,112,0,1
43.649999999999764,97624.97019325261,24,133,112,0,1
43.79999999999976,98043.7076245926,24,134,112,0,1
43.94999999999976,98549.53634625765,24,134,113,0,1
44.09999999999976,98870.66636622764,24,137,113,0,1
44.24999999999976,99205.88008178263,24,137,113,0,1
44.39999999999976,99531.28972644763,24,138,113,0,1
44.549999999999756,99931.0649365129,24,139,114,0,1
44.699999999999754,100222.21170627791,24,140,114,0,1
44.84999999999975,100604.50032986554,24,140,115,0,1
44.99999999999975,100881.25221424052,24,141,115,0,1
45.14999999999975,101297.48193646275,24,142,116,0,1
45.29999999999975,101537.24045839273,24,143,116,0,1
45.44999999999975,101791.96145449273,24,143,116,0,1
45.599999999999746,102062.64299290274,24,143,116,0,1
45.749999999999744,102340.04006693774,24,144,116,0,1
45.89999999999974,102686.02710328677,24,145,117,0,1
46.04999999999974,103048.71694587875,24,145,118,0,1
46.19999999999974,103359.21511590875,24,145,118,0,1
46.34999999999974,103647.60452430876,24,147,118,0,1
46.49999999999974,103939.90724979875,24,147,118,0,1
46.649999999999736,104200.22503809875,24,149,118,0,1
46.799999999999734,104538.24952091185,24,149,119,0,1
46.94999999999973,104825.83981463185,24,149,119,0,1
47.09999999999973,105129.21958307186,24,149,119,0,1
47.24999999999973,105439.22919764186,24,149,119,0,1
47.39999999999973,105767.39576771185,24,149,119,0,1
47.54999999999973,106087.89018914185,24,151,119,0,1
47.699999999999726,106547.78866558753,24,151,120,0,1
47.849999999999724,106892.90426277253,24,152,120,0,1
47.99999999999972,107187.06632652254,24,154,120,0,1
48.14999999999972,107477.28517878255,24,155,120,0,1
48.29999999999972,107788.41260257752,24,155,120,0,1
48.44999999999972,108118.79326557253,24,155,120,0,1
48.59999999999972,108439.71792502754,24,156,120,0,1
48.749999999999716,108767.13309468253,24,156,120,0,1
48.899999999999714,109105.60257508754,24,156,120,0,1
49.04999999999971,109440.10667232254,24,157,120,0,1
49.19999999999971,109866.28361889205,24,158,121,0,1
49.34999999999971,110206.48817338704,24,158,121,0,1
49.49999999999971,110528.66397576203,24,159,121,0,1
49.64999999999971,110854.86318291203,24,159,121,0,1
49.799999999999706,111212.73512539701,24,159,121,0,1
49.949999999999704,111550.36019799202,24,162,121,0,1
50.0999999999997,112063.80916904475,24,162,123,0,1
50.2499999999997,112438.83648006973,24,162,123,0,1
50.3999999999997,112822.19965769473,24,163,123,0,1
50.5499999999997,113195.67164249474,24,164,123,0,1
50.6999999999997,113568.73018151472,24,165,123,0,1
50.849999999999696,114012.98526978938,24,166,124,0,1
50.999999999999694,114489.35886450141,24,166,125,0,1
51.14999999999969,114840.11272458138,24,167,125,0,1
51.29999999999969,115209.1251811214,24,167,125,0,1
51.44999999999969,115597.8890545814,24,167,125,0,1
51.59999999999969,115983.37253145143,24,167,125,0,1
51.74999999999969,116365.91508444143,24,167,125,0,1
51.899999999999686,116757.5722687214,24,167,125,0,1
52.049999999999685,117150.48995349141,24,169,125,0,1
52.19999999999968,117490.96087176137,24,171,125,0,1
52.34999999999968,117823.49789412139,24,172,125,0,1
52.49999999999968,118293.70900436709,24,172,126,0,1
52.64999999999968,118618.30171448707,24,174,126,0,1
52.79999999999968,119025.58969088737,24,175,127,0,1
52.949999999999676,119362.92606454238,24,176,127,0,1
53.099999999999675,119718.15250054238,24,176,127,0,1
53.24999999999967,120091.26899888736,24,176,127,0,1
53.39999999999967,120456.46218113735,24,177,127,0,1
53.54999999999967,120811.84919054735,24,178,127,0,1
53.69999999999967,121160.76082379738,24,178,127,0,1
53.84999999999967,121547.33036266235,24,178,127,0,1
53.999999999999666,121897.89151285237,24,179,127,0,1
54.149999999999665,122242.96262654738,24,179,127,0,1
54.29999999999966,122591.17066706737,24,179,127,0,1
54.44999999999966,122944.72928359237,24,179,127,0,1
54.59999999999966,123299.24533055736,24,180,127,0,1
54.74999999999966,123643.86555262236,24,180,127,0,1
54.89999999999966,123938.30317423237,24,183,127,0,1
55.049999999999656,124397.82326408288,24,183,129,0,1
55.199999999999655,124652.40483861789,24,185,129,0,1
55.34999999999965,125002.04130413165,24,186,130,0,1
55.49999999999965,125255.68495743664,24,186,130,0,1
55.64999999999965,125507.93465199665,24,187,130,0,1
55.79999999999965,125773.81852845664,24,187,130,0,1
55.94999999999965,126053.11650486663,24,187,130,0,1
56.099999999999646,126349.70048211666,24,187,130,0,1
56.249999999999645,126620.79703887666,24,189,130,0,1
56.39999999999964,126909.28126857667,24,189,130,0,1
56.54999999999964,127215.15317121663,24,189,130,0,1
56.69999999999964,127539.20485497663,24,189,130,0,1
56.84999999999964,127902.49081343165,24,189,130,0,1
56.99999999999964,128265.30145871165,24,189,130,0,1
57.149999999999636,128654.91514277164,24,189,130,0,1
57.299999999999635,129034.17840464166,24,190,130,0,1
57.44999999999963,129382.06727573164,24,191,130,0,1
57.59999999999963,129743.64338349666,24,191,130,0,1
57.74999999999963,130073.25925587666,24,193,130,0,1
57.89999999999963,130471.90842970974,24,194,131,0,1
58.04999999999963,130799.91525157973,24,195,131,0,1
58.199999999999626,131231.50581708425,24,196,132,0,1
58.349999999999625,131620.42508970486,24,197,133,0,1
58.49999999999962,131947.46128555987,24,197,133,0,1
58.64999999999962,132290.3638952899,24,197,133,0,1
58.79999999999962,132633.13703268487,24,198,133,0,1
58.94999999999962,133060.77222565492,24,199,134,0,1
59.09999999999962,133486.9844083152,24,199,135,0,1
59.249999999999616,133852.2885579552,24,199,135,0,1
59.399999999999615,134221.34752987023,24,199,135,0,1
59.54999999999961,134589.6297378402,24,199,135,0,1
59.69999999999961,134935.75167862023,24,200,135,0,1
59.84999999999961,135247.9928011602,24,201,135,0,1
59.99999999999961,135665.00142939802,24,201,136,0,1
60.14999999999961,135987.15122208802,24,201,136,0,1
60.299999999999606,136331.273025098,24,201,136,0,1
60.449999999999605,136657.645386218,24,202,136,0,1
60.5999999999996,136986.95712978803,24,202,136,0,1
60.7499999999996,137323.39733316805,24,202,136,0,1
60.8999999999996,137679.56520921804,24,202,136,0,1
61.0499999999996,138032.85905010797,24,203,136,0,1
61.1999999999996,138530.3242897752,24,204,137,0,1
61.349999999999596,138888.8685993552,24,204,137,0,1
61.499999999999595,139258.54200239517,24,204,137,0,1
61.649999999999594,139630.8923866752,24,204,137,0,1
61.79999999999959,140014.84412587018,24,204,137,0,1
61.94999999999959,140402.6991395052,24,204,137,0,1
62.09999999999959,140812.8487115802,24,204,137,0,1
62.24999999999959,141206.87529953517,24,205,137,0,1
62.39999999999959,141603.20022190022,24,205,137,0,1
62.549999999999585,142008.0575509752,24,205,137,0,1
62.699999999999584,142394.95936921018,24,206,137,0,1
62.84999999999958,142790.7593957352,24,206,137,0,1
62.99999999999958,143153.9889907902,24,208,137,0,1
63.14999999999958,143602.40928519523,24,209,138,0,1
63.29999999999958,143950.50196758524,24,210,138,0,1
63.44999999999958,144413.4634019627,24,210,139,0,1
63.599999999999575,144796.77997079273,24,210,139,0,1
63.749999999999574,145186.63379096272,24,210,139,0,1
63.89999999999957,145562.36310657772,24,211,139,0,1
64.04999999999957,146035.88782747035,24,211,140,0,1
64.19999999999958,146440.43728315036,24,211,140,0,1
64.34999999999958,146858.39722654037,24,211,140,0,1
64.49999999999959,147240.51930389536,24,212,140,0,1
64.6499999999996,147569.13659432533,24,214,140,0,1
64.7999999999996,147868.4246913254,24,216,140,0,1
64.9499999999996,148338.37944426015,24,216,142,0,1
65.09999999999961,148642.62310636515,24,216,142,0,1
65.24999999999962,148976.46663078014,24,216,142,0,1
65.39999999999962,149307.58248582017,24,217,142,0,1
65.54999999999963,149578.94789755516,24,219,142,0,1
65.69999999999963,149839.14241816517,24,219,142,0,1
65.84999999999964,150048.92682948016,24,221,142,0,1
65.99999999999964,150340.16091484003,24,222,143,0,1
66.14999999999965,150597.78160045066,24,224,144,0,1
66.29999999999966,150834.31096871442,24,226,145,0,1
66.44999999999966,151149.1466357215,24,226,147,0,1
66.59999999999967,151256.6729778715,24,227,147,0,1
66.74999999999967,151375.9519141315,24,227,147,0,1
66.89999999999968,151506.9834445015,24,227,147,0,1
67.04999999999968,151660.30378798148,24,227,147,0,1
67.19999999999969,151835.9129445715,24,227,147,0,1
67.3499999999997,152028.9148654915,24,227,147,0,1
67.4999999999997,152223.45026014152,24,228,147,0,1
67.64999999999971,152513.99910718255,24,228,148,0,1
67.79999999999971,152740.37680225258,24,228,148,0,1
67.94999999999972,152990.90921144755,24,229,148,0,1
68.09999999999972,153246.11255057756,24,230,148,0,1
68.24999999999973,153590.55293542036,24,231,149,0,1
68.39999999999974,153859.79062102037,24,231,149,0,1
68.54999999999974,154129.68487795032,24,232,149,0,1
68.69999999999975,154395.24798127037,24,233,149,0,1
68.84999999999975,154739.69498335788,24,233,150,0,1
68.99999999999976,155026.3001631779,24,234,150,0,1
69.14999999999976,155309.8856115629,24,235,150,0,1
69.29999999999977,155587.58659642792,24,236,150,0,1
69.44999999999978,156032.9405797401,24,237,151,0,1
69.59999999999978,156441.75442659773,24,237,152,0,1
69.74999999999979,156737.45232293272,24,238,152,0,1
69.89999999999979,157043.15221599775,24,238,152,0,1
70.0499999999998,157316.23991885272,24,240,152,0,1
70.1999999999998,157681.05482745738,24,240,153,0,1
70.34999999999981,157970.09659550237,24,241,153,0,1
70.49999999999982,158249.16784935739,24,242,153,0,1
70.64999999999982,158552.83809171736,24,242,153,0,1
70.79999999999983,158871.7562141324,24,243,153,0,1
70.94999999999983,159193.7246007524,24,243,153,0,1
71.09999999999984,159534.8369329574,24,243,153,0,1
71.24999999999984,159898.8100967174,24,243,153,0,1
71.39999999999985,160292.2074231224,24,243,153,0,1
71.54999999999986,160661.96138534238,24,245,153,0,1
71.69999999999986,161064.62790642734,24,245,153,0,1
71.84999999999987,161479.39515903738,24,246,153,0,1
71.99999999999987,161933.56809830645,24,247,154,0,1
72.14999999999988,162333.43279010645,24,247,154,0,1
72.29999999999988,162751.49924786645,24,247,154,0,1
72.44999999999989,163168.32504131642,24,247,154,0,1
72.5999999999999,163538.87589949145,24,249,154,0,1
72.7499999999999,163856.35919969645,24,250,154,0,1
72.8999999999999,164132.84336570645,24,251,154,0,1
73.04999999999991,164418.59880499143,24,251,154,0,1
73.19999999999992,164710.73035390145,24,251,154,0,1
73.34999999999992,165007.47414941643,24,251,154,0,1
73.49999999999993,165277.19406905642,24,252,154,0,1
73.64999999999993,165507.03834677642,24,254,154,0,1
73.79999999999994,165951.22671610187,24,254,156,0,1
73.94999999999995,166214.6890605269,24,255,156,0,1
74.09999999999995,166562.428784239,24,255,157,0,1
74.24999999999996,166811.508481294,24,256,157,0,1
74.39999999999996,167066.597933659,24,256,157,0,1
74.54999999999997,167295.679538284,24,257,157,0,1
74.69999999999997,167512.240908874,24,258,157,0,1
74.84999999999998,167737.859768854,24,258,157,0,1
74.99999999999999,167965.566145444,24,259,157,0,1
75.14999999999999,168210.21349945894,24,259,157,0,1
75.3,168394.41643969895,24,261,157,0,1
75.45,168660.25461193098,24,262,158,0,1
75.60000000000001,168825.681081941,24,263,158,0,1
75.75000000000001,169009.07836810098,24,263,158,0,1
75.90000000000002,169162.70883484097,24,264,158,0,1
76.05000000000003,169323.585003491,24,264,158,0,1
76.20000000000003,169462.270084136,24,265,158,0,1
76.35000000000004,169626.232865156,24,265,158,0,1
76.50000000000004,169757.743453286,24,267,158,0,1
76.65000000000005,170007.50780843166,24,267,159,0,1
76.80000000000005,170155.45679774164,24,267,159,0,1
76.95000000000006,170290.30342964167,24,268,159,0,1
77.10000000000007,170495.3888633943,24,269,160,0,1
77.25000000000007,170624.8561225743,24,269,160,0,1
77.40000000000008,170767.8161802693,24,270,160,0,1
77.55000000000008,170927.3026329993,24,270,160,0,1
77.70000000000009,171103.3154807643,24,270,160,0,1
77.8500000000001,171287.55873173432,24,270,160,0,1
78.0000000000001,171484.33739748926,24,270,160,0,1
78.1500000000001,171693.6514780293,24,270,160,0,1
78.30000000000011,171886.24987904428,24,271,160,0,1
78.45000000000012,172088.14360898428,24,271,160,0,1
78.60000000000012,172299.8202891093,24,271,160,0,1
78.75000000000013,172519.9746551793,24,271,160,0,1
78.90000000000013,172749.71602298433,24,271,160,0,1
79.05000000000014,172982.31846392428,24,271,160,0,1
79.20000000000014,173219.2048268793,24,271,160,0,1
79.35000000000015,173442.0009704193,24,272,160,0,1
79.50000000000016,173647.9339164693,24,274,160,0,1
79.65000000000016,173870.8268586993,24,274,160,0,1
79.80000000000017,174127.7933290593,24,274,160,0,1
79.95000000000017,174370.9104712593,24,275,160,0,1
80.10000000000018,174726.32283269212,24,275,161,0,1
80.25000000000018,174979.61565497212,24,275,161,0,1
80.40000000000019,175245.66302421712,24,275,161,0,1
80.5500000000002,175415.8450393271,24,278,161,0,1
