pod_id,order_id,sku,qty,assigned_station,pod_assigned_time,status,finish_time
65,100,62,6,picker-2,821.099999999921,finish,1023.29999999989
221,32,105,7,picker-1,825.149999999921,finish,987.899999999896
193,90,62,4,picker-2,832.04999999992,finish,1007.54999999989
196,-47,223,5,picker-3,837.149999999919,finish,1055.99999999991
197,117,341,8,picker-1,850.049999999917,finish,1027.49999999989
397,84,42,4,picker-2,859.049999999915,finish,1046.8499999999
3,85,18,9,picker-3,863.099999999915,finish,1086.89999999993
419,85,107,4,picker-3,864.149999999915,finish,1138.19999999996
212,30,41,10,picker-1,875.099999999913,finish,1063.49999999991
212,30,5,5,picker-1,875.099999999913,finish,1063.49999999991
100,3,35,7,picker-3,887.099999999911,finish,1124.99999999995
100,3,44,8,picker-3,887.099999999911,finish,1124.99999999995
399,81,7,7,picker-2,888.149999999911,finish,1117.49999999995
142,81,20,1,picker-2,889.049999999911,finish,1066.19999999992
258,46,30,3,picker-1,895.04999999991,finish,1094.69999999993
144,25,201,9,picker-1,915.149999999907,finish,1085.84999999993
134,25,22,7,picker-1,916.049999999907,finish,1112.54999999994
102,25,499,4,picker-1,917.099999999907,finish,1123.64999999995
139,77,34,7,picker-2,917.099999999907,finish,1099.49999999994
6,3,33,4,picker-3,917.099999999907,finish,1180.79999999999
192,77,42,2,picker-2,918.149999999907,finish,1144.04999999996
66,-21,7,8,picker-2,940.049999999903,finish,1137.29999999996
273,3,91,3,picker-3,940.049999999903,finish,1167.44999999998
273,15,31,8,picker-3,940.049999999903,finish,1167.44999999998
255,26,38,8,picker-1,944.099999999903,finish,1143.74999999996
49,26,126,2,picker-1,945.149999999902,finish,1150.49999999997
16,115,70,8,picker-2,948.149999999902,finish,1190.39999999999
96,128,97,8,picker-1,964.0499999999,finish,1210.8
313,89,91,12,picker-3,965.099999999899,finish,1234.65000000002
313,134,35,10,picker-3,965.099999999899,finish,1234.65000000002
43,133,97,10,picker-1,971.099999999899,finish,1175.24999999998
385,115,9,2,picker-2,973.049999999898,finish,1165.64999999998
161,130,292,6,picker-1,988.049999999896,finish,1190.69999999999
327,-14,0,7,picker-2,991.049999999895,finish,1282.35000000005
327,-14,9,10,picker-2,991.049999999895,finish,1282.35000000005
389,15,14,6,picker-3,994.049999999895,finish,1258.95000000003
305,-14,1,4,picker-2,1008.14999999989,finish,1219.50000000001
305,58,42,8,picker-2,1008.14999999989,finish,1219.50000000001
361,3,64,1,picker-3,1019.09999999989,finish,1241.25000000002
225,136,120,9,picker-2,1024.04999999989,finish,1242.00000000002
317,123,73,4,picker-1,1028.09999999989,finish,1234.95000000002
250,138,50,4,picker-3,1041.1499999999,finish,1283.40000000005
174,58,55,8,picker-2,1047.1499999999,finish,1315.95000000007
174,124,36,6,picker-2,1047.1499999999,finish,1315.95000000007
355,127,91,3,picker-3,1056.14999999991,finish,1270.05000000004
154,-73,206,6,picker-3,1063.04999999991,finish,1301.10000000006
21,49,111,6,picker-1,1064.09999999991,finish,1302.45000000006
21,49,0,10,picker-1,1064.09999999991,finish,1302.45000000006
167,49,192,6,picker-1,1086.14999999993,finish,1254.30000000003
13,151,22,2,picker-1,1095.14999999993,finish,1263.90000000004
290,49,292,1,picker-1,1113.14999999994,finish,1322.40000000007
131,-33,8,8,picker-2,1118.09999999995,finish,1353.90000000009
129,152,11,4,picker-1,1124.09999999995,finish,1315.80000000007
178,-42,55,7,picker-2,1138.04999999996,finish,1333.80000000008
81,142,98,8,picker-3,1139.09999999996,finish,1365.0000000001
388,162,6,6,picker-2,1145.09999999996,finish,1369.3500000001
34,154,33,12,picker-1,1151.09999999997,finish,1354.05000000009
255,133,97,2,picker-1,1173.14999999998,finish,1441.05000000014
72,7,77,6,picker-1,1191.14999999999,finish,1432.20000000014
133,160,1,7,picker-2,1192.04999999999,finish,1387.20000000011
299,96,11,11,picker-1,1211.1,finish,1394.40000000012
299,96,9,5,picker-1,1211.1,finish,1394.40000000012
132,171,0,7,picker-1,1235.10000000002,finish,1414.50000000013
259,171,33,6,picker-1,1236.00000000002,finish,1458.75000000015
384,168,46,12,picker-3,1236.00000000002,finish,1404.00000000012
258,146,30,11,picker-3,1237.05000000002,finish,1430.85000000014
257,167,12,8,picker-3,1242.00000000002,finish,1451.55000000015
260,166,38,4,picker-2,1243.05000000002,finish,1436.10000000014
391,171,474,5,picker-1,1255.05000000003,finish,1474.20000000016
328,0,57,12,picker-3,1259.10000000003,finish,1500.45000000018
5,119,27,6,picker-1,1264.05000000004,finish,1492.05000000017
3,177,10,6,picker-3,1271.10000000004,finish,1469.25000000016
139,178,34,7,picker-2,1283.10000000005,finish,1424.85000000013
256,176,374,4,picker-3,1284.00000000005,finish,1513.80000000019
0,163,12,4,picker-3,1302.00000000006,finish,1527.1500000002
417,171,244,4,picker-1,1303.05000000006,finish,1532.4000000002
356,126,319,10,picker-1,1316.10000000007,finish,1519.05000000019
77,179,6,9,picker-2,1317.00000000007,finish,1508.85000000018
77,173,1,8,picker-2,1317.00000000007,finish,1508.85000000018
140,179,16,6,picker-2,1318.05000000007,finish,1544.25000000021
90,173,175,4,picker-2,1319.10000000007,finish,1526.2500000002
128,157,49,12,picker-1,1323.00000000007,finish,1563.60000000022
64,182,2,6,picker-2,1334.10000000008,finish,1561.95000000022
227,-72,477,8,picker-2,1354.05000000009,finish,1584.30000000023
94,157,13,9,picker-1,1355.10000000009,finish,1633.05000000026
94,-65,21,7,picker-1,1355.10000000009,finish,1633.05000000026
346,-72,61,1,picker-2,1355.10000000009,finish,1590.75000000023
166,29,156,10,picker-3,1366.0500000001,finish,1581.60000000023
142,105,20,12,picker-2,1370.1000000001,finish,1622.10000000025
294,105,137,9,picker-2,1371.0000000001,finish,1646.55000000027
6,199,5,5,picker-2,1388.10000000011,finish,1662.15000000028
129,-65,11,3,picker-1,1395.00000000012,finish,1592.85000000024
129,200,27,8,picker-1,1395.00000000012,finish,1592.85000000024
165,191,2,4,picker-3,1405.05000000012,finish,1605.30000000024
4,-65,12,6,picker-1,1415.10000000013,finish,1709.10000000031
358,195,363,8,picker-2,1425.00000000013,finish,1708.80000000031
304,153,151,10,picker-3,1431.00000000014,finish,1630.05000000026
133,192,1,10,picker-1,1433.10000000014,finish,1691.2500000003
50,131,92,9,picker-2,1437.00000000014,finish,1686.60000000029
65,204,221,12,picker-1,1442.10000000014,finish,1664.55000000028
265,202,14,10,picker-3,1452.00000000015,finish,1661.40000000028
7,202,450,7,picker-3,1453.05000000015,finish,1679.40000000029
264,202,4,2,picker-3,1454.10000000015,finish,1636.80000000026
396,-65,254,6,picker-1,1459.05000000015,finish,1800.60000000036
132,108,0,8,picker-3,1470.00000000016,finish,1714.95000000031
137,108,2,6,picker-3,1471.05000000016,finish,1694.8500000003
158,203,24,11,picker-1,1493.10000000017,finish,1782.90000000035
158,203,1,10,picker-1,1493.10000000017,finish,1782.90000000035
290,203,244,8,picker-1,1494.00000000018,finish,1731.30000000032
337,211,87,6,picker-3,1501.05000000018,finish,1755.15000000033
384,95,15,10,picker-3,1514.10000000019,finish,1739.70000000032
266,135,191,6,picker-1,1520.10000000019,finish,1818.45000000037
201,208,27,7,picker-2,1527.0000000002,finish,1732.95000000032
330,94,24,10,picker-3,1528.0500000002,finish,1817.70000000037
330,94,214,6,picker-3,1528.0500000002,finish,1817.70000000037
327,209,41,7,picker-1,1533.0000000002,finish,1861.0500000004
327,209,9,10,picker-1,1533.0000000002,finish,1861.0500000004
131,193,8,6,picker-2,1545.00000000021,finish,1762.35000000034
338,207,253,3,picker-2,1562.10000000022,finish,1773.45000000034
126,209,151,8,picker-1,1564.05000000022,finish,1883.25000000041
328,94,2,2,picker-3,1582.05000000023,finish,1779.75000000035
328,94,249,8,picker-3,1582.05000000023,finish,1779.75000000035
193,129,327,8,picker-2,1591.05000000023,finish,1795.80000000036
151,219,40,8,picker-1,1593.00000000024,finish,1932.45000000044
151,219,18,12,picker-1,1593.00000000024,finish,1932.45000000044
387,-55,158,8,picker-3,1606.05000000024,finish,1871.5500000004
82,206,4,6,picker-3,1631.10000000026,finish,1850.85000000039
82,221,1,8,picker-3,1631.10000000026,finish,1850.85000000039
312,197,13,10,picker-1,1634.10000000026,finish,1977.30000000047
312,197,22,8,picker-1,1634.10000000026,finish,1977.30000000047
45,95,376,6,picker-3,1637.10000000026,finish,1889.25000000042
293,232,6,9,picker-2,1647.00000000027,finish,1873.95000000041
283,221,237,4,picker-3,1662.00000000028,finish,1902.45000000042
142,215,20,8,picker-2,1663.05000000028,finish,1851.60000000039
344,99,199,8,picker-1,1665.00000000028,finish,1999.50000000048
43,206,4,1,picker-3,1680.00000000029,finish,1917.90000000043
43,238,3,4,picker-3,1680.00000000029,finish,1917.90000000043
129,213,27,11,picker-2,1687.05000000029,finish,1912.95000000043
130,99,125,6,picker-1,1692.0000000003,finish,2017.35000000049
2,228,11,9,picker-2,1709.10000000031,finish,1935.30000000044
160,230,22,4,picker-1,1710.00000000031,finish,2030.5500000005
84,-98,95,10,picker-3,1715.10000000031,finish,1978.50000000047
385,-98,36,8,picker-3,1716.00000000031,finish,1940.25000000045
281,169,327,2,picker-2,1733.10000000032,finish,1941.75000000045
226,1,267,1,picker-3,1756.05000000033,finish,1947.90000000045
257,233,40,6,picker-2,1763.10000000034,finish,1957.35000000046
32,233,44,6,picker-2,1764.00000000034,finish,1972.80000000047
178,242,67,10,picker-2,1774.05000000035,finish,1998.15000000048
263,185,39,4,picker-1,1783.05000000035,finish,2043.90000000051
229,237,100,3,picker-2,1796.10000000036,finish,2007.15000000049
258,223,10,10,picker-1,1801.05000000036,finish,2070.60000000053
418,23,265,6,picker-3,1818.00000000037,finish,2057.85000000052
136,165,222,10,picker-1,1819.05000000037,finish,2097.30000000054
132,165,0,2,picker-1,1820.10000000037,finish,2106.15000000055
96,244,251,4,picker-2,1852.05000000039,finish,2049.90000000051
35,226,313,12,picker-3,1872.0000000004,finish,2042.10000000051
34,231,33,8,picker-2,1874.10000000041,finish,2038.80000000051
134,-91,22,10,picker-1,1884.00000000041,finish,2132.85000000056
398,-91,96,10,picker-1,1885.05000000041,finish,2159.70000000058
5,251,27,10,picker-3,1890.00000000042,finish,2082.30000000053
4,263,9,5,picker-3,1903.05000000042,finish,2095.65000000054
3,257,26,4,picker-2,1913.10000000043,finish,2087.85000000054
7,262,0,6,picker-3,1918.05000000043,finish,2119.95000000056
65,-29,221,3,picker-3,1919.10000000043,finish,2104.35000000055
144,-29,207,1,picker-3,1920.00000000043,finish,2133.60000000056
163,265,239,6,picker-1,1933.05000000044,finish,2177.40000000059
197,255,90,8,picker-2,1936.05000000044,finish,2137.50000000057
261,190,100,5,picker-2,1942.05000000045,finish,2117.40000000055
98,273,154,12,picker-3,1948.05000000045,finish,2187.0000000006
41,51,262,2,picker-2,1973.10000000047,finish,2166.15000000058
66,144,7,8,picker-1,1978.05000000047,finish,2199.6000000006
287,254,207,10,picker-3,1979.10000000047,finish,2157.90000000058
31,254,33,4,picker-3,1980.00000000047,finish,2211.45000000061
31,254,4,6,picker-3,1980.00000000047,finish,2211.45000000061
69,254,213,2,picker-3,1981.05000000047,finish,2218.05000000061
414,240,77,8,picker-2,1999.05000000048,finish,2193.9000000006
12,240,0,1,picker-2,2000.10000000048,finish,2209.35000000061
133,269,19,4,picker-2,2008.05000000049,finish,2205.00000000061
394,283,29,8,picker-1,2018.10000000049,finish,2244.45000000063
256,222,35,8,picker-1,2031.0000000005,finish,2221.95000000062
402,281,0,6,picker-2,2039.10000000051,finish,2248.50000000063
129,271,27,4,picker-3,2043.00000000051,finish,2229.00000000062
392,267,28,6,picker-1,2044.05000000051,finish,2262.30000000064
128,287,49,6,picker-2,2050.05000000051,finish,2232.90000000062
131,55,41,4,picker-3,2058.00000000052,finish,2240.10000000063
138,107,32,10,picker-1,2071.05000000053,finish,2289.00000000066
242,107,78,2,picker-1,2072.10000000053,finish,2297.70000000066
416,39,220,7,picker-3,2083.05000000053,finish,2321.25000000068
142,57,20,9,picker-2,2088.00000000054,finish,2277.00000000065
104,57,82,5,picker-2,2089.05000000054,finish,2299.95000000066
9,143,26,8,picker-3,2096.10000000054,finish,2427.00000000074
9,143,28,10,picker-3,2096.10000000054,finish,2427.00000000074
255,143,490,8,picker-3,2105.10000000055,finish,2382.15000000071
403,291,13,8,picker-1,2107.05000000055,finish,2319.90000000068
8,284,1,7,picker-2,2118.00000000055,finish,2317.80000000068
67,39,51,6,picker-3,2120.10000000056,finish,2361.6000000007
288,141,11,5,picker-3,2134.05000000056,finish,2345.85000000069
288,141,85,5,picker-3,2134.05000000056,finish,2345.85000000069
278,279,20,6,picker-2,2138.10000000057,finish,2333.55000000068
136,278,63,4,picker-3,2158.05000000058,finish,2440.20000000075
386,302,35,4,picker-1,2160.00000000058,finish,2353.8000000007
2,299,17,8,picker-2,2167.05000000058,finish,2353.6500000007
357,246,7,2,picker-1,2178.00000000059,finish,2385.15000000072
410,141,8,4,picker-3,2188.0500000006,finish,2460.30000000076
410,288,3,3,picker-3,2188.0500000006,finish,2460.30000000076
388,210,417,10,picker-1,2200.0500000006,finish,2378.55000000071
259,210,18,4,picker-1,2201.1000000006,finish,2396.10000000072
360,172,12,8,picker-2,2206.05000000061,finish,2409.45000000073
360,172,32,11,picker-2,2206.05000000061,finish,2409.45000000073
0,172,12,1,picker-2,2207.10000000061,finish,2420.25000000074
385,292,36,2,picker-2,2210.10000000061,finish,2416.05000000073
72,55,77,3,picker-3,2212.05000000061,finish,2471.25000000077
405,-15,428,8,picker-3,2219.10000000062,finish,2529.3000000008
405,-15,11,6,picker-3,2219.10000000062,finish,2529.3000000008
3,322,18,10,picker-1,2222.10000000062,finish,2490.90000000078
396,-15,8,4,picker-3,2230.05000000062,finish,2493.45000000078
396,225,8,4,picker-3,2230.05000000062,finish,2493.45000000078
224,314,39,5,picker-2,2233.05000000062,finish,2433.60000000075
166,321,417,8,picker-1,2245.05000000063,finish,2466.30000000077
320,158,312,5,picker-2,2249.10000000063,finish,2446.95000000075
5,320,27,6,picker-1,2263.05000000064,finish,2446.05000000075
258,316,10,4,picker-1,2298.00000000066,finish,2502.00000000079
14,170,149,1,picker-2,2300.10000000066,finish,2545.80000000081
37,264,312,8,picker-2,2318.10000000068,finish,2491.95000000078
260,272,38,7,picker-1,2320.05000000068,finish,2532.90000000081
128,272,49,5,picker-1,2321.10000000068,finish,2515.20000000079
4,318,9,2,picker-2,2334.00000000068,finish,2498.70000000078
10,328,14,11,picker-1,2354.1000000007,finish,2606.70000000085
52,248,31,5,picker-2,2355.0000000007,finish,2541.45000000081
52,248,30,5,picker-2,2355.0000000007,finish,2541.45000000081
302,-40,101,4,picker-3,2362.0500000007,finish,2553.15000000082
328,300,156,11,picker-1,2386.05000000072,finish,2559.75000000082
257,326,25,9,picker-1,2397.00000000072,finish,2628.90000000086
194,326,228,8,picker-1,2398.05000000072,finish,2579.85000000083
325,334,135,8,picker-2,2417.10000000074,finish,2565.90000000083
8,334,142,8,picker-2,2418.00000000074,finish,2590.35000000084
38,334,394,1,picker-2,2419.05000000074,finish,2570.25000000083
277,330,41,10,picker-2,2421.00000000074,finish,2639.55000000087
277,330,0,6,picker-2,2421.00000000074,finish,2639.55000000087
165,336,4,6,picker-3,2428.05000000074,finish,2585.25000000084
256,224,35,11,picker-2,2434.05000000075,finish,2666.55000000089
6,224,5,4,picker-2,2435.10000000075,finish,2601.60000000085
120,189,349,9,picker-3,2441.10000000075,finish,2616.90000000086
331,335,58,6,picker-1,2447.10000000075,finish,2644.65000000087
33,309,176,11,picker-2,2448.00000000075,finish,2693.2500000009
391,261,21,9,picker-3,2461.05000000076,finish,2639.25000000087
248,261,6,8,picker-3,2462.10000000076,finish,2685.9000000009
147,-13,101,6,picker-3,2463.00000000076,finish,2665.80000000089
131,343,26,3,picker-1,2467.05000000077,finish,2653.65000000088
388,243,6,4,picker-3,2472.00000000077,finish,2650.35000000088
316,-94,57,8,picker-1,2491.05000000078,finish,2689.5000000009
316,-94,8,7,picker-1,2491.05000000078,finish,2689.5000000009
386,342,35,12,picker-2,2492.10000000078,finish,2722.50000000092
57,319,368,10,picker-3,2494.05000000078,finish,2710.50000000091
278,319,12,7,picker-3,2495.10000000078,finish,2728.20000000092
403,274,47,5,picker-2,2499.00000000078,finish,2735.85000000093
154,268,206,2,picker-1,2503.05000000079,finish,2696.1000000009
394,351,13,6,picker-3,2530.0500000008,finish,2743.80000000093
252,346,76,5,picker-1,2533.05000000081,finish,2770.65000000095
253,259,168,5,picker-2,2542.05000000081,finish,2749.20000000094
274,184,168,6,picker-2,2546.10000000081,finish,2764.80000000095
132,181,0,8,picker-3,2554.05000000082,finish,2779.35000000095
229,181,6,6,picker-3,2555.10000000082,finish,2759.25000000094
89,310,57,8,picker-1,2560.05000000082,finish,2757.15000000094
258,310,30,2,picker-1,2561.10000000082,finish,2800.05000000097
22,-53,88,9,picker-3,2586.00000000084,finish,2801.70000000097
345,86,21,7,picker-2,2591.10000000084,finish,2810.25000000097
345,86,3,10,picker-2,2591.10000000084,finish,2810.25000000097
160,86,22,10,picker-2,2592.00000000084,finish,2834.85000000099
276,353,58,4,picker-1,2607.00000000085,finish,2792.40000000096
411,-53,38,5,picker-3,2617.05000000086,finish,2851.050000001
411,313,23,7,picker-3,2617.05000000086,finish,2851.050000001
387,357,158,5,picker-1,2629.05000000086,finish,2823.75000000098
144,379,15,10,picker-2,2640.00000000087,finish,2859.450000001
3,313,10,8,picker-3,2640.00000000087,finish,2821.80000000098
293,253,155,10,picker-1,2645.10000000087,finish,2848.500000001
206,-53,20,4,picker-3,2651.10000000088,finish,2884.65000000102
206,360,306,10,picker-3,2651.10000000088,finish,2884.65000000102
263,-44,155,2,picker-1,2654.10000000088,finish,2855.100000001
7,358,0,12,picker-3,2666.10000000089,finish,2913.90000000104
139,118,34,10,picker-2,2667.00000000089,finish,2883.90000000102
395,118,104,6,picker-2,2668.05000000089,finish,2899.50000000103
292,297,13,8,picker-3,2686.0500000009,finish,2960.85000000106
292,297,25,12,picker-3,2686.0500000009,finish,2960.85000000106
291,325,22,6,picker-1,2690.1000000009,finish,2898.30000000103
269,355,1,4,picker-2,2694.0000000009,finish,2937.30000000105
269,355,11,4,picker-2,2694.0000000009,finish,2937.30000000105
140,247,248,4,picker-1,2697.0000000009,finish,2882.55000000102
96,247,33,3,picker-1,2698.05000000091,finish,2934.30000000105
