order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
37,20,1,7,3,-1,99999,-1,-1,-3,-1,1,180
38,20,1,207,10,-1,99999,-1,-1,-3,-1,1,180
39,21,1,36,6,-1,99999,-1,-1,-3,-1,1,180
40,21,1,18,6,-1,99999,-1,-1,-3,-1,1,180
41,21,1,15,2,-1,99999,-1,-1,-3,-1,1,180
42,22,1,191,8,-1,99999,-1,-1,-3,-1,1,180
43,23,1,265,6,-1,99999,-1,-1,-3,-1,1,180
44,24,1,155,5,-1,99999,-1,-1,-3,-1,1,180
45,24,1,26,5,-1,99999,-1,-1,-3,-1,1,180
46,24,1,166,11,-1,99999,-1,-1,-3,-1,1,180
47,24,1,30,9,-1,99999,-1,-1,-3,-1,1,180
48,24,1,281,5,-1,99999,-1,-1,-3,-1,1,180
49,25,1,499,4,-1,99999,-1,-1,-3,-1,1,180
50,25,1,22,7,-1,99999,-1,-1,-3,-1,1,180
51,25,1,201,9,-1,99999,-1,-1,-3,-1,1,180
52,26,1,38,8,-1,99999,-1,-1,-3,-1,1,180
53,26,1,126,2,-1,99999,-1,-1,-3,-1,1,180
54,27,1,1,11,-1,99999,-1,-1,-3,-1,1,180
55,28,1,27,10,-1,99999,-1,-1,-3,-1,1,240
56,29,1,156,10,-1,99999,-1,-1,-3,-1,1,240
57,30,1,41,10,-1,99999,-1,-1,-3,-1,1,240
58,30,1,5,5,-1,99999,-1,-1,-3,-1,1,240
59,31,1,100,4,-1,99999,-1,-1,-3,-1,1,240
60,31,1,59,8,-1,99999,-1,-1,-3,-1,1,240
61,31,1,41,2,-1,99999,-1,-1,-3,-1,1,240
62,32,1,105,7,-1,99999,-1,-1,-3,-1,1,240
63,33,1,20,6,-1,99999,-1,-1,-3,-1,1,240
64,34,1,197,6,-1,99999,-1,-1,-3,-1,1,240
65,34,1,117,3,-1,99999,-1,-1,-3,-1,1,240
66,34,1,257,7,-1,99999,-1,-1,-3,-1,1,240
67,34,1,6,10,-1,99999,-1,-1,-3,-1,1,240
68,35,1,4,4,-1,99999,-1,-1,-3,-1,1,240
69,36,1,265,1,-1,99999,-1,-1,-3,-1,1,240
70,36,1,282,9,-1,99999,-1,-1,-3,-1,1,240
71,36,1,152,6,-1,99999,-1,-1,-3,-1,1,240
72,37,1,427,6,-1,99999,-1,-1,-3,-1,1,300
73,38,1,4,10,-1,99999,-1,-1,-3,-1,1,300
74,38,1,42,3,-1,99999,-1,-1,-3,-1,1,300
75,38,1,27,6,-1,99999,-1,-1,-3,-1,1,300
76,38,1,1,9,-1,99999,-1,-1,-3,-1,1,300
77,38,1,12,6,-1,99999,-1,-1,-3,-1,1,300
78,38,1,136,10,-1,99999,-1,-1,-3,-1,1,300
79,39,1,51,6,-1,99999,-1,-1,-3,-1,1,300
80,39,1,220,7,-1,99999,-1,-1,-3,-1,1,300
81,40,1,47,5,-1,99999,-1,-1,-3,-1,1,300
82,41,1,90,5,-1,99999,-1,-1,-3,-1,1,300
83,42,1,366,2,-1,99999,-1,-1,-3,-1,1,300
84,43,1,132,6,-1,99999,-1,-1,-3,-1,1,300
85,43,1,29,2,-1,99999,-1,-1,-3,-1,1,300
86,43,1,332,8,-1,99999,-1,-1,-3,-1,1,300
87,43,1,39,6,-1,99999,-1,-1,-3,-1,1,300
88,43,1,1,2,-1,99999,-1,-1,-3,-1,1,300
89,44,1,17,3,-1,99999,-1,-1,-3,-1,1,300
90,45,1,20,8,-1,99999,-1,-1,-3,-1,1,360
91,46,1,30,3,-1,99999,-1,-1,-3,-1,1,360
92,47,1,41,2,-1,99999,-1,-1,-3,-1,1,360
93,48,1,476,11,-1,99999,-1,-1,-3,-1,1,360
94,49,1,192,6,-1,99999,-1,-1,-3,-1,1,360
95,49,1,111,6,-1,99999,-1,-1,-3,-1,1,360
96,49,1,0,10,-1,99999,-1,-1,-3,-1,1,360
97,49,1,292,1,-1,99999,-1,-1,-3,-1,1,360
98,50,1,298,9,-1,99999,-1,-1,-3,-1,1,360
99,50,1,143,1,-1,99999,-1,-1,-3,-1,1,360
100,51,1,262,2,-1,99999,-1,-1,-3,-1,1,360
101,52,1,187,12,-1,99999,-1,-1,-3,-1,1,360
102,52,1,88,10,-1,99999,-1,-1,-3,-1,1,360
103,53,1,16,12,-1,99999,-1,-1,-3,-1,1,420
104,53,1,10,11,-1,99999,-1,-1,-3,-1,1,420
105,54,1,210,5,-1,99999,-1,-1,-3,-1,1,420
106,54,1,277,6,-1,99999,-1,-1,-3,-1,1,420
107,54,1,79,10,-1,99999,-1,-1,-3,-1,1,420
108,54,1,26,8,-1,99999,-1,-1,-3,-1,1,420
109,54,1,11,4,-1,99999,-1,-1,-3,-1,1,420
110,54,1,48,4,-1,99999,-1,-1,-3,-1,1,420
111,55,1,77,3,-1,99999,-1,-1,-3,-1,1,420
112,55,1,41,4,-1,99999,-1,-1,-3,-1,1,420
113,56,1,44,4,-1,99999,-1,-1,-3,-1,1,420
114,56,1,43,6,-1,99999,-1,-1,-3,-1,1,420
115,57,1,82,5,-1,99999,-1,-1,-3,-1,1,420
116,57,1,20,9,-1,99999,-1,-1,-3,-1,1,420
117,58,1,42,8,-1,99999,-1,-1,-3,-1,1,420
118,58,1,55,8,-1,99999,-1,-1,-3,-1,1,420
119,59,1,15,7,-1,99999,-1,-1,-3,-1,1,420
120,60,1,13,12,-1,99999,-1,-1,-3,-1,1,420
121,61,1,0,4,-1,99999,-1,-1,-3,-1,1,420
122,62,1,3,7,-1,99999,-1,-1,-3,-1,1,420
123,62,1,160,6,-1,99999,-1,-1,-3,-1,1,420
124,63,1,172,6,-1,99999,-1,-1,-3,-1,1,420
125,64,1,31,2,-1,99999,-1,-1,-3,-1,1,420
126,65,1,335,2,-1,99999,-1,-1,-3,-1,1,480
127,65,1,47,11,-1,99999,-1,-1,-3,-1,1,480
128,66,1,7,2,-1,99999,-1,-1,-3,-1,1,480
129,67,1,44,7,-1,99999,-1,-1,-3,-1,1,480
130,67,1,449,7,-1,99999,-1,-1,-3,-1,1,480
131,67,1,2,12,-1,99999,-1,-1,-3,-1,1,480
132,68,1,28,6,-1,99999,-1,-1,-3,-1,1,480
133,68,1,39,8,-1,99999,-1,-1,-3,-1,1,480
134,68,1,34,3,-1,99999,-1,-1,-3,-1,1,480
135,69,1,1,7,-1,99999,-1,-1,-3,-1,1,480
136,70,1,4,8,-1,99999,-1,-1,-3,-1,1,480
137,71,1,20,4,-1,99999,-1,-1,-3,-1,1,540
138,72,1,431,6,-1,99999,-1,-1,-3,-1,1,540
139,73,1,373,4,-1,99999,-1,-1,-3,-1,1,540
140,73,1,22,12,-1,99999,-1,-1,-3,-1,1,540
141,73,1,135,5,-1,99999,-1,-1,-3,-1,1,540
142,74,1,45,10,-1,99999,-1,-1,-3,-1,1,540
143,74,1,205,5,-1,99999,-1,-1,-3,-1,1,540
144,74,1,346,6,-1,99999,-1,-1,-3,-1,1,540
145,75,1,1,10,-1,99999,-1,-1,-3,-1,1,540
146,76,1,102,10,-1,99999,-1,-1,-3,-1,1,540
147,77,1,42,2,-1,99999,-1,-1,-3,-1,1,600
148,77,1,34,7,-1,99999,-1,-1,-3,-1,1,600
149,78,1,176,6,-1,99999,-1,-1,-3,-1,1,600
150,78,1,216,10,-1,99999,-1,-1,-3,-1,1,600
151,78,1,0,9,-1,99999,-1,-1,-3,-1,1,600
152,78,1,158,6,-1,99999,-1,-1,-3,-1,1,600
153,79,1,328,10,-1,99999,-1,-1,-3,-1,1,600
154,79,1,125,10,-1,99999,-1,-1,-3,-1,1,600
155,80,1,143,6,-1,99999,-1,-1,-3,-1,1,600
156,80,1,56,5,-1,99999,-1,-1,-3,-1,1,600
157,80,1,30,4,-1,99999,-1,-1,-3,-1,1,600
158,81,1,20,1,-1,99999,-1,-1,-3,-1,1,600
159,81,1,7,7,-1,99999,-1,-1,-3,-1,1,600
160,82,1,63,6,-1,99999,-1,-1,-3,-1,1,600
161,83,1,24,6,-1,99999,-1,-1,-3,-1,1,600
162,84,1,42,4,-1,99999,-1,-1,-3,-1,1,600
163,85,1,107,4,-1,99999,-1,-1,-3,-1,1,600
164,85,1,18,9,-1,99999,-1,-1,-3,-1,1,600
165,86,1,21,7,-1,99999,-1,-1,-3,-1,1,660
166,86,1,3,10,-1,99999,-1,-1,-3,-1,1,660
167,86,1,22,10,-1,99999,-1,-1,-3,-1,1,660
168,87,1,30,10,-1,99999,-1,-1,-3,-1,1,660
169,87,1,56,11,-1,99999,-1,-1,-3,-1,1,660
170,87,1,3,8,-1,99999,-1,-1,-3,-1,1,660
171,87,1,32,4,-1,99999,-1,-1,-3,-1,1,660
172,88,1,226,6,-1,99999,-1,-1,-3,-1,1,660
173,88,1,43,8,-1,99999,-1,-1,-3,-1,1,660
174,89,1,91,12,-1,99999,-1,-1,-3,-1,1,660
175,90,1,62,4,-1,99999,-1,-1,-3,-1,1,660
176,91,1,47,10,-1,99999,-1,-1,-3,-1,1,660
177,92,1,59,4,-1,99999,-1,-1,-3,-1,1,660
178,92,1,13,7,-1,99999,-1,-1,-3,-1,1,660
179,93,1,17,2,-1,99999,-1,-1,-3,-1,1,660
180,94,1,24,10,-1,99999,-1,-1,-3,-1,1,660
181,94,1,2,2,-1,99999,-1,-1,-3,-1,1,660
182,94,1,214,6,-1,99999,-1,-1,-3,-1,1,660
183,94,1,249,8,-1,99999,-1,-1,-3,-1,1,660
184,95,1,376,6,-1,99999,-1,-1,-3,-1,1,720
185,95,1,15,10,-1,99999,-1,-1,-3,-1,1,720
186,96,1,11,11,-1,99999,-1,-1,-3,-1,1,720
187,96,1,9,5,-1,99999,-1,-1,-3,-1,1,720
188,97,1,203,5,-1,99999,-1,-1,-3,-1,1,720
189,97,1,383,12,-1,99999,-1,-1,-3,-1,1,720
190,98,1,26,9,-1,99999,-1,-1,-3,-1,1,720
191,98,1,29,6,-1,99999,-1,-1,-3,-1,1,720
192,98,1,473,5,-1,99999,-1,-1,-3,-1,1,720
193,98,1,405,5,-1,99999,-1,-1,-3,-1,1,720
194,98,1,38,6,-1,99999,-1,-1,-3,-1,1,720
195,98,1,24,6,-1,99999,-1,-1,-3,-1,1,720
196,98,1,71,8,-1,99999,-1,-1,-3,-1,1,720
197,99,1,199,8,-1,99999,-1,-1,-3,-1,1,720
198,99,1,125,6,-1,99999,-1,-1,-3,-1,1,720
199,100,1,62,6,-1,99999,-1,-1,-3,-1,1,720
200,101,1,12,8,-1,99999,-1,-1,-3,-1,1,720
201,102,1,33,10,-1,99999,-1,-1,-3,-1,1,720
202,102,1,21,8,-1,99999,-1,-1,-3,-1,1,720
203,102,1,0,10,-1,99999,-1,-1,-3,-1,1,720
204,102,1,320,8,-1,99999,-1,-1,-3,-1,1,720
205,102,1,30,9,-1,99999,-1,-1,-3,-1,1,720
206,103,1,498,10,-1,99999,-1,-1,-3,-1,1,720
207,104,1,2,8,-1,99999,-1,-1,-3,-1,1,780
208,104,1,10,8,-1,99999,-1,-1,-3,-1,1,780
209,104,1,217,9,-1,99999,-1,-1,-3,-1,1,780
210,104,1,7,2,-1,99999,-1,-1,-3,-1,1,780
211,104,1,159,5,-1,99999,-1,-1,-3,-1,1,780
212,105,1,20,12,-1,99999,-1,-1,-3,-1,1,780
213,105,1,137,9,-1,99999,-1,-1,-3,-1,1,780
214,106,1,202,4,-1,99999,-1,-1,-3,-1,1,780
215,106,1,43,5,-1,99999,-1,-1,-3,-1,1,780
216,106,1,6,8,-1,99999,-1,-1,-3,-1,1,780
217,106,1,31,6,-1,99999,-1,-1,-3,-1,1,780
218,106,1,4,6,-1,99999,-1,-1,-3,-1,1,780
219,107,1,78,2,-1,99999,-1,-1,-3,-1,1,780
220,107,1,32,10,-1,99999,-1,-1,-3,-1,1,780
221,108,1,0,8,-1,99999,-1,-1,-3,-1,1,780
222,108,1,2,6,-1,99999,-1,-1,-3,-1,1,780
223,109,1,393,10,-1,99999,-1,-1,-3,-1,1,780
224,109,1,152,3,-1,99999,-1,-1,-3,-1,1,780
225,110,1,284,7,-1,99999,-1,-1,-3,-1,1,780
226,110,1,39,9,-1,99999,-1,-1,-3,-1,1,780
227,111,1,45,10,-1,99999,-1,-1,-3,-1,1,780
228,112,1,15,9,-1,99999,-1,-1,-3,-1,1,780
229,112,1,398,9,-1,99999,-1,-1,-3,-1,1,780
230,112,1,7,10,-1,99999,-1,-1,-3,-1,1,780
231,113,1,188,8,-1,99999,-1,-1,-3,-1,1,780
232,114,1,39,10,-1,99999,-1,-1,-3,-1,1,780
233,114,1,1,9,-1,99999,-1,-1,-3,-1,1,780
234,114,1,140,7,-1,99999,-1,-1,-3,-1,1,780
235,115,1,9,2,-1,99999,-1,-1,-3,-1,1,840
236,115,1,70,8,-1,99999,-1,-1,-3,-1,1,840
237,116,1,76,6,-1,99999,-1,-1,-3,-1,1,840
238,116,1,32,8,-1,99999,-1,-1,-3,-1,1,840
239,116,1,177,5,-1,99999,-1,-1,-3,-1,1,840
240,116,1,6,9,-1,99999,-1,-1,-3,-1,1,840
241,117,1,341,8,-1,99999,-1,-1,-3,-1,1,840
242,118,1,34,10,-1,99999,-1,-1,-3,-1,1,900
243,118,1,104,6,-1,99999,-1,-1,-3,-1,1,900
244,119,1,27,6,-1,99999,-1,-1,-3,-1,1,900
245,120,1,13,7,-1,99999,-1,-1,-3,-1,1,900
246,120,1,286,4,-1,99999,-1,-1,-3,-1,1,900
247,120,1,397,8,-1,99999,-1,-1,-3,-1,1,900
248,120,1,241,3,-1,99999,-1,-1,-3,-1,1,900
249,121,1,114,4,-1,99999,-1,-1,-3,-1,1,900
250,122,1,47,8,-1,99999,-1,-1,-3,-1,1,900
251,122,1,294,6,-1,99999,-1,-1,-3,-1,1,900
252,123,1,73,4,-1,99999,-1,-1,-3,-1,1,960
253,124,1,36,6,-1,99999,-1,-1,-3,-1,1,960
254,125,1,4,10,-1,99999,-1,-1,-3,-1,1,960
255,125,1,251,8,-1,99999,-1,-1,-3,-1,1,960
256,126,1,319,10,-1,99999,-1,-1,-3,-1,1,960
257,127,1,91,3,-1,99999,-1,-1,-3,-1,1,960
258,128,1,97,8,-1,99999,-1,-1,-3,-1,1,960
259,129,1,327,8,-1,99999,-1,-1,-3,-1,1,960
260,130,1,292,6,-1,99999,-1,-1,-3,-1,1,960
261,131,1,92,9,-1,99999,-1,-1,-3,-1,1,960
262,132,1,26,11,-1,99999,-1,-1,-3,-1,1,960
263,132,1,21,8,-1,99999,-1,-1,-3,-1,1,960
264,132,1,186,8,-1,99999,-1,-1,-3,-1,1,960
265,132,1,91,4,-1,99999,-1,-1,-3,-1,1,960
266,132,1,12,6,-1,99999,-1,-1,-3,-1,1,960
267,132,1,458,4,-1,99999,-1,-1,-3,-1,1,960
268,132,1,67,7,-1,99999,-1,-1,-3,-1,1,960
269,132,1,32,4,-1,99999,-1,-1,-3,-1,1,960
270,132,1,1,10,-1,99999,-1,-1,-3,-1,1,960
271,133,1,97,12,-1,99999,-1,-1,-3,-1,1,960
272,134,1,35,10,-1,99999,-1,-1,-3,-1,1,960
273,135,1,191,6,-1,99999,-1,-1,-3,-1,1,1020
274,136,1,120,9,-1,99999,-1,-1,-3,-1,1,1020
275,137,1,317,10,-1,99999,-1,-1,-3,-1,1,1020
276,138,1,50,4,-1,99999,-1,-1,-3,-1,1,1020
277,139,1,96,8,-1,99999,-1,-1,-3,-1,1,1020
278,139,1,231,6,-1,99999,-1,-1,-3,-1,1,1020
279,139,1,100,8,-1,99999,-1,-1,-3,-1,1,1020
280,139,1,296,8,-1,99999,-1,-1,-3,-1,1,1020
281,140,1,4,4,-1,99999,-1,-1,-3,-1,1,1020
282,140,1,8,7,-1,99999,-1,-1,-3,-1,1,1020
283,140,1,42,6,-1,99999,-1,-1,-3,-1,1,1020
284,140,1,117,6,-1,99999,-1,-1,-3,-1,1,1020
285,141,1,11,5,-1,99999,-1,-1,-3,-1,1,1020
286,141,1,8,4,-1,99999,-1,-1,-3,-1,1,1020
287,141,1,85,5,-1,99999,-1,-1,-3,-1,1,1020
288,142,1,98,8,-1,99999,-1,-1,-3,-1,1,1080
289,143,1,26,8,-1,99999,-1,-1,-3,-1,1,1080
290,143,1,28,10,-1,99999,-1,-1,-3,-1,1,1080
291,143,1,490,8,-1,99999,-1,-1,-3,-1,1,1080
292,144,1,7,8,-1,99999,-1,-1,-3,-1,1,1080
293,145,1,35,7,-1,99999,-1,-1,-3,-1,1,1080
294,145,1,88,5,-1,99999,-1,-1,-3,-1,1,1080
295,146,1,30,11,-1,99999,-1,-1,-3,-1,1,1080
296,147,1,135,4,-1,99999,-1,-1,-3,-1,1,1080
297,147,1,176,6,-1,99999,-1,-1,-3,-1,1,1080
298,147,1,464,8,-1,99999,-1,-1,-3,-1,1,1080
299,148,1,102,7,-1,99999,-1,-1,-3,-1,1,1080
300,148,1,148,4,-1,99999,-1,-1,-3,-1,1,1080
301,149,1,160,2,-1,99999,-1,-1,-3,-1,1,1080
302,150,1,129,10,-1,99999,-1,-1,-3,-1,1,1080
303,151,1,22,2,-1,99999,-1,-1,-3,-1,1,1080
304,152,1,11,4,-1,99999,-1,-1,-3,-1,1,1080
305,153,1,151,10,-1,99999,-1,-1,-3,-1,1,1080
306,154,1,33,12,-1,99999,-1,-1,-3,-1,1,1080
307,155,1,417,4,-1,99999,-1,-1,-3,-1,1,1080
308,155,1,219,5,-1,99999,-1,-1,-3,-1,1,1080
309,156,1,185,8,-1,99999,-1,-1,-3,-1,1,1080
310,157,1,13,9,-1,99999,-1,-1,-3,-1,1,1140
311,157,1,49,12,-1,99999,-1,-1,-3,-1,1,1140
312,158,1,312,5,-1,99999,-1,-1,-3,-1,1,1140
313,159,1,89,6,-1,99999,-1,-1,-3,-1,1,1140
314,160,1,1,7,-1,99999,-1,-1,-3,-1,1,1140
315,161,1,43,2,-1,99999,-1,-1,-3,-1,1,1140
316,161,1,157,6,-1,99999,-1,-1,-3,-1,1,1140
317,162,1,6,6,-1,99999,-1,-1,-3,-1,1,1140
318,163,1,12,4,-1,99999,-1,-1,-3,-1,1,1140
319,164,1,104,8,-1,99999,-1,-1,-3,-1,1,1140
320,164,1,39,7,-1,99999,-1,-1,-3,-1,1,1140
321,164,1,32,3,-1,99999,-1,-1,-3,-1,1,1140
322,164,1,3,8,-1,99999,-1,-1,-3,-1,1,1140
323,164,1,329,8,-1,99999,-1,-1,-3,-1,1,1140
324,164,1,90,12,-1,99999,-1,-1,-3,-1,1,1140
325,165,1,0,2,-1,99999,-1,-1,-3,-1,1,1200
326,165,1,222,10,-1,99999,-1,-1,-3,-1,1,1200
327,166,1,38,4,-1,99999,-1,-1,-3,-1,1,1200
328,167,1,12,8,-1,99999,-1,-1,-3,-1,1,1200
329,168,1,46,12,-1,99999,-1,-1,-3,-1,1,1200
330,169,1,327,2,-1,99999,-1,-1,-3,-1,1,1200
331,170,1,149,1,-1,99999,-1,-1,-3,-1,1,1200
332,171,1,0,7,-1,99999,-1,-1,-3,-1,1,1200
333,171,1,33,6,-1,99999,-1,-1,-3,-1,1,1200
334,171,1,474,5,-1,99999,-1,-1,-3,-1,1,1200
335,171,1,244,4,-1,99999,-1,-1,-3,-1,1,1200
336,172,1,12,9,-1,99999,-1,-1,-3,-1,1,1260
337,172,1,32,11,-1,99999,-1,-1,-3,-1,1,1260
338,173,1,175,4,-1,99999,-1,-1,-3,-1,1,1260
339,173,1,1,8,-1,99999,-1,-1,-3,-1,1,1260
340,174,1,41,6,-1,99999,-1,-1,-3,-1,1,1260
341,174,1,42,8,-1,99999,-1,-1,-3,-1,1,1260
342,174,1,21,8,-1,99999,-1,-1,-3,-1,1,1260
343,174,1,101,10,-1,99999,-1,-1,-3,-1,1,1260
344,175,1,210,11,-1,99999,-1,-1,-3,-1,1,1260
345,175,1,14,12,-1,99999,-1,-1,-3,-1,1,1260
346,175,1,223,10,-1,99999,-1,-1,-3,-1,1,1260
347,175,1,12,7,-1,99999,-1,-1,-3,-1,1,1260
348,175,1,460,4,-1,99999,-1,-1,-3,-1,1,1260
349,175,1,40,6,-1,99999,-1,-1,-3,-1,1,1260
350,175,1,6,5,-1,99999,-1,-1,-3,-1,1,1260
351,175,1,100,11,-1,99999,-1,-1,-3,-1,1,1260
352,175,1,162,7,-1,99999,-1,-1,-3,-1,1,1260
353,176,1,374,4,-1,99999,-1,-1,-3,-1,1,1260
354,177,1,10,6,-1,99999,-1,-1,-3,-1,1,1260
355,178,1,34,7,-1,99999,-1,-1,-3,-1,1,1260
356,179,1,16,6,-1,99999,-1,-1,-3,-1,1,1260
357,179,1,6,9,-1,99999,-1,-1,-3,-1,1,1260
358,180,1,227,8,-1,99999,-1,-1,-3,-1,1,1260
359,180,1,104,6,-1,99999,-1,-1,-3,-1,1,1260
360,180,1,30,12,-1,99999,-1,-1,-3,-1,1,1260
361,180,1,189,3,-1,99999,-1,-1,-3,-1,1,1260
362,180,1,20,2,-1,99999,-1,-1,-3,-1,1,1260
363,181,1,6,6,-1,99999,-1,-1,-3,-1,1,1260
364,181,1,0,8,-1,99999,-1,-1,-3,-1,1,1260
365,182,1,2,6,-1,99999,-1,-1,-3,-1,1,1320
366,183,1,419,4,-1,99999,-1,-1,-3,-1,1,1320
367,183,1,3,11,-1,99999,-1,-1,-3,-1,1,1320
368,184,1,168,6,-1,99999,-1,-1,-3,-1,1,1320
369,185,1,39,4,-1,99999,-1,-1,-3,-1,1,1320
370,186,1,86,2,-1,99999,-1,-1,-3,-1,1,1320
371,187,1,4,9,-1,99999,-1,-1,-3,-1,1,1320
372,187,1,0,6,-1,99999,-1,-1,-3,-1,1,1320
373,187,1,375,6,-1,99999,-1,-1,-3,-1,1,1320
374,188,1,43,6,-1,99999,-1,-1,-3,-1,1,1320
375,188,1,8,4,-1,99999,-1,-1,-3,-1,1,1320
376,188,1,157,11,-1,99999,-1,-1,-3,-1,1,1320
377,189,1,349,9,-1,99999,-1,-1,-3,-1,1,1320
378,190,1,100,5,-1,99999,-1,-1,-3,-1,1,1320
379,191,1,2,4,-1,99999,-1,-1,-3,-1,1,1380
380,192,1,1,10,-1,99999,-1,-1,-3,-1,1,1380
381,193,1,8,6,-1,99999,-1,-1,-3,-1,1,1380
382,194,1,0,11,-1,99999,-1,-1,-3,-1,1,1380
383,194,1,32,11,-1,99999,-1,-1,-3,-1,1,1380
384,194,1,431,3,-1,99999,-1,-1,-3,-1,1,1380
385,194,1,7,2,-1,99999,-1,-1,-3,-1,1,1380
386,194,1,3,4,-1,99999,-1,-1,-3,-1,1,1380
387,194,1,38,7,-1,99999,-1,-1,-3,-1,1,1380
388,195,1,363,8,-1,99999,-1,-1,-3,-1,1,1380
389,196,1,179,2,-1,99999,-1,-1,-3,-1,1,1380
390,197,1,13,10,-1,99999,-1,-1,-3,-1,1,1380
391,197,1,22,8,-1,99999,-1,-1,-3,-1,1,1380
392,198,1,321,6,-1,99999,-1,-1,-3,-1,1,1380
393,198,1,85,2,-1,99999,-1,-1,-3,-1,1,1380
394,198,1,43,10,-1,99999,-1,-1,-3,-1,1,1380
395,198,1,40,8,-1,99999,-1,-1,-3,-1,1,1380
396,198,1,469,10,-1,99999,-1,-1,-3,-1,1,1380
397,198,1,2,8,-1,99999,-1,-1,-3,-1,1,1380
398,198,1,83,7,-1,99999,-1,-1,-3,-1,1,1380
399,198,1,339,3,-1,99999,-1,-1,-3,-1,1,1380
400,198,1,67,8,-1,99999,-1,-1,-3,-1,1,1380
401,199,1,5,5,-1,99999,-1,-1,-3,-1,1,1380
402,200,1,27,8,-1,99999,-1,-1,-3,-1,1,1380
403,201,1,83,4,-1,99999,-1,-1,-3,-1,1,1440
404,201,1,213,11,-1,99999,-1,-1,-3,-1,1,1440
405,202,1,14,10,-1,99999,-1,-1,-3,-1,1,1440
406,202,1,450,7,-1,99999,-1,-1,-3,-1,1,1440
407,202,1,4,2,-1,99999,-1,-1,-3,-1,1,1440
408,203,1,244,8,-1,99999,-1,-1,-3,-1,1,1440
409,203,1,24,11,-1,99999,-1,-1,-3,-1,1,1440
410,203,1,1,10,-1,99999,-1,-1,-3,-1,1,1440
411,204,1,221,12,-1,99999,-1,-1,-3,-1,1,1440
412,205,1,49,6,-1,99999,-1,-1,-3,-1,1,1440
413,205,1,226,10,-1,99999,-1,-1,-3,-1,1,1440
414,205,1,2,4,-1,99999,-1,-1,-3,-1,1,1440
415,206,1,4,7,-1,99999,-1,-1,-3,-1,1,1500
416,207,1,253,3,-1,99999,-1,-1,-3,-1,1,1500
417,208,1,27,7,-1,99999,-1,-1,-3,-1,1,1500
418,209,1,41,7,-1,99999,-1,-1,-3,-1,1,1500
419,209,1,9,10,-1,99999,-1,-1,-3,-1,1,1500
420,209,1,151,8,-1,99999,-1,-1,-3,-1,1,1500
421,210,1,417,10,-1,99999,-1,-1,-3,-1,1,1500
422,210,1,18,4,-1,99999,-1,-1,-3,-1,1,1500
423,211,1,87,6,-1,99999,-1,-1,-3,-1,1,1500
424,212,1,8,10,-1,99999,-1,-1,-3,-1,1,1560
425,212,1,372,9,-1,99999,-1,-1,-3,-1,1,1560
426,212,1,25,10,-1,99999,-1,-1,-3,-1,1,1560
427,212,1,3,6,-1,99999,-1,-1,-3,-1,1,1560
428,213,1,27,11,-1,99999,-1,-1,-3,-1,1,1560
