pod_id,order_id,sku,qty,assigned_station,pod_assigned_time,status,finish_time
154,-73,206,6,picker-1,232.050000000006,finish,466.799999999975
66,-22,7,7,picker-1,242.100000000006,finish,507.749999999969
255,-18,299,5,picker-2,245.100000000006,finish,524.399999999966
394,-58,13,2,picker-3,264.000000000006,finish,533.549999999965
133,13,1,3,picker-2,270.000000000005,finish,542.249999999964
142,33,20,6,picker-3,280.050000000003,finish,566.69999999996
165,37,427,6,picker-3,300.0,finish,583.349999999957
259,4,18,6,picker-2,305.099999999999,finish,564.89999999996
8,27,1,11,picker-3,314.099999999998,finish,618.599999999952
417,19,45,6,picker-2,331.049999999995,finish,638.549999999949
129,44,17,3,picker-1,346.049999999993,finish,593.249999999956
2,-48,17,8,picker-3,358.049999999991,finish,646.349999999948
0,-76,12,2,picker-2,359.099999999991,finish,618.899999999952
395,47,41,2,picker-3,374.099999999989,finish,653.549999999947
295,-60,432,3,picker-2,393.149999999986,finish,674.999999999943
32,-24,44,9,picker-3,399.149999999985,finish,675.899999999943
278,45,20,8,picker-3,410.099999999983,finish,696.14999999994
78,64,31,2,picker-1,423.149999999982,finish,717.449999999937
78,28,27,10,picker-1,423.149999999982,finish,717.449999999937
386,40,47,5,picker-1,447.149999999978,finish,688.199999999941
132,6,0,1,picker-1,452.099999999977,finish,721.649999999936
7,61,0,4,picker-1,467.099999999975,finish,732.599999999935
264,16,478,12,picker-2,474.149999999974,finish,764.84999999993
139,69,1,7,picker-2,489.149999999971,finish,782.699999999927
163,-21,7,8,picker-1,490.049999999971,finish,780.299999999927
258,46,30,3,picker-1,508.049999999969,finish,741.449999999933
348,48,476,11,picker-2,525.149999999966,finish,809.549999999923
140,70,4,6,picker-3,534.149999999965,finish,785.099999999927
31,70,4,2,picker-3,535.049999999965,finish,823.799999999921
269,75,1,10,picker-2,543.149999999963,finish,836.999999999919
325,56,44,4,picker-2,565.04999999996,finish,861.449999999915
325,56,43,6,picker-2,565.04999999996,finish,861.449999999915
36,35,4,4,picker-3,567.14999999996,finish,835.049999999919
290,-11,305,11,picker-3,584.099999999957,finish,861.899999999915
187,76,102,10,picker-1,594.149999999956,finish,906.149999999908
275,23,265,6,picker-2,619.049999999952,finish,882.599999999912
179,31,59,8,picker-3,620.099999999952,finish,892.79999999991
261,31,100,4,picker-3,621.149999999952,finish,903.899999999909
129,31,41,2,picker-3,622.049999999951,finish,912.749999999907
336,22,191,8,picker-2,639.149999999949,finish,984.899999999896
5,14,27,2,picker-3,647.099999999948,finish,932.549999999904
197,41,90,5,picker-3,654.149999999947,finish,945.899999999902
133,-27,1,5,picker-2,675.149999999943,finish,964.649999999899
142,71,20,4,picker-3,676.049999999943,finish,968.999999999899
277,30,41,10,picker-1,689.099999999941,finish,1046.5499999999
277,30,5,5,picker-1,689.099999999941,finish,1046.5499999999
161,-43,317,9,picker-3,697.04999999994,finish,1013.39999999989
294,-19,5,9,picker-1,718.049999999937,finish,1082.39999999993
294,83,24,6,picker-1,718.049999999937,finish,1082.39999999993
160,42,366,2,picker-1,722.099999999936,finish,1000.94999999989
3,-39,12,4,picker-1,733.049999999935,finish,1108.94999999994
3,-39,10,4,picker-1,733.049999999935,finish,1108.94999999994
2,93,17,2,picker-1,742.049999999933,finish,1088.99999999993
66,66,7,2,picker-2,765.14999999993,finish,1061.69999999991
6,-90,5,12,picker-1,781.049999999927,finish,1138.04999999996
259,17,33,7,picker-2,783.149999999927,finish,1104.44999999994
394,17,29,7,picker-2,784.049999999927,finish,1086.59999999993
228,17,235,5,picker-2,785.099999999927,finish,1117.94999999995
343,-10,3,6,picker-2,810.149999999923,finish,1167.44999999998
343,-10,14,10,picker-2,810.149999999923,finish,1167.44999999998
165,-23,427,3,picker-3,824.099999999921,finish,1198.95
299,96,11,11,picker-3,836.099999999919,finish,1189.94999999999
299,96,9,5,picker-3,836.099999999919,finish,1189.94999999999
321,5,53,4,picker-2,837.149999999919,finish,1192.64999999999
346,-12,61,5,picker-2,862.049999999915,finish,1209.6
385,117,341,8,picker-3,863.099999999915,finish,1218.90000000001
256,60,13,12,picker-2,883.049999999912,finish,1240.65000000002
388,84,42,4,picker-1,907.049999999908,finish,1242.60000000002
195,-6,211,6,picker-3,913.049999999907,finish,1234.50000000002
384,59,15,7,picker-3,933.149999999904,finish,1283.55000000005
136,113,188,8,picker-3,946.049999999902,finish,1265.70000000004
386,134,35,10,picker-2,965.099999999899,finish,1300.80000000006
257,101,12,8,picker-3,969.149999999899,finish,1318.65000000007
399,81,7,7,picker-2,985.049999999896,finish,1342.20000000008
278,81,20,1,picker-2,986.099999999896,finish,1307.40000000006
65,90,62,4,picker-1,1001.09999999989,finish,1348.05000000009
229,51,262,2,picker-3,1014.14999999989,finish,1344.45000000008
139,-45,413,9,picker-1,1047.1499999999,finish,1332.60000000008
148,-45,5,6,picker-1,1048.04999999991,finish,1363.8000000001
403,11,13,6,picker-2,1062.14999999991,finish,1324.35000000007
352,53,16,12,picker-1,1083.14999999993,finish,1459.20000000015
352,53,10,11,picker-1,1083.14999999993,finish,1459.20000000015
221,32,105,7,picker-1,1084.04999999993,finish,1405.20000000012
289,65,47,11,picker-1,1089.14999999993,finish,1486.65000000017
328,65,335,2,picker-1,1090.04999999993,finish,1513.20000000019
255,82,63,6,picker-1,1109.09999999994,finish,1504.50000000018
398,15,31,8,picker-2,1118.09999999995,finish,1515.60000000019
1,15,14,6,picker-2,1119.14999999995,finish,1495.65000000018
280,124,36,6,picker-1,1139.09999999996,finish,1530.9000000002
323,91,47,10,picker-2,1168.04999999998,finish,1479.90000000017
0,163,12,4,picker-3,1190.09999999999,finish,1487.70000000017
230,72,431,6,picker-2,1193.09999999999,finish,1531.2000000002
266,-16,456,6,picker-3,1199.1,finish,1558.05000000021
196,-47,223,5,picker-2,1210.05,finish,1553.85000000021
304,153,151,10,picker-3,1219.05000000001,finish,1589.25000000023
138,145,35,7,picker-3,1235.10000000002,finish,1620.45000000025
241,145,88,5,picker-3,1236.00000000002,finish,1602.60000000024
66,144,7,8,picker-2,1241.10000000002,finish,1621.50000000025
129,103,498,10,picker-1,1243.05000000002,finish,1638.00000000026
5,119,27,6,picker-3,1266.00000000004,finish,1636.20000000026
293,162,6,6,picker-3,1284.00000000005,finish,1651.65000000027
385,167,12,8,picker-2,1301.10000000006,finish,1676.70000000029
263,-44,155,2,picker-3,1319.10000000007,finish,1658.25000000028
143,178,34,7,picker-2,1325.10000000007,finish,1656.45000000027
50,131,92,9,picker-2,1343.10000000008,finish,1704.9000000003
96,154,33,12,picker-3,1345.05000000009,finish,1741.05000000033
258,177,10,6,picker-1,1349.10000000009,finish,1701.4500000003
337,137,317,10,picker-1,1364.1000000001,finish,1783.20000000035
265,200,27,8,picker-1,1406.10000000012,finish,1758.45000000034
336,135,191,6,picker-1,1460.10000000015,finish,1825.05000000038
193,129,327,8,picker-2,1480.05000000017,finish,1769.10000000034
43,128,97,8,picker-3,1488.00000000017,finish,1790.85000000036
256,211,87,6,picker-1,1505.10000000018,finish,1809.60000000037
2,152,11,4,picker-1,1514.10000000019,finish,1794.15000000036
281,169,327,2,picker-2,1516.05000000019,finish,1790.85000000036
259,111,45,10,picker-1,1531.0500000002,finish,1849.65000000039
397,115,70,8,picker-2,1532.1000000002,finish,1876.50000000041
4,115,9,2,picker-2,1533.0000000002,finish,1846.05000000039
133,146,30,11,picker-2,1554.00000000021,finish,1903.50000000042
6,199,5,5,picker-3,1559.10000000022,finish,1911.45000000043
317,123,73,4,picker-3,1590.00000000023,finish,1890.60000000042
34,231,33,8,picker-3,1621.05000000025,finish,1956.15000000046
225,136,120,9,picker-2,1622.10000000025,finish,1925.85000000044
269,228,11,9,picker-3,1637.10000000026,finish,1935.90000000044
12,213,27,11,picker-1,1639.05000000026,finish,1967.70000000046
255,133,97,10,picker-3,1652.10000000027,finish,1980.75000000047
142,207,253,3,picker-2,1657.05000000027,finish,1967.40000000046
72,7,77,6,picker-3,1659.00000000028,finish,2014.80000000049
231,147,464,8,picker-2,1677.00000000029,finish,1987.65000000047
33,147,176,6,picker-2,1678.05000000029,finish,2006.40000000049
325,147,135,4,picker-2,1679.10000000029,finish,2017.50000000049
386,176,374,4,picker-1,1702.0500000003,finish,2021.2500000005
384,238,3,4,picker-2,1705.0500000003,finish,2045.55000000051
9,168,46,12,picker-3,1742.10000000033,finish,2101.35000000054
129,208,27,7,picker-1,1759.05000000034,finish,2072.10000000053
178,242,67,10,picker-2,1770.00000000034,finish,2083.65000000053
96,133,97,2,picker-3,1775.10000000035,finish,2072.85000000053
388,210,417,10,picker-1,1784.10000000035,finish,2177.10000000059
3,210,18,4,picker-1,1785.00000000035,finish,2126.70000000056
16,-42,55,7,picker-2,1791.00000000036,finish,2147.10000000057
260,166,38,4,picker-3,1792.05000000036,finish,2128.95000000056
258,223,10,10,picker-1,1795.05000000036,finish,2152.35000000057
5,251,27,10,picker-1,1810.05000000037,finish,2266.50000000064
136,222,35,8,picker-1,1826.10000000038,finish,2242.05000000063
360,172,12,8,picker-1,1850.10000000039,finish,2221.95000000062
360,172,32,11,picker-1,1850.10000000039,finish,2221.95000000062
0,172,12,1,picker-1,1851.00000000039,finish,2270.70000000065
253,184,168,6,picker-2,1877.10000000041,finish,2269.35000000065
251,143,26,8,picker-3,1891.05000000042,finish,2294.10000000066
251,143,28,10,picker-3,1891.05000000042,finish,2294.10000000066
261,143,490,8,picker-3,1892.10000000042,finish,2240.40000000063
274,259,168,5,picker-2,1904.10000000042,finish,2311.65000000067
131,257,26,4,picker-3,1912.05000000043,finish,2251.65000000063
65,204,221,12,picker-2,1926.00000000044,finish,2298.45000000066
8,55,41,4,picker-3,1936.05000000044,finish,2348.25000000069
98,55,77,3,picker-3,1937.10000000044,finish,2382.90000000071
154,268,206,2,picker-3,1957.05000000046,finish,2337.15000000069
403,274,47,5,picker-1,1968.00000000046,finish,2361.7500000007
416,39,220,7,picker-2,1969.05000000046,finish,2419.05000000074
313,39,51,6,picker-2,1970.10000000046,finish,2401.05000000073
396,225,8,4,picker-3,2015.10000000049,finish,2393.85000000072
355,127,91,3,picker-2,2018.10000000049,finish,2443.35000000075
193,100,62,6,picker-1,2022.0000000005,finish,2415.45000000073
128,287,49,6,picker-2,2046.00000000051,finish,2434.50000000075
64,182,2,6,picker-1,2073.00000000053,finish,2460.60000000076
81,142,98,8,picker-3,2074.05000000053,finish,2493.90000000078
391,261,21,9,picker-2,2084.10000000053,finish,2472.45000000077
229,261,6,8,picker-2,2085.00000000053,finish,2494.50000000078
32,237,100,3,picker-3,2102.10000000054,finish,2502.75000000079
148,229,64,6,picker-3,2129.10000000056,finish,2518.3500000008
97,229,21,2,picker-3,2130.00000000056,finish,2524.9500000008
201,232,6,9,picker-2,2148.00000000057,finish,2535.90000000081
385,263,9,5,picker-1,2153.10000000058,finish,2538.90000000081
142,279,20,6,picker-1,2178.00000000059,finish,2554.65000000082
17,193,8,6,picker-1,2243.10000000063,finish,2613.00000000085
160,230,22,4,picker-3,2252.10000000064,finish,2594.40000000084
4,318,9,2,picker-1,2267.10000000064,finish,2580.75000000083
129,299,17,8,picker-2,2270.10000000065,finish,2644.95000000087
256,291,13,8,picker-1,2271.00000000065,finish,2638.65000000087
261,190,100,5,picker-3,2295.00000000066,finish,2641.65000000087
358,271,27,4,picker-2,2299.05000000066,finish,2656.20000000088
21,260,491,2,picker-2,2312.10000000067,finish,2624.85000000086
414,240,77,8,picker-3,2338.05000000069,finish,2661.75000000088
132,240,0,1,picker-3,2339.10000000069,finish,2666.25000000089
165,191,2,4,picker-1,2362.0500000007,finish,2703.15000000091
133,284,1,7,picker-3,2383.05000000071,finish,2719.80000000092
257,233,40,6,picker-3,2394.00000000072,finish,2751.15000000094
288,233,44,6,picker-3,2395.05000000072,finish,2735.55000000093
264,336,4,6,picker-1,2416.05000000073,finish,2744.25000000093
263,185,39,4,picker-2,2420.10000000074,finish,2775.45000000095
293,253,155,10,picker-2,2435.10000000075,finish,2764.35000000095
77,243,6,4,picker-2,2444.10000000075,finish,2786.40000000096
5,320,27,6,picker-1,2461.05000000076,finish,2769.90000000095
8,10,1,10,picker-3,2494.05000000078,finish,2800.80000000097
284,179,6,9,picker-2,2495.10000000078,finish,2808.90000000097
139,179,16,6,picker-2,2496.00000000078,finish,2873.40000000101
96,244,251,4,picker-3,2503.05000000079,finish,2836.80000000099
177,10,89,2,picker-3,2519.1000000008,finish,2843.40000000099
117,159,89,6,picker-3,2525.1000000008,finish,2822.40000000098
269,160,1,7,picker-2,2536.05000000081,finish,2892.15000000102
386,302,35,4,picker-1,2539.05000000081,finish,2933.55000000105
292,297,13,8,picker-1,2555.10000000082,finish,2980.50000000108
292,297,25,12,picker-1,2555.10000000082,finish,2980.50000000108
13,297,15,8,picker-1,2556.00000000082,finish,2897.70000000103
270,192,1,10,picker-1,2581.05000000083,finish,2922.45000000104
142,215,20,8,picker-3,2595.00000000084,finish,2936.40000000105
258,316,10,4,picker-1,2614.05000000085,finish,2991.60000000108
140,247,248,4,picker-2,2625.00000000086,finish,2942.10000000105
34,247,33,3,picker-2,2626.05000000086,finish,2922.75000000104
161,130,292,6,picker-1,2639.10000000087,finish,3007.05000000109
400,379,15,10,picker-3,2642.10000000087,finish,3043.05000000111
136,278,63,4,picker-2,2645.10000000087,finish,2996.40000000109
86,68,28,6,picker-2,2657.10000000088,finish,3057.60000000112
86,68,39,8,picker-2,2657.10000000088,finish,3057.60000000112
399,68,34,3,picker-2,2658.00000000088,finish,3066.45000000113
389,349,30,7,picker-3,2667.00000000089,finish,3069.75000000113
3,391,12,2,picker-1,2704.05000000091,finish,3094.95000000115
131,343,26,3,picker-3,2720.10000000092,finish,3052.05000000112
259,367,18,8,picker-1,2745.00000000093,finish,3088.20000000114
256,342,35,12,picker-3,2752.05000000094,finish,3123.90000000116
128,380,48,7,picker-2,2765.10000000095,finish,3114.30000000116
160,348,22,4,picker-1,2770.05000000095,finish,3130.20000000117
52,248,31,5,picker-2,2776.05000000095,finish,3148.20000000118
52,248,30,5,picker-2,2776.05000000095,finish,3148.20000000118
291,151,22,2,picker-2,2787.00000000096,finish,3163.35000000119
278,411,20,12,picker-3,2823.00000000098,finish,3182.4000000012
323,371,84,4,picker-3,2837.10000000099,finish,3193.50000000121
223,350,361,3,picker-3,2844.00000000099,finish,3202.20000000121
263,314,39,5,picker-2,2874.00000000101,finish,3193.80000000121
388,321,417,8,picker-2,2893.05000000102,finish,3213.90000000122
403,354,47,3,picker-1,2923.05000000104,finish,3220.35000000122
132,262,0,6,picker-1,2934.00000000105,finish,3257.70000000124
324,296,343,6,picker-3,2937.00000000105,finish,3242.25000000124
9,267,28,6,picker-2,2943.00000000105,finish,3264.90000000125
101,425,342,8,picker-1,2981.10000000108,finish,3296.85000000127
386,424,47,7,picker-1,2992.05000000108,finish,3324.45000000129
139,77,34,7,picker-2,2997.00000000109,finish,3304.20000000127
6,77,42,2,picker-2,2998.05000000109,finish,3286.20000000126
1,429,333,2,picker-1,3008.10000000109,finish,3303.45000000127
269,418,43,7,picker-3,3044.10000000112,finish,3337.20000000129
144,412,15,9,picker-3,3053.10000000112,finish,3359.55000000131
136,412,35,2,picker-3,3054.00000000112,finish,3391.05000000133
99,325,22,6,picker-2,3067.05000000113,finish,3377.70000000132
392,322,18,10,picker-3,3070.05000000113,finish,3384.30000000132
66,246,7,2,picker-1,3089.10000000114,finish,3417.45000000134
7,358,0,12,picker-1,3095.10000000115,finish,3410.70000000134
129,405,16,4,picker-2,3115.05000000116,finish,3421.50000000134
27,25,201,9,picker-3,3124.05000000116,finish,3427.80000000135
134,25,22,7,picker-3,3125.10000000116,finish,3445.65000000136
65,25,499,4,picker-3,3126.00000000117,finish,3456.75000000137
356,157,13,9,picker-1,3131.10000000117,finish,3478.50000000138
356,157,49,12,picker-1,3131.10000000117,finish,3478.50000000138
379,355,1,4,picker-2,3149.10000000118,finish,3479.40000000138
379,355,11,4,picker-2,3149.10000000118,finish,3479.40000000138
5,370,27,1,picker-2,3164.10000000119,finish,3483.90000000138
256,404,84,8,picker-3,3183.0000000012,finish,3491.70000000139
140,459,16,8,picker-2,3194.10000000121,finish,3546.75000000142
384,404,23,2,picker-3,3194.10000000121,finish,3521.1000000014
14,273,154,12,picker-3,3203.10000000121,finish,3565.35000000143
265,406,27,10,picker-2,3214.05000000122,finish,3585.30000000144
187,458,102,11,picker-1,3221.10000000122,finish,3590.85000000145
393,-29,221,3,picker-3,3243.00000000124,finish,3574.20000000144
84,329,102,4,picker-1,3258.00000000125,finish,3628.80000000147
270,-2,1,8,picker-2,3265.05000000125,finish,3621.15000000147
270,-2,79,7,picker-2,3265.05000000125,finish,3621.15000000147
417,333,475,11,picker-1,3297.00000000127,finish,3617.70000000146
394,283,29,8,picker-1,3304.05000000127,finish,3648.90000000148
186,384,153,7,picker-2,3305.10000000127,finish,3653.55000000148
224,264,312,8,picker-1,3325.05000000129,finish,3668.85000000149
397,365,197,6,picker-3,3338.10000000129,finish,3652.35000000148
401,288,3,3,picker-3,3360.00000000131,finish,3667.50000000149
139,414,16,1,picker-2,3378.00000000132,finish,3670.9500000015
163,339,238,8,picker-3,3385.05000000132,finish,3709.05000000152
320,170,149,1,picker-3,3392.10000000133,finish,3730.35000000153
133,269,19,4,picker-1,3411.00000000134,finish,3737.25000000154
309,417,173,8,picker-1,3418.05000000134,finish,3800.10000000157
309,417,49,10,picker-1,3418.05000000134,finish,3800.10000000157
385,417,9,8,picker-1,3419.10000000134,finish,3757.50000000155
32,374,44,7,picker-2,3422.10000000134,finish,3762.00000000155
144,-29,207,1,picker-3,3428.10000000135,finish,3743.25000000154
132,491,0,4,picker-3,3457.05000000137,finish,3778.35000000156
263,490,39,4,picker-1,3479.10000000138,finish,3811.20000000158
197,503,90,2,picker-2,3480.00000000138,finish,3788.40000000157
215,255,90,8,picker-2,3484.05000000138,finish,3808.50000000158
19,63,172,6,picker-3,3522.00000000141,finish,3883.35000000162
97,373,472,4,picker-2,3547.05000000142,finish,3834.75000000159
7,431,0,12,picker-3,3566.10000000143,finish,3867.75000000161
6,381,31,4,picker-2,3586.05000000144,finish,3850.2000000016
12,446,19,6,picker-1,3591.00000000145,finish,3898.35000000163
280,359,36,2,picker-1,3618.00000000146,finish,3875.55000000162
244,289,66,12,picker-2,3622.05000000147,finish,3900.30000000163
392,495,32,7,picker-1,3629.10000000147,finish,3960.15000000167
272,495,173,7,picker-1,3630.00000000147,finish,3942.30000000166
128,495,48,5,picker-1,3631.05000000147,finish,3973.50000000168
352,407,39,12,picker-1,3649.05000000148,finish,4015.8000000017
37,158,312,5,picker-3,3653.10000000148,finish,3994.05000000169
384,395,15,2,picker-2,3654.00000000149,finish,3992.70000000169
258,421,30,4,picker-3,3668.10000000149,finish,4005.1500000017
8,540,1,5,picker-1,3669.00000000149,finish,3986.70000000169
34,435,343,6,picker-2,3671.1000000015,finish,4017.60000000171
27,438,29,7,picker-3,3710.10000000152,finish,4033.65000000172
27,438,352,4,picker-3,3710.10000000152,finish,4033.65000000172
3,438,10,9,picker-3,3711.00000000152,finish,4062.15000000173
355,89,91,12,picker-3,3731.10000000153,finish,4091.25000000175
386,377,49,6,picker-1,3738.00000000154,finish,4083.75000000175
257,326,25,9,picker-3,3744.00000000154,finish,4113.60000000171
194,326,228,8,picker-3,3745.05000000154,finish,4133.55000000166
225,377,233,2,picker-1,3758.10000000155,finish,4110.45000000172
162,155,219,5,picker-2,3763.05000000155,finish,4105.65000000173
388,155,417,4,picker-2,3764.10000000155,finish,4135.50000000166
142,389,20,2,picker-3,3779.10000000156,finish,4140.30000000165
417,126,319,10,picker-2,3789.00000000157,finish,4160.2500000016
401,443,0,7,picker-1,3801.00000000157,finish,4192.95000000152
269,524,3,6,picker-2,3809.10000000158,finish,4197.60000000151
22,313,23,7,picker-1,3812.10000000158,finish,4228.80000000143
22,313,10,8,picker-1,3812.10000000158,finish,4228.80000000143
379,245,11,5,picker-2,3835.05000000159,finish,4230.15000000143
379,245,1,8,picker-2,3835.05000000159,finish,4230.15000000143
224,245,392,4,picker-2,3836.1000000016,finish,4241.2500000014
259,570,18,8,picker-2,3851.1000000016,finish,4261.35000000135
145,511,45,11,picker-3,3868.05000000161,finish,4243.5000000014
145,511,25,2,picker-3,3868.05000000161,finish,4243.5000000014
277,330,41,10,picker-1,3876.00000000162,finish,4288.20000000129
277,330,0,6,picker-1,3876.00000000162,finish,4288.20000000129
389,328,14,11,picker-3,3884.10000000162,finish,4270.50000000133
345,86,21,7,picker-1,3899.10000000163,finish,4353.30000000113
345,86,3,10,picker-1,3899.10000000163,finish,4353.30000000113
274,576,16,10,picker-2,3901.05000000163,finish,4311.15000000123
160,86,22,10,picker-1,3943.05000000166,finish,4312.95000000123
193,467,345,3,picker-1,3974.10000000168,finish,4362.15000000111
164,450,3,5,picker-1,3987.00000000169,finish,4375.50000000108
392,388,18,6,picker-2,3993.00000000169,finish,4399.65000000102
70,361,74,4,picker-3,3995.10000000169,finish,4325.8500000012
396,361,241,2,picker-3,3996.00000000169,finish,4339.50000000116
131,596,8,8,picker-3,4006.0500000017,finish,4388.55000000104
165,487,10,9,picker-1,4016.1000000017,finish,4412.40000000099
165,487,15,6,picker-1,4016.1000000017,finish,4412.40000000099
260,457,38,6,picker-2,4018.05000000171,finish,4414.95000000098
322,546,352,4,picker-3,4063.05000000173,finish,4442.25000000091
404,497,16,10,picker-3,4092.00000000175,finish,4431.00000000094
49,497,74,9,picker-3,4093.05000000175,finish,4472.40000000084
367,498,427,8,picker-1,4111.05000000172,finish,4479.30000000082
387,357,158,5,picker-3,4134.00000000166,finish,4485.75000000081
128,479,48,7,picker-2,4136.10000000166,finish,4492.95000000079
386,542,37,8,picker-3,4141.05000000164,finish,4541.40000000067
330,572,123,10,picker-2,4161.0000000016,finish,4551.00000000065
6,622,79,8,picker-1,4193.10000000152,finish,4519.50000000073
390,622,48,7,picker-1,4194.00000000152,finish,4537.35000000068
388,569,38,4,picker-2,4198.05000000151,finish,4562.10000000062
278,477,4,3,picker-1,4229.10000000143,finish,4546.35000000066
146,620,15,8,picker-2,4242.0000000014,finish,4597.05000000054
59,568,8,6,picker-3,4244.10000000139,finish,4591.65000000055
59,568,16,4,picker-3,4244.10000000139,finish,4591.65000000055
192,451,42,6,picker-2,4262.10000000135,finish,4612.6500000005
66,375,0,2,picker-3,4271.10000000133,finish,4626.90000000047
66,375,26,8,picker-3,4271.10000000133,finish,4626.90000000047
147,567,15,8,picker-1,4289.10000000128,finish,4616.85000000049
265,538,302,9,picker-2,4312.05000000123,finish,4655.7000000004
394,647,29,2,picker-3,4340.10000000116,finish,4651.20000000041
302,448,138,8,picker-1,4354.05000000113,finish,4658.40000000039
43,206,4,6,picker-1,4363.05000000111,finish,4674.00000000035
31,206,4,1,picker-1,4364.1000000011,finish,4680.30000000034
46,533,4,6,picker-1,4376.10000000107,finish,4698.75000000029
36,533,4,2,picker-1,4377.00000000107,finish,4705.35000000028
384,555,23,8,picker-3,4389.00000000104,finish,4714.80000000025
163,555,7,8,picker-3,4390.05000000104,finish,4750.20000000017
144,640,15,2,picker-2,4400.10000000102,finish,4766.85000000013
148,577,5,1,picker-1,4413.00000000098,finish,4762.65000000014
371,658,207,12,picker-2,4415.10000000098,finish,4813.35000000001
418,547,169,6,picker-3,4443.00000000091,finish,4867.64999999988
161,398,404,10,picker-3,4473.00000000084,finish,4852.04999999992
405,-40,101,4,picker-1,4480.05000000082,finish,4791.60000000007
306,427,8,12,picker-3,4486.05000000081,finish,4827.44999999998
306,427,470,10,picker-3,4486.05000000081,finish,4827.44999999998
152,427,19,7,picker-3,4487.1000000008,finish,4885.34999999984
226,1,267,1,picker-2,4493.10000000079,finish,4817.7
120,189,349,9,picker-1,4538.10000000068,finish,4872.14999999987
258,643,30,4,picker-3,4542.00000000067,finish,4896.29999999981
385,292,36,2,picker-1,4547.10000000066,finish,4878.89999999985
352,520,36,2,picker-2,4552.05000000065,finish,4902.1499999998
141,608,29,7,picker-2,4563.00000000062,finish,4930.79999999973
132,601,0,7,picker-3,4592.10000000055,finish,4929.14999999973
64,534,2,4,picker-2,4598.10000000054,finish,4949.24999999968
128,481,48,10,picker-2,4613.1000000005,finish,4973.84999999962
70,399,101,8,picker-1,4617.00000000049,finish,4985.84999999959
55,611,400,8,picker-3,4627.05000000046,finish,5006.24999999955
292,690,299,10,picker-3,4652.1000000004,finish,5030.84999999949
