sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
398,98,1,38,6,720
399,98,1,24,6,720
400,98,1,71,8,720
401,99,1,199,8,720
402,99,1,125,6,720
403,100,1,62,6,720
404,101,1,12,8,720
405,102,1,33,10,720
406,102,1,21,8,720
407,102,1,0,10,720
408,102,1,320,8,720
409,102,1,30,9,720
410,103,1,498,10,720
411,104,1,2,8,780
412,104,1,10,8,780
413,104,1,217,9,780
414,104,1,7,2,780
415,104,1,159,5,780
416,105,1,20,12,780
417,105,1,137,9,780
418,106,1,202,4,780
419,106,1,43,5,780
420,106,1,6,8,780
421,106,1,31,6,780
422,106,1,4,6,780
423,107,1,78,2,780
424,107,1,32,10,780
425,108,1,0,8,780
426,108,1,2,6,780
427,109,1,393,10,780
428,109,1,152,3,780
429,110,1,284,7,780
430,110,1,39,9,780
431,111,1,45,10,780
432,112,1,15,9,780
433,112,1,398,9,780
434,112,1,7,10,780
435,113,1,188,8,780
436,114,1,39,10,780
437,114,1,1,9,780
438,114,1,140,7,780
439,115,1,9,2,840
440,115,1,70,8,840
441,116,1,76,6,840
442,116,1,32,8,840
443,116,1,177,5,840
444,116,1,6,9,840
445,117,1,341,8,840
446,118,1,34,10,900
447,118,1,104,6,900
448,119,1,27,6,900
449,120,1,13,7,900
450,120,1,286,4,900
451,120,1,397,8,900
452,120,1,241,3,900
453,121,1,114,4,900
454,122,1,47,8,900
455,122,1,294,6,900
456,123,1,73,4,960
457,124,1,36,6,960
458,125,1,4,10,960
459,125,1,251,8,960
460,126,1,319,10,960
461,127,1,91,3,960
462,128,1,97,8,960
463,129,1,327,8,960
464,130,1,292,6,960
465,131,1,92,9,960
466,132,1,26,11,960
467,132,1,21,8,960
468,132,1,186,8,960
469,132,1,91,4,960
470,132,1,12,6,960
471,132,1,458,4,960
472,132,1,67,7,960
473,132,1,32,4,960
474,132,1,1,10,960
475,133,1,97,12,960
476,134,1,35,10,960
477,135,1,191,6,1020
478,136,1,120,9,1020
479,137,1,317,10,1020
480,138,1,50,4,1020
481,139,1,96,8,1020
482,139,1,231,6,1020
483,139,1,100,8,1020
484,139,1,296,8,1020
485,140,1,4,4,1020
486,140,1,8,7,1020
487,140,1,42,6,1020
488,140,1,117,6,1020
489,141,1,11,5,1020
490,141,1,8,4,1020
491,141,1,85,5,1020
492,142,1,98,8,1080
493,143,1,26,8,1080
494,143,1,28,10,1080
495,143,1,490,8,1080
496,144,1,7,8,1080
497,145,1,35,7,1080
498,145,1,88,5,1080
499,146,1,30,11,1080
500,147,1,135,4,1080
501,147,1,176,6,1080
502,147,1,464,8,1080
503,148,1,102,7,1080
504,148,1,148,4,1080
505,149,1,160,2,1080
506,150,1,129,10,1080
507,151,1,22,2,1080
508,152,1,11,4,1080
509,153,1,151,10,1080
510,154,1,33,12,1080
511,155,1,417,4,1080
512,155,1,219,5,1080
513,156,1,185,8,1080
514,157,1,13,9,1140
515,157,1,49,12,1140
516,158,1,312,5,1140
517,159,1,89,6,1140
518,160,1,1,7,1140
519,161,1,43,2,1140
520,161,1,157,6,1140
521,162,1,6,6,1140
522,163,1,12,4,1140
523,164,1,104,8,1140
524,164,1,39,7,1140
525,164,1,32,3,1140
526,164,1,3,8,1140
527,164,1,329,8,1140
528,164,1,90,12,1140
529,165,1,0,2,1200
530,165,1,222,10,1200
531,166,1,38,4,1200
532,167,1,12,8,1200
533,168,1,46,12,1200
534,169,1,327,2,1200
535,170,1,149,1,1200
536,171,1,0,7,1200
537,171,1,33,6,1200
538,171,1,474,5,1200
539,171,1,244,4,1200
540,172,1,12,9,1260
541,172,1,32,11,1260
542,173,1,175,4,1260
543,173,1,1,8,1260
544,174,1,41,6,1260
545,174,1,42,8,1260
546,174,1,21,8,1260
547,174,1,101,10,1260
548,175,1,210,11,1260
549,175,1,14,12,1260
550,175,1,223,10,1260
551,175,1,12,7,1260
552,175,1,460,4,1260
553,175,1,40,6,1260
554,175,1,6,5,1260
555,175,1,100,11,1260
556,175,1,162,7,1260
557,176,1,374,4,1260
558,177,1,10,6,1260
559,178,1,34,7,1260
560,179,1,16,6,1260
561,179,1,6,9,1260
562,180,1,227,8,1260
563,180,1,104,6,1260
564,180,1,30,12,1260
565,180,1,189,3,1260
566,180,1,20,2,1260
567,181,1,6,6,1260
568,181,1,0,8,1260
569,182,1,2,6,1320
570,183,1,419,4,1320
571,183,1,3,11,1320
572,184,1,168,6,1320
573,185,1,39,4,1320
574,186,1,86,2,1320
575,187,1,4,9,1320
576,187,1,0,6,1320
577,187,1,375,6,1320
578,188,1,43,6,1320
579,188,1,8,4,1320
580,188,1,157,11,1320
581,189,1,349,9,1320
582,190,1,100,5,1320
583,191,1,2,4,1380
584,192,1,1,10,1380
585,193,1,8,6,1380
586,194,1,0,11,1380
587,194,1,32,11,1380
588,194,1,431,3,1380
589,194,1,7,2,1380
590,194,1,3,4,1380
591,194,1,38,7,1380
592,195,1,363,8,1380
593,196,1,179,2,1380
594,197,1,13,10,1380
595,197,1,22,8,1380
596,198,1,321,6,1380
597,198,1,85,2,1380
598,198,1,43,10,1380
599,198,1,40,8,1380
600,198,1,469,10,1380
601,198,1,2,8,1380
602,198,1,83,7,1380
603,198,1,339,3,1380
604,198,1,67,8,1380
605,199,1,5,5,1380
606,200,1,27,8,1380
607,201,1,83,4,1440
608,201,1,213,11,1440
609,202,1,14,10,1440
610,202,1,450,7,1440
611,202,1,4,2,1440
612,203,1,244,8,1440
613,203,1,24,11,1440
614,203,1,1,10,1440
615,204,1,221,12,1440
616,205,1,49,6,1440
617,205,1,226,10,1440
618,205,1,2,4,1440
619,206,1,4,7,1500
620,207,1,253,3,1500
621,208,1,27,7,1500
622,209,1,41,7,1500
623,209,1,9,10,1500
624,209,1,151,8,1500
625,210,1,417,10,1500
626,210,1,18,4,1500
627,211,1,87,6,1500
628,212,1,8,10,1560
629,212,1,372,9,1560
630,212,1,25,10,1560
631,212,1,3,6,1560
632,213,1,27,11,1560
633,214,1,107,4,1560
634,215,1,20,8,1560
635,216,1,4,3,1560
636,216,1,39,6,1560
637,216,1,22,6,1560
638,216,1,344,8,1560
639,216,1,157,3,1560
640,217,1,417,4,1560
641,217,1,162,10,1560
642,218,1,5,8,1560
643,218,1,470,10,1560
644,218,1,39,10,1560
645,218,1,1,8,1560
646,219,1,40,8,1560
647,219,1,18,12,1560
648,220,1,20,12,1620
649,220,1,226,6,1620
650,220,1,34,5,1620
651,221,1,1,8,1620
652,221,1,237,4,1620
653,222,1,35,8,1620
654,223,1,10,10,1620
655,224,1,35,11,1620
656,224,1,5,4,1620
657,225,1,8,4,1620
658,226,1,313,12,1620
659,227,1,20,10,1620
660,227,1,421,6,1620
661,228,1,11,9,1620
662,229,1,64,6,1620
663,229,1,21,2,1620
664,230,1,22,4,1620
665,231,1,33,8,1620
666,232,1,6,9,1620
667,233,1,40,6,1680
668,233,1,44,6,1680
669,234,1,137,3,1680
670,235,1,50,6,1680
671,235,1,6,8,1680
672,235,1,181,1,1680
673,235,1,206,4,1680
674,236,1,132,9,1680
675,236,1,384,5,1680
676,236,1,126,4,1680
677,237,1,100,3,1680
678,238,1,3,4,1680
679,239,1,59,5,1740
680,239,1,198,10,1740
681,239,1,332,6,1740
682,239,1,30,5,1740
683,240,1,77,8,1740
684,240,1,0,1,1740
685,241,1,42,8,1740
686,241,1,161,7,1740
687,242,1,67,10,1740
688,243,1,6,4,1740
689,244,1,251,4,1740
690,245,1,392,4,1740
691,245,1,11,5,1740
692,245,1,1,8,1740
693,246,1,7,2,1740
694,247,1,248,4,1800
695,247,1,33,3,1800
696,248,1,31,5,1800
697,248,1,30,5,1800
698,249,1,41,4,1800
699,249,1,0,6,1800
700,249,1,487,4,1800
701,250,1,22,6,1800
702,250,1,201,8,1800
703,250,1,20,4,1800
704,251,1,27,10,1800
705,252,1,56,6,1800
706,252,1,359,7,1800
707,252,1,5,10,1800
708,253,1,155,10,1800
709,254,1,33,4,1800
710,254,1,4,6,1800
711,254,1,207,10,1800
712,254,1,213,2,1800
713,255,1,90,8,1860
714,256,1,75,6,1860
715,256,1,1,5,1860
716,257,1,26,4,1860
717,258,1,326,7,1860
718,258,1,89,1,1860
719,259,1,168,5,1860
720,260,1,491,2,1860
721,261,1,6,8,1860
722,261,1,21,9,1860
723,262,1,0,6,1860
724,263,1,9,5,1860
725,264,1,312,8,1860
726,265,1,239,6,1860
727,266,1,3,12,1860
728,266,1,59,6,1860
729,267,1,28,6,1920
730,268,1,206,2,1920
731,269,1,19,4,1920
732,270,1,137,10,1920
733,270,1,345,9,1920
734,270,1,147,10,1920
735,271,1,27,4,1920
736,272,1,49,5,1920
737,272,1,38,7,1920
738,273,1,154,12,1920
739,274,1,47,5,1920
740,275,1,0,11,1920
741,275,1,36,11,1920
742,275,1,130,11,1920
743,276,1,79,6,1980
744,276,1,36,8,1980
745,277,1,12,5,1980
746,277,1,67,10,1980
747,277,1,1,8,1980
748,278,1,63,4,1980
749,279,1,20,6,1980
750,280,1,69,6,1980
751,280,1,6,8,1980
752,281,1,0,6,1980
753,282,1,446,6,1980
754,282,1,412,4,1980
755,282,1,17,3,1980
756,282,1,21,8,1980
757,282,1,1,2,1980
758,283,1,29,8,1980
759,284,1,1,7,2040
760,285,1,8,7,2040
761,285,1,495,11,2040
762,285,1,24,6,2040
763,285,1,432,6,2040
764,285,1,59,9,2040
765,285,1,18,2,2040
766,286,1,485,4,2040
767,287,1,49,6,2040
768,288,1,3,3,2100
769,289,1,66,12,2100
770,290,1,6,6,2100
771,290,1,91,4,2100
772,290,1,170,6,2100
773,291,1,13,8,2100
774,292,1,36,2,2100
775,293,1,128,9,2100
776,293,1,10,9,2100
777,293,1,52,8,2100
778,293,1,15,6,2100
779,294,1,493,5,2100
780,294,1,52,9,2100
781,294,1,1,4,2100
782,295,1,432,4,2100
783,295,1,362,12,2100
784,296,1,343,6,2100
785,297,1,13,8,2160
786,297,1,25,12,2160
787,297,1,15,8,2160
788,298,1,105,9,2160
789,299,1,17,8,2160
790,300,1,156,11,2160
791,301,1,294,12,2160
792,302,1,35,4,2160
793,303,1,137,2,2160
794,303,1,145,12,2160
795,303,1,11,4,2160
796,303,1,282,4,2160
797,304,1,358,9,2160
798,304,1,33,4,2160
799,304,1,32,6,2160
800,304,1,42,6,2160
801,304,1,85,5,2160
802,304,1,305,10,2160
803,305,1,357,8,2160
804,305,1,79,5,2160
805,306,1,86,7,2160
806,306,1,49,6,2160
807,306,1,183,8,2160
808,306,1,319,4,2160
809,307,1,59,5,2160
810,307,1,377,9,2160
811,307,1,292,5,2160
812,308,1,11,4,2220
813,308,1,151,6,2220
814,308,1,27,5,2220
815,308,1,24,10,2220
816,308,1,373,8,2220
817,308,1,36,9,2220
818,309,1,176,11,2220
819,310,1,30,2,2220
820,310,1,57,8,2220
821,311,1,43,9,2220
822,311,1,190,9,2220
823,312,1,301,1,2220
824,313,1,23,7,2220
825,313,1,10,8,2220
826,314,1,39,5,2220
827,315,1,108,8,2220
828,315,1,5,8,2220
829,316,1,10,4,2220
830,317,1,190,6,2220
831,318,1,9,2,2220
832,319,1,368,10,2220
833,319,1,12,7,2220
834,320,1,27,6,2220
835,321,1,417,8,2220
836,322,1,18,10,2220
837,323,1,8,11,2280
838,323,1,3,6,2280
839,323,1,25,7,2280
840,323,1,44,12,2280
841,323,1,5,4,2280
842,324,1,82,5,2340
843,325,1,22,6,2340
844,326,1,228,8,2340
845,326,1,25,9,2340
846,327,1,25,8,2340
847,327,1,161,3,2340
848,328,1,14,11,2340
849,329,1,102,4,2340
850,330,1,41,10,2400
851,330,1,0,6,2400
852,331,1,241,5,2400
853,331,1,57,6,2400
854,331,1,4,8,2400
855,331,1,11,8,2400
856,331,1,144,6,2400
857,331,1,3,8,2400
858,331,1,67,4,2400
859,332,1,37,6,2400
860,332,1,406,2,2400
861,332,1,118,10,2400
862,333,1,475,11,2400
863,334,1,142,8,2400
864,334,1,394,1,2400
865,334,1,135,8,2400
866,335,1,58,6,2400
867,336,1,4,6,2400
868,337,1,280,10,2460
869,338,1,172,6,2460
870,338,1,143,4,2460
871,338,1,46,5,2460
872,339,1,238,8,2460
873,340,1,9,8,2460
874,340,1,126,8,2460
875,340,1,34,7,2460
876,340,1,72,2,2460
877,340,1,1,11,2460
878,341,1,3,7,2460
879,341,1,400,9,2460
880,341,1,141,12,2460
881,341,1,18,6,2460
882,342,1,35,12,2460
883,343,1,26,3,2460
884,344,1,340,6,2520
885,344,1,40,6,2520
886,344,1,207,8,2520
887,345,1,260,12,2520
888,346,1,76,5,2520
889,347,1,182,10,2520
890,348,1,22,4,2520
891,349,1,30,7,2520
892,350,1,361,3,2520
893,351,1,13,6,2520
894,352,1,87,4,2520
895,352,1,26,3,2520
896,352,1,478,12,2520
897,353,1,58,4,2580
898,354,1,47,3,2580
899,355,1,1,4,2580
900,355,1,11,4,2580
901,356,1,119,8,2580
902,356,1,19,2,2580
903,357,1,158,5,2580
904,358,1,0,12,2580
905,359,1,36,2,2580
906,360,1,306,10,2580
907,361,1,74,4,2580
908,361,1,241,2,2580
909,362,1,94,4,2580
910,362,1,57,12,2580
911,362,1,499,7,2580
912,363,1,251,6,2580
913,363,1,24,7,2580
914,364,1,493,2,2580
915,365,1,197,6,2580
916,366,1,382,1,2580
917,366,1,5,6,2580
918,366,1,27,4,2580
919,366,1,18,9,2580
920,367,1,18,8,2640
921,368,1,53,7,2640
922,368,1,21,12,2640
923,368,1,454,8,2640
924,368,1,311,8,2640
925,368,1,10,7,2640
926,368,1,350,4,2640
927,368,1,133,2,2640
928,369,1,45,4,2640
929,369,1,378,11,2640
930,370,1,27,1,2640
931,371,1,84,4,2640
932,372,1,10,2,2640
933,372,1,56,9,2640
934,372,1,34,7,2640
935,373,1,472,4,2640
936,374,1,44,7,2640
937,375,1,0,2,2640
938,375,1,26,8,2640
939,376,1,31,8,2640
940,376,1,46,8,2640
941,376,1,2,7,2640
942,377,1,233,2,2640
943,377,1,49,6,2640
944,378,1,57,9,2640
945,378,1,350,6,2640
946,379,1,15,10,2640
947,380,1,48,7,2700
948,381,1,31,4,2700
949,382,1,194,4,2700
950,382,1,57,8,2700
951,382,1,48,11,2700
952,382,1,336,10,2700
953,382,1,103,8,2700
954,382,1,197,6,2700
955,382,1,130,8,2700
956,383,1,29,7,2700
957,383,1,1,6,2700
958,383,1,40,7,2700
959,383,1,7,11,2700
960,384,1,153,7,2700
961,385,1,262,7,2700
962,386,1,301,10,2700
963,386,1,134,10,2700
964,387,1,306,8,2700
965,387,1,304,8,2700
966,387,1,105,7,2700
967,387,1,185,5,2700
968,387,1,85,9,2700
969,387,1,26,8,2700
970,387,1,408,10,2700
971,387,1,41,3,2700
972,387,1,18,8,2700
973,388,1,18,6,2700
974,389,1,20,2,2700
975,390,1,129,3,2700
976,390,1,30,11,2700
977,390,1,40,4,2700
978,390,1,266,10,2700
979,391,1,12,2,2700
980,392,1,122,12,2760
981,393,1,36,1,2760
982,393,1,23,2,2760
983,394,1,16,9,2760
984,394,1,3,5,2760
985,394,1,24,12,2760
986,394,1,7,8,2760
987,395,1,15,2,2760
988,396,1,42,2,2760
989,396,1,3,7,2760
990,396,1,30,6,2760
991,397,1,300,8,2760
992,397,1,307,6,2760
993,397,1,454,6,2760
994,398,1,404,10,2760
995,399,1,101,8,2760
996,400,1,300,12,2760
997,401,1,398,7,2760
998,402,1,2,2,2760
999,403,1,27,8,2820
1000,403,1,61,6,2820
1001,404,1,23,2,2820
1002,404,1,84,8,2820
1003,405,1,16,4,2820
1004,406,1,27,10,2820
1005,407,1,39,12,2820
1006,408,1,423,7,2820
1007,408,1,1,4,2820
1008,408,1,78,5,2820
1009,409,1,86,2,2820
1010,410,1,78,7,2820
1011,410,1,0,2,2820
1012,410,1,21,8,2820
1013,410,1,145,6,2820
1014,410,1,228,6,2820
1015,411,1,20,12,2820
1016,412,1,15,9,2880
1017,412,1,35,2,2880
1018,413,1,272,1,2880
1019,413,1,198,6,2880
1020,413,1,12,8,2880
1021,413,1,22,8,2880
1022,413,1,400,10,2880
1023,414,1,16,1,2880
1024,415,1,217,10,2880
1025,415,1,281,6,2880
1026,416,1,6,6,2880
1027,416,1,82,8,2880
1028,416,1,5,8,2880
1029,417,1,9,8,2940
1030,417,1,173,8,2940
1031,417,1,49,10,2940
1032,418,1,43,7,2940
1033,419,1,258,2,2940
1034,419,1,93,8,2940
1035,420,1,4,10,2940
1036,421,1,30,4,2940
1037,422,1,491,8,2940
1038,423,1,81,2,2940
1039,423,1,9,12,2940
1040,424,1,47,7,2940
1041,425,1,342,8,2940
1042,426,1,5,4,3000
1043,426,1,157,9,3000
1044,427,1,8,12,3000
1045,427,1,470,10,3000
1046,427,1,19,7,3000
1047,428,1,446,2,3000
1048,429,1,333,2,3000
1049,430,1,7,11,3000
1050,430,1,5,2,3000
1051,431,1,0,12,3000
1052,432,1,316,4,3000
1053,432,1,424,4,3000
1054,432,1,8,10,3000
1055,433,1,70,10,3000
1056,433,1,2,3,3000
1057,433,1,22,10,3000
1058,433,1,121,12,3000
1059,434,1,341,12,3000
1060,434,1,71,8,3000
1061,434,1,17,9,3000
1062,435,1,343,6,3060
1063,436,1,2,1,3060
1064,437,1,20,11,3060
1065,437,1,480,3,3060
1066,437,1,247,6,3060
1067,437,1,278,8,3060
1068,437,1,6,12,3060
1069,437,1,141,10,3060
1070,437,1,3,8,3060
1071,437,1,8,4,3060
1072,437,1,37,2,3060
1073,437,1,11,7,3060
1074,438,1,10,9,3060
1075,438,1,29,7,3060
1076,438,1,352,4,3060
1077,439,1,444,5,3060
1078,440,1,192,4,3060
1079,441,1,0,2,3060
1080,441,1,335,3,3060
1081,441,1,3,12,3060
1082,441,1,194,7,3060
1083,441,1,124,9,3060
1084,442,1,117,6,3120
1085,442,1,28,2,3120
1086,443,1,0,7,3120
