order_id,arrival_time,assigned_station,order_assigned_time,order_finish_time
-25,0.0,picker-2,599.099999999955,762.89999999993
-24,0.0,picker-3,224.100000000006,455.549999999977
-23,0.0,picker-1,473.099999999974,655.949999999946
-22,0.0,picker-2,757.049999999931,887.699999999911
-21,0.0,picker-2,940.049999999903,1137.29999999996
-20,0.0,picker-2,143.100000000003,455.699999999977
-19,0.0,picker-2,318.149999999997,529.199999999965
-18,0.0,picker-1,444.149999999978,586.199999999957
-16,0.0,picker-3,523.049999999966,698.24999999994
-15,0.0,picker-3,2219.10000000062,2529.3000000008
-14,0.0,picker-2,991.049999999895,1282.35000000005
-13,0.0,picker-3,2461.05000000076,2665.80000000089
-12,0.0,picker-1,656.099999999946,778.049999999928
-11,0.0,picker-3,246.000000000006,413.099999999983
-10,0.0,picker-2,1.05,343.799999999994
-9,0.0,,,
-8,0.0,,,
-7,0.0,picker-3,476.099999999973,611.849999999953
-6,0.0,picker-2,626.099999999951,780.749999999927
-5,0.0,picker-1,4741.05000000019,4956.44999999967
-4,0.0,picker-2,219.000000000005,480.299999999973
-3,0.0,,,
-1,0.0,picker-3,791.099999999926,1040.3999999999
0,60.1499999999996,picker-3,1259.10000000003,1500.45000000018
1,60.1499999999996,picker-3,1756.05000000033,1947.90000000045
2,60.1499999999996,,,
3,60.1499999999996,picker-3,887.099999999911,1241.25000000002
4,60.1499999999996,picker-3,414.149999999983,555.299999999962
5,60.1499999999996,picker-3,536.099999999964,662.699999999945
6,60.1499999999996,picker-1,656.099999999946,762.44999999993
7,60.1499999999996,picker-1,1191.14999999999,1432.20000000014
8,60.1499999999996,picker-3,142.050000000003,311.549999999998
9,60.1499999999996,,,
-87,,,,93.6000000000007
10,120.000000000002,picker-3,647.099999999948,797.099999999925
11,120.000000000002,picker-3,350.099999999993,522.749999999966
12,120.000000000002,picker-2,4030.05000000171,4334.10000000118
13,120.000000000002,picker-3,312.149999999998,507.149999999969
14,120.000000000002,picker-3,508.049999999969,622.199999999951
15,120.000000000002,picker-3,918.149999999907,1258.95000000003
16,120.000000000002,picker-2,552.149999999962,756.299999999931
17,120.000000000002,picker-2,3643.05000000148,3940.50000000166
18,120.000000000002,picker-2,143.100000000003,455.699999999977
-96,,,,141.150000000002
-80,,,,141.150000000002
-100,,,,142.200000000003
-49,,,,142.200000000003
-32,,,,142.200000000003
19,180.000000000004,picker-1,380.099999999988,570.449999999959
20,180.000000000004,picker-1,16729.0499999753,16947.7499999774
21,180.000000000004,picker-1,493.049999999971,662.549999999945
22,180.000000000004,picker-3,508.049999999969,646.049999999948
23,180.000000000004,picker-3,1818.00000000037,2057.85000000052
24,180.000000000004,,,
25,180.000000000004,picker-1,915.149999999907,1123.64999999995
26,180.000000000004,picker-1,944.099999999903,1150.49999999997
27,180.000000000004,picker-3,182.100000000004,349.649999999993
-82,,,,181.350000000004
-27,,,,183.750000000004
-97,,,,205.800000000005
-78,,,,223.650000000006
-26,,,,234.150000000006
28,240.000000000006,picker-3,457.049999999976,580.049999999958
29,240.000000000006,picker-3,1366.0500000001,1581.60000000023
30,240.000000000006,picker-1,875.099999999913,1063.49999999991
31,240.000000000006,,,
32,240.000000000006,picker-1,825.149999999921,987.899999999896
33,240.000000000006,picker-2,530.099999999965,667.199999999945
34,240.000000000006,,,
35,240.000000000006,picker-2,456.149999999977,598.499999999955
36,240.000000000006,,,
-77,,,,245.850000000006
-81,,,,261.600000000006
-68,,,,299.25
37,300.0,picker-2,599.099999999955,798.449999999925
38,300.0,,,
39,300.0,picker-3,2083.05000000053,2361.6000000007
40,300.0,picker-2,300.0,504.749999999969
41,300.0,picker-3,361.049999999991,535.949999999964
42,300.0,picker-1,790.049999999926,970.199999999899
43,300.0,,,
44,300.0,picker-3,582.149999999957,731.849999999935
45,360.149999999991,picker-3,556.049999999961,682.799999999942
46,360.149999999991,picker-1,895.04999999991,1094.69999999993
47,360.149999999991,picker-3,434.09999999998,591.599999999956
48,360.149999999991,picker-2,416.099999999983,580.499999999958
49,360.149999999991,picker-1,1064.09999999991,1322.40000000007
50,360.149999999991,picker-3,804.149999999924,1062.44999999991
51,360.149999999991,picker-2,1973.10000000047,2166.15000000058
52,360.149999999991,picker-2,12871.0499999805,13158.7499999798
-46,,,,379.199999999988
53,420.149999999982,picker-2,505.049999999969,724.799999999936
54,420.149999999982,,,
55,420.149999999982,picker-3,2058.00000000052,2471.25000000077
56,420.149999999982,picker-1,711.149999999938,874.349999999913
57,420.149999999982,picker-2,2088.00000000054,2299.95000000066
58,420.149999999982,picker-2,1008.14999999989,1315.95000000007
59,420.149999999982,picker-1,473.099999999974,655.949999999946
60,420.149999999982,picker-3,780.149999999927,916.799999999907
61,420.149999999982,picker-1,663.149999999945,789.149999999926
62,420.149999999982,picker-3,5784.14999999766,6025.64999999707
63,420.149999999982,picker-3,7599.14999999326,7865.54999999261
64,420.149999999982,picker-2,456.149999999977,598.499999999955
-2,,,,443.849999999978
-88,,,,472.799999999974
-17,,,,472.799999999974
65,480.149999999973,picker-2,725.099999999936,916.799999999907
66,480.149999999973,picker-2,764.09999999993,947.999999999902
67,480.149999999973,picker-1,3746.10000000154,4011.3000000017
68,480.149999999973,picker-3,3942.00000000166,4235.85000000141
69,480.149999999973,picker-2,490.049999999971,645.449999999948
70,480.149999999973,picker-2,481.049999999973,625.349999999951
-86,,,,492.899999999971
-93,,,,519.449999999967
71,540.149999999964,picker-3,612.149999999953,790.649999999926
72,540.149999999964,picker-1,3064.05000000113,3281.55000000126
73,540.149999999964,,,
74,540.149999999964,picker-1,4549.05000000065,4791.45000000007
75,540.149999999964,picker-3,592.049999999956,722.999999999936
76,540.149999999964,picker-1,690.149999999941,849.599999999917
-52,,,,552.749999999962
77,600.149999999955,picker-2,917.099999999907,1144.04999999996
78,600.149999999955,,,
79,600.149999999955,picker-2,2750.10000000094,3008.40000000109
80,600.149999999955,picker-2,3899.10000000163,4115.40000000171
81,600.149999999955,picker-2,888.149999999911,1117.49999999995
82,600.149999999955,picker-3,623.099999999951,779.549999999928
83,600.149999999955,picker-3,699.14999999994,862.199999999915
84,600.149999999955,picker-2,859.049999999915,1046.8499999999
85,600.149999999955,picker-3,863.099999999915,1138.19999999996
86,660.149999999946,picker-2,2591.10000000084,2834.85000000099
87,660.149999999946,picker-3,5839.04999999753,6135.14999999681
88,660.149999999946,picker-2,6018.14999999709,6219.5999999966
89,660.149999999946,picker-3,941.099999999903,1234.65000000002
90,660.149999999946,picker-2,832.04999999992,1007.54999999989
91,660.149999999946,picker-2,668.099999999944,858.599999999916
92,660.149999999946,picker-3,3990.00000000169,4246.95000000139
93,660.149999999946,picker-3,664.049999999945,803.699999999924
94,660.149999999946,picker-3,1528.0500000002,1817.70000000037
95,720.149999999937,picker-3,1514.10000000019,1889.25000000042
96,720.149999999937,picker-1,1211.1,1394.40000000012
97,720.149999999937,,,
98,720.149999999937,,,
99,720.149999999937,picker-1,1665.00000000028,2017.35000000049
100,720.149999999937,picker-2,821.099999999921,1023.29999999989
101,720.149999999937,picker-1,763.04999999993,914.699999999907
102,720.149999999937,picker-1,5580.14999999815,5915.69999999734
103,720.149999999937,picker-3,723.149999999936,886.949999999911
104,780.149999999927,picker-1,3430.05000000135,3745.65000000154
105,780.149999999927,picker-2,1370.1000000001,1646.55000000027
106,780.149999999927,,,
107,780.149999999927,picker-1,2071.05000000053,2297.70000000066
108,780.149999999927,picker-3,1470.00000000016,1714.95000000031
109,780.149999999927,,,
110,780.149999999927,picker-1,2801.10000000097,3025.6500000011
111,780.149999999927,picker-3,798.149999999925,964.0499999999
112,780.149999999927,picker-2,6595.04999999569,6949.79999999483
113,780.149999999927,picker-2,781.049999999927,939.299999999903
114,780.149999999927,,,
115,840.149999999918,picker-2,948.149999999902,1190.39999999999
116,840.149999999918,,,
117,840.149999999918,picker-1,850.049999999917,1027.49999999989
118,900.149999999909,picker-2,2667.00000000089,2899.50000000103
119,900.149999999909,picker-1,1264.05000000004,1492.05000000017
120,900.149999999909,,,
121,900.149999999909,picker-2,3809.10000000158,4029.90000000171
122,900.149999999909,picker-2,3954.00000000167,4199.5500000015
123,960.1499999999,picker-1,1028.09999999989,1234.95000000002
124,960.1499999999,picker-2,1047.1499999999,1315.95000000007
125,960.1499999999,,,
126,960.1499999999,picker-1,1316.10000000007,1519.05000000019
127,960.1499999999,picker-3,1056.14999999991,1270.05000000004
128,960.1499999999,picker-1,964.0499999999,1210.8
129,960.1499999999,picker-2,1591.05000000023,1795.80000000036
130,960.1499999999,picker-1,988.049999999896,1190.69999999999
131,960.1499999999,picker-2,1437.00000000014,1686.60000000029
132,960.1499999999,,,
133,960.1499999999,picker-1,971.099999999899,1441.05000000014
134,960.1499999999,picker-3,965.099999999899,1234.65000000002
135,1020.14999999989,picker-1,1520.10000000019,1818.45000000037
136,1020.14999999989,picker-2,1024.04999999989,1242.00000000002
137,1020.14999999989,picker-3,3478.05000000138,3714.90000000152
138,1020.14999999989,picker-3,1041.1499999999,1283.40000000005
139,1020.14999999989,,,
140,1020.14999999989,,,
141,1020.14999999989,picker-3,2134.05000000056,2460.30000000076
142,1080.14999999992,picker-3,1139.09999999996,1365.0000000001
143,1080.14999999992,picker-3,2096.10000000054,2427.00000000074
144,1080.14999999992,picker-1,1978.05000000047,2199.6000000006
145,1080.14999999992,picker-1,9431.09999998881,9672.29999998823
146,1080.14999999992,picker-3,1236.00000000002,1430.85000000014
147,1080.14999999992,,,
148,1080.14999999992,picker-3,10103.0999999872,10277.0999999868
149,1080.14999999992,picker-3,5653.04999999798,5846.99999999751
150,1080.14999999992,picker-1,3199.05000000121,3394.05000000133
151,1080.14999999992,picker-1,1095.14999999993,1263.90000000004
152,1080.14999999992,picker-1,1124.09999999995,1315.80000000007
153,1080.14999999992,picker-3,1431.00000000014,1630.05000000026
154,1080.14999999992,picker-1,1151.09999999997,1354.05000000009
155,1080.14999999992,picker-2,3204.00000000121,3403.20000000133
156,1080.14999999992,picker-2,6525.14999999586,6802.34999999519
157,1140.14999999996,picker-1,1323.00000000007,1633.05000000026
158,1140.14999999996,picker-2,2249.10000000063,2446.95000000075
159,1140.14999999996,picker-3,5363.09999999868,5561.0999999982
160,1140.14999999996,picker-2,1192.04999999999,1387.20000000011
161,1140.14999999996,picker-2,8953.04999998997,9146.9999999895
162,1140.14999999996,picker-2,1145.09999999996,1369.3500000001
163,1140.14999999996,picker-3,1302.00000000006,1527.1500000002
164,1140.14999999996,picker-3,4247.10000000139,4691.70000000031
165,1200.15,picker-1,1819.05000000037,2106.15000000055
166,1200.15,picker-2,1243.05000000002,1436.10000000014
167,1200.15,picker-3,1242.00000000002,1451.55000000015
168,1200.15,picker-3,1236.00000000002,1404.00000000012
169,1200.15,picker-2,1733.10000000032,1941.75000000045
170,1200.15,picker-2,2300.10000000066,2545.80000000081
171,1200.15,picker-1,1235.10000000002,1532.4000000002
172,1260.00000000003,picker-2,2206.05000000061,2420.25000000074
173,1260.00000000003,picker-2,1317.00000000007,1526.2500000002
174,1260.00000000003,,,
175,1260.00000000003,,,
176,1260.00000000003,picker-3,1284.00000000005,1513.80000000019
177,1260.00000000003,picker-3,1271.10000000004,1469.25000000016
178,1260.00000000003,picker-2,1283.10000000005,1424.85000000013
179,1260.00000000003,picker-2,1317.00000000007,1544.25000000021
180,1260.00000000003,,,
181,1260.00000000003,picker-3,2554.05000000082,2779.35000000095
182,1320.00000000007,picker-2,1334.10000000008,1561.95000000022
183,1320.00000000007,picker-2,4290.00000000128,4598.10000000054
184,1320.00000000007,picker-2,2546.10000000081,2764.80000000095
185,1320.00000000007,picker-1,1783.05000000035,2043.90000000051
186,1320.00000000007,picker-3,8623.04999999077,8972.84999998992
187,1320.00000000007,,,
188,1320.00000000007,picker-2,4264.05000000135,4584.90000000057
189,1320.00000000007,picker-3,2441.10000000075,2616.90000000086
190,1320.00000000007,picker-2,1942.05000000045,2117.40000000055
191,1380.00000000011,picker-3,1405.05000000012,1605.30000000024
192,1380.00000000011,picker-1,1433.10000000014,1691.2500000003
193,1380.00000000011,picker-2,1545.00000000021,1762.35000000034
194,1380.00000000011,,,
195,1380.00000000011,picker-2,1425.00000000013,1708.80000000031
196,1380.00000000011,picker-3,5321.09999999878,5518.0499999983
197,1380.00000000011,picker-1,1634.10000000026,1977.30000000047
198,1380.00000000011,,,
199,1380.00000000011,picker-2,1388.10000000011,1662.15000000028
200,1380.00000000011,picker-1,1395.00000000012,1592.85000000024
201,1440.00000000014,,,
202,1440.00000000014,picker-3,1452.00000000015,1679.40000000029
203,1440.00000000014,picker-1,1493.10000000017,1782.90000000035
204,1440.00000000014,picker-1,1442.10000000014,1664.55000000028
205,1440.00000000014,picker-2,2835.00000000099,3066.75000000113
206,1500.00000000018,picker-3,1582.05000000023,1917.90000000043
207,1500.00000000018,picker-2,1562.10000000022,1773.45000000034
208,1500.00000000018,picker-2,1527.0000000002,1732.95000000032
209,1500.00000000018,picker-1,1533.0000000002,1883.25000000041
210,1500.00000000018,picker-1,2200.0500000006,2396.10000000072
211,1500.00000000018,picker-3,1501.05000000018,1755.15000000033
212,1560.00000000022,,,
213,1560.00000000022,picker-2,1687.05000000029,1912.95000000043
214,1560.00000000022,picker-3,6193.04999999667,6400.94999999616
215,1560.00000000022,picker-2,1663.05000000028,1851.60000000039
216,1560.00000000022,,,
217,1560.00000000022,picker-2,6184.04999999669,6389.39999999619
218,1560.00000000022,picker-2,22010.1000000265,22343.1000000298
219,1560.00000000022,picker-1,1593.00000000024,1932.45000000044
220,1620.00000000025,picker-3,2729.10000000092,3048.30000000112
221,1620.00000000025,picker-3,1631.10000000026,1902.45000000042
222,1620.00000000025,picker-1,2031.0000000005,2221.95000000062
223,1620.00000000025,picker-1,1801.05000000036,2070.60000000053
224,1620.00000000025,picker-2,2434.05000000075,2666.55000000089
225,1620.00000000025,picker-3,2230.05000000062,2493.45000000078
226,1620.00000000025,picker-3,1872.0000000004,2042.10000000051
227,1620.00000000025,picker-3,2885.10000000102,3168.90000000119
228,1620.00000000025,picker-2,1709.10000000031,1935.30000000044
229,1620.00000000025,picker-1,4479.00000000082,4710.00000000026
230,1620.00000000025,picker-1,1692.0000000003,2030.5500000005
231,1620.00000000025,picker-2,1874.10000000041,2038.80000000051
232,1620.00000000025,picker-2,1647.00000000027,1873.95000000041
233,1680.00000000029,picker-2,1763.10000000034,1972.80000000047
234,1680.00000000029,picker-2,2938.05000000105,3139.50000000117
235,1680.00000000029,,,
236,1680.00000000029,,,
237,1680.00000000029,picker-2,1796.10000000036,2007.15000000049
238,1680.00000000029,picker-3,1680.00000000029,1917.90000000043
239,1740.00000000032,,,
240,1740.00000000032,picker-2,1999.05000000048,2209.35000000061
241,1740.00000000032,picker-2,5064.1499999994,5280.74999999888
242,1740.00000000032,picker-2,1774.05000000035,1998.15000000048
243,1740.00000000032,picker-3,2472.00000000077,2650.35000000088
244,1740.00000000032,picker-2,1852.05000000039,2049.90000000051
245,1740.00000000032,picker-2,3272.10000000125,3491.55000000139
246,1740.00000000032,picker-1,2178.00000000059,2385.15000000072
247,1800.00000000036,picker-1,2697.0000000009,2934.30000000105
248,1800.00000000036,picker-2,2355.0000000007,2541.45000000081
249,1800.00000000036,picker-2,3527.10000000141,3708.45000000152
250,1800.00000000036,picker-1,2973.00000000107,3246.30000000124
251,1800.00000000036,picker-3,1890.00000000042,2082.30000000053
252,1800.00000000036,,,
253,1800.00000000036,picker-1,2645.10000000087,2848.500000001
254,1800.00000000036,picker-3,1979.10000000047,2218.05000000061
255,1860.0000000004,picker-2,1936.05000000044,2137.50000000057
256,1860.0000000004,picker-2,8663.09999999068,8917.04999999006
257,1860.0000000004,picker-2,1913.10000000043,2087.85000000054
258,1860.0000000004,picker-1,9673.04999998823,9880.94999998772
259,1860.0000000004,picker-2,2542.05000000081,2749.20000000094
260,1860.0000000004,picker-1,3033.00000000111,3255.00000000124
261,1860.0000000004,picker-3,2461.05000000076,2685.9000000009
262,1860.0000000004,picker-3,1918.05000000043,2119.95000000056
263,1860.0000000004,picker-3,1903.05000000042,2095.65000000054
264,1860.0000000004,picker-2,2318.10000000068,2491.95000000078
265,1860.0000000004,picker-1,1933.05000000044,2177.40000000059
266,1860.0000000004,picker-1,11142.1499999847,11381.6999999841
267,1920.00000000043,picker-1,2044.05000000051,2262.30000000064
268,1920.00000000043,picker-1,2503.05000000079,2696.1000000009
269,1920.00000000043,picker-2,2008.05000000049,2205.00000000061
270,1920.00000000043,picker-2,23753.1000000434,24117.750000047
271,1920.00000000043,picker-3,2043.00000000051,2229.00000000062
272,1920.00000000043,picker-1,2320.05000000068,2532.90000000081
273,1920.00000000043,picker-3,1948.05000000045,2187.0000000006
274,1920.00000000043,picker-2,2499.00000000078,2735.85000000093
275,1920.00000000043,picker-3,9252.14999998925,9575.09999998846
276,1980.00000000047,picker-2,4896.14999999981,5199.89999999908
277,1980.00000000047,,,
278,1980.00000000047,picker-3,2120.10000000056,2440.20000000075
279,1980.00000000047,picker-2,2138.10000000057,2333.55000000068
280,1980.00000000047,picker-3,15561.1499999739,15851.8499999732
281,1980.00000000047,picker-2,2039.10000000051,2248.50000000063
282,1980.00000000047,picker-2,3153.00000000118,3340.9500000013
283,1980.00000000047,picker-1,2018.10000000049,2244.45000000063
284,2040.00000000051,picker-2,2118.00000000055,2317.80000000068
285,2040.00000000051,,,
286,2040.00000000051,picker-1,7143.14999999436,7367.69999999382
287,2040.00000000051,picker-2,2050.05000000051,2232.90000000062
288,2100.00000000054,picker-3,2188.0500000006,2460.30000000076
289,2100.00000000054,picker-3,3178.0500000012,3354.6000000013
290,2100.00000000054,,,
291,2100.00000000054,picker-1,2107.05000000055,2319.90000000068
292,2100.00000000054,picker-2,2210.10000000061,2416.05000000073
293,2100.00000000054,,,
294,2100.00000000054,,,
295,2100.00000000054,picker-3,6026.09999999707,6297.74999999641
296,2100.00000000054,picker-3,3232.05000000123,3402.75000000133
297,2160.00000000058,picker-3,2686.0500000009,3010.5000000011
298,2160.00000000058,,,
299,2160.00000000058,picker-2,2167.05000000058,2353.6500000007
300,2160.00000000058,picker-1,2386.05000000072,2559.75000000082
301,2160.00000000058,picker-3,3049.05000000112,3278.55000000126
302,2160.00000000058,picker-1,2160.00000000058,2353.8000000007
303,2160.00000000058,,,
304,2160.00000000058,,,
305,2160.00000000058,,,
306,2160.00000000058,,,
307,2160.00000000058,,,
308,2220.00000000062,,,
309,2220.00000000062,picker-2,2448.00000000075,2693.2500000009
310,2220.00000000062,picker-1,2560.05000000082,2800.05000000097
311,2220.00000000062,,,
312,2220.00000000062,picker-3,3930.00000000165,4126.35000000168
313,2220.00000000062,picker-3,2617.05000000086,2851.050000001
314,2220.00000000062,picker-2,2233.05000000062,2433.60000000075
315,2220.00000000062,picker-2,7603.04999999325,7830.1499999927
316,2220.00000000062,picker-1,2298.00000000066,2502.00000000079
317,2220.00000000062,picker-1,5693.09999999788,6047.39999999702
318,2220.00000000062,picker-2,2334.00000000068,2498.70000000078
319,2220.00000000062,picker-3,2494.05000000078,2728.20000000092
320,2220.00000000062,picker-1,2263.05000000064,2446.05000000075
321,2220.00000000062,picker-1,2245.05000000063,2466.30000000077
322,2220.00000000062,picker-1,2222.10000000062,2490.90000000078
323,2280.00000000065,picker-2,9004.04999998985,9320.54999998908
324,2340.00000000069,picker-2,3697.05000000151,3953.70000000167
325,2340.00000000069,picker-1,2690.1000000009,2898.30000000103
326,2340.00000000069,picker-1,2397.00000000072,2628.90000000086
327,2340.00000000069,picker-1,4957.04999999966,5228.09999999901
328,2340.00000000069,picker-1,2354.1000000007,2606.70000000085
329,2340.00000000069,picker-3,2780.10000000096,3061.65000000113
330,2400.00000000072,picker-2,2421.00000000074,2639.55000000087
331,2400.00000000072,,,
332,2400.00000000072,picker-3,13183.0499999797,13472.699999979
333,2400.00000000072,picker-3,3094.05000000115,3323.10000000128
334,2400.00000000072,picker-2,2417.10000000074,2590.35000000084
335,2400.00000000072,picker-1,2447.10000000075,2644.65000000087
336,2400.00000000072,picker-3,2428.05000000074,2585.25000000084
337,2460.00000000076,picker-1,2962.05000000107,3149.25000000118
338,2460.00000000076,,,
339,2460.00000000076,picker-3,3062.10000000113,3231.30000000123
340,2460.00000000076,,,
341,2460.00000000076,,,
342,2460.00000000076,picker-2,2492.10000000078,2722.50000000092
343,2460.00000000076,picker-1,2467.05000000077,2653.65000000088
344,2520.0000000008,,,
345,2520.0000000008,,,
346,2520.0000000008,picker-1,2533.05000000081,2770.65000000095
347,2520.0000000008,picker-1,4923.14999999975,5163.44999999916
348,2520.0000000008,picker-1,2856.000000001,3063.15000000113
349,2520.0000000008,picker-3,3279.00000000126,3462.15000000137
350,2520.0000000008,picker-3,3279.00000000126,3462.15000000137
351,2520.0000000008,picker-3,2530.0500000008,2743.80000000093
352,2520.0000000008,picker-3,3463.05000000137,3690.30000000151
353,2580.00000000083,picker-1,2607.00000000085,2792.40000000096
354,2580.00000000083,picker-2,3213.00000000122,3427.65000000135
355,2580.00000000083,picker-2,2694.0000000009,2937.30000000105
356,2580.00000000083,picker-1,7757.09999999287,8088.29999999207
357,2580.00000000083,picker-1,2629.05000000086,2823.75000000098
358,2580.00000000083,picker-3,2666.10000000089,2913.90000000104
359,2580.00000000083,picker-1,2849.100000001,3032.40000000111
360,2580.00000000083,picker-3,2651.10000000088,2884.65000000102
361,2580.00000000083,picker-2,8211.14999999177,8435.99999999123
362,2580.00000000083,,,
363,2580.00000000083,picker-1,4387.05000000105,4624.05000000047
364,2580.00000000083,picker-1,2793.00000000096,2961.45000000107
365,2580.00000000083,picker-1,3150.00000000118,3314.70000000128
366,2580.00000000083,picker-3,15362.0999999744,15622.6499999738
367,2640.00000000087,picker-2,2900.10000000103,3175.05000000119
368,2640.00000000087,,,
369,2640.00000000087,picker-2,2918.10000000104,3152.85000000118
370,2640.00000000087,picker-1,2899.05000000103,3083.40000000114
371,2640.00000000087,picker-3,3373.05000000131,3544.65000000142
372,2640.00000000087,picker-1,5666.09999999794,5978.24999999719
373,2640.00000000087,picker-2,3140.10000000117,3282.90000000126
374,2640.00000000087,picker-3,3049.05000000112,3278.55000000126
375,2640.00000000087,picker-2,3419.10000000134,3642.90000000148
376,2640.00000000087,picker-1,3264.00000000125,3467.85000000137
377,2640.00000000087,picker-2,2736.00000000093,2959.35000000106
378,2640.00000000087,picker-2,5435.09999999851,5668.79999999794
379,2640.00000000087,picker-2,2640.00000000087,2859.450000001
380,2700.00000000091,picker-2,2723.10000000092,2917.35000000104
381,2700.00000000091,picker-1,2771.10000000095,2972.40000000107
382,2700.00000000091,,,
383,2700.00000000091,picker-3,7327.04999999392,7598.84999999326
384,2700.00000000091,picker-1,3717.00000000152,3939.45000000166
385,2700.00000000091,picker-1,6717.1499999954,7001.69999999471
386,2700.00000000091,picker-3,25154.100000057,25396.9500000594
387,2700.00000000091,,,
388,2700.00000000091,picker-2,2860.050000001,3089.40000000114
389,2700.00000000091,picker-1,3026.1000000011,3263.70000000125
390,2700.00000000091,picker-1,4895.09999999981,5129.39999999925
391,2700.00000000091,picker-3,2744.10000000093,3048.30000000112
392,2760.00000000094,picker-3,2885.10000000102,3151.05000000118
393,2760.00000000094,picker-1,3084.00000000114,3296.85000000127
394,2760.00000000094,,,
395,2760.00000000094,picker-3,2914.05000000104,3177.6000000012
396,2760.00000000094,picker-2,3774.00000000156,4018.65000000171
397,2760.00000000094,,,
398,2760.00000000094,picker-3,3209.10000000122,3437.55000000135
399,2760.00000000094,picker-1,3895.05000000163,4158.6000000016
400,2760.00000000094,picker-3,4666.05000000037,4880.24999999985
401,2760.00000000094,picker-2,3067.05000000113,3271.80000000125
402,2760.00000000094,picker-2,2765.10000000095,3053.25000000112
403,2820.00000000098,picker-2,3590.10000000145,3808.95000000158
404,2820.00000000098,picker-2,9769.04999998799,10028.0999999874
405,2820.00000000098,picker-1,2824.05000000098,3043.50000000112
406,2820.00000000098,picker-2,3359.10000000131,3589.50000000145
407,2820.00000000098,picker-1,2935.05000000105,3178.3500000012
408,2820.00000000098,picker-2,11815.049999983,12124.4999999823
409,2820.00000000098,picker-3,8641.04999999073,8972.84999998992
410,2820.00000000098,,,
411,2820.00000000098,picker-3,2852.100000001,3093.00000000115
412,2880.00000000102,picker-3,3324.00000000129,3522.45000000141
413,2880.00000000102,,,
414,2880.00000000102,picker-2,3009.00000000109,3203.85000000121
415,2880.00000000102,picker-3,8491.04999999109,8701.04999999058
416,2880.00000000102,picker-2,3623.10000000147,3898.20000000163
417,2940.00000000105,picker-1,6642.14999999558,6920.9999999949
418,2940.00000000105,picker-1,3297.00000000127,3525.90000000141
419,2940.00000000105,picker-2,4433.10000000094,4720.50000000024
420,2940.00000000105,picker-1,4362.00000000111,4579.35000000058
421,2940.00000000105,picker-3,3152.10000000118,3292.35000000127
422,2940.00000000105,picker-1,3044.10000000112,3198.60000000121
423,2940.00000000105,picker-1,3408.00000000134,3601.95000000145
424,2940.00000000105,picker-2,3176.1000000012,3358.80000000131
425,2940.00000000105,picker-2,2960.10000000106,3197.40000000121
426,3000.00000000109,picker-2,4164.00000000159,4457.10000000088
427,3000.00000000109,picker-1,4137.00000000165,4361.85000000111
