pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,slot_sequence,item_weight,total_item_weight,item_pod_inventory_level,item_warehouse_inventory_level
8,0,5,0,142,0,0,0,384,384,99999,0,0,85,0.274,105.216,0.5,0.4
8,0,6,0,208,0,0,0,48,48,99999,0,0,86,0.208,9.984,0.6,0.5
8,0,7,0,439,0,0,0,12,12,99999,0,0,87,2.803,33.636,0.6,0.5
8,0,8,0,297,0,0,0,168,168,99999,0,0,88,0.072,12.096,0.6,0.5
8,0,9,0,17,0,0,0,108,108,99999,0,0,89,0.176,19.008,0.4,0.3
9,0,0,0,435,0,0,0,9,9,99999,0,0,90,0.62,5.58,0.6,0.5
9,0,1,0,48,0,0,0,360,360,99999,0,0,91,0.275,99.0,0.4,0.3
9,0,2,0,358,0,0,0,24,24,99999,0,0,92,2.37,56.88,0.6,0.5
9,0,3,0,311,0,0,0,36,36,99999,0,0,93,0.286,10.296,0.6,0.5
9,0,4,0,46,0,0,0,30,30,99999,0,0,94,0.373,11.19,0.4,0.3
9,0,5,0,87,0,0,0,12,12,99999,0,0,95,5.165,61.98,0.5,0.4
9,0,6,0,217,0,0,0,72,72,99999,0,0,96,0.233,16.776,0.6,0.5
9,0,7,0,28,0,0,0,12,12,99999,0,0,97,0.387,4.644,0.4,0.3
9,0,8,0,315,0,0,0,20,20,99999,0,0,98,0.228,4.56,0.6,0.5
9,0,9,0,26,0,0,0,360,360,99999,0,0,99,0.274,98.64,0.4,0.3
10,0,0,0,374,0,0,0,312,312,99999,0,0,100,0.333,103.896,0.6,0.5
10,0,1,0,45,0,0,0,72,72,99999,0,0,101,0.125,9.0,0.4,0.3
10,0,2,0,14,0,0,0,12,12,99999,0,0,102,0.41,4.92,0.4,0.3
10,0,3,0,324,0,0,0,216,216,99999,0,0,103,0.38,82.08,0.6,0.5
10,0,4,0,426,0,0,0,36,36,99999,0,0,104,0.408,14.688,0.6,0.5
10,0,5,0,276,0,0,0,16,16,99999,0,0,105,1.25,20.0,0.6,0.5
10,0,6,0,56,0,0,0,192,192,99999,0,0,106,0.37,71.04,0.5,0.4
10,0,7,0,306,0,0,0,36,36,99999,0,0,107,0.308,11.088,0.6,0.5
10,0,8,0,230,0,0,0,60,60,99999,0,0,108,0.108,6.48,0.6,0.5
10,0,9,0,439,0,0,0,12,12,99999,0,0,109,2.803,33.636,0.6,0.5
11,0,0,0,313,0,0,0,12,12,99999,0,0,110,0.375,4.5,0.6,0.5
11,0,1,0,304,0,0,0,90,90,99999,0,0,111,0.28,25.2,0.6,0.5
11,0,2,0,192,0,0,0,360,360,99999,0,0,112,0.277,99.72,0.5,0.4
11,0,3,0,419,0,0,0,72,72,99999,0,0,113,0.217,15.624,0.6,0.5
11,0,4,0,21,0,0,0,432,432,99999,0,0,114,0.165,71.28,0.4,0.3
11,0,5,0,294,0,0,0,36,36,99999,0,0,115,0.144,5.184,0.6,0.5
11,0,6,0,53,0,0,0,12,12,99999,0,0,116,0.335,4.02,0.5,0.4
11,0,7,0,456,0,0,0,8,8,99999,0,0,117,1.0,8.0,0.6,0.5
11,0,8,0,469,0,0,0,13,13,99999,0,0,118,0.8,10.4,0.6,0.5
11,0,9,0,483,0,0,0,30,30,99999,0,0,119,0.303,9.09,0.6,0.5
12,0,0,0,32,0,0,0,96,96,99999,0,0,120,0.125,12.0,0.4,0.3
12,0,1,0,346,0,0,0,36,36,99999,0,0,121,1.362,49.032,0.6,0.5
12,0,2,0,0,0,0,0,36,36,99999,0,0,122,1.602,57.672,0.4,0.3
12,0,3,0,27,0,0,0,336,336,99999,0,0,123,0.267,89.712,0.4,0.3
12,0,4,0,195,0,0,0,30,30,99999,0,0,124,0.589,17.67,0.5,0.4
12,0,5,0,437,0,0,0,32,32,99999,0,0,125,2.209,70.688,0.6,0.5
12,0,6,0,112,0,0,0,216,216,99999,0,0,126,0.375,81.0,0.5,0.4
12,0,7,0,308,0,0,0,180,180,99999,0,0,127,0.109,19.62,0.6,0.5
12,0,8,0,318,0,0,0,36,36,99999,0,0,128,0.194,6.984,0.6,0.5
12,0,9,0,19,0,0,0,12,12,99999,0,0,129,0.28,3.36,0.4,0.3
13,0,0,0,22,0,0,0,72,72,99999,0,0,130,0.125,9.0,0.4,0.3
13,0,1,0,49,0,0,0,240,240,99999,0,0,131,0.408,97.92,0.4,0.3
13,0,2,0,242,0,0,0,36,36,99999,0,0,132,0.368,13.248,0.6,0.5
13,0,3,0,422,0,0,0,48,48,99999,0,0,133,0.894,42.912,0.6,0.5
13,0,4,0,15,0,0,0,12,12,99999,0,0,134,0.367,4.404,0.4,0.3
13,0,5,0,301,0,0,0,384,384,99999,0,0,135,0.28,107.52,0.6,0.5
13,0,6,0,322,0,0,0,97,97,99999,0,0,136,0.2,19.4,0.6,0.5
13,0,7,0,147,0,0,0,384,384,99999,0,0,137,0.276,105.984,0.5,0.4
13,0,8,0,61,0,0,0,108,108,99999,0,0,138,0.229,24.732,0.5,0.4
13,0,9,0,268,0,0,0,18,18,99999,0,0,139,0.238,4.284,0.6,0.5
14,0,0,0,9,0,0,0,180,180,99999,0,0,140,0.1,18.0,0.4,0.3
14,0,1,0,149,0,0,0,240,240,99999,0,0,141,0.355,85.2,0.5,0.4
14,0,2,0,471,0,0,0,96,96,99999,0,0,142,0.52,49.92,0.6,0.5
14,0,3,0,30,0,0,0,24,24,99999,0,0,143,0.387,9.288,0.4,0.3
14,0,4,0,302,0,0,0,336,336,99999,0,0,144,0.229,76.944,0.6,0.5
14,0,5,0,383,0,0,0,9,9,99999,0,0,145,0.517,4.653,0.6,0.5
14,0,6,0,154,0,0,0,360,360,99999,0,0,146,0.274,98.64,0.5,0.4
14,0,7,0,461,0,0,0,60,60,99999,0,0,147,0.322,19.32,0.6,0.5
14,0,8,0,322,0,0,0,97,97,99999,0,0,148,0.2,19.4,0.6,0.5
14,0,9,0,336,0,0,0,96,96,99999,0,0,149,0.648,62.208,0.6,0.5
15,0,0,0,338,0,0,0,96,96,99999,0,0,150,0.606,58.176,0.6,0.5
15,0,1,0,38,0,0,0,384,384,99999,0,0,151,0.275,105.6,0.4,0.3
15,0,2,0,354,0,0,0,7,7,99999,0,0,152,0.82,5.74,0.6,0.5
15,0,3,0,33,0,0,0,240,240,99999,0,0,153,0.409,98.16,0.4,0.3
15,0,4,0,307,0,0,0,312,312,99999,0,0,154,0.275,85.8,0.6,0.5
15,0,5,0,459,0,0,0,36,36,99999,0,0,155,1.631,58.716,0.6,0.5
15,0,6,0,222,0,0,0,456,456,99999,0,0,156,0.219,99.864,0.6,0.5
15,0,7,0,361,0,0,0,312,312,99999,0,0,157,0.328,102.336,0.6,0.5
15,0,8,0,165,0,0,0,70,70,99999,0,0,158,0.173,12.11,0.5,0.4
15,0,9,0,391,0,0,0,5,5,99999,0,0,159,7.23,36.15,0.6,0.5
16,0,0,0,41,0,0,0,80,80,99999,0,0,160,0.152,12.16,0.4,0.3
16,0,1,0,420,0,0,0,40,40,99999,0,0,161,0.16,6.4,0.6,0.5
16,0,2,0,390,0,0,0,24,24,99999,0,0,162,0.221,5.304,0.6,0.5
16,0,3,0,10,0,0,0,210,210,99999,0,0,163,0.118,24.78,0.4,0.3
16,0,4,0,55,0,0,0,72,72,99999,0,0,164,0.15,10.8,0.5,0.4
16,0,5,0,34,0,0,0,336,336,99999,0,0,165,0.233,78.288,0.4,0.3
16,0,6,0,341,0,0,0,96,96,99999,0,0,166,0.665,63.84,0.6,0.5
16,0,7,0,70,0,0,0,24,24,99999,0,0,167,0.437,10.488,0.5,0.4
16,0,8,0,210,0,0,0,96,96,99999,0,0,168,0.637,61.152,0.6,0.5
16,0,9,0,440,0,0,0,24,24,99999,0,0,169,0.192,4.608,0.6,0.5
17,0,0,0,8,0,0,0,40,40,99999,0,0,170,0.381,15.24,0.4,0.3
17,0,1,0,468,0,0,0,210,210,99999,0,0,171,0.115,24.15,0.6,0.5
17,0,2,0,157,0,0,0,12,12,99999,0,0,172,0.227,2.724,0.5,0.4
17,0,3,0,182,0,0,0,12,12,99999,0,0,173,0.408,4.896,0.5,0.4
17,0,4,0,28,0,0,0,12,12,99999,0,0,174,0.387,4.644,0.4,0.3
17,0,5,0,364,0,0,0,60,60,99999,0,0,175,0.16,9.6,0.6,0.5
17,0,6,0,423,0,0,0,48,48,99999,0,0,176,0.191,9.168,0.6,0.5
17,0,7,0,27,0,0,0,336,336,99999,0,0,177,0.267,89.712,0.4,0.3
17,0,8,0,50,0,0,0,27,27,99999,0,0,178,3.0,81.0,0.5,0.4
17,0,9,0,464,0,0,0,336,336,99999,0,0,179,0.259,87.024,0.6,0.5
18,0,0,0,147,0,0,0,384,384,99999,0,0,180,0.276,105.984,0.5,0.4
18,0,1,0,49,0,0,0,240,240,99999,0,0,181,0.408,97.92,0.4,0.3
18,0,2,0,325,0,0,0,27,27,99999,0,0,182,3.0,81.0,0.6,0.5
18,0,3,0,50,0,0,0,27,27,99999,0,0,183,3.0,81.0,0.5,0.4
18,0,4,0,363,0,0,0,10,10,99999,0,0,184,6.4,64.0,0.6,0.5
18,0,5,0,37,0,0,0,384,384,99999,0,0,185,0.277,106.368,0.4,0.3
18,0,6,0,373,0,0,0,24,24,99999,0,0,186,1.0,24.0,0.6,0.5
18,0,7,0,444,0,0,0,24,24,99999,0,0,187,2.138,51.312,0.6,0.5
18,0,8,0,40,0,0,0,24,24,99999,0,0,188,2.218,53.232,0.4,0.3
18,0,9,0,148,0,0,0,360,360,99999,0,0,189,0.275,99.0,0.5,0.4
19,0,0,0,264,0,0,0,96,96,99999,0,0,190,0.595,57.12,0.6,0.5
19,0,1,0,206,0,0,0,120,120,99999,0,0,191,0.155,18.6,0.6,0.5
19,0,2,0,33,0,0,0,240,240,99999,0,0,192,0.409,98.16,0.4,0.3
19,0,3,0,276,0,0,0,16,16,99999,0,0,193,1.25,20.0,0.6,0.5
19,0,4,0,479,0,0,0,72,72,99999,0,0,194,0.465,33.48,0.6,0.5
19,0,5,0,379,0,0,0,24,24,99999,0,0,195,0.491,11.784,0.6,0.5
19,0,6,0,464,0,0,0,336,336,99999,0,0,196,0.259,87.024,0.6,0.5
19,0,7,0,172,0,0,0,30,30,99999,0,0,197,0.166,4.98,0.5,0.4
19,0,8,0,307,0,0,0,312,312,99999,0,0,198,0.275,85.8,0.6,0.5
19,0,9,0,138,0,0,0,36,36,99999,0,0,199,0.39,14.04,0.5,0.4
20,0,0,0,263,0,0,0,36,36,99999,0,0,200,0.225,8.1,0.6,0.5
20,0,1,0,247,0,0,0,30,30,99999,0,0,201,1.992,59.76,0.6,0.5
20,0,2,0,430,0,0,0,12,12,99999,0,0,202,1.043,12.516,0.6,0.5
20,0,3,0,121,0,0,0,3,3,99999,0,0,203,15.0,45.0,0.5,0.4
20,0,4,0,372,0,0,0,36,36,99999,0,0,204,0.229,8.244,0.6,0.5
20,0,5,0,218,0,0,0,24,24,99999,0,0,205,0.446,10.704,0.6,0.5
20,0,6,0,302,0,0,0,336,336,99999,0,0,206,0.229,76.944,0.6,0.5
20,0,7,0,257,0,0,0,9,9,99999,0,0,207,0.58,5.22,0.6,0.5
20,0,8,0,346,0,0,0,36,36,99999,0,0,208,1.362,49.032,0.6,0.5
20,0,9,0,155,0,0,0,54,54,99999,0,0,209,0.286,15.444,0.5,0.4
21,0,0,0,5,0,0,0,192,192,99999,0,0,210,0.417,80.064,0.4,0.3
21,0,1,0,145,0,0,0,24,24,99999,0,0,211,0.288,6.912,0.5,0.4
21,0,2,0,167,0,0,0,240,240,99999,0,0,212,0.284,68.16,0.5,0.4
21,0,3,0,488,0,0,0,48,48,99999,0,0,213,0.092,4.416,0.6,0.5
21,0,4,0,0,0,0,0,36,36,99999,0,0,214,1.602,57.672,0.4,0.3
21,0,5,0,439,0,0,0,12,12,99999,0,0,215,2.803,33.636,0.6,0.5
21,0,6,0,111,0,0,0,27,27,99999,0,0,216,3.0,81.0,0.5,0.4
21,0,7,0,266,0,0,0,40,40,99999,0,0,217,0.16,6.4,0.6,0.5
21,0,8,0,32,0,0,0,96,96,99999,0,0,218,0.125,12.0,0.4,0.3
21,0,9,0,491,0,0,0,312,312,99999,0,0,219,0.329,102.648,0.6,0.5
22,0,0,0,23,0,0,0,210,210,99999,0,0,220,0.11,23.1,0.4,0.3
22,0,1,0,21,0,0,0,432,432,99999,0,0,221,0.165,71.28,0.4,0.3
22,0,2,0,284,0,0,0,96,96,99999,0,0,222,0.66,63.36,0.6,0.5
22,0,3,0,110,0,0,0,280,280,99999,0,0,223,0.075,21.0,0.5,0.4
22,0,4,0,48,0,0,0,360,360,99999,0,0,224,0.275,99.0,0.4,0.3
22,0,5,0,317,0,0,0,12,12,99999,0,0,225,0.425,5.1,0.6,0.5
22,0,6,0,282,0,0,0,72,72,99999,0,0,226,0.144,10.368,0.6,0.5
22,0,7,0,260,0,0,0,5,5,99999,0,0,227,7.21,36.05,0.6,0.5
22,0,8,0,10,0,0,0,210,210,99999,0,0,228,0.118,24.78,0.4,0.3
22,0,9,0,88,0,0,0,180,180,99999,0,0,229,0.108,19.44,0.5,0.4
23,0,0,0,202,0,0,0,312,312,99999,0,0,230,0.329,102.648,0.6,0.5
23,0,1,0,383,0,0,0,9,9,99999,0,0,231,0.517,4.653,0.6,0.5
23,0,2,0,364,0,0,0,60,60,99999,0,0,232,0.16,9.6,0.6,0.5
23,0,3,0,228,0,0,0,228,228,99999,0,0,233,0.397,90.516,0.6,0.5
23,0,4,0,316,0,0,0,32,32,99999,0,0,234,0.468,14.976,0.6,0.5
23,0,5,0,294,0,0,0,36,36,99999,0,0,235,0.144,5.184,0.6,0.5
23,0,6,0,344,0,0,0,48,48,99999,0,0,236,1.35,64.8,0.6,0.5
23,0,7,0,455,0,0,0,40,40,99999,0,0,237,0.091,3.64,0.6,0.5
23,0,8,0,224,0,0,0,432,432,99999,0,0,238,0.219,94.608,0.6,0.5
23,0,9,0,249,0,0,0,12,12,99999,0,0,239,5.442,65.304,0.6,0.5
24,0,0,0,211,0,0,0,336,336,99999,0,0,240,0.212,71.232,0.6,0.5
24,0,1,0,222,0,0,0,456,456,99999,0,0,241,0.219,99.864,0.6,0.5
24,0,2,0,479,0,0,0,72,72,99999,0,0,242,0.465,33.48,0.6,0.5
24,0,3,0,437,0,0,0,32,32,99999,0,0,243,2.209,70.688,0.6,0.5
24,0,4,0,327,0,0,0,8,8,99999,0,0,244,1.0,8.0,0.6,0.5
24,0,5,0,35,0,0,0,192,192,99999,0,0,245,0.361,69.312,0.4,0.3
24,0,6,0,487,0,0,0,48,48,99999,0,0,246,0.24,11.52,0.6,0.5
24,0,7,0,412,0,0,0,240,240,99999,0,0,247,0.312,74.88,0.6,0.5
24,0,8,0,69,0,0,0,48,48,99999,0,0,248,0.176,8.448,0.5,0.4
24,0,9,0,381,0,0,0,8,8,99999,0,0,249,1.0,8.0,0.6,0.5
25,0,0,0,221,0,0,0,20,20,99999,0,0,250,1.0,20.0,0.6,0.5
25,0,1,0,48,0,0,0,360,360,99999,0,0,251,0.275,99.0,0.4,0.3
25,0,2,0,17,0,0,0,108,108,99999,0,0,252,0.176,19.008,0.4,0.3
25,0,3,0,331,0,0,0,18,18,99999,0,0,253,1.493,26.874,0.6,0.5
25,0,4,0,281,0,0,0,180,180,99999,0,0,254,0.126,22.68,0.6,0.5
25,0,5,0,289,0,0,0,240,240,99999,0,0,255,0.047,11.28,0.6,0.5
25,0,6,0,159,0,0,0,336,336,99999,0,0,256,0.245,82.32,0.5,0.4
25,0,7,0,80,0,0,0,32,32,99999,0,0,257,0.468,14.976,0.5,0.4
25,0,8,0,40,0,0,0,24,24,99999,0,0,258,2.218,53.232,0.4,0.3
25,0,9,0,24,0,0,0,20,20,99999,0,0,259,0.441,8.82,0.4,0.3
26,0,0,0,247,0,0,0,30,30,99999,0,0,260,1.992,59.76,0.6,0.5
26,0,1,0,357,0,0,0,6,6,99999,0,0,261,2.165,12.99,0.6,0.5
26,0,2,0,257,0,0,0,9,9,99999,0,0,262,0.58,5.22,0.6,0.5
26,0,3,0,187,0,0,0,12,12,99999,0,0,263,0.463,5.556,0.5,0.4
26,0,4,0,215,0,0,0,264,264,99999,0,0,264,0.3,79.2,0.6,0.5
26,0,5,0,8,0,0,0,40,40,99999,0,0,265,0.381,15.24,0.4,0.3
26,0,6,0,276,0,0,0,16,16,99999,0,0,266,1.25,20.0,0.6,0.5
26,0,7,0,9,0,0,0,180,180,99999,0,0,267,0.1,18.0,0.4,0.3
26,0,8,0,255,0,0,0,24,24,99999,0,0,268,0.49,11.76,0.6,0.5
26,0,9,0,132,0,0,0,264,264,99999,0,0,269,0.3,79.2,0.5,0.4
27,0,0,0,402,0,0,0,77,77,99999,0,0,270,0.2,15.4,0.6,0.5
27,0,1,0,201,0,0,0,60,60,99999,0,0,271,0.225,13.5,0.6,0.5
27,0,2,0,91,0,0,0,18,18,99999,0,0,272,0.53,9.54,0.5,0.4
27,0,3,0,29,0,0,0,360,360,99999,0,0,273,0.274,98.64,0.4,0.3
27,0,4,0,352,0,0,0,360,360,99999,0,0,274,0.206,74.16,0.6,0.5
27,0,5,0,20,0,0,0,216,216,99999,0,0,275,0.386,83.376,0.4,0.3
27,0,6,0,431,0,0,0,10,10,99999,0,0,276,0.73,7.3,0.6,0.5
27,0,7,0,49,0,0,0,240,240,99999,0,0,277,0.408,97.92,0.4,0.3
27,0,8,0,216,0,0,0,20,20,99999,0,0,278,1.0,20.0,0.6,0.5
27,0,9,0,243,0,0,0,36,36,99999,0,0,279,0.517,18.612,0.6,0.5
28,0,0,0,238,0,0,0,33,33,99999,0,0,280,0.238,7.854,0.6,0.5
28,0,1,0,323,0,0,0,24,24,99999,0,0,281,2.188,52.512,0.6,0.5
28,0,2,0,158,0,0,0,96,96,99999,0,0,282,0.633,60.768,0.5,0.4
28,0,3,0,418,0,0,0,27,27,99999,0,0,283,1.5,40.5,0.6,0.5
28,0,4,0,14,0,0,0,12,12,99999,0,0,284,0.41,4.92,0.4,0.3
28,0,5,0,52,0,0,0,48,48,99999,0,0,285,0.102,4.896,0.5,0.4
28,0,6,0,385,0,0,0,48,48,99999,0,0,286,0.858,41.184,0.6,0.5
28,0,7,0,284,0,0,0,96,96,99999,0,0,287,0.66,63.36,0.6,0.5
28,0,8,0,342,0,0,0,72,72,99999,0,0,288,0.65,46.8,0.6,0.5
28,0,9,0,314,0,0,0,77,77,99999,0,0,289,1.0,77.0,0.6,0.5
29,0,0,0,36,0,0,0,12,12,99999,0,0,290,3.463,41.556,0.4,0.3
29,0,1,0,257,0,0,0,9,9,99999,0,0,291,0.58,5.22,0.6,0.5
29,0,2,0,139,0,0,0,28,28,99999,0,0,292,0.168,4.704,0.5,0.4
29,0,3,0,15,0,0,0,12,12,99999,0,0,293,0.367,4.404,0.4,0.3
29,0,4,0,378,0,0,0,30,30,99999,0,0,294,0.301,9.03,0.6,0.5
29,0,5,0,422,0,0,0,48,48,99999,0,0,295,0.894,42.912,0.6,0.5
29,0,6,0,398,0,0,0,204,204,99999,0,0,296,0.333,67.932,0.6,0.5
29,0,7,0,83,0,0,0,384,384,99999,0,0,297,0.278,106.752,0.5,0.4
29,0,8,0,358,0,0,0,24,24,99999,0,0,298,2.37,56.88,0.6,0.5
29,0,9,0,202,0,0,0,312,312,99999,0,0,299,0.329,102.648,0.6,0.5
30,0,0,0,291,0,0,0,24,24,99999,0,0,300,0.269,6.456,0.6,0.5
30,0,1,0,43,0,0,0,240,240,99999,0,0,301,0.3,72.0,0.4,0.3
30,0,2,0,464,0,0,0,336,336,99999,0,0,302,0.259,87.024,0.6,0.5
30,0,3,0,28,0,0,0,12,12,99999,0,0,303,0.387,4.644,0.4,0.3
30,0,4,0,473,0,0,0,100,100,99999,0,0,304,0.1,10.0,0.6,0.5
30,0,5,0,141,0,0,0,30,30,99999,0,0,305,0.454,13.62,0.5,0.4
