item_code,total_demand,avg_affinity,max_affinity,cluster
15021001001,7524,3.603552e-06,0.0005174515,1
10000026001,7232,1.5872052e-05,0.0016525064,3
10015007001,7224,3.910961e-06,0.00066767936,1
15022004001,6942,3.283332e-06,0.0005174515,1
14500013001,6906,1.754373e-05,0.0017025823,3
14831007001,6861,2.1245476e-05,0.001952962,3
10034036001,6762,7.595514e-06,0.0012352067,3
10030048001,6696,1.2133997e-05,0.0017526583,3
10030007001,6520,1.2509726e-05,0.0018861941,3
10033041001,6474,7.106663e-06,0.00055083545,1
14505899001,6455,1.2830001e-05,0.0016525064,3
10032019001,6444,4.9142764e-06,0.0008179072,1
14011052001,6432,1.659374e-05,0.0016691984,3
10021016001,6296,5.0231524e-06,0.00056752743,1
12201035001,6270,1.024707e-06,0.00025037976,1
14502011001,6258,2.1751479e-05,0.0017693503,3
10033057001,6152,7.4418267e-06,0.0006009114,1
10014028001,5892,5.3433578e-06,0.00066767936,1
10031031001,5819,7.1942013e-06,0.00073444727,1
10033013001,5812,5.546161e-06,0.0005174515,1
10015010001,5766,5.6955855e-06,0.0007177553,1
10034999001,5724,5.5290698e-06,0.0007010633,1
10000007001,5712,6.967902e-06,0.0006342954,1
12201069001,5664,1.1591983e-06,0.00021699579,1
12201024001,5660,2.1412122e-06,0.00033383968,1
14840003001,5590,2.0703214e-05,0.0019028861,3
12201123001,5510,4.3763453e-07,0.00036722363,1
10021012001,5484,2.4550272e-06,0.00036722363,1
12201049001,5424,8.987531e-07,0.0003004557,1
10020018001,5190,4.5769916e-06,0.00061760336,1
10040003001,5136,1.1784125e-06,0.00045068355,1
10033015001,5124,8.291467e-06,0.0008345992,1
12201083001,5124,3.5010746e-07,0.00013353587,1
10034004001,5100,7.0767783e-06,0.0011517468,3
10002005001,5094,1.1032504e-05,0.0014021266,3
14501010001,5052,2.1486845e-05,0.002069806,3
12201037001,5040,1.0033589e-06,0.00023368777,1
10040032001,5034,1.0439198e-06,0.00016691984,1
10034011001,5022,5.9432105e-06,0.00095144304,1
14501014001,5010,1.4078844e-05,0.0017860422,3
10014023001,4980,7.0148685e-06,0.0008012152,1
10011001001,4866,5.454358e-06,0.0009013671,1
10033005001,4848,6.4833125e-06,0.001051595,3
10031911001,4770,2.405925e-06,0.0003004557,1
14503000001,4740,1.1724179e-05,0.0020864978,3
14502077001,4698,1.3030682e-05,0.002069806,3
10031033001,4584,5.6101926e-06,0.000968135,1
12201065001,4560,8.069567e-07,0.0001001519,1
10011016001,4482,5.6016597e-06,0.0008345992,1
15020920001,4464,2.924675e-07,8.345992e-05,1
14505014001,4431,1.2428658e-05,0.001001519,3
14505917001,4400,9.817827e-06,0.0011183629,3
14014006001,4383,4.360359e-05,0.002053114,3
14501063001,4326,1.672396e-05,0.0015189705,3
10034014001,4326,5.1981906e-06,0.00045068355,1
10031017001,4320,2.1241297e-06,0.0003839156,1
12201042001,4272,6.447109e-07,0.00023368777,1
14505016001,4242,2.0195175e-05,0.0018194262,3
10035015001,4236,7.198465e-06,0.0008179072,1
15020046001,4223,9.585267e-07,0.00021699579,1
10013005001,4212,3.9301676e-06,0.0009013671,1
10002009001,4188,5.26865e-06,0.0016024304,3
10031016001,4158,3.861859e-06,0.00066767936,1
10013003001,4158,6.8910754e-06,0.000984827,1
10033070001,4132,3.663327e-06,0.0018194262,3
12201005001,4056,8.197652e-07,0.0002003038,1
10033074001,4016,8.364034e-06,0.0008345992,1
10040023001,3968,1.511443e-06,0.00015022785,1
14502041001,3885,1.0806223e-05,0.0009180591,1
10033050001,3868,6.246346e-06,0.0012852828,3
10021026001,3859,4.4745848e-05,0.0020864978,3
14500010001,3855,7.815433e-06,0.0012685908,3
14500008001,3768,2.1689623e-06,0.0002003038,1
14023056001,3763,5.336174e-05,0.002069806,3
14805016001,3720,9.491209e-06,0.0014188186,3
15023012001,3697,5.0295666e-06,0.0005007595,1
14832021001,3690,2.0400043e-05,0.0019028861,3
15022005001,3654,8.774047e-07,0.00011684388,1
10034017001,3606,4.2162146e-06,0.00066767936,1
14821003001,3567,2.329057e-05,0.001952962,3
14840006001,3561,2.0765154e-05,0.002053114,3
14501013001,3549,1.1534204e-05,0.0018361182,3
14011053001,3492,2.0423699e-05,0.002053114,3
14501045001,3492,1.7893894e-05,0.0017860422,3
10012011001,3456,3.251309e-06,0.00061760336,1
10014033001,3456,3.7615273e-06,0.0007845232,1
10002907001,3450,6.72454e-06,0.0005341435,1
10030003001,3380,7.809008e-06,0.00075113925,1
14502004001,3372,8.780342e-06,0.0011517468,3
14503019001,3354,1.4986139e-05,0.0013520507,3
14502014001,3333,2.5782092e-05,0.0018528102,3
10021035001,3305,1.6640612e-05,0.001986346,3
10033030001,3288,6.355218e-06,0.0015857384,3
14502078001,3276,6.8654685e-06,0.0011517468,3
14820008001,3270,7.640396e-06,0.0014688945,3
10032003001,3270,4.867325e-06,0.00061760336,1
15023035001,3240,9.3931085e-08,5.007595e-05,1
10032064001,3234,3.2577127e-06,0.0006009114,1
10021009001,3120,8.6246115e-07,0.0003004557,1
10040041001,3072,7.7066477e-07,0.00016691984,1
14505115001,3056,6.0243606e-06,0.00073444727,1
14810006001,3045,1.737502e-05,0.0013353587,3
10020041001,3042,3.5352393e-06,0.00033383968,1
14501004001,3015,6.4641386e-06,0.00093475106,1
10032049001,3000,5.454365e-06,0.00066767936,1
14504006001,2992,9.474123e-06,0.0010849789,3
10033054001,2988,5.3839126e-06,0.0015690464,3
14502012001,2985,7.843169e-06,0.0011851308,3
12201153001,2950,4.5119195e-05,0.002069806,3
14014014001,2937,4.2862775e-05,0.00210319,3
10024007001,2928,4.8630473e-06,0.0004006076,1
10040020001,2911,7.3223805e-07,0.0004006076,1
14908899001,2892,4.269596e-09,3.3383967e-05,1
10001004001,2886,9.819975e-06,0.002036422,3
14501022001,2850,1.4480165e-05,0.0016358144,3
10000003001,2832,3.7316418e-06,0.00036722363,1
10002944001,2826,2.1433443e-06,0.0008012152,1
10040048001,2769,8.3257106e-08,5.007595e-05,1
10002014001,2742,4.011293e-06,0.00045068355,1
10011003001,2718,7.661705e-06,0.00061760336,1
14505005001,2705,7.407685e-06,0.0015022785,3
15021035001,2682,1.5455993e-06,0.0003171477,1
10033066001,2680,4.4318263e-06,0.00061760336,1
14820028001,2680,1.1316462e-05,0.001001519,3
10002007001,2664,5.7510883e-06,0.00088467513,1
10040058001,2658,6.7032875e-07,0.00013353587,1
10002046001,2658,2.3888495e-06,0.00036722363,1
10020011001,2640,1.5776211e-06,0.00021699579,1
14810016001,2613,1.2238664e-05,0.0007010633,1
10002017001,2599,1.6139129e-06,0.0009180591,1
10002943001,2598,2.380308e-06,0.0008012152,1
14503013001,2592,8.133508e-06,0.0012185147,3
14010040001,2567,4.0254068e-05,0.002069806,3
10031025001,2548,2.5788472e-06,0.00028376371,1
14832018001,2547,1.1589699e-05,0.0015022785,3
10035028001,2520,3.343105e-06,0.00045068355,1
10040013001,2496,7.044854e-07,0.0001001519,1
10034027001,2490,4.1500402e-06,0.00045068355,1
10032011001,2472,3.2726527e-06,0.0007010633,1
10022007001,2454,1.609644e-06,0.00028376371,1
10016015001,2424,1.8039105e-06,0.0003171477,1
10033011001,2412,4.690132e-06,0.00075113925,1
10033028001,2396,2.2031193e-06,0.00033383968,1
14010142001,2387,3.4432396e-05,0.002069806,3
10021019001,2346,2.3119935e-06,0.0003839156,1
15024004001,2328,1.8743598e-06,0.00016691984,1
10040010001,2316,8.1763056e-07,0.00013353587,1
10040066001,2300,3.372986e-07,0.00011684388,1
14804002001,2238,5.544048e-06,0.001034903,1
10020027001,2232,2.9780554e-06,0.00026707174,1
10014009001,2196,2.4443545e-06,0.00021699579,1
10015011001,2184,2.521205e-06,0.00026707174,1
14830010001,2124,8.972452e-06,0.0011183629,3
14820012001,2115,1.4027605e-05,0.0013353587,3
14502006001,2113,1.3169411e-05,0.0012852828,3
10001014001,2112,5.2195483e-06,0.0013687427,3
10000004001,2104,9.841452e-07,0.00026707174,1
10034050001,2100,2.21166e-06,0.0003004557,1
14501902001,2084,5.6230256e-06,0.0014021266,3
10032046001,2070,2.1881751e-06,0.0004172996,1
10014051001,2064,5.230268e-07,0.0001001519,1
15023020001,2064,1.4623425e-06,0.00018361182,1
15023017001,2058,7.7066477e-07,8.345992e-05,1
10002003001,2056,4.705075e-06,0.0008345992,1
10031004001,2052,2.4443525e-06,0.0003004557,1
14831020001,2040,8.346988e-06,0.0015523544,3
14014015001,2036,3.3870936e-05,0.0021198818,3
10040027001,2010,4.3976942e-07,8.345992e-05,1
10022030001,2004,3.7231032e-06,0.0004006076,1
10034039001,2004,3.3068134e-06,0.00028376371,1
14502010001,1988,5.6507806e-06,0.0014021266,3
10030014001,1980,3.906691e-06,0.00043399158,1
14504055001,1965,7.826083e-06,0.0007177553,1
14500067001,1960,4.873715e-06,0.0004172996,1
10040008001,1950,8.1549575e-07,0.00028376371,1
10041085001,1936,1.0695378e-06,0.0001001519,1
10033056001,1936,2.1839064e-06,0.0003004557,1
10001005001,1926,2.5553632e-06,0.00028376371,1
10014032001,1920,2.224468e-06,0.0003839156,1
14503005001,1916,4.5300253e-06,0.00075113925,1
14011029001,1907,3.0613155e-05,0.0017359663,3
10040022001,1880,2.6044538e-07,0.00011684388,1
10012899001,1872,2.3867133e-06,0.00026707174,1
10001020001,1860,3.4541174e-06,0.00066767936,1
15022017001,1854,1.2851534e-06,0.00013353587,1
14023028001,1852,2.7334045e-05,0.002069806,3
10002006001,1848,1.107733e-05,0.0012185147,3
14501021001,1836,2.7069339e-06,0.00035053166,1
10034020001,1824,1.6843615e-06,0.00011684388,1
14804004001,1824,5.1832667e-06,0.0005341435,1
14020026001,1821,3.1966636e-05,0.002053114,3
10032055001,1818,4.109489e-06,0.0003004557,1
10035017001,1808,3.4583857e-06,0.00036722363,1
14501047001,1790,5.1298957e-06,0.00095144304,1
10013012001,1776,3.693216e-06,0.00056752743,1
14505138001,1767,9.461338e-06,0.0017860422,3
10012004001,1766,2.2137947e-06,0.0004840675,1
12220012001,1766,3.9002884e-06,0.00088467513,1
14504015001,1760,6.201554e-06,0.0006342954,1
10030011001,1760,4.199144e-06,0.0005341435,1
15021003001,1752,1.0332458e-06,0.00025037976,1
10034024001,1746,1.9875035e-06,0.0003004557,1
10030046001,1740,2.3696343e-06,0.00036722363,1
10040009001,1728,6.190934e-07,0.0002003038,1
10000010001,1696,2.0216623e-06,0.00018361182,1
10030008001,1680,1.4153765e-06,0.00016691984,1
14501012001,1666,2.0515388e-05,0.0019195781,3
10033010001,1666,1.389759e-06,0.0008345992,1
10040039001,1658,3.7871446e-06,0.0015189705,3
12210024001,1635,3.2662456e-07,0.00011684388,1
14502015001,1629,8.852914e-06,0.0015690464,3
14500003001,1625,3.8020908e-06,0.0003839156,1
10021017001,1624,2.0045827e-06,0.0003004557,1
10040081001,1620,4.6538676e-07,0.00033383968,1
14500023001,1616,8.823025e-06,0.0012518988,3
14805004001,1614,4.547122e-06,0.00061760336,1
10033034001,1594,4.5684789e-07,8.345992e-05,1
14504027001,1585,6.3766156e-06,0.0004840675,1
10011023001,1584,2.9930004e-06,0.00056752743,1
14023104001,1551,2.8435672e-05,0.0021198818,3
14820013001,1551,9.185955e-06,0.0014188186,3
12200017001,1548,6.148236e-07,0.00015022785,1
15023005001,1548,1.1207727e-06,0.00018361182,1
12201030001,1540,6.639242e-07,0.00011684388,1
14112013001,1530,2.930239e-05,0.002053114,3
10000012001,1520,2.7944623e-06,0.0003171477,1
10002012001,1518,1.2958275e-06,0.00015022785,1
14820014001,1509,9.828494e-06,0.00095144304,1
10014113001,1506,2.1326725e-06,0.00015022785,1
12201101001,1500,9.969546e-07,0.00011684388,1
10041002001,1497,5.4224006e-07,8.345992e-05,1
10035012001,1496,2.0088526e-06,0.00023368777,1
14510039001,1490,8.9190835e-06,0.001068287,3
10033014001,1480,3.0570427e-06,0.00028376371,1
14505021001,1479,5.531234e-06,0.00055083545,1
14833010001,1479,1.0157279e-05,0.0008512912,1
10031901001,1475,1.3769503e-06,0.00018361182,1
14830009001,1473,8.056664e-06,0.0008012152,1
14804010001,1470,5.550455e-06,0.0011016709,3
12210018001,1470,8.005519e-07,0.00021699579,1
10010026001,1464,1.9960446e-06,0.00013353587,1
12201048001,1464,4.205561e-07,6.6767934e-05,1
14500026001,1455,5.7980856e-06,0.00095144304,1
15020001001,1446,7.215639e-07,8.345992e-05,1
10014020001,1434,2.1219985e-06,0.00023368777,1
14244020001,1395,6.6284742e-06,0.0006342954,1
10000013001,1392,3.7145546e-07,5.007595e-05,1
14110009001,1382,1.4930619e-05,0.0012518988,3
12201095001,1380,1.8145778e-07,5.007595e-05,1
10035006001,1380,2.1326714e-06,0.00016691984,1
15023011001,1374,1.7291935e-06,0.0003004557,1
14501016001,1374,6.884681e-06,0.0011517468,3
12201084001,1362,1.9341353e-06,0.00036722363,1
10303002001,1359,5.486447e-07,6.6767934e-05,1
15020922001,1358,6.2122797e-07,8.345992e-05,1
10020033001,1356,1.5605427e-06,0.0002003038,1
10041040001,1356,1.4922297e-06,0.00016691984,1
12201013001,1350,9.414491e-07,0.00056752743,1
10033065001,1349,1.1186382e-06,0.00018361182,1
14840017001,1338,9.215827e-06,0.0009013671,1
10033082001,1332,2.0707612e-06,0.00036722363,1
14505020001,1325,4.9996775e-06,0.0004840675,1
10033001001,1320,6.681938e-07,8.345992e-05,1
10033019001,1317,2.3504224e-06,0.0002003038,1
10040002001,1314,2.1134494e-07,3.3383967e-05,1
10033016001,1313,1.5349253e-06,0.00026707174,1
10000027001,1312,8.005522e-07,0.00011684388,1
10021007001,1301,1.321446e-06,0.00016691984,1
14504001001,1300,6.1460546e-06,0.00055083545,1
14833024001,1278,6.4897504e-06,0.00056752743,1
14810004001,1269,5.531231e-06,0.0004840675,1
14014005001,1264,2.4676261e-05,0.0017693503,3
10031902001,1252,2.0878392e-06,0.00028376371,1
14505031001,1248,6.9423113e-06,0.0011517468,3
12201896001,1240,5.614535e-07,8.345992e-05,1
10016014001,1236,2.4763656e-07,5.007595e-05,1
14203017001,1228,2.2024831e-05,0.0019195781,3
14102249001,1227,2.720388e-05,0.0017860422,3
10012006001,1218,2.5809818e-06,0.0005174515,1
14611010001,1218,1.535544e-05,0.0012352067,3
10032014001,1212,1.4153762e-06,0.00011684388,1
14121106001,1203,1.37116385e-05,0.0019195781,3
14000057001,1203,2.9859584e-05,0.002069806,3
14805899001,1200,1.0823466e-06,0.00018361182,1
10021021001,1192,1.6630141e-06,0.00018361182,1
10000021001,1191,2.2031206e-06,0.00021699579,1
14504002001,1190,2.9652472e-06,0.00045068355,1
14112007001,1171,2.4065695e-05,0.0021198818,3
14804005001,1170,3.5224314e-06,0.0004006076,1
10001022001,1160,3.3858046e-06,0.0008179072,1
14830069001,1155,8.1377775e-06,0.00066767936,1
14500007001,1155,3.2385028e-06,0.00023368777,1
15023004001,1152,6.425761e-07,0.00013353587,1
15023013001,1140,2.1625583e-06,0.0005007595,1
10021015001,1136,1.1570653e-06,0.00018361182,1
15022013001,1134,2.1177284e-06,0.00015022785,1
10024010001,1134,1.4367246e-06,0.00013353587,1
10040004001,1132,2.88412e-06,0.0018361182,3
14501005001,1131,5.7148222e-06,0.0004840675,1
14500024001,1128,1.244591e-06,0.00016691984,1
14011003001,1119,2.5782101e-05,0.00210319,3
14000197001,1113,1.6574542e-05,0.0013353587,3
14521157001,1104,8.923351e-06,0.00095144304,1
14505011001,1100,6.963645e-06,0.0011350549,3
10001043001,1092,6.6605907e-07,0.00011684388,1
10020015001,1092,1.0716723e-06,0.00013353587,1
14010027001,1092,5.8983883e-06,0.0005174515,1
14021010001,1087,2.0914738e-05,0.0016191225,3
14810001001,1083,7.172873e-06,0.00056752743,1
10040016001,1080,2.3909732e-07,5.007595e-05,4
14501053001,1068,6.1439177e-06,0.00075113925,1
10024004001,1056,1.5562738e-06,0.00036722363,1
14102250001,1054,2.765646e-05,0.001969654,3
14502111001,1053,8.195404e-06,0.001034903,1
10032020001,1032,3.8832086e-06,0.0003004557,1
14502022001,1032,4.3421783e-06,0.0004840675,1
14615133001,1024,7.578557e-07,0.00016691984,1
15023003001,1020,9.8628e-07,0.0001001519,1
12221008001,1020,1.1100946e-07,5.007595e-05,4
10040025001,1017,2.4464848e-06,0.0018361182,3
10031019001,1016,1.9490776e-06,0.00023368777,1
10041004001,1012,1.0076284e-06,0.00011684388,1
14501086001,1002,8.238104e-06,0.001034903,1
10030016001,996,3.0997373e-06,0.0005842194,1
14502026001,994,1.3192917e-05,0.001952962,3
10040033001,992,6.233627e-07,0.00026707174,1
10033053001,991,7.6852945e-07,0.00023368777,1
10033075001,990,2.9652433e-06,0.00045068355,1
14504008001,990,4.1756643e-06,0.00061760336,1
10033006001,989,9.0729213e-07,0.00028376371,1
14501011001,988,1.2723261e-05,0.0019028861,3
14801002001,987,7.3671386e-06,0.000968135,1
14110015001,987,2.2520178e-05,0.0018194262,3
10031012001,984,1.342793e-06,0.00015022785,1
10031007001,972,2.630081e-06,0.00033383968,1
10024011001,968,2.5553638e-06,0.00028376371,1
10022008001,968,4.7606116e-07,5.007595e-05,4
12201105001,953,3.4327716e-06,0.0005842194,1
14370020001,952,1.0044112e-05,0.0009180591,1
10035013001,952,1.6288567e-06,0.00018361182,1
10030022001,948,1.3470623e-06,0.00015022785,1
10040111001,948,2.1774933e-07,0.0001001519,1
11103136001,948,3.639849e-06,0.0005174515,1
12201064001,940,1.3662704e-07,3.3383967e-05,4
15024011001,936,2.7752373e-08,5.007595e-05,4
14501038001,933,6.7928886e-06,0.0009013671,1
14133023001,931,2.111967e-05,0.001986346,3
10040026001,930,1.8764925e-06,0.0014355106,3
12201067001,930,2.3055811e-07,3.3383967e-05,4
14131033001,929,2.691141e-05,0.0019195781,3
14501031001,927,9.4785275e-07,0.00015022785,1
14831002001,927,7.5123075e-06,0.0008179072,1
14020053001,924,1.5566813e-05,0.002003038,3
10032015001,924,1.5754874e-06,0.00011684388,1
14820017001,921,3.4050163e-06,0.0003171477,1
14010011001,920,1.8801193e-05,0.001952962,3
10002071001,920,4.790465e-06,0.00046737553,1
14615017001,918,6.363794e-06,0.0006009114,1
14805017001,912,3.1787272e-06,0.00045068355,1
14505099001,912,6.485468e-06,0.001068287,1
10010027001,912,0.0,0.0,4
14011032001,908,1.8222663e-05,0.00193627,3
10001001001,906,3.492544e-06,0.0003839156,1
10030019001,888,3.522422e-07,5.007595e-05,4
12201059001,888,2.8179355e-07,3.3383967e-05,4
14822014001,885,5.6956246e-06,0.0007678312,1
14504028001,885,3.3644526e-06,0.00061760336,1
14370004001,884,9.230773e-06,0.00055083545,1
14112014001,882,2.0235835e-05,0.0021198818,3
14502007001,876,4.670923e-06,0.0007845232,1
14021017001,871,1.893994e-05,0.00201973,3
14023029001,866,1.7686807e-05,0.001969654,3
14131047001,864,2.2063276e-05,0.0020864978,3
12201147001,864,3.43703e-07,0.00013353587,1
14500056001,864,6.131098e-06,0.0008512912,1
10034016001,860,9.862802e-07,0.00018361182,1
10000998001,850,1.5963895e-05,0.0016858904,3
15024014001,846,8.731353e-07,0.00018361182,1
10002045001,845,7.0490264e-06,0.0011350549,3
14000039001,842,1.8229064e-05,0.0014188186,3
12201071001,840,2.668498e-07,5.007595e-05,4
14831021001,834,5.727643e-06,0.00056752743,1
10002073001,828,2.0878404e-06,0.0002003038,1
14504009001,825,2.7816486e-06,0.00043399158,1
12201020001,816,1.2808785e-07,3.3383967e-05,4
14000196001,816,1.08510485e-05,0.0011016709,3
10020004001,810,1.9384038e-06,0.00021699579,1
14100003001,809,1.9640182e-05,0.0016191225,3
14121020001,803,8.882784e-06,0.0019195781,3
14133003001,801,1.8801189e-05,0.001986346,3
10033027001,800,2.5083964e-06,0.0003171477,1
14506275001,800,2.0707614e-06,0.00033383968,1
14510050001,796,9.0343565e-06,0.0007845232,1
10030015001,796,2.5340146e-06,0.0004840675,1
12122999001,792,2.15829e-06,0.0004172996,1
14510034001,776,5.4266316e-06,0.00056752743,1
10031011001,774,1.0823466e-06,0.00013353587,1
14505009001,774,1.537896e-05,0.0014855865,3
14001047001,771,1.6706868e-05,0.0013520507,3
14520065001,770,7.399165e-06,0.00095144304,1
12210005001,770,4.3549989e-07,0.00021699579,1
14805005001,768,2.403792e-06,0.0005341435,1
10041032001,768,1.5285216e-06,0.00018361182,1
14510107001,759,5.2259606e-06,0.0005842194,1
10035002001,758,3.1061445e-06,0.00043399158,1
10002906001,754,3.0677172e-06,0.0003171477,1
14850010001,753,8.4324677e-07,0.0011517468,1
10020002001,753,2.1988508e-06,0.00018361182,1
14501942001,752,2.0451437e-06,0.0003839156,1
14600005001,751,9.529653e-06,0.0009180591,1
14504038001,750,8.0909075e-07,0.00021699579,1
14101025001,746,1.8724302e-05,0.0017359663,3
14502020001,745,1.432455e-06,0.00025037976,1
14113066001,742,1.8737117e-05,0.0018194262,3
14131041001,742,1.9287896e-05,0.0016525064,3
14110106001,738,8.146298e-06,0.00088467513,1
14121068001,737,7.802601e-06,0.0019195781,3
14500064001,735,3.3751292e-06,0.00035053166,1
14010050001,735,7.727993e-07,6.6767934e-05,4
10032001001,732,9.606589e-08,5.007595e-05,4
11103021001,732,3.2619876e-06,0.0005174515,1
10041003001,732,1.4089663e-07,6.6767934e-05,4
10041006001,724,9.926847e-07,0.0001001519,4
14000032001,721,1.862613e-05,0.0016691984,3
14853003001,720,4.9100343e-08,5.007595e-05,4
14000006001,715,1.7437049e-05,0.0014522026,3
12201098001,714,4.2055623e-07,0.00013353587,4
14805013001,713,1.0806209e-05,0.0014522026,3
14508899001,711,3.6035535e-06,0.00036722363,1
14244896001,710,3.831975e-06,0.0003839156,1
10035001001,710,1.8615517e-06,0.0002003038,1
14510192001,708,4.9890027e-06,0.0006009114,1
10001035001,708,2.5489596e-06,0.00073444727,1
14830002001,705,2.937494e-06,0.00026707174,1
14505048001,705,1.2168387e-06,0.00013353587,4
14132015001,705,1.7099741e-05,0.0014522026,3
10303001001,702,6.4043924e-08,6.6767934e-05,4
14833009001,702,5.691355e-06,0.00075113925,1
14505911001,702,8.731349e-07,0.00016691984,1
11070004001,702,8.1336105e-07,0.00025037976,1
10040018001,696,3.3729856e-07,0.0002003038,1
10021010001,696,8.3470906e-07,0.0001001519,4
14502002001,695,2.3504213e-06,0.00025037976,1
14104118001,694,1.9123574e-05,0.0017693503,3
10033003001,692,1.9405381e-06,0.00023368777,1
14121019001,686,1.6561757e-05,0.0014355106,3
11070007001,685,5.9561046e-07,0.00025037976,1
14003029001,682,1.3925144e-05,0.0011183629,3
14831011001,681,6.1054966e-06,0.0005842194,1
14121014001,681,1.725131e-05,0.0014355106,3
14502047001,680,1.8060466e-06,0.00021699579,1
14510258001,672,5.883468e-06,0.0005007595,1
10033046001,672,2.1540186e-06,0.00025037976,1
14000073001,662,1.4341421e-05,0.0014021266,3
12201131001,660,2.2201893e-07,8.345992e-05,4
14505059001,660,1.1271769e-06,0.00016691984,1
12201034001,660,9.1796295e-08,6.6767934e-05,4
14001042001,658,1.7799952e-05,0.0014855865,3
14615070001,657,2.8008658e-06,0.0003004557,1
14104012001,656,1.9445963e-05,0.0017693503,3
14011028001,655,1.8190607e-05,0.0018528102,3
10021034001,655,6.2763263e-07,0.00013353587,4
12220015001,654,6.9381156e-07,0.0001001519,4
10011021001,654,7.7279947e-07,0.0002003038,1
10002942001,654,1.3684113e-06,0.0003004557,1
10035010001,652,1.8893033e-06,0.00015022785,4
14600023001,651,8.086554e-06,0.0009180591,1
10041899001,648,3.2021966e-08,3.3383967e-05,4
14501026001,648,8.82729e-06,0.0013353587,3
14804001001,648,3.0506385e-06,0.0004006076,1
14020926001,646,1.579953e-05,0.001986346,3
14503002001,645,3.81063e-06,0.0004172996,1
14501928001,645,2.228738e-06,0.00033383968,1
14831009001,645,2.0622215e-06,0.00035053166,1
14130007001,644,1.5507074e-05,0.0016525064,3
