pod_id,order_id,sku,qty,assigned_station,pod_assigned_time,status,finish_time
118,-31,47,2,picker-2,541.049999999964,finish,742.949999999933
130,36,0,8,picker-3,544.049999999963,finish,765.89999999993
388,34,17,8,picker-2,547.049999999963,finish,802.199999999924
123,-58,4,2,picker-1,560.099999999961,finish,824.099999999921
123,-24,4,4,picker-1,560.099999999961,finish,824.099999999921
123,-58,49,3,picker-1,560.099999999961,finish,824.099999999921
88,-69,97,10,picker-3,568.04999999996,finish,808.199999999923
24,-91,152,2,picker-3,590.099999999956,finish,780.749999999927
129,-11,327,6,picker-3,593.099999999956,finish,819.299999999922
419,-11,371,2,picker-3,594.149999999956,finish,881.099999999912
34,-43,7,3,picker-1,612.149999999953,finish,842.549999999918
34,-82,456,8,picker-1,612.149999999953,finish,842.549999999918
268,-25,18,10,picker-3,614.099999999953,finish,836.549999999919
74,-25,266,3,picker-3,615.149999999952,finish,850.799999999917
74,-25,255,5,picker-3,615.149999999952,finish,850.799999999917
334,-4,222,12,picker-3,628.049999999951,finish,875.399999999913
334,-4,14,3,picker-3,628.049999999951,finish,875.399999999913
386,-4,25,8,picker-3,629.09999999995,finish,897.29999999991
169,37,81,8,picker-3,659.099999999946,finish,913.799999999907
324,-58,138,2,picker-1,671.099999999944,finish,883.499999999912
324,-82,456,4,picker-1,671.099999999944,finish,883.499999999912
4,4,167,11,picker-2,672.149999999944,finish,891.749999999911
331,-54,83,11,picker-2,673.049999999944,finish,910.349999999908
389,-54,34,6,picker-2,674.099999999944,finish,921.599999999906
264,-54,4,3,picker-2,675.149999999943,finish,928.049999999905
281,27,115,6,picker-3,687.149999999942,finish,936.149999999904
281,27,1,6,picker-3,687.149999999942,finish,936.149999999904
339,-37,73,7,picker-1,688.049999999941,finish,966.749999999899
339,-37,7,4,picker-1,688.049999999941,finish,966.749999999899
249,-26,474,4,picker-2,694.04999999994,finish,971.699999999898
371,-24,221,2,picker-1,699.14999999994,finish,985.349999999896
371,42,51,9,picker-1,699.14999999994,finish,985.349999999896
382,-43,156,5,picker-1,712.049999999938,finish,1001.39999999989
162,-45,57,11,picker-2,714.149999999937,finish,963.5999999999
274,-45,18,2,picker-2,715.049999999937,finish,944.549999999903
114,40,135,3,picker-1,723.149999999936,finish,991.949999999895
137,47,30,7,picker-2,726.149999999936,finish,1001.39999999989
358,33,166,12,picker-1,733.049999999935,finish,1021.34999999989
79,-53,13,8,picker-2,743.099999999933,finish,1046.3999999999
79,-53,42,3,picker-2,743.099999999933,finish,1046.3999999999
298,5,170,10,picker-2,744.149999999933,finish,1027.64999999989
32,33,365,6,picker-1,757.049999999931,finish,1032.4499999999
231,37,18,1,picker-3,766.04999999993,finish,1005.74999999989
231,19,36,2,picker-3,766.04999999993,finish,1005.74999999989
80,49,25,9,picker-3,781.049999999927,finish,1091.39999999993
80,49,32,8,picker-3,781.049999999927,finish,1091.39999999993
71,-53,40,6,picker-2,803.099999999924,finish,1069.64999999992
71,-41,47,8,picker-2,803.099999999924,finish,1069.64999999992
288,22,7,6,picker-3,809.099999999923,finish,1063.79999999991
288,22,39,10,picker-3,809.099999999923,finish,1063.79999999991
228,22,1,8,picker-3,820.049999999921,finish,1137.14999999996
228,22,14,6,picker-3,820.049999999921,finish,1137.14999999996
160,22,75,8,picker-3,837.149999999919,finish,1153.49999999997
364,19,235,2,picker-3,851.099999999917,finish,1111.64999999994
364,57,7,7,picker-3,851.099999999917,finish,1111.64999999994
10,22,299,6,picker-3,876.149999999913,finish,1189.04999999999
263,56,37,12,picker-3,882.149999999912,finish,1175.69999999998
68,39,13,6,picker-1,884.099999999912,finish,1091.69999999993
68,-78,17,12,picker-1,884.099999999912,finish,1091.69999999993
349,-78,125,4,picker-1,885.149999999912,finish,1126.64999999995
349,-78,37,8,picker-1,885.149999999912,finish,1126.64999999995
8,39,168,6,picker-1,886.049999999911,finish,1137.74999999996
330,-41,4,6,picker-2,892.04999999991,finish,1134.89999999996
330,-41,43,6,picker-2,892.04999999991,finish,1134.89999999996
212,37,31,2,picker-3,898.04999999991,finish,1206.75
212,54,28,7,picker-3,898.04999999991,finish,1206.75
265,-41,4,6,picker-2,911.099999999908,finish,1155.44999999997
361,-53,173,1,picker-2,922.049999999906,finish,1144.49999999996
361,-94,259,4,picker-2,922.049999999906,finish,1144.49999999996
256,60,1,5,picker-2,929.099999999905,finish,1165.04999999998
255,-62,37,8,picker-3,937.049999999904,finish,1223.25000000001
13,-62,11,4,picker-3,938.099999999904,finish,1241.10000000002
143,5,483,4,picker-2,945.149999999902,finish,1213.95000000001
384,59,17,5,picker-2,964.0499999999,finish,1199.25
352,55,78,8,picker-1,967.049999999899,finish,1236.15000000002
196,62,493,5,picker-2,972.149999999898,finish,1230.15000000002
379,70,17,5,picker-1,986.099999999896,finish,1260.75000000003
379,70,44,10,picker-1,986.099999999896,finish,1260.75000000003
98,8,421,4,picker-1,987.149999999896,finish,1343.70000000008
98,8,380,8,picker-1,987.149999999896,finish,1343.70000000008
389,8,34,10,picker-1,988.049999999896,finish,1217.85000000001
142,70,93,9,picker-1,992.099999999895,finish,1300.35000000006
142,31,43,10,picker-1,992.099999999895,finish,1300.35000000006
142,31,40,6,picker-1,992.099999999895,finish,1300.35000000006
402,31,24,9,picker-1,1002.14999999989,finish,1373.4000000001
402,10,27,8,picker-1,1002.14999999989,finish,1373.4000000001
406,-70,39,12,picker-2,1003.04999999989,finish,1320.00000000007
406,-70,11,11,picker-2,1003.04999999989,finish,1320.00000000007
414,31,47,4,picker-1,1022.09999999989,finish,1323.00000000007
414,10,110,10,picker-1,1022.09999999989,finish,1323.00000000007
1,10,35,8,picker-1,1033.0499999999,finish,1389.75000000011
269,31,37,6,picker-1,1092.14999999993,finish,1419.30000000013
290,86,240,6,picker-3,1092.14999999993,finish,1302.00000000006
412,77,2,4,picker-3,1112.09999999994,finish,1336.80000000008
412,76,14,10,picker-3,1112.09999999994,finish,1336.80000000008
59,77,143,9,picker-3,1113.14999999994,finish,1376.4000000001
138,82,35,8,picker-1,1127.09999999995,finish,1405.95000000012
15,-92,110,6,picker-1,1138.04999999996,finish,1437.15000000014
15,67,33,3,picker-1,1138.04999999996,finish,1437.15000000014
26,61,6,8,picker-2,1145.09999999996,finish,1387.35000000011
26,81,40,6,picker-2,1145.09999999996,finish,1387.35000000011
128,68,39,10,picker-2,1156.04999999997,finish,1351.80000000009
64,68,113,6,picker-2,1157.09999999997,finish,1363.3500000001
358,68,166,1,picker-2,1158.14999999997,finish,1390.95000000011
268,75,18,2,picker-2,1166.09999999998,finish,1396.35000000012
326,74,71,6,picker-3,1176.14999999998,finish,1445.85000000015
344,66,197,8,picker-3,1190.09999999999,finish,1460.10000000015
152,-55,38,8,picker-2,1200.15,finish,1453.50000000015
152,-55,343,5,picker-2,1200.15,finish,1453.50000000015
152,-55,25,5,picker-2,1200.15,finish,1453.50000000015
205,-55,176,12,picker-2,1201.05,finish,1473.60000000016
257,-55,122,8,picker-2,1202.1,finish,1487.70000000017
288,69,44,5,picker-3,1207.05,finish,1497.30000000018
288,69,39,8,picker-3,1207.05,finish,1497.30000000018
135,92,240,10,picker-3,1208.1,finish,1514.40000000019
385,69,16,4,picker-3,1209.0,finish,1468.20000000016
285,-55,110,5,picker-2,1214.10000000001,finish,1497.15000000018
192,10,366,2,picker-1,1218.00000000001,finish,1478.55000000017
279,58,8,10,picker-2,1231.05000000002,finish,1532.4000000002
279,58,38,12,picker-2,1231.05000000002,finish,1532.4000000002
361,90,147,2,picker-1,1237.05000000002,finish,1483.65000000017
315,95,0,5,picker-3,1242.00000000002,finish,1545.60000000021
315,95,3,8,picker-3,1242.00000000002,finish,1545.60000000021
387,101,33,1,picker-1,1301.10000000006,finish,1520.25000000019
416,-86,86,4,picker-3,1303.05000000006,finish,1586.10000000023
312,91,173,9,picker-2,1321.05000000007,finish,1548.00000000021
409,-81,15,6,picker-3,1337.10000000008,finish,1578.00000000023
409,-81,239,6,picker-3,1337.10000000008,finish,1578.00000000023
360,11,181,4,picker-1,1344.00000000008,finish,1562.70000000022
134,58,319,7,picker-2,1352.10000000009,finish,1570.80000000022
267,91,46,2,picker-2,1364.1000000001,finish,1575.90000000023
263,100,37,6,picker-3,1377.0000000001,finish,1597.20000000024
282,99,2,4,picker-2,1388.10000000011,finish,1615.50000000025
282,114,35,12,picker-2,1388.10000000011,finish,1615.50000000025
88,99,22,2,picker-2,1391.10000000011,finish,1589.40000000023
88,94,32,4,picker-2,1391.10000000011,finish,1589.40000000023
164,29,122,2,picker-2,1397.10000000012,finish,1620.60000000025
314,116,37,7,picker-1,1406.10000000012,finish,1613.70000000025
403,78,5,8,picker-1,1420.05000000013,finish,1682.25000000029
395,78,62,6,picker-1,1421.10000000013,finish,1693.3500000003
353,78,15,3,picker-1,1422.00000000013,finish,1668.00000000028
388,88,49,10,picker-1,1438.05000000014,finish,1630.50000000026
96,115,289,5,picker-1,1439.10000000014,finish,1656.00000000027
0,120,38,12,picker-3,1446.00000000015,finish,1701.6000000003
321,38,19,1,picker-2,1454.10000000015,finish,1667.25000000028
188,20,100,6,picker-3,1461.00000000016,finish,1673.55000000028
394,87,90,5,picker-1,1479.00000000017,finish,1711.05000000031
200,18,447,4,picker-1,1484.10000000017,finish,1701.4500000003
4,113,36,10,picker-2,1498.05000000018,finish,1697.8500000003
386,113,23,1,picker-2,1499.10000000018,finish,1714.20000000031
13,112,11,6,picker-3,1499.10000000018,finish,1728.60000000032
57,103,9,10,picker-3,1515.00000000019,finish,1768.65000000034
57,103,27,8,picker-3,1515.00000000019,finish,1768.65000000034
161,124,5,8,picker-1,1521.00000000019,finish,1736.85000000032
214,96,100,4,picker-3,1546.05000000021,finish,1736.70000000032
137,80,30,6,picker-1,1563.00000000022,finish,1753.65000000033
352,117,30,8,picker-2,1571.10000000022,finish,1780.05000000035
106,53,365,4,picker-2,1576.05000000023,finish,1856.5500000004
106,53,10,8,picker-2,1576.05000000023,finish,1856.5500000004
354,125,15,11,picker-3,1579.05000000023,finish,1820.25000000037
384,102,17,7,picker-3,1587.00000000023,finish,1801.50000000036
71,102,259,3,picker-3,1588.05000000023,finish,1788.75000000035
373,83,397,10,picker-2,1590.00000000023,finish,1916.25000000043
34,109,468,8,picker-3,1598.10000000024,finish,1834.20000000038
266,46,111,7,picker-1,1614.00000000025,finish,1850.70000000039
173,1,19,6,picker-2,1616.10000000025,finish,1897.05000000042
173,122,19,6,picker-2,1616.10000000025,finish,1897.05000000042
173,122,2,12,picker-2,1616.10000000025,finish,1897.05000000042
198,1,167,12,picker-2,1617.00000000025,finish,1827.30000000038
198,122,19,5,picker-2,1617.00000000025,finish,1827.30000000038
131,1,209,3,picker-2,1618.05000000025,finish,1960.65000000046
131,122,340,4,picker-2,1618.05000000025,finish,1960.65000000046
49,1,183,3,picker-2,1619.10000000025,finish,1945.80000000045
245,50,19,7,picker-2,1621.05000000025,finish,1937.10000000044
245,50,40,4,picker-2,1621.05000000025,finish,1937.10000000044
162,84,57,11,picker-1,1631.10000000026,finish,1837.95000000038
297,121,44,5,picker-1,1657.05000000027,finish,1872.75000000041
297,121,12,4,picker-1,1657.05000000027,finish,1872.75000000041
55,50,34,4,picker-2,1668.00000000028,finish,1988.85000000048
55,123,29,2,picker-2,1668.00000000028,finish,1988.85000000048
55,123,40,10,picker-2,1668.00000000028,finish,1988.85000000048
387,131,13,10,picker-3,1674.00000000028,finish,1945.20000000045
170,-66,57,9,picker-1,1694.1000000003,finish,1893.90000000042
275,-66,58,7,picker-1,1695.0000000003,finish,1934.40000000044
174,123,18,6,picker-2,1698.0000000003,finish,2011.20000000049
174,123,448,6,picker-2,1698.0000000003,finish,2011.20000000049
289,-18,153,8,picker-1,1702.0500000003,finish,2001.00000000048
130,-18,87,4,picker-1,1703.1000000003,finish,1943.40000000045
145,32,15,4,picker-3,1703.1000000003,finish,1985.55000000047
145,32,40,8,picker-3,1703.1000000003,finish,1985.55000000047
337,32,53,5,picker-3,1704.0000000003,finish,1965.45000000046
151,93,30,11,picker-1,1712.10000000031,finish,1986.75000000047
151,93,9,9,picker-1,1712.10000000031,finish,1986.75000000047
326,93,0,7,picker-1,1713.00000000031,finish,2022.6000000005
326,93,46,6,picker-1,1713.00000000031,finish,2022.6000000005
196,132,130,2,picker-2,1715.10000000031,finish,2032.8000000005
285,35,259,8,picker-3,1729.05000000032,finish,2013.75000000049
285,35,31,6,picker-3,1729.05000000032,finish,2013.75000000049
35,35,112,6,picker-3,1730.10000000032,finish,2037.45000000051
393,93,47,4,picker-1,1737.00000000032,finish,2059.50000000052
393,119,40,6,picker-1,1737.00000000032,finish,2059.50000000052
149,85,53,10,picker-3,1738.05000000032,finish,2097.00000000054
316,93,54,10,picker-1,1754.10000000033,finish,2076.45000000053
6,85,1,6,picker-3,1769.10000000034,finish,2079.75000000053
6,41,1,6,picker-3,1769.10000000034,finish,2079.75000000053
6,41,55,4,picker-3,1769.10000000034,finish,2079.75000000053
6,41,15,6,picker-3,1769.10000000034,finish,2079.75000000053
308,-10,183,6,picker-2,1781.10000000035,finish,2073.00000000053
200,41,307,2,picker-3,1789.05000000035,finish,2102.10000000054
3,41,15,1,picker-3,1802.10000000036,finish,2147.40000000057
3,139,12,6,picker-3,1802.10000000036,finish,2147.40000000057
389,142,21,7,picker-3,1821.00000000037,finish,2133.30000000056
389,142,27,3,picker-3,1821.00000000037,finish,2133.30000000056
256,-10,1,3,picker-2,1828.05000000038,finish,2090.25000000054
258,141,1,8,picker-3,1835.10000000038,finish,2116.05000000055
368,134,16,4,picker-1,1838.10000000038,finish,2143.50000000057
368,137,21,3,picker-1,1838.10000000038,finish,2143.50000000057
330,119,71,6,picker-1,1851.00000000039,finish,2130.90000000056
132,-99,164,4,picker-2,1857.0000000004,finish,2151.60000000057
132,-99,39,8,picker-2,1857.0000000004,finish,2151.60000000057
142,137,159,6,picker-1,1873.05000000041,finish,2113.80000000055
142,65,0,4,picker-1,1873.05000000041,finish,2113.80000000055
293,65,59,6,picker-1,1894.05000000042,finish,2164.65000000058
259,-99,101,8,picker-2,1898.10000000042,finish,2129.85000000056
257,-99,490,6,picker-2,1917.00000000043,finish,2167.95000000058
283,140,190,6,picker-1,1935.00000000044,finish,2185.50000000059
224,73,85,4,picker-2,1938.00000000044,finish,2194.5000000006
147,140,85,5,picker-1,1944.00000000045,finish,2174.40000000059
192,73,185,4,picker-2,1946.10000000045,finish,2213.10000000061
8,158,1,3,picker-3,1946.10000000045,finish,2220.15000000062
366,52,50,9,picker-2,1961.10000000046,finish,2262.45000000064
366,156,39,12,picker-2,1961.10000000046,finish,2262.45000000064
29,97,6,9,picker-3,1986.00000000047,finish,2239.35000000063
384,147,2,2,picker-1,1987.05000000047,finish,2223.30000000062
32,97,168,8,picker-3,1987.05000000047,finish,2253.60000000064
161,156,6,9,picker-2,1989.00000000048,finish,2284.95000000066
129,133,3,10,picker-1,2002.05000000048,finish,2245.05000000063
51,52,126,6,picker-2,2012.10000000049,finish,2310.45000000067
51,106,48,8,picker-2,2012.10000000049,finish,2310.45000000067
66,133,52,6,picker-1,2023.0500000005,finish,2265.00000000064
315,106,36,4,picker-2,2033.1000000005,finish,2326.65000000068
315,51,86,4,picker-2,2033.1000000005,finish,2326.65000000068
162,150,57,6,picker-3,2038.05000000051,finish,2264.85000000064
320,160,187,4,picker-2,2074.05000000053,finish,2362.2000000007
354,163,142,3,picker-1,2077.05000000053,finish,2292.15000000066
278,51,101,2,picker-2,2091.00000000054,finish,2351.8500000007
278,168,45,12,picker-2,2091.00000000054,finish,2351.8500000007
0,145,27,9,picker-3,2098.05000000054,finish,2336.55000000069
6,173,1,8,picker-3,2117.10000000055,finish,2303.70000000067
128,106,381,3,picker-2,2130.00000000056,finish,2370.90000000071
135,174,3,10,picker-1,2131.05000000056,finish,2316.15000000067
200,164,69,12,picker-3,2134.05000000056,finish,2366.7000000007
400,172,2,10,picker-1,2144.10000000057,finish,2353.8000000007
357,104,405,2,picker-1,2145.00000000057,finish,2378.25000000071
282,144,32,9,picker-3,2148.00000000057,finish,2405.55000000073
282,144,2,2,picker-3,2148.00000000057,finish,2405.55000000073
282,175,19,6,picker-3,2148.00000000057,finish,2405.55000000073
133,144,12,6,picker-3,2149.05000000057,finish,2377.95000000071
324,129,480,11,picker-1,2165.10000000058,finish,2410.35000000073
125,154,34,7,picker-2,2168.10000000058,finish,2417.25000000074
125,154,16,9,picker-2,2168.10000000058,finish,2417.25000000074
393,154,124,8,picker-2,2169.00000000058,finish,2440.95000000075
207,-14,42,10,picker-1,2186.1000000006,finish,2442.45000000075
207,-14,15,10,picker-1,2186.1000000006,finish,2442.45000000075
73,-14,67,10,picker-1,2187.0000000006,finish,2459.55000000076
290,154,26,5,picker-2,2195.1000000006,finish,2427.00000000074
1,151,14,12,picker-2,2214.00000000061,finish,2461.05000000076
13,179,11,8,picker-3,2221.05000000062,finish,2464.95000000076
5,185,29,8,picker-1,2224.05000000062,finish,2473.80000000077
137,183,12,8,picker-3,2254.05000000064,finish,2480.70000000077
271,177,4,6,picker-3,2265.00000000064,finish,2523.6000000008
271,177,27,6,picker-3,2265.00000000064,finish,2523.6000000008
208,153,416,6,picker-1,2266.05000000064,finish,2484.90000000078
261,177,4,2,picker-3,2266.05000000064,finish,2494.95000000078
261,177,9,6,picker-3,2266.05000000064,finish,2494.95000000078
100,177,438,2,picker-3,2267.10000000064,finish,2528.8500000008
2,111,20,6,picker-2,2285.10000000066,finish,2520.7500000008
134,111,14,4,picker-2,2286.00000000066,finish,2529.0000000008
312,44,12,8,picker-1,2293.05000000066,finish,2549.40000000082
312,44,339,6,picker-1,2293.05000000066,finish,2549.40000000082
402,44,82,7,picker-1,2294.10000000066,finish,2578.80000000083
402,44,27,6,picker-1,2294.10000000066,finish,2578.80000000083
28,148,47,12,picker-3,2304.00000000067,finish,2587.05000000084
28,148,145,4,picker-3,2304.00000000067,finish,2587.05000000084
392,178,47,10,picker-2,2311.05000000067,finish,2545.95000000081
413,180,25,10,picker-1,2317.05000000067,finish,2616.15000000086
413,180,0,6,picker-1,2317.05000000067,finish,2616.15000000086
136,180,233,6,picker-1,2318.10000000068,finish,2590.05000000084
225,-3,51,10,picker-3,2337.00000000069,finish,2615.25000000086
416,-3,86,6,picker-3,2338.05000000069,finish,2598.30000000085
283,15,104,11,picker-2,2352.0000000007,finish,2613.75000000085
281,195,115,8,picker-2,2353.0500000007,finish,2583.60000000084
14,152,14,5,picker-1,2354.1000000007,finish,2637.75000000087
14,152,279,8,picker-1,2354.1000000007,finish,2637.75000000087
19,15,8,4,picker-2,2363.1000000007,finish,2677.05000000089
19,127,1,12,picker-2,2363.1000000007,finish,2677.05000000089
46,193,140,10,picker-3,2367.0000000007,finish,2656.65000000088
115,157,10,6,picker-2,2371.05000000071,finish,2650.80000000088
115,157,1,10,picker-2,2371.05000000071,finish,2650.80000000088
202,-3,145,6,picker-3,2378.10000000071,finish,2667.90000000089
313,152,24,4,picker-1,2379.00000000071,finish,2686.6500000009
313,152,4,6,picker-1,2379.00000000071,finish,2686.6500000009
239,197,24,10,picker-3,2406.00000000073,finish,2694.1500000009
239,30,1,6,picker-3,2406.00000000073,finish,2694.1500000009
112,152,4,4,picker-1,2411.10000000073,finish,2666.85000000089
112,167,2,4,picker-1,2411.10000000073,finish,2666.85000000089
112,202,2,10,picker-1,2411.10000000073,finish,2666.85000000089
275,127,0,6,picker-2,2418.00000000074,finish,2730.30000000093
275,157,8,7,picker-2,2418.00000000074,finish,2730.30000000093
31,127,41,6,picker-2,2428.05000000074,finish,2708.55000000091
31,157,99,4,picker-2,2428.05000000074,finish,2708.55000000091
266,157,259,8,picker-2,2441.10000000075,finish,2691.4500000009
272,167,280,2,picker-1,2443.05000000075,finish,2691.9000000009
386,107,30,10,picker-1,2460.00000000076,finish,2709.15000000091
84,15,19,3,picker-2,2462.10000000076,finish,2747.10000000094
84,206,43,3,picker-2,2462.10000000076,finish,2747.10000000094
188,30,328,8,picker-3,2465.10000000076,finish,2754.75000000094
188,203,7,4,picker-3,2465.10000000076,finish,2754.75000000094
315,192,0,8,picker-1,2474.10000000077,finish,2746.50000000093
