item_code,avg_affinity,max_affinity,total_demand
10002040001,1.6037907e-06,0.00037240167,493
10002045001,7.402501e-06,0.0011510596,845
10002046001,2.4273047e-06,0.00025391023,2658
10002051001,1.160187e-07,3.3854696e-05,45
10002069001,1.756209e-06,0.00018620084,176
10002071001,5.0093113e-06,0.00047396575,920
10002072001,2.0109962e-06,0.00033854696,193
10002073001,2.2066376e-06,0.00020312818,828
10002074001,3.2098635e-06,0.00037240167,350
10002078001,1.11468935e-07,3.3854696e-05,66
10002102001,6.71321e-06,0.0012864785,10434
10002899001,5.0047245e-08,1.6927348e-05,36
10002906001,3.2257908e-06,0.00032161962,754
10002907001,7.0589927e-06,0.00054167514,3450
10002911001,2.5023628e-08,1.6927348e-05,6
10002915001,3.776289e-07,0.000118491436,176
10002916001,1.4559211e-07,3.3854696e-05,146
10002917001,9.3042127e-07,0.00030469225,208
10002918001,1.046443e-07,3.3854696e-05,26
10002919001,2.502365e-07,3.3854696e-05,130
10002924001,1.3421771e-07,1.6927348e-05,4
10002942001,1.4377232e-06,0.00030469225,654
10002943001,2.459152e-06,0.0008125127,2598
10002944001,2.2111888e-06,0.0008125127,2826
10002990001,2.1156357e-07,5.0782044e-05,356
10002992001,7.3933957e-06,0.000727876,454
10010001001,9.099502e-09,1.6927348e-05,12
10010002001,1.6452012e-05,0.0014388246,19692
10010004001,9.195119e-06,0.001455752,11694
10010007001,1.13743816e-07,1.6927348e-05,36
10010009001,4.6179917e-07,6.770939e-05,184
10010012001,4.6179915e-07,5.0782044e-05,344
10010018001,0.0,0.0,528
10010019001,8.0530367e-07,8.463674e-05,492
10010023001,1.5924128e-08,1.6927348e-05,6
10010026001,2.0951675e-06,0.00013541878,1464
10010027001,0.0,0.0,912
10010035001,1.0496366e-05,0.0011849144,10938
10010042001,9.872928e-07,0.00013541878,372
10010043001,8.007541e-07,0.00016927348,408
10010044001,1.2284333e-07,1.6927348e-05,12
10011001001,5.748646e-06,0.0009140768,4866
10011003001,8.057671e-06,0.00062631187,2718
10011004001,2.2748773e-07,3.3854696e-05,156
10011007001,2.206631e-07,5.0782044e-05,101
10011008001,1.4081485e-06,0.00010156409,157
10011016001,5.905613e-06,0.0008463674,4482
10011021001,8.075786e-07,0.00020312818,654
10011023001,3.1256966e-06,0.0005755298,1584
10011028001,2.866344e-07,5.0782044e-05,72
10012002001,3.184825e-08,1.6927348e-05,34
10012004001,2.3363066e-06,0.0004908931,1766
10012006001,2.7048404e-06,0.00052474777,1218
10012008001,1.0691918e-07,5.0782044e-05,36
10012009001,1.9336456e-07,3.3854696e-05,10
10012011001,3.4328068e-06,0.00062631187,3456
10012899001,2.5160248e-06,0.00027083757,1872
10012907001,1.1783848e-06,0.00020312818,546
10013003001,7.2978405e-06,0.0009987135,4158
10013004001,9.099503e-08,5.0782044e-05,24
10013005001,4.1630424e-06,0.0009140768,4212
10013007001,1.7516552e-07,5.0782044e-05,210
10013011001,6.369649e-08,1.6927348e-05,12
10013012001,3.8491125e-06,0.0005755298,1776
10014001001,8.189552e-08,1.6927348e-05,6
10014005001,5.9146743e-08,1.6927348e-05,21
10014006001,7.052113e-08,3.3854696e-05,13
10014009001,2.5478737e-06,0.00022005552,2196
10014014001,2.7071036e-07,3.3854696e-05,156
10014018001,2.7298501e-08,1.6927348e-05,14
10014020001,2.2339368e-06,0.00023698287,1434
10014021001,2.9573375e-08,1.6927348e-05,14
10014023001,7.377473e-06,0.0008125127,4980
10014024001,6.0739035e-07,6.770939e-05,216
10014027001,6.824626e-09,1.6927348e-05,24
10014028001,5.650827e-06,0.0006770939,5892
10014029001,7.370579e-07,6.770939e-05,348
10014030001,6.051158e-07,0.000118491436,212
10014032001,2.354509e-06,0.000389329,1920
10014033001,3.9651313e-06,0.00079558534,3456
10014034001,8.599006e-07,8.463674e-05,306
10014037001,6.6426196e-07,6.770939e-05,75
10014041001,1.4331722e-07,3.3854696e-05,54
10014043001,0.0,0.0,12
10014044001,3.8672873e-08,1.6927348e-05,60
10014046001,0.0,0.0,12
10014051001,5.2322036e-07,6.770939e-05,2064
10014053001,2.2748752e-08,1.6927348e-05,42
10014055001,2.9573375e-08,1.6927348e-05,24
10014058001,7.734576e-08,3.3854696e-05,11
10014059001,1.00094546e-07,1.6927348e-05,42
10014062001,4.3222624e-08,1.6927348e-05,24
10014067001,1.9563943e-07,3.3854696e-05,156
10014069001,2.9573375e-08,1.6927348e-05,6
10014073001,1.7289065e-07,3.3854696e-05,114
10014074001,8.6672514e-07,8.463674e-05,360
10014075001,1.5924128e-08,1.6927348e-05,6
10014076001,2.41137e-07,3.3854696e-05,252
10014080001,9.89568e-07,0.00025391023,222
10014081001,8.644527e-08,3.3854696e-05,18
10014083001,2.6479697e-06,0.00037240167,384
10014086001,6.9156033e-07,5.0782044e-05,380
10014090001,8.678708e-06,0.0011002776,9186
10014092001,2.192989e-06,0.0004908931,287
10014097001,2.297626e-07,3.3854696e-05,36
10014101001,8.348774e-07,0.00010156409,318
10014103001,8.4170395e-08,3.3854696e-05,5
10014106001,1.2284333e-07,3.3854696e-05,144
10014109001,4.845477e-07,6.770939e-05,180
10014110001,4.0947747e-08,1.6927348e-05,15
10014111001,2.7526008e-07,3.3854696e-05,258
10014112001,0.0,0.0,12
10014113001,2.2248387e-06,0.00015234613,1506
10014117001,4.4132508e-07,8.463674e-05,340
10014119001,1.3194284e-07,3.3854696e-05,27
10014123001,6.1421616e-08,1.6927348e-05,6
10014126001,2.8208467e-07,3.3854696e-05,528
10014127001,1.1374377e-08,1.6927348e-05,3
10014130001,1.6151625e-07,3.3854696e-05,396
10014132001,1.979143e-07,3.3854696e-05,44
10014212001,7.962064e-08,3.3854696e-05,46
10014214001,1.1829357e-07,1.6927348e-05,25
10014898001,1.0464394e-06,0.00018620084,360
10014905001,5.232212e-08,3.3854696e-05,336
10015005001,2.9573375e-08,1.6927348e-05,20
10015007001,4.099348e-06,0.0006770939,7224
10015008001,1.1328862e-06,0.00016927348,151
10015010001,5.996612e-06,0.000727876,5766
10015011001,2.6525188e-06,0.00027083757,2184
10016002001,2.8208459e-07,5.0782044e-05,232
10016006001,2.5023628e-08,1.6927348e-05,12
10016011001,3.253071e-07,3.3854696e-05,276
10016014001,2.525114e-07,3.3854696e-05,1236
10016015001,1.9063551e-06,0.00032161962,2424
10016018001,0.0,0.0,24
10016020001,1.5127937e-06,0.00015234613,508
10016021001,6.1421616e-08,1.6927348e-05,48
10020002001,2.3044608e-06,0.00018620084,753
10020003001,2.5706115e-07,6.770939e-05,282
10020004001,2.042845e-06,0.00022005552,810
10020006001,2.9573375e-08,1.6927348e-05,6
10020007001,8.146384e-06,0.0007109486,10218
10020008001,7.9620406e-07,8.463674e-05,272
10020010001,6.1649007e-07,0.00010156409,100
10020011001,1.6674885e-06,0.00022005552,2640
10020012001,6.5288776e-07,6.770939e-05,282
10020015001,1.1283363e-06,0.00013541878,1092
10020016001,5.368696e-07,8.463674e-05,376
10020017001,6.824626e-09,1.6927348e-05,7
10020018001,4.802291e-06,0.00062631187,5190
10020019001,7.984793e-07,0.00022005552,294
10020020001,1.4809468e-06,0.00022005552,441
10020024001,1.296679e-06,0.00015234613,474
10020025001,1.0805634e-06,0.00015234613,354
10020027001,3.12115e-06,0.00027083757,2232
10020028001,4.3222624e-08,1.6927348e-05,72
10020029001,5.232212e-08,1.6927348e-05,6
10020030001,6.0284077e-07,8.463674e-05,168
10020032001,7.0521125e-08,3.3854696e-05,36
10020033001,1.6288154e-06,0.00020312818,1356
10020034001,1.3103279e-06,0.00013541878,456
10020036001,8.3942666e-07,0.00010156409,608
10020037001,2.7298501e-08,1.6927348e-05,90
10020038001,6.0511536e-07,8.463674e-05,270
10020039001,3.184825e-08,1.6927348e-05,18
10020040001,2.0018919e-07,3.3854696e-05,54
10020041001,3.676221e-06,0.00033854696,3042
10020042001,7.529821e-07,8.463674e-05,532
10020043001,1.3581014e-06,0.00016927348,405
10020046001,6.688123e-07,0.00010156409,228
10020093001,0.0,0.0,24
10020094001,2.5706115e-07,3.3854696e-05,120
10020101001,2.7071036e-07,3.3854696e-05,76
10020102001,1.3649252e-08,1.6927348e-05,4
10021001001,6.8519726e-06,0.0013372605,13992
10021003001,4.231264e-07,5.0782044e-05,252
10021005001,6.369649e-08,1.6927348e-05,372
10021006001,4.6476025e-06,0.00044011103,15940
10021007001,1.3740253e-06,0.00016927348,1301
10021008001,1.4707177e-05,0.001845081,28440
10021009001,8.940236e-07,0.00030469225,3120
10021010001,8.6672503e-07,0.00010156409,696
10021012001,2.5774436e-06,0.00037240167,5484
10021015001,1.1920337e-06,0.00018620084,1136
10021016001,5.2459027e-06,0.0005755298,6296
10021017001,2.090618e-06,0.00030469225,1624
10021018001,1.7289065e-07,5.0782044e-05,216
10021019001,2.450052e-06,0.000389329,2346
10021021001,1.7357346e-06,0.00018620084,1192
10021022001,2.0018918e-07,3.3854696e-05,348
10021023001,9.554479e-08,3.3854696e-05,144
10021025001,2.9043558e-05,0.0019297177,67734
10021026001,4.7511196e-05,0.0021159186,3859
10021027001,4.9160326e-06,0.0009817862,8016
10021034001,6.483379e-07,0.00013541878,655
10021035001,1.749165e-05,0.0020143543,3305
10021040001,5.4596995e-08,3.3854696e-05,114
10021042001,7.893795e-07,0.00027083757,528
10022003001,6.369649e-08,1.6927348e-05,96
10022004001,6.597137e-08,3.3854696e-05,174
10022006001,9.099502e-09,1.6927348e-05,288
10022007001,1.6970621e-06,0.0002877649,2454
10022008001,4.936471e-07,5.0782044e-05,968
10022009001,5.232212e-08,3.3854696e-05,9
10022010001,2.0701381e-07,5.0782044e-05,64
10022011001,1.1510857e-06,0.00013541878,114
10022012001,1.3876748e-07,3.3854696e-05,90
10022014001,3.0028363e-07,5.0782044e-05,48
10022015001,2.889093e-07,6.770939e-05,41
10022016001,1.7971529e-07,3.3854696e-05,164
10022020001,2.4796162e-07,3.3854696e-05,128
10022024001,1.0691917e-07,3.3854696e-05,66
10022030001,3.8809626e-06,0.00040625635,2004
10022908001,1.3876748e-07,3.3854696e-05,64
10022910001,4.5497497e-08,1.6927348e-05,40
10022915001,1.0464429e-07,3.3854696e-05,25
10022916001,1.979143e-07,3.3854696e-05,25
10022918001,0.0,0.0,4
10023002001,9.554479e-08,3.3854696e-05,31
10023003001,6.597137e-08,1.6927348e-05,36
10023004001,1.5924128e-08,1.6927348e-05,6
10023005001,1.8199003e-08,1.6927348e-05,26
10023008001,1.0236943e-07,3.3854696e-05,13
10023011001,6.597137e-08,3.3854696e-05,14
10023017001,6.824626e-09,1.6927348e-05,10
10023020001,1.9108968e-07,6.770939e-05,159
10023023001,0.0,0.0,3
10023025001,0.0,0.0,1
10023027001,1.7289065e-07,5.0782044e-05,61
10023029001,8.189552e-08,1.6927348e-05,12
10023031001,7.2796e-08,3.3854696e-05,8
10023032001,4.549751e-09,1.6927348e-05,4
10023035001,4.2540108e-07,8.463674e-05,296
10023037001,4.0947747e-08,1.6927348e-05,16
10023038001,5.7326736e-07,8.463674e-05,136
10023041001,2.616109e-07,3.3854696e-05,40
10023043001,1.5924128e-08,1.6927348e-05,1
10023044001,4.777237e-08,1.6927348e-05,13
10023049001,8.4170395e-08,1.6927348e-05,20
10023051001,5.4596995e-08,5.0782044e-05,15
10023054001,2.0473879e-08,1.6927348e-05,6
10023055001,9.099502e-09,1.6927348e-05,6
10023058001,4.549751e-09,1.6927348e-05,11
10023061001,7.962065e-08,6.770939e-05,18
10023063001,2.2748752e-08,1.6927348e-05,12
10023064001,2.7298501e-08,1.6927348e-05,4
10023066001,3.4123126e-08,1.6927348e-05,10
10023068001,2.5023628e-08,3.3854696e-05,7
10023073001,4.549751e-09,1.6927348e-05,26
10023075001,3.6398e-08,1.6927348e-05,2
10023078001,3.4123126e-08,1.6927348e-05,10
10023079001,0.0,0.0,6
10023080001,1.7289064e-07,6.770939e-05,76
10023083001,2.0246407e-07,3.3854696e-05,12
10023087001,0.0,0.0,4
10023093001,1.5469162e-07,1.6927348e-05,19
10023100001,0.0,0.0,3
10023102001,2.0473879e-08,1.6927348e-05,1
10023103001,3.8672873e-08,5.0782044e-05,14
10023104001,1.3649252e-08,1.6927348e-05,6
10023106001,3.639798e-07,5.0782044e-05,76
10023107001,9.7819665e-08,1.6927348e-05,10
10023110001,9.326991e-08,3.3854696e-05,13
10023114001,1.8199003e-08,6.770939e-05,20
10023124001,1.1374377e-08,3.3854696e-05,9
10023892001,7.734576e-08,3.3854696e-05,24
10023991001,1.00094546e-07,1.6927348e-05,7
10023998001,4.777237e-08,1.6927348e-05,5
10023999001,2.2748754e-09,1.6927348e-05,2
10024001001,3.7762894e-07,8.463674e-05,294
10024003001,3.457809e-07,6.770939e-05,77
10024004001,1.6288147e-06,0.00037240167,1056
10024005001,3.344066e-07,5.0782044e-05,210
10024006001,9.554479e-08,3.3854696e-05,18
10024007001,5.1071297e-06,0.00040625635,2928
10024010001,1.5014214e-06,0.00013541878,1134
10024011001,2.6911919e-06,0.0002877649,968
10024014001,8.576259e-07,0.00013541878,416
10024900001,1.0691918e-07,1.6927348e-05,42
10030001001,3.8672873e-08,1.6927348e-05,108
10030003001,8.226006e-06,0.00076173065,3380
10030005001,8.803743e-07,0.00010156409,483
10030007001,1.3171641e-05,0.0019127904,6520
10030008001,1.485496e-06,0.00016927348,1680
10030011001,4.424656e-06,0.00054167514,1760
10030012001,1.469574e-06,0.0004570384,583
10030013001,9.019935e-06,0.0011510596,7986
10030014001,4.1266467e-06,0.00044011103,1980
10030015001,2.6707148e-06,0.0004908931,796
10030016001,3.2690168e-06,0.0005924572,996
10030017001,6.6426196e-07,0.00010156409,221
10030018001,1.0805651e-06,0.0003554743,612
10030019001,3.685295e-07,5.0782044e-05,888
10030020001,2.2748752e-08,1.6927348e-05,135
10030021001,7.0065965e-07,0.00010156409,304
10030022001,1.4286238e-06,0.00015234613,948
10030023001,8.988102e-06,0.0010156409,623
10030030001,8.1212835e-07,0.00010156409,338
10030045001,2.0997184e-06,0.00027083757,588
10030046001,2.4955525e-06,0.00037240167,1740
10030048001,1.275988e-05,0.0017773715,6696
10030049001,1.1055871e-06,0.00027083757,508
10031001001,1.610395e-05,0.0020143543,17628
10031003001,9.554479e-08,5.0782044e-05,121
10031004001,2.5546958e-06,0.00030469225,2052
10031005001,1.473448e-05,0.0021159186,18456
10031006001,4.777237e-08,1.6927348e-05,28
10031007001,2.7753633e-06,0.00033854696,972
10031009001,1.979143e-07,3.3854696e-05,92
10031011001,1.1237868e-06,0.00013541878,774
10031012001,1.4081496e-06,0.00015234613,984
10031013001,2.0085008e-05,0.002048209,13608
10031015001,4.777237e-08,1.6927348e-05,174
10031016001,4.08342e-06,0.0006770939,4158
10031017001,2.2521372e-06,0.000389329,4320
10031019001,2.040571e-06,0.00023698287,1016
10031021001,1.3876748e-07,3.3854696e-05,18
10031022001,1.046443e-07,1.6927348e-05,108
10031023001,4.9137225e-07,5.0782044e-05,216
10031025001,2.679818e-06,0.0002877649,2548
10031026001,1.5924138e-07,3.3854696e-05,180
10031030001,4.0947747e-08,1.6927348e-05,28
10031031001,7.5571897e-06,0.00074480334,5819
10031033001,5.8919686e-06,0.0009817862,4584
10031899001,2.8890926e-07,3.3854696e-05,19
10031901001,1.4013244e-06,0.00015234613,1475
10031902001,2.2020915e-06,0.0002877649,1252
10031909001,6.824626e-09,1.6927348e-05,24
10031910001,7.491217e-06,0.001218769,10200
10031911001,2.5433249e-06,0.00030469225,4770
10031916001,5.7531965e-06,0.000778658,338
10032001001,1.0236942e-07,5.0782044e-05,732
10032003001,5.143526e-06,0.00062631187,3270
10032004001,1.7061578e-07,5.0782044e-05,144
10032005001,5.4596995e-08,1.6927348e-05,6
10032006001,1.5428308e-05,0.0013541878,19758
10032007001,2.297626e-07,5.0782044e-05,32
10032008001,9.331603e-06,0.002048209,8712
10032010001,1.2391344e-05,0.0013541878,11448
10032011001,3.4623722e-06,0.0007109486,2472
10032013001,1.9338853e-05,0.0021328458,12210
10032014001,1.485498e-06,0.000118491436,1212
10032015001,1.6538369e-06,0.000118491436,924
10032016001,1.5853726e-05,0.0021159186,17802
10032019001,5.214044e-06,0.0008294401,6444
10032020001,4.092525e-06,0.00030469225,1032
10032023001,2.1156357e-07,3.3854696e-05,186
10032046001,2.3067364e-06,0.0004231837,2070
10032047001,1.48664e-05,0.0014726793,13656
10032048001,5.68718e-07,6.770939e-05,224
10032049001,5.737276e-06,0.0006770939,3000
10032052001,2.5706112e-07,5.0782044e-05,180
10032054001,2.3203748e-07,3.3854696e-05,66
10032055001,4.342762e-06,0.00030469225,1818
10032059001,4.0037756e-07,6.770939e-05,196
10032064001,3.4350833e-06,0.0006093845,3234
10032081001,3.2985687e-07,5.0782044e-05,104
10033001001,6.983851e-07,8.463674e-05,1320
10033002001,3.9810277e-07,5.0782044e-05,176
10033003001,2.0587697e-06,0.00023698287,692
10033004001,1.3676667e-05,0.0018620082,13770
10033005001,6.829221e-06,0.0010664229,4848
10033006001,9.4407073e-07,0.0002877649,989
10033010001,1.4536479e-06,0.0008463674,1666
10033011001,4.9342366e-06,0.00076173065,2412
10033012001,1.2307071e-06,0.00015234613,324
10033013001,5.7873235e-06,0.00052474777,5812
10033014001,3.2166918e-06,0.0002877649,1480
10033015001,8.740129e-06,0.0008463674,5124
10033016001,1.6060669e-06,0.00027083757,1313
10033017001,5.505185e-07,0.00015234613,387
10033018001,1.6063026e-05,0.0019127904,12764
10033019001,2.4637015e-06,0.00020312818,1317
10033020001,1.1874833e-06,0.00020312818,632
10033022001,2.8663428e-07,8.463674e-05,157
10033023001,5.4596995e-08,1.6927348e-05,336
10033025001,1.7016178e-05,0.0015911707,13962
10033026001,6.119402e-07,8.463674e-05,643
10033027001,2.6411462e-06,0.00032161962,800
10033028001,2.306734e-06,0.00033854696,2396
10033029001,2.2748752e-08,1.6927348e-05,144
10033030001,6.7086585e-06,0.001608098,3288
10033031001,5.573434e-07,6.770939e-05,100
10033033001,2.0018919e-07,3.3854696e-05,56
10033034001,4.686236e-07,6.770939e-05,1594
10033037001,1.15701e-05,0.001557316,16560
10033038001,1.4809464e-06,0.00015234613,603
10033041001,7.4480045e-06,0.0005586025,6474
10033043001,3.0442648e-05,0.0017604441,9860
10033044001,3.1029501e-06,0.00044011103,587
10033046001,2.2544098e-06,0.00025391023,672
10033048001,5.3231986e-07,6.770939e-05,136
10033049001,1.6674883e-06,0.00032161962,536
10033050001,6.5653367e-06,0.0013034059,3868
10033052001,5.232212e-08,1.6927348e-05,8
10033053001,7.962046e-07,0.00023698287,991
10033054001,5.6804024e-06,0.0015911707,2988
10033056001,2.2885336e-06,0.00030469225,1936
10033057001,7.759662e-06,0.0006093845,6152
10033062001,5.9146743e-08,1.6927348e-05,8
10033064001,1.2985083e-05,0.0015911707,8016
10033065001,1.1533604e-06,0.00018620084,1349
10033066001,4.674897e-06,0.00062631187,2680
10033068001,4.8250367e-06,0.001218769,7680
10033070001,3.862762e-06,0.001845081,4132
10033073001,2.0473894e-07,3.3854696e-05,495
10033074001,8.790186e-06,0.0008463674,4016
10033075001,3.114323e-06,0.0004570384,990
10033082001,2.1793392e-06,0.00037240167,1332
10034002001,6.4606314e-07,6.770939e-05,136
10034003001,8.066762e-06,0.0012356964,8508
10034004001,7.441165e-06,0.001167987,5100
10034006001,1.569665e-07,3.3854696e-05,32
10034007001,1.2466319e-06,0.00010156409,260
10034011001,6.2673225e-06,0.00096485886,5022
10034012001,7.734556e-07,0.00010156409,256
10034013001,4.5497436e-07,3.3854696e-05,294
10034014001,5.487035e-06,0.0004570384,4326
10034015001,4.8227275e-07,6.770939e-05,138
10034016001,1.0145915e-06,0.00018620084,860
10034017001,4.4360318e-06,0.0006770939,3606
10034018001,1.6379113e-07,5.0782044e-05,14
10034019001,1.5630769e-05,0.0018281536,14334
10034020001,1.7584854e-06,0.000118491436,1824
10034022001,1.0236942e-07,5.0782044e-05,192
10034023001,5.5506837e-07,0.00010156409,444
10034024001,2.0701439e-06,0.00030469225,1746
10034025001,9.602316e-06,0.0014896067,10488
10034026001,1.2284333e-07,3.3854696e-05,216
10034027001,4.383709e-06,0.0004570384,2490
10034031001,1.273931e-07,5.0782044e-05,120
10034032001,7.052097e-07,6.770939e-05,294
10034033001,9.690947e-07,0.00018620084,460
10034036001,8.005347e-06,0.0012526237,6762
10034039001,3.4760285e-06,0.0002877649,2004
10034040001,2.59336e-07,5.0782044e-05,80
10034041001,4.777237e-08,1.6927348e-05,144
10034042001,1.6870583e-05,0.0018620082,17838
10034043001,3.6852956e-07,5.0782044e-05,116
10034044001,1.5924128e-08,1.6927348e-05,12
10034045001,4.6862363e-07,5.0782044e-05,204
10034046001,6.0056556e-07,0.00015234613,235
10034047001,7.0521125e-08,3.3854696e-05,12
10034049001,2.889093e-07,3.3854696e-05,30
10034050001,2.309008e-06,0.00030469225,2100
10034057001,3.207574e-07,6.770939e-05,42
10034999001,5.800975e-06,0.0007109486,5724
10035001001,1.9427507e-06,0.00020312818,710
10035002001,3.2417186e-06,0.00044011103,758
10035003001,8.03029e-07,0.00010156409,346
10035006001,2.2475863e-06,0.00016927348,1380
10035010001,1.9927982e-06,0.00015234613,652
10035011001,2.0018913e-07,3.3854696e-05,128
10035012001,2.1224675e-06,0.00023698287,1496
10035013001,1.7198122e-06,0.00018620084,952
10035015001,7.584486e-06,0.0008294401,4236
10035017001,3.5875032e-06,0.0002877649,1808
10035021001,3.1188733e-06,0.00032161962,9296
10035024001,7.2796006e-08,1.6927348e-05,228
10035027001,1.4104235e-07,3.3854696e-05,24
10035028001,3.5260769e-06,0.0004570384,2520
10035033001,9.099503e-08,3.3854696e-05,8
10035034001,7.882496e-06,0.001167987,10914
10035035001,1.7189073e-05,0.0021159186,22806
10035036001,5.0274656e-07,6.770939e-05,252
10035037001,2.1383846e-07,3.3854696e-05,5
10035038001,9.099503e-08,3.3854696e-05,8
10035041001,3.4123126e-08,1.6927348e-05,138
10035046001,1.3194284e-07,3.3854696e-05,36
10035051001,1.1374377e-08,3.3854696e-05,42
10035052001,4.3222624e-08,3.3854696e-05,36
10040001001,9.099502e-09,1.6927348e-05,84
10040002001,2.1838821e-07,3.3854696e-05,1314
10040003001,1.228433e-06,0.0004570384,5136
10040004001,3.007408e-06,0.0018620082,1132
10040005001,1.6583894e-06,0.00033854696,8760
10040008001,8.371516e-07,0.0002877649,1950
10040009001,6.460628e-07,0.00020312818,1728
10040010001,8.576254e-07,0.00013541878,2316
10040011001,1.4559213e-07,0.00010156409,580
10040012001,2.2748754e-09,1.6927348e-05,72
10040013001,7.4615735e-07,0.00010156409,2496
10040014001,4.0947747e-08,1.6927348e-05,204
10040015001,0.0,0.0,96
10040016001,2.479616e-07,5.0782044e-05,1080
10040017001,2.5023628e-08,3.3854696e-05,18
10040018001,3.4805564e-07,0.00020312818,696
10040019001,9.349722e-07,0.00086329476,384
10040020001,7.66631e-07,0.00040625635,2911
10040021001,9.326991e-08,5.0782044e-05,246
10040022001,2.7753495e-07,0.000118491436,1880
10040023001,1.5787674e-06,0.00015234613,3968
10040024001,3.4123126e-08,1.6927348e-05,36
10040025001,2.5456018e-06,0.0018620082,1017
10040026001,1.9291078e-06,0.001455752,930
10040027001,4.5042466e-07,8.463674e-05,2010
10040028001,1.6151621e-07,0.000118491436,66
10040031001,0.0,0.0,108
10040032001,1.1010377e-06,0.00016927348,5034
10040033001,6.460631e-07,0.00027083757,992
10040034001,8.4170395e-08,3.3854696e-05,324
10040035001,2.2976259e-07,0.00010156409,285
10040037001,8.690007e-07,0.000727876,248
10040038001,1.6151625e-07,6.770939e-05,280
10040039001,3.921919e-06,0.0015403887,1658
10040040001,7.052102e-07,0.00066016655,268
10040041001,7.98479e-07,0.00016927348,3072
10040042001,8.9402363e-07,0.000389329,326
10040044001,3.6398e-08,5.0782044e-05,102
10040048001,7.2796006e-08,3.3854696e-05,2769
10040049001,1.4127031e-06,0.0012695511,488
10040050001,2.1611335e-07,5.0782044e-05,456
10040056001,8.189553e-08,5.0782044e-05,144
10040058001,7.006597e-07,0.00013541878,2658
10040062001,2.0951743e-06,0.0009987135,7800
10040063001,2.468258e-06,0.0009987135,15408
10040066001,3.4350586e-07,0.000118491436,2300
10040069001,2.2748752e-08,1.6927348e-05,24
10040071001,5.4596995e-08,1.6927348e-05,620
10040072001,1.5924128e-08,1.6927348e-05,24
10040078001,1.8199003e-08,1.6927348e-05,20
10040079001,6.710874e-07,0.00052474777,330
10040080001,6.824626e-09,1.6927348e-05,20
10040081001,4.936472e-07,0.00033854696,1620
10040082001,1.5924128e-08,3.3854696e-05,588
10040089001,4.549751e-09,1.6927348e-05,20
10040094001,1.0782895e-06,0.0010833503,456
10040111001,2.2748769e-07,0.00010156409,948
10041001001,2.5023628e-08,3.3854696e-05,96
10041002001,5.66443e-07,8.463674e-05,1497
10041003001,1.47867e-07,6.770939e-05,732
10041004001,1.0487145e-06,0.000118491436,1012
10041005001,4.0947747e-08,3.3854696e-05,6
