order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
31,17,1,422,9,-1,99999,-1,-1,-3,-1,1,240
32,17,1,0,9,-1,99999,-1,-1,-3,-1,1,240
33,17,1,5,5,-1,99999,-1,-1,-3,-1,1,240
34,17,1,86,9,-1,99999,-1,-1,-3,-1,1,240
35,18,1,41,8,-1,99999,-1,-1,-3,-1,1,240
36,19,1,268,8,-1,99999,-1,-1,-3,-1,1,300
37,19,1,92,11,-1,99999,-1,-1,-3,-1,1,300
38,20,1,48,6,-1,99999,-1,-1,-3,-1,1,300
39,20,1,57,8,-1,99999,-1,-1,-3,-1,1,300
40,21,1,8,7,-1,99999,-1,-1,-3,-1,1,300
41,22,1,156,4,-1,99999,-1,-1,-3,-1,1,360
42,23,1,69,12,-1,99999,-1,-1,-3,-1,1,360
43,23,1,0,12,-1,99999,-1,-1,-3,-1,1,360
44,23,1,28,8,-1,99999,-1,-1,-3,-1,1,360
45,24,1,188,6,-1,99999,-1,-1,-3,-1,1,360
46,24,1,21,4,-1,99999,-1,-1,-3,-1,1,360
47,24,1,18,10,-1,99999,-1,-1,-3,-1,1,360
48,25,1,31,4,-1,99999,-1,-1,-3,-1,1,360
49,25,1,38,6,-1,99999,-1,-1,-3,-1,1,360
50,25,1,157,3,-1,99999,-1,-1,-3,-1,1,360
51,25,1,16,8,-1,99999,-1,-1,-3,-1,1,360
52,25,1,19,8,-1,99999,-1,-1,-3,-1,1,360
53,26,1,477,6,-1,99999,-1,-1,-3,-1,1,420
54,26,1,197,12,-1,99999,-1,-1,-3,-1,1,420
55,26,1,177,8,-1,99999,-1,-1,-3,-1,1,420
56,26,1,128,5,-1,99999,-1,-1,-3,-1,1,420
57,27,1,21,12,-1,99999,-1,-1,-3,-1,1,420
58,27,1,46,1,-1,99999,-1,-1,-3,-1,1,420
59,27,1,183,7,-1,99999,-1,-1,-3,-1,1,420
60,28,1,159,10,-1,99999,-1,-1,-3,-1,1,420
61,29,1,12,8,-1,99999,-1,-1,-3,-1,1,480
62,29,1,369,9,-1,99999,-1,-1,-3,-1,1,480
63,30,1,40,10,-1,99999,-1,-1,-3,-1,1,480
64,31,1,28,2,-1,99999,-1,-1,-3,-1,1,480
65,31,1,57,10,-1,99999,-1,-1,-3,-1,1,480
66,32,1,53,10,-1,99999,-1,-1,-3,-1,1,480
67,32,1,30,3,-1,99999,-1,-1,-3,-1,1,480
68,33,1,55,7,-1,99999,-1,-1,-3,-1,1,540
69,34,1,2,8,-1,99999,-1,-1,-3,-1,1,540
70,35,1,32,10,-1,99999,-1,-1,-3,-1,1,600
71,36,1,89,5,-1,99999,-1,-1,-3,-1,1,600
72,36,1,168,10,-1,99999,-1,-1,-3,-1,1,600
73,37,1,1,8,-1,99999,-1,-1,-3,-1,1,600
74,38,1,81,2,-1,99999,-1,-1,-3,-1,1,600
75,38,1,181,7,-1,99999,-1,-1,-3,-1,1,600
76,39,1,31,1,-1,99999,-1,-1,-3,-1,1,600
77,40,1,240,9,-1,99999,-1,-1,-3,-1,1,660
78,40,1,23,9,-1,99999,-1,-1,-3,-1,1,660
79,41,1,172,7,-1,99999,-1,-1,-3,-1,1,660
80,41,1,2,11,-1,99999,-1,-1,-3,-1,1,660
81,42,1,58,6,-1,99999,-1,-1,-3,-1,1,660
82,43,1,96,5,-1,99999,-1,-1,-3,-1,1,720
83,43,1,13,10,-1,99999,-1,-1,-3,-1,1,720
84,44,1,216,10,-1,99999,-1,-1,-3,-1,1,720
85,44,1,46,7,-1,99999,-1,-1,-3,-1,1,720
86,44,1,20,9,-1,99999,-1,-1,-3,-1,1,720
87,45,1,4,7,-1,99999,-1,-1,-3,-1,1,720
88,45,1,283,6,-1,99999,-1,-1,-3,-1,1,720
89,46,1,24,1,-1,99999,-1,-1,-3,-1,1,720
90,46,1,295,12,-1,99999,-1,-1,-3,-1,1,720
91,47,1,88,9,-1,99999,-1,-1,-3,-1,1,720
92,48,1,359,8,-1,99999,-1,-1,-3,-1,1,720
93,48,1,123,12,-1,99999,-1,-1,-3,-1,1,720
94,49,1,39,7,-1,99999,-1,-1,-3,-1,1,780
95,50,1,203,4,-1,99999,-1,-1,-3,-1,1,780
96,51,1,197,11,-1,99999,-1,-1,-3,-1,1,780
97,52,1,299,10,-1,99999,-1,-1,-3,-1,1,780
98,53,1,48,8,-1,99999,-1,-1,-3,-1,1,780
99,53,1,103,3,-1,99999,-1,-1,-3,-1,1,780
100,54,1,175,6,-1,99999,-1,-1,-3,-1,1,840
101,54,1,37,6,-1,99999,-1,-1,-3,-1,1,840
102,55,1,379,2,-1,99999,-1,-1,-3,-1,1,840
103,55,1,43,8,-1,99999,-1,-1,-3,-1,1,840
104,56,1,75,9,-1,99999,-1,-1,-3,-1,1,840
105,56,1,47,7,-1,99999,-1,-1,-3,-1,1,840
106,56,1,105,9,-1,99999,-1,-1,-3,-1,1,840
107,57,1,69,2,-1,99999,-1,-1,-3,-1,1,840
108,58,1,26,10,-1,99999,-1,-1,-3,-1,1,900
109,58,1,98,12,-1,99999,-1,-1,-3,-1,1,900
110,58,1,4,3,-1,99999,-1,-1,-3,-1,1,900
111,59,1,189,1,-1,99999,-1,-1,-3,-1,1,900
112,60,1,63,8,-1,99999,-1,-1,-3,-1,1,900
113,60,1,8,8,-1,99999,-1,-1,-3,-1,1,900
114,60,1,4,9,-1,99999,-1,-1,-3,-1,1,900
115,61,1,0,7,-1,99999,-1,-1,-3,-1,1,900
116,62,1,10,10,-1,99999,-1,-1,-3,-1,1,900
117,62,1,49,4,-1,99999,-1,-1,-3,-1,1,900
118,62,1,183,3,-1,99999,-1,-1,-3,-1,1,900
119,63,1,43,6,-1,99999,-1,-1,-3,-1,1,960
120,63,1,41,2,-1,99999,-1,-1,-3,-1,1,960
121,63,1,72,5,-1,99999,-1,-1,-3,-1,1,960
122,63,1,25,2,-1,99999,-1,-1,-3,-1,1,960
123,63,1,2,4,-1,99999,-1,-1,-3,-1,1,960
124,63,1,8,3,-1,99999,-1,-1,-3,-1,1,960
125,63,1,17,9,-1,99999,-1,-1,-3,-1,1,960
126,64,1,5,6,-1,99999,-1,-1,-3,-1,1,960
127,65,1,11,11,-1,99999,-1,-1,-3,-1,1,960
128,65,1,348,4,-1,99999,-1,-1,-3,-1,1,960
129,65,1,399,6,-1,99999,-1,-1,-3,-1,1,960
130,66,1,10,6,-1,99999,-1,-1,-3,-1,1,960
131,66,1,1,4,-1,99999,-1,-1,-3,-1,1,960
132,66,1,9,6,-1,99999,-1,-1,-3,-1,1,960
133,66,1,30,4,-1,99999,-1,-1,-3,-1,1,960
134,66,1,6,8,-1,99999,-1,-1,-3,-1,1,960
135,67,1,11,10,-1,99999,-1,-1,-3,-1,1,960
136,67,1,8,12,-1,99999,-1,-1,-3,-1,1,960
137,68,1,279,7,-1,99999,-1,-1,-3,-1,1,960
138,68,1,22,6,-1,99999,-1,-1,-3,-1,1,960
139,69,1,28,2,-1,99999,-1,-1,-3,-1,1,960
140,70,1,27,4,-1,99999,-1,-1,-3,-1,1,1020
141,71,1,4,4,-1,99999,-1,-1,-3,-1,1,1020
142,72,1,114,7,-1,99999,-1,-1,-3,-1,1,1020
143,73,1,131,4,-1,99999,-1,-1,-3,-1,1,1020
144,74,1,0,5,-1,99999,-1,-1,-3,-1,1,1020
145,75,1,24,8,-1,99999,-1,-1,-3,-1,1,1020
146,76,1,354,4,-1,99999,-1,-1,-3,-1,1,1080
147,76,1,7,6,-1,99999,-1,-1,-3,-1,1,1080
148,77,1,33,7,-1,99999,-1,-1,-3,-1,1,1080
149,78,1,111,7,-1,99999,-1,-1,-3,-1,1,1080
150,78,1,14,6,-1,99999,-1,-1,-3,-1,1,1080
151,78,1,20,6,-1,99999,-1,-1,-3,-1,1,1080
152,79,1,12,10,-1,99999,-1,-1,-3,-1,1,1080
153,80,1,34,10,-1,99999,-1,-1,-3,-1,1,1080
154,80,1,7,3,-1,99999,-1,-1,-3,-1,1,1080
155,80,1,397,4,-1,99999,-1,-1,-3,-1,1,1080
156,81,1,67,6,-1,99999,-1,-1,-3,-1,1,1140
157,81,1,19,3,-1,99999,-1,-1,-3,-1,1,1140
158,82,1,13,7,-1,99999,-1,-1,-3,-1,1,1140
159,83,1,21,6,-1,99999,-1,-1,-3,-1,1,1140
160,83,1,30,8,-1,99999,-1,-1,-3,-1,1,1140
161,83,1,2,7,-1,99999,-1,-1,-3,-1,1,1140
162,84,1,24,8,-1,99999,-1,-1,-3,-1,1,1140
163,85,1,22,3,-1,99999,-1,-1,-3,-1,1,1140
164,85,1,123,10,-1,99999,-1,-1,-3,-1,1,1140
165,86,1,15,12,-1,99999,-1,-1,-3,-1,1,1200
166,87,1,0,4,-1,99999,-1,-1,-3,-1,1,1200
167,88,1,133,8,-1,99999,-1,-1,-3,-1,1,1200
168,88,1,48,10,-1,99999,-1,-1,-3,-1,1,1200
169,89,1,4,6,-1,99999,-1,-1,-3,-1,1,1200
170,89,1,2,2,-1,99999,-1,-1,-3,-1,1,1200
171,89,1,12,10,-1,99999,-1,-1,-3,-1,1,1200
172,90,1,1,5,-1,99999,-1,-1,-3,-1,1,1200
173,90,1,100,8,-1,99999,-1,-1,-3,-1,1,1200
174,91,1,126,10,-1,99999,-1,-1,-3,-1,1,1200
175,92,1,125,6,-1,99999,-1,-1,-3,-1,1,1260
176,92,1,87,7,-1,99999,-1,-1,-3,-1,1,1260
177,93,1,6,1,-1,99999,-1,-1,-3,-1,1,1260
178,93,1,28,6,-1,99999,-1,-1,-3,-1,1,1260
179,93,1,146,4,-1,99999,-1,-1,-3,-1,1,1260
180,94,1,13,5,-1,99999,-1,-1,-3,-1,1,1260
181,95,1,219,5,-1,99999,-1,-1,-3,-1,1,1260
182,96,1,128,5,-1,99999,-1,-1,-3,-1,1,1320
183,96,1,74,6,-1,99999,-1,-1,-3,-1,1,1320
184,97,1,9,8,-1,99999,-1,-1,-3,-1,1,1320
185,97,1,395,11,-1,99999,-1,-1,-3,-1,1,1320
186,97,1,25,7,-1,99999,-1,-1,-3,-1,1,1320
187,98,1,23,1,-1,99999,-1,-1,-3,-1,1,1320
188,99,1,192,8,-1,99999,-1,-1,-3,-1,1,1320
189,100,1,176,10,-1,99999,-1,-1,-3,-1,1,1380
190,100,1,337,6,-1,99999,-1,-1,-3,-1,1,1380
191,100,1,11,2,-1,99999,-1,-1,-3,-1,1,1380
192,100,1,109,10,-1,99999,-1,-1,-3,-1,1,1380
193,100,1,23,12,-1,99999,-1,-1,-3,-1,1,1380
194,101,1,10,9,-1,99999,-1,-1,-3,-1,1,1380
195,101,1,88,4,-1,99999,-1,-1,-3,-1,1,1380
196,101,1,0,12,-1,99999,-1,-1,-3,-1,1,1380
197,102,1,361,7,-1,99999,-1,-1,-3,-1,1,1380
198,102,1,39,2,-1,99999,-1,-1,-3,-1,1,1380
199,103,1,93,6,-1,99999,-1,-1,-3,-1,1,1380
200,103,1,27,9,-1,99999,-1,-1,-3,-1,1,1380
201,104,1,110,10,-1,99999,-1,-1,-3,-1,1,1380
202,105,1,25,10,-1,99999,-1,-1,-3,-1,1,1440
203,105,1,11,7,-1,99999,-1,-1,-3,-1,1,1440
204,106,1,73,5,-1,99999,-1,-1,-3,-1,1,1440
205,106,1,39,8,-1,99999,-1,-1,-3,-1,1,1440
206,106,1,0,6,-1,99999,-1,-1,-3,-1,1,1440
207,107,1,439,4,-1,99999,-1,-1,-3,-1,1,1440
208,107,1,1,8,-1,99999,-1,-1,-3,-1,1,1440
209,108,1,47,10,-1,99999,-1,-1,-3,-1,1,1440
210,108,1,388,2,-1,99999,-1,-1,-3,-1,1,1440
211,108,1,335,4,-1,99999,-1,-1,-3,-1,1,1440
212,108,1,219,10,-1,99999,-1,-1,-3,-1,1,1440
213,108,1,39,6,-1,99999,-1,-1,-3,-1,1,1440
214,109,1,75,8,-1,99999,-1,-1,-3,-1,1,1500
215,110,1,39,6,-1,99999,-1,-1,-3,-1,1,1500
216,111,1,380,6,-1,99999,-1,-1,-3,-1,1,1500
217,111,1,181,5,-1,99999,-1,-1,-3,-1,1,1500
218,111,1,151,11,-1,99999,-1,-1,-3,-1,1,1500
219,111,1,311,6,-1,99999,-1,-1,-3,-1,1,1500
220,112,1,42,6,-1,99999,-1,-1,-3,-1,1,1500
221,113,1,0,5,-1,99999,-1,-1,-3,-1,1,1500
222,114,1,257,9,-1,99999,-1,-1,-3,-1,1,1560
223,115,1,1,5,-1,99999,-1,-1,-3,-1,1,1620
224,116,1,32,6,-1,99999,-1,-1,-3,-1,1,1620
225,117,1,0,6,-1,99999,-1,-1,-3,-1,1,1620
226,117,1,329,4,-1,99999,-1,-1,-3,-1,1,1620
227,117,1,115,6,-1,99999,-1,-1,-3,-1,1,1620
228,118,1,142,6,-1,99999,-1,-1,-3,-1,1,1680
229,119,1,179,4,-1,99999,-1,-1,-3,-1,1,1680
230,120,1,1,4,-1,99999,-1,-1,-3,-1,1,1740
231,121,1,8,9,-1,99999,-1,-1,-3,-1,1,1740
232,122,1,20,1,-1,99999,-1,-1,-3,-1,1,1740
233,122,1,19,7,-1,99999,-1,-1,-3,-1,1,1740
234,123,1,424,5,-1,99999,-1,-1,-3,-1,1,1740
235,123,1,255,2,-1,99999,-1,-1,-3,-1,1,1740
236,123,1,278,9,-1,99999,-1,-1,-3,-1,1,1740
237,124,1,377,6,-1,99999,-1,-1,-3,-1,1,1740
238,124,1,357,6,-1,99999,-1,-1,-3,-1,1,1740
239,125,1,108,8,-1,99999,-1,-1,-3,-1,1,1800
240,125,1,259,6,-1,99999,-1,-1,-3,-1,1,1800
241,125,1,162,1,-1,99999,-1,-1,-3,-1,1,1800
242,125,1,0,6,-1,99999,-1,-1,-3,-1,1,1800
243,125,1,350,8,-1,99999,-1,-1,-3,-1,1,1800
244,125,1,491,9,-1,99999,-1,-1,-3,-1,1,1800
245,125,1,248,6,-1,99999,-1,-1,-3,-1,1,1800
246,125,1,3,10,-1,99999,-1,-1,-3,-1,1,1800
247,126,1,1,2,-1,99999,-1,-1,-3,-1,1,1800
248,127,1,42,6,-1,99999,-1,-1,-3,-1,1,1800
249,128,1,0,2,-1,99999,-1,-1,-3,-1,1,1800
250,128,1,120,4,-1,99999,-1,-1,-3,-1,1,1800
251,128,1,87,7,-1,99999,-1,-1,-3,-1,1,1800
252,129,1,167,5,-1,99999,-1,-1,-3,-1,1,1800
253,130,1,59,6,-1,99999,-1,-1,-3,-1,1,1860
254,130,1,344,10,-1,99999,-1,-1,-3,-1,1,1860
255,131,1,223,5,-1,99999,-1,-1,-3,-1,1,1860
256,132,1,11,4,-1,99999,-1,-1,-3,-1,1,1860
257,133,1,331,4,-1,99999,-1,-1,-3,-1,1,1920
258,134,1,32,6,-1,99999,-1,-1,-3,-1,1,1920
259,134,1,13,4,-1,99999,-1,-1,-3,-1,1,1920
260,135,1,186,3,-1,99999,-1,-1,-3,-1,1,1920
261,136,1,21,5,-1,99999,-1,-1,-3,-1,1,1920
262,136,1,5,5,-1,99999,-1,-1,-3,-1,1,1920
263,137,1,137,8,-1,99999,-1,-1,-3,-1,1,1920
264,137,1,155,4,-1,99999,-1,-1,-3,-1,1,1920
265,138,1,158,1,-1,99999,-1,-1,-3,-1,1,1980
266,139,1,6,10,-1,99999,-1,-1,-3,-1,1,1980
267,139,1,59,6,-1,99999,-1,-1,-3,-1,1,1980
268,140,1,38,7,-1,99999,-1,-1,-3,-1,1,1980
269,141,1,34,4,-1,99999,-1,-1,-3,-1,1,1980
270,141,1,13,8,-1,99999,-1,-1,-3,-1,1,1980
271,142,1,145,10,-1,99999,-1,-1,-3,-1,1,1980
272,143,1,22,2,-1,99999,-1,-1,-3,-1,1,2040
273,143,1,38,12,-1,99999,-1,-1,-3,-1,1,2040
274,143,1,0,6,-1,99999,-1,-1,-3,-1,1,2040
275,144,1,233,7,-1,99999,-1,-1,-3,-1,1,2040
276,144,1,18,6,-1,99999,-1,-1,-3,-1,1,2040
277,144,1,425,3,-1,99999,-1,-1,-3,-1,1,2040
278,144,1,50,5,-1,99999,-1,-1,-3,-1,1,2040
279,144,1,340,11,-1,99999,-1,-1,-3,-1,1,2040
280,144,1,25,12,-1,99999,-1,-1,-3,-1,1,2040
281,145,1,304,8,-1,99999,-1,-1,-3,-1,1,2040
282,145,1,293,10,-1,99999,-1,-1,-3,-1,1,2040
283,145,1,1,5,-1,99999,-1,-1,-3,-1,1,2040
284,145,1,35,6,-1,99999,-1,-1,-3,-1,1,2040
285,146,1,37,8,-1,99999,-1,-1,-3,-1,1,2040
286,146,1,104,10,-1,99999,-1,-1,-3,-1,1,2040
287,147,1,60,8,-1,99999,-1,-1,-3,-1,1,2100
288,148,1,9,7,-1,99999,-1,-1,-3,-1,1,2100
289,149,1,261,3,-1,99999,-1,-1,-3,-1,1,2100
290,150,1,346,10,-1,99999,-1,-1,-3,-1,1,2100
291,151,1,350,6,-1,99999,-1,-1,-3,-1,1,2100
292,151,1,33,7,-1,99999,-1,-1,-3,-1,1,2100
293,151,1,2,10,-1,99999,-1,-1,-3,-1,1,2100
294,151,1,469,5,-1,99999,-1,-1,-3,-1,1,2100
295,152,1,5,4,-1,99999,-1,-1,-3,-1,1,2160
296,152,1,10,10,-1,99999,-1,-1,-3,-1,1,2160
297,153,1,138,6,-1,99999,-1,-1,-3,-1,1,2160
298,154,1,102,4,-1,99999,-1,-1,-3,-1,1,2160
299,154,1,307,5,-1,99999,-1,-1,-3,-1,1,2160
300,154,1,166,6,-1,99999,-1,-1,-3,-1,1,2160
301,155,1,206,8,-1,99999,-1,-1,-3,-1,1,2160
302,156,1,194,6,-1,99999,-1,-1,-3,-1,1,2160
303,157,1,3,7,-1,99999,-1,-1,-3,-1,1,2160
304,157,1,204,8,-1,99999,-1,-1,-3,-1,1,2160
305,158,1,68,6,-1,99999,-1,-1,-3,-1,1,2160
306,159,1,133,3,-1,99999,-1,-1,-3,-1,1,2160
307,159,1,14,5,-1,99999,-1,-1,-3,-1,1,2160
308,159,1,105,11,-1,99999,-1,-1,-3,-1,1,2160
309,159,1,17,11,-1,99999,-1,-1,-3,-1,1,2160
310,159,1,68,9,-1,99999,-1,-1,-3,-1,1,2160
311,160,1,154,3,-1,99999,-1,-1,-3,-1,1,2160
312,161,1,7,8,-1,99999,-1,-1,-3,-1,1,2160
313,162,1,1,8,-1,99999,-1,-1,-3,-1,1,2220
314,162,1,451,7,-1,99999,-1,-1,-3,-1,1,2220
315,163,1,413,6,-1,99999,-1,-1,-3,-1,1,2220
316,164,1,14,6,-1,99999,-1,-1,-3,-1,1,2220
317,165,1,2,3,-1,99999,-1,-1,-3,-1,1,2280
318,165,1,97,4,-1,99999,-1,-1,-3,-1,1,2280
319,165,1,27,10,-1,99999,-1,-1,-3,-1,1,2280
320,166,1,409,6,-1,99999,-1,-1,-3,-1,1,2280
321,166,1,21,12,-1,99999,-1,-1,-3,-1,1,2280
322,166,1,13,5,-1,99999,-1,-1,-3,-1,1,2280
323,167,1,329,5,-1,99999,-1,-1,-3,-1,1,2280
324,168,1,118,7,-1,99999,-1,-1,-3,-1,1,2280
325,168,1,117,9,-1,99999,-1,-1,-3,-1,1,2280
326,169,1,127,2,-1,99999,-1,-1,-3,-1,1,2280
327,170,1,27,2,-1,99999,-1,-1,-3,-1,1,2280
328,171,1,67,12,-1,99999,-1,-1,-3,-1,1,2280
329,171,1,338,6,-1,99999,-1,-1,-3,-1,1,2280
330,172,1,387,10,-1,99999,-1,-1,-3,-1,1,2280
331,172,1,209,4,-1,99999,-1,-1,-3,-1,1,2280
332,173,1,34,8,-1,99999,-1,-1,-3,-1,1,2340
333,173,1,5,9,-1,99999,-1,-1,-3,-1,1,2340
334,173,1,388,10,-1,99999,-1,-1,-3,-1,1,2340
335,173,1,254,7,-1,99999,-1,-1,-3,-1,1,2340
336,174,1,38,3,-1,99999,-1,-1,-3,-1,1,2340
337,175,1,49,6,-1,99999,-1,-1,-3,-1,1,2340
338,175,1,20,6,-1,99999,-1,-1,-3,-1,1,2340
339,175,1,7,10,-1,99999,-1,-1,-3,-1,1,2340
340,176,1,436,4,-1,99999,-1,-1,-3,-1,1,2340
341,176,1,17,10,-1,99999,-1,-1,-3,-1,1,2340
342,176,1,179,1,-1,99999,-1,-1,-3,-1,1,2340
343,177,1,163,10,-1,99999,-1,-1,-3,-1,1,2340
344,178,1,46,6,-1,99999,-1,-1,-3,-1,1,2340
345,178,1,95,4,-1,99999,-1,-1,-3,-1,1,2340
346,178,1,25,6,-1,99999,-1,-1,-3,-1,1,2340
347,178,1,2,6,-1,99999,-1,-1,-3,-1,1,2340
348,178,1,32,6,-1,99999,-1,-1,-3,-1,1,2340
349,178,1,4,6,-1,99999,-1,-1,-3,-1,1,2340
350,179,1,168,10,-1,99999,-1,-1,-3,-1,1,2340
351,180,1,21,6,-1,99999,-1,-1,-3,-1,1,2400
352,181,1,369,4,-1,99999,-1,-1,-3,-1,1,2400
353,181,1,131,10,-1,99999,-1,-1,-3,-1,1,2400
354,181,1,1,11,-1,99999,-1,-1,-3,-1,1,2400
355,181,1,6,4,-1,99999,-1,-1,-3,-1,1,2400
356,182,1,44,4,-1,99999,-1,-1,-3,-1,1,2400
357,183,1,145,7,-1,99999,-1,-1,-3,-1,1,2460
358,183,1,286,8,-1,99999,-1,-1,-3,-1,1,2460
359,184,1,143,12,-1,99999,-1,-1,-3,-1,1,2460
360,185,1,74,10,-1,99999,-1,-1,-3,-1,1,2460
361,185,1,107,3,-1,99999,-1,-1,-3,-1,1,2460
362,185,1,50,7,-1,99999,-1,-1,-3,-1,1,2460
363,186,1,320,5,-1,99999,-1,-1,-3,-1,1,2520
364,186,1,333,2,-1,99999,-1,-1,-3,-1,1,2520
365,186,1,150,10,-1,99999,-1,-1,-3,-1,1,2520
366,186,1,7,10,-1,99999,-1,-1,-3,-1,1,2520
367,186,1,24,2,-1,99999,-1,-1,-3,-1,1,2520
368,187,1,2,1,-1,99999,-1,-1,-3,-1,1,2520
369,187,1,104,10,-1,99999,-1,-1,-3,-1,1,2520
370,187,1,47,11,-1,99999,-1,-1,-3,-1,1,2520
371,188,1,0,10,-1,99999,-1,-1,-3,-1,1,2520
372,189,1,54,10,-1,99999,-1,-1,-3,-1,1,2520
373,190,1,33,5,-1,99999,-1,-1,-3,-1,1,2520
374,190,1,122,8,-1,99999,-1,-1,-3,-1,1,2520
375,190,1,453,1,-1,99999,-1,-1,-3,-1,1,2520
376,190,1,12,6,-1,99999,-1,-1,-3,-1,1,2520
377,190,1,190,8,-1,99999,-1,-1,-3,-1,1,2520
378,191,1,193,5,-1,99999,-1,-1,-3,-1,1,2580
379,191,1,32,5,-1,99999,-1,-1,-3,-1,1,2580
380,191,1,44,1,-1,99999,-1,-1,-3,-1,1,2580
381,191,1,301,7,-1,99999,-1,-1,-3,-1,1,2580
382,191,1,124,10,-1,99999,-1,-1,-3,-1,1,2580
383,192,1,45,5,-1,99999,-1,-1,-3,-1,1,2580
384,192,1,465,6,-1,99999,-1,-1,-3,-1,1,2580
385,193,1,93,7,-1,99999,-1,-1,-3,-1,1,2580
386,194,1,15,7,-1,99999,-1,-1,-3,-1,1,2580
387,195,1,121,9,-1,99999,-1,-1,-3,-1,1,2580
388,196,1,33,2,-1,99999,-1,-1,-3,-1,1,2640
389,196,1,13,2,-1,99999,-1,-1,-3,-1,1,2640
390,196,1,126,10,-1,99999,-1,-1,-3,-1,1,2640
391,196,1,67,10,-1,99999,-1,-1,-3,-1,1,2640
392,197,1,185,4,-1,99999,-1,-1,-3,-1,1,2640
393,198,1,453,9,-1,99999,-1,-1,-3,-1,1,2640
394,199,1,435,10,-1,99999,-1,-1,-3,-1,1,2640
395,200,1,146,5,-1,99999,-1,-1,-3,-1,1,2640
396,201,1,98,10,-1,99999,-1,-1,-3,-1,1,2640
397,201,1,205,2,-1,99999,-1,-1,-3,-1,1,2640
398,201,1,29,10,-1,99999,-1,-1,-3,-1,1,2640
399,201,1,494,8,-1,99999,-1,-1,-3,-1,1,2640
400,202,1,410,6,-1,99999,-1,-1,-3,-1,1,2700
401,203,1,382,2,-1,99999,-1,-1,-3,-1,1,2700
402,203,1,196,4,-1,99999,-1,-1,-3,-1,1,2700
403,203,1,329,9,-1,99999,-1,-1,-3,-1,1,2700
404,204,1,140,6,-1,99999,-1,-1,-3,-1,1,2700
405,205,1,12,3,-1,99999,-1,-1,-3,-1,1,2700
406,206,1,6,6,-1,99999,-1,-1,-3,-1,1,2700
407,206,1,19,4,-1,99999,-1,-1,-3,-1,1,2700
408,207,1,282,4,-1,99999,-1,-1,-3,-1,1,2700
409,208,1,285,1,-1,99999,-1,-1,-3,-1,1,2700
410,208,1,70,12,-1,99999,-1,-1,-3,-1,1,2700
411,208,1,156,2,-1,99999,-1,-1,-3,-1,1,2700
412,208,1,33,6,-1,99999,-1,-1,-3,-1,1,2700
413,209,1,175,12,-1,99999,-1,-1,-3,-1,1,2700
414,210,1,88,4,-1,99999,-1,-1,-3,-1,1,2700
415,211,1,42,11,-1,99999,-1,-1,-3,-1,1,2700
416,211,1,5,10,-1,99999,-1,-1,-3,-1,1,2700
417,212,1,10,7,-1,99999,-1,-1,-3,-1,1,2760
418,212,1,16,8,-1,99999,-1,-1,-3,-1,1,2760
419,213,1,11,6,-1,99999,-1,-1,-3,-1,1,2760
420,214,1,247,8,-1,99999,-1,-1,-3,-1,1,2820
421,215,1,36,3,-1,99999,-1,-1,-3,-1,1,2820
422,215,1,4,5,-1,99999,-1,-1,-3,-1,1,2820
423,215,1,95,8,-1,99999,-1,-1,-3,-1,1,2820
424,216,1,0,8,-1,99999,-1,-1,-3,-1,1,2820
