item_code,mean_demand,std_demand,cv_demand,nonzero_periods,T,demand_frequency
10002074001,16.666666666666668,12.119772641798562,0.7271863585079137,21,21,1.0
10002078001,3.142857142857143,7.317856271351827,2.328408813611945,5,21,0.23809523809523808
10002102001,496.85714285714283,271.00207093116387,0.5454325751921067,21,21,1.0
10002899001,1.7142857142857142,5.283783431116265,3.082207001484488,3,21,0.14285714285714285
10002906001,35.904761904761905,26.579449207637957,0.7402764368175028,19,21,0.9047619047619048
10002907001,164.28571428571428,106.44074714629367,0.6479002000209181,21,21,1.0
10002911001,0.2857142857142857,1.2777531299998799,4.47213595499958,1,21,0.047619047619047616
10002915001,8.380952380952381,22.758517380943,2.715504914771608,9,21,0.42857142857142855
10002916001,6.9523809523809526,7.990924557486868,1.1493795596385221,10,21,0.47619047619047616
10002917001,9.904761904761905,10.433027967103236,1.0533345543709998,19,21,0.9047619047619048
10002918001,1.2380952380952381,3.97497842946842,3.210559500724493,3,21,0.14285714285714285
10002919001,6.190476190476191,13.211175095058358,2.1341128999709653,9,21,0.42857142857142855
10002924001,0.19047619047619047,0.4994327848429292,2.6220221204253784,3,21,0.14285714285714285
10002942001,31.142857142857142,24.32769480846629,0.7811645121984588,19,21,0.9047619047619048
10002943001,123.71428571428571,89.80886734093258,0.7259377267742818,19,21,0.9047619047619048
10002944001,134.57142857142858,112.39580208589024,0.8352129666679741,20,21,0.9523809523809523
10002990001,16.952380952380953,41.85971604854002,2.4692529129756755,7,21,0.3333333333333333
10002992001,21.61904761904762,16.004392821008892,0.7402912978880765,21,21,1.0
10010001001,0.5714285714285714,2.5555062599997598,4.47213595499958,1,21,0.047619047619047616
10010002001,937.7142857142857,489.39429452150756,0.5219012890997187,21,21,1.0
10010004001,556.8571428571429,298.0601226844911,0.5352541967140682,21,21,1.0
10010007001,1.7142857142857142,6.452337023220695,3.7638632635454052,2,21,0.09523809523809523
10010009001,8.761904761904763,13.04170877609424,1.488455892923799,9,21,0.42857142857142855
10010012001,16.38095238095238,22.858730103619347,1.3954457330697858,12,21,0.5714285714285714
10010018001,25.142857142857142,45.9422885536955,1.827250112931071,7,21,0.3333333333333333
10010019001,23.428571428571427,27.333167412803192,1.1666595846928192,12,21,0.5714285714285714
10010023001,0.2857142857142857,1.2777531299998799,4.47213595499958,1,21,0.047619047619047616
10010026001,69.71428571428571,70.44696948914185,1.0105098082458872,20,21,0.9523809523809523
10010027001,43.42857142857143,194.21847575998174,4.47213595499958,1,21,0.047619047619047616
10010035001,520.8571428571429,212.59715666115613,0.40816788168625695,21,21,1.0
10010042001,17.714285714285715,18.560436307327674,1.0477665657362396,15,21,0.7142857142857143
10010043001,19.428571428571427,19.84840506623818,1.021609084291671,16,21,0.7619047619047619
10010044001,0.5714285714285714,1.7612611437054218,3.0822070014844885,2,21,0.09523809523809523
10011001001,231.71428571428572,137.47697395326585,0.5933038333371522,21,21,1.0
10011003001,129.42857142857142,54.44487944664019,0.42065580146410747,21,21,1.0
10011004001,7.428571428571429,9.053131153002777,1.2186907321349891,10,21,0.47619047619047616
10011007001,4.809523809523809,7.895864183343965,1.6417143351507255,9,21,0.42857142857142855
10011008001,7.476190476190476,5.048517440266123,0.6752794028381438,21,21,1.0
10011016001,213.42857142857142,154.4935108603568,0.723865178060574,21,21,1.0
10011021001,31.142857142857142,32.89562963342687,1.0562816854770096,15,21,0.7142857142857143
10011023001,75.42857142857143,40.506991082165214,0.5370245029832509,21,21,1.0
10011028001,3.4285714285714284,5.49087059253317,1.6015039228221748,9,21,0.42857142857142855
10012002001,1.619047619047619,5.232464506067503,3.231816312571105,4,21,0.19047619047619047
10012004001,84.0952380952381,111.44800400353466,1.3252593907555084,20,21,0.9523809523809523
10012006001,58.0,47.97618456811969,0.8271755960020637,19,21,0.9047619047619048
10012008001,1.7142857142857142,4.199125273342591,2.449489742783178,3,21,0.14285714285714285
10012009001,0.47619047619047616,0.7939681905015745,1.6673332000533065,6,21,0.2857142857142857
10012011001,164.57142857142858,173.6851479322423,1.0553785030605,20,21,0.9523809523809523
10012899001,89.14285714285714,91.10657585084245,1.0220288957626558,21,21,1.0
10012907001,26.0,33.03677604471373,1.2706452324889896,18,21,0.8571428571428571
10013003001,198.0,139.25516148423367,0.7033088963850185,21,21,1.0
10013004001,1.1428571428571428,2.799416848895061,2.4494897427831783,6,21,0.2857142857142857
10013005001,200.57142857142858,111.06093197990415,0.5537225953414024,21,21,1.0
10013007001,10.0,25.275623490967398,2.5275623490967396,5,21,0.23809523809523808
10013011001,0.5714285714285714,1.761261143705422,3.0822070014844885,2,21,0.09523809523809523
10013012001,84.57142857142857,50.16218593681085,0.5931339553339121,21,21,1.0
10014001001,0.2857142857142857,1.2777531299998799,4.47213595499958,1,21,0.047619047619047616
10014005001,1.0,3.854496446637726,3.854496446637726,2,21,0.09523809523809523
10014006001,0.6190476190476191,1.8638462657886596,3.0108285831970654,3,21,0.14285714285714285
10014009001,104.57142857142857,61.95587633344313,0.5924742272323796,21,21,1.0
10014014001,7.428571428571429,14.9174599796647,2.008119612647171,6,21,0.2857142857142857
10014018001,0.6666666666666666,1.5836465855538944,2.3754698783308417,4,21,0.19047619047619047
10014020001,68.28571428571429,54.34733344940876,0.7958814521879943,20,21,0.9523809523809523
10014021001,0.6666666666666666,2.569664297758484,3.854496446637726,2,21,0.09523809523809523
10014023001,237.14285714285714,184.4090395765647,0.7776284801421404,21,21,1.0
10014024001,10.285714285714286,15.396792668922831,1.4969103983674974,10,21,0.47619047619047616
10014027001,1.1428571428571428,5.1110125199995196,4.47213595499958,1,21,0.047619047619047616
10014028001,280.57142857142856,139.03222354430454,0.4955323649746089,21,21,1.0
10014029001,16.571428571428573,22.44267072760627,1.3542990956314127,14,21,0.6666666666666666
10014030001,10.095238095238095,17.176686198240755,1.7014641988823391,10,21,0.47619047619047616
10014032001,91.42857142857143,105.88249166324113,1.1580897525666998,21,21,1.0
10014033001,164.57142857142858,130.11078482020855,0.7906037272061283,21,21,1.0
10014034001,14.571428571428571,22.569620180721714,1.548895502598549,12,21,0.5714285714285714
10014037001,3.5714285714285716,4.304719763805532,1.205321533865549,12,21,0.5714285714285714
10014041001,2.5714285714285716,6.821335077893326,2.6527414191807375,4,21,0.19047619047619047
10014043001,0.5714285714285714,2.5555062599997598,4.47213595499958,1,21,0.047619047619047616
10014044001,2.857142857142857,8.80630571852711,3.0822070014844885,2,21,0.09523809523809523
10014046001,0.5714285714285714,2.5555062599997598,4.47213595499958,1,21,0.047619047619047616
10014051001,98.28571428571429,67.4382559631174,0.6861450461363688,20,21,0.9523809523809523
10014053001,2.0,5.3452248382484875,2.6726124191242437,3,21,0.14285714285714285
10014055001,1.1428571428571428,5.1110125199995196,4.47213595499958,1,21,0.047619047619047616
10014058001,0.5238095238095238,1.6218463205644191,3.0962520665320725,2,21,0.09523809523809523
10014059001,2.0,5.3452248382484875,2.6726124191242437,4,21,0.19047619047619047
10014062001,1.1428571428571428,2.9965967090575756,2.622022120425379,3,21,0.14285714285714285
10014067001,7.428571428571429,13.720236804049108,1.846954954391226,8,21,0.38095238095238093
10014069001,0.2857142857142857,1.2777531299998799,4.47213595499958,1,21,0.047619047619047616
10014073001,5.428571428571429,13.468027142163058,2.480952368293195,4,21,0.19047619047619047
10014074001,17.142857142857142,26.594460064503078,1.5513435037626797,17,21,0.8095238095238095
10014075001,0.2857142857142857,1.2777531299998799,4.47213595499958,1,21,0.047619047619047616
10014076001,12.0,23.49468024894146,1.9578900207451218,8,21,0.38095238095238093
10014080001,10.571428571428571,8.46601850858803,0.8008395886502191,16,21,0.7619047619047619
10014081001,0.8571428571428571,2.799416848895061,3.2659863237109046,2,21,0.09523809523809523
10014083001,18.285714285714285,19.01413723959061,1.0398356302901115,15,21,0.7142857142857143
10014086001,18.095238095238095,41.11992306124074,2.2724168007527776,14,21,0.6666666666666666
10014090001,437.42857142857144,188.43025018205932,0.43076804417845044,21,21,1.0
10014092001,13.666666666666666,13.565830090036732,0.9926217139051268,21,21,1.0
10014097001,1.7142857142857142,5.165294968232071,3.013088731468708,6,21,0.2857142857142857
10014101001,15.142857142857142,18.106262306005554,1.1956965673777253,12,21,0.5714285714285714
10014103001,0.23809523809523808,0.7499055118106487,3.1496031496047245,2,21,0.09523809523809523
10014106001,6.857142857142857,10.842094834863014,1.5811388300841895,7,21,0.3333333333333333
10014109001,8.571428571428571,12.222428363547108,1.4259499757471625,11,21,0.5238095238095238
10014110001,0.7142857142857143,2.602981022612657,3.6441734316577197,2,21,0.09523809523809523
10014111001,12.285714285714286,17.515008141707547,1.4256401975808468,10,21,0.47619047619047616
10014112001,0.5714285714285714,2.5555062599997598,4.47213595499958,1,21,0.047619047619047616
10014113001,71.71428571428571,42.28378373971444,0.589614514298807,20,21,0.9523809523809523
10014117001,16.19047619047619,23.208411955313277,1.4334607384164084,14,21,0.6666666666666666
10014119001,1.2857142857142858,5.118992247762548,3.981438414926426,2,21,0.09523809523809523
10014123001,0.2857142857142857,0.8806305718527109,3.0822070014844885,2,21,0.09523809523809523
10014126001,25.142857142857142,28.11927946358193,1.1183804332106448,14,21,0.6666666666666666
10014127001,0.14285714285714285,0.6388765649999399,4.47213595499958,1,21,0.047619047619047616
10014130001,18.857142857142858,34.15690087743648,1.8113508041064799,8,21,0.38095238095238093
10014132001,2.0952380952380953,5.181512574756359,2.4729946379518983,6,21,0.2857142857142857
10014212001,2.1904761904761907,5.568782440397607,2.542270244529342,5,21,0.23809523809523808
10014214001,1.1904761904761905,2.10710922760358,1.7699717511870072,8,21,0.38095238095238093
10014898001,17.142857142857142,20.364033921377672,1.1879019787470309,12,21,0.5714285714285714
10014905001,16.0,57.201398584300364,3.5750874115187727,5,21,0.23809523809523808
10015005001,0.9523809523809523,3.4706413634835425,3.6441734316577197,2,21,0.09523809523809523
10015007001,344.0,189.1696139900456,0.5499116685757139,21,21,1.0
10015008001,7.190476190476191,4.895275152722437,0.6807998556766304,20,21,0.9523809523809523
10015010001,274.57142857142856,157.529912935251,0.5737301719806228,21,21,1.0
10015011001,104.0,87.42670399499555,0.8406413845672649,19,21,0.9047619047619048
10016002001,11.047619047619047,14.39072515620884,1.3026087425878692,10,21,0.47619047619047616
10016006001,0.5714285714285714,2.5555062599997598,4.47213595499958,1,21,0.047619047619047616
10016011001,13.142857142857142,14.768969123794385,1.1237259115930511,16,21,0.7619047619047619
10016014001,58.857142857142854,85.9691449157837,1.4606408116759368,13,21,0.6190476190476191
10016015001,115.42857142857143,63.57640429965719,0.5507856808138618,21,21,1.0
10016018001,1.1428571428571428,5.1110125199995196,4.47213595499958,1,21,0.047619047619047616
10016020001,24.19047619047619,18.65889050858431,0.7713320879532884,20,21,0.9523809523809523
10016021001,2.2857142857142856,7.740695533796608,3.3865542960360164,3,21,0.14285714285714285
10020002001,35.857142857142854,29.32784426069519,0.8179080072703838,19,21,0.9047619047619048
10020003001,13.428571428571429,21.022825301882467,1.565529543757205,10,21,0.47619047619047616
10020004001,38.57142857142857,37.289819150069604,0.9667730890758787,18,21,0.8571428571428571
10020006001,0.2857142857142857,1.2777531299998799,4.47213595499958,1,21,0.047619047619047616
10020007001,486.57142857142856,288.48117400465156,0.5928855601974636,21,21,1.0
10020008001,12.952380952380953,21.76602024229989,1.6804647981187415,17,21,0.8095238095238095
10020010001,4.761904761904762,6.718168414685104,1.410815367083872,12,21,0.5714285714285714
10020011001,125.71428571428571,77.29297562930704,0.614830487960397,19,21,0.9047619047619048
10020012001,13.428571428571429,22.135021655138928,1.648352676446516,12,21,0.5714285714285714
10020015001,52.0,47.54546696133532,0.9143359031026024,19,21,0.9047619047619048
10020016001,17.904761904761905,22.20661583510807,1.2402631184501849,13,21,0.6190476190476191
10020017001,0.3333333333333333,1.284832148879242,3.854496446637726,2,21,0.09523809523809523
10020018001,247.14285714285714,133.261749491559,0.539209391006308,21,21,1.0
10020019001,14.0,18.26784841502375,1.3048463153588392,14,21,0.6666666666666666
10020020001,21.0,16.945290116809957,0.8069185769909504,17,21,0.8095238095238095
10020024001,22.571428571428573,18.321393762150166,0.8117073185762731,18,21,0.8571428571428571
10020025001,16.857142857142858,20.166652611452907,1.1963268498319521,13,21,0.6190476190476191
10020027001,106.28571428571429,70.95413868068843,0.6675792617806707,21,21,1.0
10020028001,3.4285714285714284,8.398250546685182,2.449489742783178,3,21,0.14285714285714285
10020029001,0.2857142857142857,1.2777531299998799,4.47213595499958,1,21,0.047619047619047616
10020030001,8.0,14.182484166846693,1.7728105208558367,7,21,0.3333333333333333
10020032001,1.7142857142857142,5.283783431116266,3.0822070014844885,3,21,0.14285714285714285
10020033001,64.57142857142857,51.92354400239555,0.8041256814530284,19,21,0.9047619047619048
10020034001,21.714285714285715,22.78918468869631,1.0495019264531196,16,21,0.7619047619047619
10020036001,28.952380952380953,29.287533818814595,1.0115760036103725,17,21,0.8095238095238095
10020037001,4.285714285714286,13.997084244475303,3.265986323710904,2,21,0.09523809523809523
10020038001,12.857142857142858,14.846149779161806,1.1547005383792515,11,21,0.5238095238095238
10020039001,0.8571428571428571,2.7994168488950604,3.265986323710904,2,21,0.09523809523809523
10020040001,2.5714285714285716,6.821335077893328,2.6527414191807384,4,21,0.19047619047619047
10020041001,144.85714285714286,90.4519265710143,0.62442158382357,20,21,0.9523809523809523
10020042001,25.333333333333332,32.50396801173569,1.2830513688843035,13,21,0.6190476190476191
10020043001,19.285714285714285,20.9810410045034,1.0879058298631392,14,21,0.6666666666666666
10020046001,10.857142857142858,18.200695209866268,1.6763798219613668,9,21,0.42857142857142855
10020093001,1.1428571428571428,5.1110125199995196,4.47213595499958,1,21,0.047619047619047616
10020094001,5.714285714285714,6.936053888012618,1.2138094304022082,13,21,0.6190476190476191
10020101001,3.619047619047619,6.160366334779516,1.7022064872417084,9,21,0.42857142857142855
10020102001,0.19047619047619047,0.8518354199999199,4.47213595499958,1,21,0.047619047619047616
10021001001,666.2857142857143,409.7043234493154,0.6149078610945985,21,21,1.0
10021003001,12.0,15.602197647401196,1.300183137283433,9,21,0.42857142857142855
10021005001,17.714285714285715,35.39860483818248,1.9983083376393334,6,21,0.2857142857142857
10021006001,759.047619047619,306.23216779033714,0.4034426300876462,21,21,1.0
10021007001,61.95238095238095,34.696611870374994,0.5600529202750768,21,21,1.0
10021008001,1354.2857142857142,957.7941494147169,0.7072319668674071,21,21,1.0
10021009001,148.57142857142858,121.57403052444705,0.8182867439145474,19,21,0.9047619047619048
10021010001,33.142857142857146,25.542281872716583,0.77067229788369,21,21,1.0
10021012001,261.14285714285717,284.3616553271699,1.0889122468764711,21,21,1.0
10021015001,54.095238095238095,43.81118009291448,0.8098897728443698,16,21,0.7619047619047619
10021016001,299.8095238095238,145.76419935655994,0.48618935617658177,21,21,1.0
10021017001,77.33333333333333,54.863756215116595,0.7094451234713354,19,21,0.9047619047619048
10021018001,10.285714285714286,12.440880604044137,1.2095300587265132,10,21,0.47619047619047616
10021019001,111.71428571428571,76.66944685878887,0.6862993964341716,21,21,1.0
10021021001,56.76190476190476,44.99513705142639,0.7926995621476126,19,21,0.9047619047619048
10021022001,16.571428571428573,22.366155189463917,1.3496817786745465,14,21,0.6666666666666666
10021023001,6.857142857142857,10.842094834863016,1.5811388300841898,6,21,0.2857142857142857
10021025001,3225.4285714285716,1869.1045111147178,0.5794902815928348,21,21,1.0
10021026001,183.76190476190476,67.06635290225626,0.36496330939294674,21,21,1.0
10021027001,381.7142857142857,284.0592062459184,0.7441670822310736,21,21,1.0
10021034001,31.19047619047619,26.996682419845676,0.865542489796579,17,21,0.8095238095238095
10021035001,157.38095238095238,78.31893050395573,0.4976391953352709,21,21,1.0
10021040001,5.428571428571429,10.125740083811056,1.8652679101757208,6,21,0.2857142857142857
10021042001,25.142857142857142,29.936895080733237,1.1906719634382537,15,21,0.7142857142857143
10022003001,4.571428571428571,11.986386836230302,2.622022120425379,3,21,0.14285714285714285
10022004001,8.285714285714286,20.987848768236525,2.5330162306492356,6,21,0.2857142857142857
10022006001,13.714285714285714,24.081494292234833,1.7559422921421233,7,21,0.3333333333333333
10022007001,116.85714285714286,68.85062209788164,0.5891862526713587,21,21,1.0
10022008001,46.095238095238095,56.72482010037142,1.2306004360617766,15,21,0.7142857142857143
10022009001,0.42857142857142855,0.9547589359887344,2.2277708506403804,5,21,0.23809523809523808
10022010001,3.0476190476190474,5.777428909753562,1.8957188610128877,6,21,0.2857142857142857
10022011001,5.428571428571429,4.26024176120858,0.7847813770647385,19,21,0.9047619047619048
10022012001,4.285714285714286,10.333223611442929,2.4110855093366834,7,21,0.3333333333333333
10022014001,2.2857142857142856,3.2680685593854264,1.429779994731124,11,21,0.5238095238095238
10022015001,1.9523809523809523,2.2777639510669325,1.1666595846928192,11,21,0.5238095238095238
10022016001,7.809523809523809,13.379511869589292,1.713230178423019,7,21,0.3333333333333333
10022020001,6.095238095238095,11.3553208082201,1.8629823200986102,9,21,0.42857142857142855
10022024001,3.142857142857143,6.033917737697965,1.9198829165402616,6,21,0.2857142857142857
10022030001,95.42857142857143,57.78496379523247,0.605531057734472,20,21,0.9523809523809523
10022908001,3.0476190476190474,6.160366334779516,2.021370203599529,6,21,0.2857142857142857
10022910001,1.9047619047619047,5.3265262682322145,2.7964262908219126,4,21,0.19047619047619047
10022915001,1.1904761904761905,2.1738499448596813,1.8260339536821324,6,21,0.2857142857142857
10022916001,1.1904761904761905,2.1738499448596813,1.8260339536821324,7,21,0.3333333333333333
10022918001,0.19047619047619047,0.8518354199999199,4.47213595499958,1,21,0.047619047619047616
10023002001,1.4761904761904763,1.6218463205644191,1.098670088124284,11,21,0.5238095238095238
10023003001,1.7142857142857142,2.6751565533691695,1.5605079894653489,9,21,0.42857142857142855
10023004001,0.2857142857142857,1.2777531299998799,4.47213595499958,1,21,0.047619047619047616
10023005001,1.2380952380952381,1.9248936125150224,1.554721763954441,9,21,0.42857142857142855
10023008001,0.6190476190476191,0.9988655696858587,1.6135520741079254,8,21,0.38095238095238093
10023011001,0.6666666666666666,1.391584685352615,2.0873770280289228,5,21,0.23809523809523808
10023017001,0.47619047619047616,0.6632565846278151,1.3928388277184118,8,21,0.38095238095238093
10023020001,7.571428571428571,4.030495994190253,0.5323296596100334,21,21,1.0
10023023001,0.14285714285714285,0.6388765649999399,4.47213595499958,1,21,0.047619047619047616
10023025001,0.047619047619047616,0.21295885499997996,4.47213595499958,1,21,0.047619047619047616
10023027001,2.9047619047619047,1.9737506453393052,0.6794879270840232,17,21,0.8095238095238095
10023029001,0.5714285714285714,0.7911070345636262,1.3844373104863459,8,21,0.38095238095238093
10023031001,0.38095238095238093,1.0900498230723425,2.8613807855648994,4,21,0.19047619047619047
10023032001,0.19047619047619047,0.5870870479018073,3.0822070014844885,2,21,0.09523809523809523
10023035001,14.095238095238095,17.61467127115717,1.2496895158591237,12,21,0.5714285714285714
10023037001,0.7619047619047619,3.4073416799996794,4.47213595499958,1,21,0.047619047619047616
10023038001,6.476190476190476,8.85663080957156,1.367567992654432,10,21,0.47619047619047616
10023041001,1.9047619047619047,4.15078606330303,2.1791626832340905,5,21,0.23809523809523808
10023043001,0.047619047619047616,0.21295885499997996,4.47213595499958,1,21,0.047619047619047616
10023044001,0.6190476190476191,1.1328930717495542,1.8300580389800492,8,21,0.38095238095238093
10023049001,0.9523809523809523,1.1328930717495542,1.189537725337032,10,21,0.47619047619047616
10023051001,0.7142857142857143,1.1605769149479943,1.624807680927192,9,21,0.42857142857142855
10023054001,0.2857142857142857,0.5471012044321932,1.9148542155126764,5,21,0.23809523809523808
10023055001,0.2857142857142857,1.0753895038701156,3.763863263545405,2,21,0.09523809523809523
10023058001,0.5238095238095238,1.7076591501943912,3.2600765594620196,4,21,0.19047619047619047
10023061001,0.8571428571428571,1.319657758147716,1.539600717839002,7,21,0.3333333333333333
10023063001,0.5714285714285714,1.39970842444753,2.4494897427831774,4,21,0.19047619047619047
10023064001,0.19047619047619047,0.6632565846278151,3.4820970692960294,2,21,0.09523809523809523
10023066001,0.47619047619047616,0.7315376902732008,1.5362291495737217,7,21,0.3333333333333333
10023068001,0.3333333333333333,0.7766431633476233,2.32992949004287,4,21,0.19047619047619047
10023073001,1.2380952380952381,3.9267672624930103,3.171619712013585,3,21,0.14285714285714285
10023075001,0.09523809523809523,0.4259177099999599,4.47213595499958,1,21,0.047619047619047616
10023078001,0.47619047619047616,0.7939681905015746,1.6673332000533068,7,21,0.3333333333333333
10023079001,0.2857142857142857,0.6998542122237651,2.449489742783178,3,21,0.14285714285714285
10023080001,3.619047619047619,4.0293706288202245,1.1133787263845356,15,21,0.7142857142857143
10023083001,0.5714285714285714,0.659828879073858,1.1547005383792517,10,21,0.47619047619047616
10023087001,0.19047619047619047,0.8518354199999199,4.47213595499958,1,21,0.047619047619047616
10023093001,0.9047619047619048,2.0909046095333474,2.310999831589489,5,21,0.23809523809523808
10023100001,0.14285714285714285,0.6388765649999399,4.47213595499958,1,21,0.047619047619047616
10023102001,0.047619047619047616,0.21295885499997994,4.472135954999579,1,21,0.047619047619047616
10023103001,0.6666666666666666,0.9920317455237934,1.48804761828569,9,21,0.42857142857142855
10023104001,0.2857142857142857,0.6998542122237651,2.449489742783178,3,21,0.14285714285714285
10023106001,3.619047619047619,3.359084207342552,0.928168004660442,16,21,0.7619047619047619
10023107001,0.47619047619047616,1.2196427118919713,2.5612496949731396,4,21,0.19047619047619047
10023110001,0.6190476190476191,1.1741740958036146,1.8967427701443005,7,21,0.3333333333333333
10023114001,0.9523809523809523,1.290115922299435,1.3546217184144067,9,21,0.42857142857142855
10023124001,0.42857142857142855,1.1368891796488878,2.6527414191807384,4,21,0.19047619047619047
10023892001,1.1428571428571428,1.1664236870396087,1.0206207261596578,12,21,0.5714285714285714
10023991001,0.3333333333333333,0.7766431633476234,2.32992949004287,4,21,0.19047619047619047
10023998001,0.23809523809523808,0.6834619092574916,2.870540018881465,3,21,0.14285714285714285
10023999001,0.09523809523809523,0.4259177099999599,4.47213595499958,1,21,0.047619047619047616
10024001001,14.0,30.331501776206203,2.166535841157586,5,21,0.23809523809523808
10024003001,3.6666666666666665,3.7964059862847144,1.0353834508049222,13,21,0.6190476190476191
10024004001,50.285714285714285,32.57393474067565,0.6477771113202544,19,21,0.9047619047619048
10024005001,10.0,22.168188275738085,2.2168188275738085,7,21,0.3333333333333333
10024006001,0.8571428571428571,2.7994168488950604,3.265986323710904,2,21,0.09523809523809523
