item_code,slot_type,orientation,slot_length,slot_width,slot_height,slot_volume,slots_per_pod,box_l0,box_w0,box_h0,box_weight,box_volume,units_per_box,oriented_l,oriented_w,oriented_h,max_x,max_y,max_z,max_boxes_in_slot,max_items_in_slot,max_boxes_in_pod,max_items_in_pod,used_volume_in_slot,used_weight_in_slot,vol_util_slot
10002001001,4,4,120.0,25.0,43.0,129000.0,,41.0,28.0,10.0,6.82,11480.0,24.0,28.0,10.0,41.0,4,2,1,8,192.0,,,91840.0,54.56,0.711937984496124
10002003001,4,4,120.0,25.0,43.0,129000.0,,43.0,28.0,24.0,16.03,28896.0,24.0,28.0,24.0,43.0,4,1,1,4,96.0,,,115584.0,64.12,0.896
10002005001,4,4,120.0,25.0,43.0,129000.0,,40.0,27.0,13.0,9.56,14040.0,24.0,27.0,13.0,40.0,4,1,1,4,96.0,,,56160.0,38.24,0.43534883720930234
10002006001,4,0,120.0,25.0,43.0,129000.0,,34.0,23.0,31.0,13.37,24242.0,6.0,34.0,23.0,31.0,3,1,1,3,18.0,,,72726.0,40.11,0.5637674418604651
10002007001,4,4,120.0,25.0,43.0,129000.0,,40.0,28.0,12.0,8.89,13440.0,24.0,28.0,12.0,40.0,4,2,1,8,192.0,,,107520.0,71.12,0.8334883720930233
10002008001,4,4,120.0,25.0,43.0,129000.0,,40.0,27.0,10.0,6.8,10800.0,24.0,27.0,10.0,40.0,4,2,1,8,192.0,,,86400.0,54.4,0.6697674418604651
10002009001,4,4,120.0,25.0,43.0,129000.0,,43.0,28.0,24.0,16.02,28896.0,24.0,28.0,24.0,43.0,4,1,1,4,96.0,,,115584.0,64.08,0.896
10002010001,4,4,120.0,25.0,43.0,129000.0,,40.0,27.0,10.0,6.77,10800.0,24.0,27.0,10.0,40.0,4,2,1,8,192.0,,,86400.0,54.16,0.6697674418604651
10002011001,4,4,120.0,25.0,43.0,129000.0,,42.0,28.0,24.0,15.72,28224.0,24.0,28.0,24.0,42.0,4,1,1,4,96.0,,,112896.0,62.88,0.8751627906976744
10002012001,4,4,120.0,25.0,43.0,129000.0,,41.0,27.0,13.0,8.78,14391.0,24.0,27.0,13.0,41.0,4,1,1,4,96.0,,,57564.0,35.12,0.4462325581395349
10002013001,4,0,120.0,25.0,43.0,129000.0,,40.0,13.0,13.0,4.69,6760.0,12.0,40.0,13.0,13.0,3,1,3,9,108.0,,,60840.0,42.21,0.47162790697674417
10002014001,4,4,120.0,25.0,43.0,129000.0,,41.0,27.0,13.0,9.53,14391.0,24.0,27.0,13.0,41.0,4,1,1,4,96.0,,,57564.0,38.12,0.4462325581395349
10002017001,4,0,120.0,25.0,43.0,129000.0,,34.0,22.0,31.0,13.03,23188.0,6.0,34.0,22.0,31.0,3,1,1,3,18.0,,,69564.0,39.089999999999996,0.5392558139534883
10002018001,4,4,120.0,25.0,43.0,129000.0,,41.0,27.0,12.0,9.27,13284.0,24.0,27.0,12.0,41.0,4,2,1,8,192.0,,,106272.0,74.16,0.823813953488372
10002019001,4,4,120.0,25.0,43.0,129000.0,,41.0,27.0,13.0,9.34,14391.0,24.0,27.0,13.0,41.0,4,1,1,4,96.0,,,57564.0,37.36,0.4462325581395349
10002021001,4,4,120.0,25.0,43.0,129000.0,,40.0,27.0,9.0,6.99,9720.0,24.0,27.0,9.0,40.0,4,2,1,8,192.0,,,77760.0,55.92,0.6027906976744186
10002026001,4,3,120.0,25.0,43.0,129000.0,,31.0,22.0,24.0,7.84,16368.0,12.0,24.0,22.0,31.0,5,1,1,5,60.0,,,81840.0,39.2,0.6344186046511628
10002035001,4,0,120.0,25.0,43.0,129000.0,,34.0,23.0,31.0,13.44,24242.0,6.0,34.0,23.0,31.0,3,1,1,3,18.0,,,72726.0,40.32,0.5637674418604651
10002040001,4,0,120.0,25.0,43.0,129000.0,,34.0,23.0,31.0,13.1,24242.0,6.0,34.0,23.0,31.0,3,1,1,3,18.0,,,72726.0,39.3,0.5637674418604651
10002045001,4,3,120.0,25.0,43.0,129000.0,,34.0,22.0,30.0,12.96,22440.0,6.0,30.0,22.0,34.0,4,1,1,4,24.0,,,89760.0,51.84,0.695813953488372
10002046001,4,4,120.0,25.0,43.0,129000.0,,43.0,29.0,12.0,8.82,14964.0,24.0,29.0,12.0,43.0,4,2,1,8,192.0,,,119712.0,70.56,0.928
10002051001,4,0,120.0,25.0,43.0,129000.0,,34.0,23.0,31.0,13.23,24242.0,6.0,34.0,23.0,31.0,3,1,1,3,18.0,,,72726.0,39.69,0.5637674418604651
10002069001,4,3,120.0,25.0,43.0,129000.0,,34.0,23.0,30.0,13.28,23460.0,6.0,30.0,23.0,34.0,4,1,1,4,24.0,,,93840.0,53.12,0.7274418604651163
10002071001,4,4,120.0,25.0,43.0,129000.0,,42.0,28.0,25.0,15.95,29400.0,24.0,28.0,25.0,42.0,4,1,1,4,96.0,,,117600.0,63.8,0.9116279069767442
10002072001,4,3,120.0,25.0,43.0,129000.0,,34.0,23.0,30.0,13.3,23460.0,6.0,30.0,23.0,34.0,4,1,1,4,24.0,,,93840.0,53.2,0.7274418604651163
10002073001,4,4,120.0,25.0,43.0,129000.0,,41.0,27.0,12.0,8.64,13284.0,24.0,27.0,12.0,41.0,4,2,1,8,192.0,,,106272.0,69.12,0.823813953488372
10002078001,4,3,120.0,25.0,43.0,129000.0,,34.0,23.0,30.0,13.31,23460.0,6.0,30.0,23.0,34.0,4,1,1,4,24.0,,,93840.0,53.24,0.7274418604651163
10002102001,4,4,120.0,25.0,43.0,129000.0,,40.0,27.0,12.0,9.0,12960.0,24.0,27.0,12.0,40.0,4,2,1,8,192.0,,,103680.0,72.0,0.8037209302325582
10002899001,4,4,120.0,25.0,43.0,129000.0,,41.0,27.0,12.0,8.588,13284.0,24.0,27.0,12.0,41.0,4,2,1,8,192.0,,,106272.0,68.704,0.823813953488372
10002906001,4,4,120.0,25.0,43.0,129000.0,,42.0,29.0,22.0,13.2,26796.0,24.0,29.0,22.0,42.0,4,1,1,4,96.0,,,107184.0,52.8,0.8308837209302325
10002907001,4,4,120.0,25.0,43.0,129000.0,,40.0,27.0,12.0,8.81,12960.0,24.0,27.0,12.0,40.0,4,2,1,8,192.0,,,103680.0,70.48,0.8037209302325582
10002911001,4,4,120.0,25.0,43.0,129000.0,,40.0,27.0,12.0,8.7,12960.0,24.0,27.0,12.0,40.0,4,2,1,8,192.0,,,103680.0,69.6,0.8037209302325582
10002915001,4,4,120.0,25.0,43.0,129000.0,,43.0,27.0,22.0,13.932,25542.0,24.0,27.0,22.0,43.0,4,1,1,4,96.0,,,102168.0,55.728,0.792
10002917001,4,0,120.0,25.0,43.0,129000.0,,34.0,22.0,31.0,13.2,23188.0,6.0,34.0,22.0,31.0,3,1,1,3,18.0,,,69564.0,39.599999999999994,0.5392558139534883
10002918001,4,0,120.0,25.0,43.0,129000.0,,35.0,23.0,31.0,13.45,24955.0,6.0,35.0,23.0,31.0,3,1,1,3,18.0,,,74865.0,40.349999999999994,0.5803488372093023
10002919001,4,0,120.0,25.0,43.0,129000.0,,35.0,23.0,31.0,13.46,24955.0,6.0,35.0,23.0,31.0,3,1,1,3,18.0,,,74865.0,40.38,0.5803488372093023
10002924001,4,4,120.0,25.0,43.0,129000.0,,40.0,26.0,12.0,8.43,12480.0,24.0,26.0,12.0,40.0,4,2,1,8,192.0,,,99840.0,67.44,0.773953488372093
10002942001,4,4,120.0,25.0,43.0,129000.0,,40.0,28.0,12.0,8.91,13440.0,24.0,28.0,12.0,40.0,4,2,1,8,192.0,,,107520.0,71.28,0.8334883720930233
10002943001,4,1,120.0,25.0,43.0,129000.0,,44.0,27.0,12.0,8.82,14256.0,24.0,44.0,12.0,27.0,2,2,1,4,96.0,,,57024.0,35.28,0.442046511627907
10002944001,4,1,120.0,25.0,43.0,129000.0,,44.0,27.0,12.0,8.82,14256.0,24.0,44.0,12.0,27.0,2,2,1,4,96.0,,,57024.0,35.28,0.442046511627907
10002990001,4,4,120.0,25.0,43.0,129000.0,,41.0,27.0,12.0,8.87,13284.0,24.0,27.0,12.0,41.0,4,2,1,8,192.0,,,106272.0,70.96,0.823813953488372
10002992001,4,1,120.0,25.0,43.0,129000.0,,27.0,19.0,23.0,6.27,11799.0,1.0,27.0,23.0,19.0,4,1,2,8,8.0,,,94392.0,50.16,0.7317209302325581
10010001001,4,0,120.0,25.0,43.0,129000.0,,32.0,17.0,14.0,5.09,7616.0,18.0,32.0,17.0,14.0,3,1,3,9,162.0,,,68544.0,45.81,0.5313488372093024
10010002001,4,1,120.0,25.0,43.0,129000.0,,35.0,20.0,11.0,6.63,7700.0,24.0,35.0,11.0,20.0,3,2,2,12,288.0,,,92400.0,79.56,0.7162790697674418
10010004001,4,1,120.0,25.0,43.0,129000.0,,35.0,20.0,11.0,6.73,7700.0,24.0,35.0,11.0,20.0,3,2,2,12,288.0,,,92400.0,80.76,0.7162790697674418
10010007001,4,0,120.0,25.0,43.0,129000.0,,32.0,17.0,14.0,5.09,7616.0,18.0,32.0,17.0,14.0,3,1,3,9,162.0,,,68544.0,45.81,0.5313488372093024
10010009001,4,4,120.0,25.0,43.0,129000.0,,42.0,28.0,24.0,15.9,28224.0,24.0,28.0,24.0,42.0,4,1,1,4,96.0,,,112896.0,63.6,0.8751627906976744
10010012001,4,4,120.0,25.0,43.0,129000.0,,42.0,28.0,24.0,15.8,28224.0,24.0,28.0,24.0,42.0,4,1,1,4,96.0,,,112896.0,63.2,0.8751627906976744
10010018001,4,4,120.0,25.0,43.0,129000.0,,40.0,27.0,10.0,7.25,10800.0,24.0,27.0,10.0,40.0,4,2,1,8,192.0,,,86400.0,58.0,0.6697674418604651
10010019001,4,0,120.0,25.0,43.0,129000.0,,32.0,17.0,14.0,5.1,7616.0,18.0,32.0,17.0,14.0,3,1,3,9,162.0,,,68544.0,45.9,0.5313488372093024
10010023001,4,4,120.0,25.0,43.0,129000.0,,33.0,16.0,10.0,4.31,5280.0,24.0,16.0,10.0,33.0,7,2,1,14,336.0,,,73920.0,60.339999999999996,0.5730232558139535
10010026001,4,4,120.0,25.0,43.0,129000.0,,33.0,16.0,10.0,4.39,5280.0,24.0,16.0,10.0,33.0,7,2,1,14,336.0,,,73920.0,61.459999999999994,0.5730232558139535
10010027001,4,4,120.0,25.0,43.0,129000.0,,33.0,16.0,10.0,4.34,5280.0,24.0,16.0,10.0,33.0,7,2,1,14,336.0,,,73920.0,60.76,0.5730232558139535
10010035001,4,1,120.0,25.0,43.0,129000.0,,34.0,20.0,11.0,6.61,7480.0,24.0,34.0,11.0,20.0,3,2,2,12,288.0,,,89760.0,79.32000000000001,0.695813953488372
10010042001,4,0,120.0,25.0,43.0,129000.0,,28.0,16.0,9.0,3.42,4032.0,24.0,28.0,16.0,9.0,4,1,4,16,384.0,,,64512.0,54.72,0.500093023255814
10010043001,4,0,120.0,25.0,43.0,129000.0,,28.0,16.0,9.0,3.42,4032.0,24.0,28.0,16.0,9.0,4,1,4,16,384.0,,,64512.0,54.72,0.500093023255814
10010044001,4,4,120.0,25.0,43.0,129000.0,,33.0,16.0,10.0,4.38,5280.0,24.0,16.0,10.0,33.0,7,2,1,14,336.0,,,73920.0,61.32,0.5730232558139535
10011001001,4,1,120.0,25.0,43.0,129000.0,,34.0,20.0,11.0,6.59,7480.0,24.0,34.0,11.0,20.0,3,2,2,12,288.0,,,89760.0,79.08,0.695813953488372
10011003001,4,0,120.0,25.0,43.0,129000.0,,33.0,16.0,13.0,5.44,6864.0,24.0,33.0,16.0,13.0,3,1,3,9,216.0,,,61776.0,48.96,0.47888372093023257
10011004001,4,0,120.0,25.0,43.0,129000.0,,31.0,17.0,13.0,2.0,6851.0,18.0,31.0,17.0,13.0,3,1,3,9,162.0,,,61659.0,18.0,0.4779767441860465
10011007001,4,0,120.0,25.0,43.0,129000.0,,36.0,20.0,20.0,13.28,14400.0,12.0,36.0,20.0,20.0,3,1,2,6,72.0,,,86400.0,79.67999999999999,0.6697674418604651
10011008001,4,3,120.0,25.0,43.0,129000.0,,39.0,17.0,26.0,11.38,17238.0,10.0,26.0,17.0,39.0,4,1,1,4,40.0,,,68952.0,45.52,0.5345116279069767
10011016001,4,0,120.0,25.0,43.0,129000.0,,35.0,20.0,13.0,7.9,9100.0,24.0,35.0,20.0,13.0,3,1,3,9,216.0,,,81900.0,71.10000000000001,0.6348837209302326
10011021001,4,0,120.0,25.0,43.0,129000.0,,33.0,16.0,13.0,5.38,6864.0,24.0,33.0,16.0,13.0,3,1,3,9,216.0,,,61776.0,48.42,0.47888372093023257
10011023001,4,0,120.0,25.0,43.0,129000.0,,27.0,16.0,9.0,3.41,3888.0,24.0,27.0,16.0,9.0,4,1,4,16,384.0,,,62208.0,54.56,0.48223255813953486
10011028001,4,4,120.0,25.0,43.0,129000.0,,40.0,27.0,16.0,11.36,17280.0,24.0,27.0,16.0,40.0,4,1,1,4,96.0,,,69120.0,45.44,0.5358139534883721
10012002001,4,0,120.0,25.0,43.0,129000.0,,36.0,20.0,20.0,13.28,14400.0,12.0,36.0,20.0,20.0,3,1,2,6,72.0,,,86400.0,79.67999999999999,0.6697674418604651
10012006001,4,0,120.0,25.0,43.0,129000.0,,28.0,16.0,9.0,3.4,4032.0,24.0,28.0,16.0,9.0,4,1,4,16,384.0,,,64512.0,54.4,0.500093023255814
10012008001,4,0,120.0,25.0,43.0,129000.0,,33.0,16.0,13.0,5.45,6864.0,24.0,33.0,16.0,13.0,3,1,3,9,216.0,,,61776.0,49.050000000000004,0.47888372093023257
10012009001,4,0,120.0,25.0,43.0,129000.0,,29.0,18.0,26.0,11.27,13572.0,10.0,29.0,18.0,26.0,4,1,1,4,40.0,,,54288.0,45.08,0.4208372093023256
10012011001,4,0,120.0,25.0,43.0,129000.0,,35.0,20.0,13.0,7.88,9100.0,24.0,35.0,20.0,13.0,3,1,3,9,216.0,,,81900.0,70.92,0.6348837209302326
10012899001,4,4,120.0,25.0,43.0,129000.0,,40.0,27.0,22.0,11.88,23760.0,24.0,27.0,22.0,40.0,4,1,1,4,96.0,,,95040.0,47.52,0.7367441860465116
10012907001,4,0,120.0,25.0,43.0,129000.0,,33.0,16.0,13.0,5.34,6864.0,24.0,33.0,16.0,13.0,3,1,3,9,216.0,,,61776.0,48.06,0.47888372093023257
10013003001,4,0,120.0,25.0,43.0,129000.0,,35.0,20.0,13.0,7.9,9100.0,24.0,35.0,20.0,13.0,3,1,3,9,216.0,,,81900.0,71.10000000000001,0.6348837209302326
10013004001,4,0,120.0,25.0,43.0,129000.0,,36.0,20.0,20.0,13.28,14400.0,12.0,36.0,20.0,20.0,3,1,2,6,72.0,,,86400.0,79.67999999999999,0.6697674418604651
10013005001,4,1,120.0,25.0,43.0,129000.0,,34.0,20.0,11.0,6.71,7480.0,24.0,34.0,11.0,20.0,3,2,2,12,288.0,,,89760.0,80.52,0.695813953488372
10013007001,4,0,120.0,25.0,43.0,129000.0,,33.0,16.0,13.0,5.38,6864.0,24.0,33.0,16.0,13.0,3,1,3,9,216.0,,,61776.0,48.42,0.47888372093023257
10013011001,4,0,120.0,25.0,43.0,129000.0,,32.0,17.0,13.0,5.0,7072.0,18.0,32.0,17.0,13.0,3,1,3,9,162.0,,,63648.0,45.0,0.4933953488372093
10013012001,4,0,120.0,25.0,43.0,129000.0,,27.0,16.0,9.0,3.41,3888.0,24.0,27.0,16.0,9.0,4,1,4,16,384.0,,,62208.0,54.56,0.48223255813953486
10014001001,4,4,120.0,25.0,43.0,129000.0,,33.0,16.0,10.0,4.36,5280.0,24.0,16.0,10.0,33.0,7,2,1,14,336.0,,,73920.0,61.040000000000006,0.5730232558139535
10014005001,4,4,120.0,25.0,43.0,129000.0,,41.0,27.0,18.0,14.66,19926.0,24.0,27.0,18.0,41.0,4,1,1,4,96.0,,,79704.0,58.64,0.6178604651162791
10014006001,4,0,120.0,25.0,43.0,129000.0,,29.0,18.0,26.0,11.428,13572.0,10.0,29.0,18.0,26.0,4,1,1,4,40.0,,,54288.0,45.712,0.4208372093023256
10014009001,4,4,120.0,25.0,43.0,129000.0,,40.0,27.0,17.0,12.08,18360.0,24.0,27.0,17.0,40.0,4,1,1,4,96.0,,,73440.0,48.32,0.5693023255813954
10014014001,4,4,120.0,25.0,43.0,129000.0,,40.0,27.0,13.0,8.85,14040.0,24.0,27.0,13.0,40.0,4,1,1,4,96.0,,,56160.0,35.4,0.43534883720930234
10014020001,4,3,120.0,25.0,43.0,129000.0,,41.0,17.0,13.0,8.92,9061.0,24.0,13.0,17.0,41.0,9,1,1,9,216.0,,,81549.0,80.28,0.6321627906976744
10014023001,4,1,120.0,25.0,43.0,129000.0,,35.0,21.0,11.0,6.64,8085.0,24.0,35.0,11.0,21.0,3,2,2,12,288.0,,,97020.0,79.67999999999999,0.752093023255814
10014024001,4,0,120.0,25.0,43.0,129000.0,,35.0,18.0,14.0,6.75,8820.0,24.0,35.0,18.0,14.0,3,1,3,9,216.0,,,79380.0,60.75,0.6153488372093023
10014027001,4,4,120.0,25.0,43.0,129000.0,,39.0,27.0,12.0,9.05,12636.0,24.0,27.0,12.0,39.0,4,2,1,8,192.0,,,101088.0,72.4,0.7836279069767442
10014028001,4,1,120.0,25.0,43.0,129000.0,,34.0,20.0,11.0,6.63,7480.0,24.0,34.0,11.0,20.0,3,2,2,12,288.0,,,89760.0,79.56,0.695813953488372
10014029001,4,4,120.0,25.0,43.0,129000.0,,41.0,28.0,18.0,12.92,20664.0,24.0,28.0,18.0,41.0,4,1,1,4,96.0,,,82656.0,51.68,0.6407441860465116
10014030001,4,4,120.0,25.0,43.0,129000.0,,42.0,29.0,24.0,13.78,29232.0,24.0,29.0,24.0,42.0,4,1,1,4,96.0,,,116928.0,55.12,0.9064186046511628
10014032001,4,0,120.0,25.0,43.0,129000.0,,35.0,20.0,13.0,7.88,9100.0,24.0,35.0,20.0,13.0,3,1,3,9,216.0,,,81900.0,70.92,0.6348837209302326
10014033001,4,0,120.0,25.0,43.0,129000.0,,35.0,20.0,13.0,7.93,9100.0,24.0,35.0,20.0,13.0,3,1,3,9,216.0,,,81900.0,71.37,0.6348837209302326
10014034001,4,0,120.0,25.0,43.0,129000.0,,35.0,20.0,13.0,7.86,9100.0,24.0,35.0,20.0,13.0,3,1,3,9,216.0,,,81900.0,70.74000000000001,0.6348837209302326
10014037001,4,4,120.0,25.0,43.0,129000.0,,40.0,27.0,13.0,10.08,14040.0,24.0,27.0,13.0,40.0,4,1,1,4,96.0,,,56160.0,40.32,0.43534883720930234
10014041001,4,4,120.0,25.0,43.0,129000.0,,39.0,26.0,20.0,13.89,20280.0,24.0,26.0,20.0,39.0,4,1,1,4,96.0,,,81120.0,55.56,0.6288372093023256
10014043001,4,0,120.0,25.0,43.0,129000.0,,36.0,20.0,20.0,13.3,14400.0,12.0,36.0,20.0,20.0,3,1,2,6,72.0,,,86400.0,79.80000000000001,0.6697674418604651
10014044001,4,4,120.0,25.0,43.0,129000.0,,33.0,27.0,12.0,6.2,10692.0,30.0,27.0,12.0,33.0,4,2,1,8,240.0,,,85536.0,49.6,0.6630697674418604
10014046001,4,0,120.0,25.0,43.0,129000.0,,27.0,21.0,27.0,10.0,15309.0,12.0,27.0,21.0,27.0,4,1,1,4,48.0,,,61236.0,40.0,0.47469767441860466
10014051001,4,0,120.0,25.0,43.0,129000.0,,33.0,22.0,13.0,7.0,9438.0,24.0,33.0,22.0,13.0,3,1,3,9,216.0,,,84942.0,63.0,0.6584651162790698
10014053001,4,4,120.0,25.0,43.0,129000.0,,41.0,28.0,14.0,10.35,16072.0,24.0,28.0,14.0,41.0,4,1,1,4,96.0,,,64288.0,41.4,0.4983565891472868
10014055001,4,4,120.0,25.0,43.0,129000.0,,39.0,26.0,23.0,13.2,23322.0,24.0,26.0,23.0,39.0,4,1,1,4,96.0,,,93288.0,52.8,0.7231627906976744
10014058001,4,4,120.0,25.0,43.0,129000.0,,40.0,27.0,15.0,11.34,16200.0,24.0,27.0,15.0,40.0,4,1,1,4,96.0,,,64800.0,45.36,0.5023255813953489
10014059001,4,4,120.0,25.0,43.0,129000.0,,40.0,27.0,13.0,10.0,14040.0,24.0,27.0,13.0,40.0,4,1,1,4,96.0,,,56160.0,40.0,0.43534883720930234
10014062001,4,0,120.0,25.0,43.0,129000.0,,33.0,15.0,13.0,5.5,6435.0,24.0,33.0,15.0,13.0,3,1,3,9,216.0,,,57915.0,49.5,0.44895348837209303
10014067001,4,3,120.0,25.0,43.0,129000.0,,41.0,17.0,14.0,6.75,9758.0,24.0,14.0,17.0,41.0,8,1,1,8,192.0,,,78064.0,54.0,0.6051472868217054
10014069001,4,0,120.0,25.0,43.0,129000.0,,35.0,20.0,13.0,7.97,9100.0,24.0,35.0,20.0,13.0,3,1,3,9,216.0,,,81900.0,71.73,0.6348837209302326
10014073001,4,4,120.0,25.0,43.0,129000.0,,41.0,27.0,13.0,9.0,14391.0,24.0,27.0,13.0,41.0,4,1,1,4,96.0,,,57564.0,36.0,0.4462325581395349
10014074001,4,4,120.0,25.0,43.0,129000.0,,41.0,28.0,12.0,8.8,13776.0,24.0,28.0,12.0,41.0,4,2,1,8,192.0,,,110208.0,70.4,0.8543255813953489
